onset	duration	sample	value	stimulus	response_type	response_time
91.47265625	n/a	23417	A	nontarget	n/a	n/a
93.1484375	n/a	23846	C	nontarget	n/a	n/a
94.72265625	n/a	24249	D	nontarget	n/a	n/a
96.2890625	n/a	24650	C	nontarget	n/a	n/a
97.859375	n/a	25052	A	nontarget	n/a	n/a
99.43359375	n/a	25455	A	target	hit	691.4062
100.125	n/a	25632	rt	n/a	hit	691.4062
101	n/a	25856	D	nontarget	n/a	n/a
102.5664062	n/a	26257	B	nontarget	n/a	n/a
104.1289062	n/a	26657	A	nontarget	n/a	n/a
105.6992188	n/a	27059	A	target	hit	574.2188
106.2734375	n/a	27206	rt	n/a	hit	574.2188
107.2734375	n/a	27462	B	nontarget	n/a	n/a
108.8476562	n/a	27865	B	target	hit	500
109.3476562	n/a	27993	rt	n/a	hit	500
110.421875	n/a	28268	B	target	hit	808.5938
111.2304688	n/a	28475	rt	n/a	hit	808.5938
111.9921875	n/a	28670	A	nontarget	n/a	n/a
113.5546875	n/a	29070	A	target	hit	542.9688
114.0976562	n/a	29209	rt	n/a	hit	542.9688
115.1289062	n/a	29473	D	nontarget	n/a	n/a
116.6875	n/a	29872	C	nontarget	n/a	n/a
118.2460938	n/a	30271	C	target	hit	535.1562
118.78125	n/a	30408	rt	n/a	hit	535.1562
119.8085938	n/a	30671	A	nontarget	n/a	n/a
121.375	n/a	31072	D	nontarget	n/a	n/a
122.953125	n/a	31476	A	nontarget	n/a	n/a
124.5273438	n/a	31879	D	nontarget	n/a	n/a
126.1015625	n/a	32282	A	nontarget	n/a	n/a
127.6757812	n/a	32685	A	target	hit	570.3125
128.2460938	n/a	32831	rt	n/a	hit	570.3125
129.2460938	n/a	33087	A	target	hit	695.3125
129.9414062	n/a	33265	rt	n/a	hit	695.3125
130.8085938	n/a	33487	C	nontarget	n/a	n/a
132.3671875	n/a	33886	B	nontarget	n/a	n/a
133.9414062	n/a	34289	C	nontarget	n/a	n/a
135.5	n/a	34688	C	target	hit	769.5312
136.2695312	n/a	34885	rt	n/a	hit	769.5312
137.0625	n/a	35088	A	nontarget	n/a	n/a
138.6210938	n/a	35487	B	nontarget	n/a	n/a
140.1796875	n/a	35886	B	target	hit	664.0625
140.84375	n/a	36056	rt	n/a	hit	664.0625
141.7421875	n/a	36286	A	nontarget	n/a	n/a
143.3007812	n/a	36685	A	target	hit	515.625
143.8164062	n/a	36817	rt	n/a	hit	515.625
144.859375	n/a	37084	C	nontarget	n/a	n/a
146.421875	n/a	37484	D	nontarget	n/a	n/a
147.9804688	n/a	37883	C	nontarget	n/a	n/a
149.5390625	n/a	38282	B	nontarget	n/a	n/a
151.1015625	n/a	38682	A	nontarget	n/a	n/a
152.6601562	n/a	39081	D	nontarget	n/a	n/a
154.21875	n/a	39480	C	nontarget	n/a	n/a
155.78125	n/a	39880	C	target	hit	566.4062
156.3476562	n/a	40025	rt	n/a	hit	566.4062
157.3398438	n/a	40279	C	target	hit	1050.7812
158.390625	n/a	40548	rt	n/a	hit	1050.7812
158.8984375	n/a	40678	D	nontarget	n/a	n/a
160.4609375	n/a	41078	A	nontarget	n/a	n/a
162.0195312	n/a	41477	C	nontarget	n/a	n/a
163.578125	n/a	41876	A	nontarget	n/a	n/a
165.140625	n/a	42276	D	nontarget	n/a	n/a
166.6992188	n/a	42675	A	nontarget	n/a	n/a
168.2734375	n/a	43078	B	nontarget	n/a	n/a
169.8476562	n/a	43481	D	nontarget	n/a	n/a
171.4179688	n/a	43883	B	nontarget	n/a	n/a
172.9921875	n/a	44286	D	nontarget	n/a	n/a
174.5664062	n/a	44689	D	target	hit	660.1562
175.2265625	n/a	44858	rt	n/a	hit	660.1562
176.140625	n/a	45092	C	nontarget	n/a	n/a
177.6992188	n/a	45491	D	nontarget	n/a	n/a
179.2578125	n/a	45890	A	nontarget	n/a	n/a
180.8203125	n/a	46290	B	nontarget	n/a	n/a
182.3789062	n/a	46689	C	nontarget	n/a	n/a
183.9414062	n/a	47089	C	target	hit	625
184.5664062	n/a	47249	rt	n/a	hit	625
185.5	n/a	47488	A	nontarget	n/a	n/a
187.0585938	n/a	47887	C	nontarget	n/a	n/a
188.6210938	n/a	48287	C	target	hit	675.7812
189.296875	n/a	48460	rt	n/a	hit	675.7812
190.1796875	n/a	48686	B	nontarget	n/a	n/a
191.7382812	n/a	49085	B	target	hit	609.375
192.3476562	n/a	49241	rt	n/a	hit	609.375
193.3007812	n/a	49485	D	nontarget	n/a	n/a
194.859375	n/a	49884	A	nontarget	n/a	n/a
196.4179688	n/a	50283	A	target	hit	617.1875
197.0351562	n/a	50441	rt	n/a	hit	617.1875
197.9804688	n/a	50683	A	target	hit	621.0938
198.6015625	n/a	50842	rt	n/a	hit	621.0938
199.5390625	n/a	51082	C	nontarget	n/a	n/a
201.0976562	n/a	51481	A	nontarget	n/a	n/a
202.6601562	n/a	51881	C	nontarget	n/a	n/a
204.21875	n/a	52280	A	nontarget	n/a	n/a
205.78125	n/a	52680	B	nontarget	n/a	n/a
207.3398438	n/a	53079	A	nontarget	n/a	n/a
208.8984375	n/a	53478	B	nontarget	n/a	n/a
210.4609375	n/a	53878	A	nontarget	n/a	n/a
212.0195312	n/a	54277	C	nontarget	n/a	n/a
213.578125	n/a	54676	C	target	hit	574.2188
214.1523438	n/a	54823	rt	n/a	hit	574.2188
215.140625	n/a	55076	A	nontarget	n/a	n/a
216.6992188	n/a	55475	B	nontarget	n/a	n/a
218.2578125	n/a	55874	B	target	hit	574.2188
218.8320312	n/a	56021	rt	n/a	hit	574.2188
219.8203125	n/a	56274	B	target	hit	656.25
220.4765625	n/a	56442	rt	n/a	hit	656.25
221.3789062	n/a	56673	D	nontarget	n/a	n/a
222.9375	n/a	57072	D	target	hit	753.9062
223.6914062	n/a	57265	rt	n/a	hit	753.9062
224.5	n/a	57472	C	nontarget	n/a	n/a
226.0585938	n/a	57871	B	nontarget	n/a	n/a
227.6171875	n/a	58270	A	nontarget	n/a	n/a
229.1796875	n/a	58670	C	nontarget	n/a	n/a
230.7382812	n/a	59069	D	nontarget	n/a	n/a
232.296875	n/a	59468	B	nontarget	n/a	n/a
233.859375	n/a	59868	C	nontarget	n/a	n/a
235.4179688	n/a	60267	C	target	hit	582.0312
236	n/a	60416	rt	n/a	hit	582.0312
236.9765625	n/a	60666	A	nontarget	n/a	n/a
238.5390625	n/a	61066	B	nontarget	n/a	n/a
240.0976562	n/a	61465	C	nontarget	n/a	n/a
241.6601562	n/a	61865	C	target	hit	664.0625
242.3242188	n/a	62035	rt	n/a	hit	664.0625
243.2304688	n/a	62267	D	nontarget	n/a	n/a
244.8046875	n/a	62670	D	target	hit	683.5938
245.4882812	n/a	62845	rt	n/a	hit	683.5938
246.3789062	n/a	63073	A	nontarget	n/a	n/a
247.953125	n/a	63476	B	nontarget	n/a	n/a
249.5234375	n/a	63878	D	nontarget	n/a	n/a
251.0976562	n/a	64281	D	target	hit	515.625
251.6132812	n/a	64413	rt	n/a	hit	515.625
252.65625	n/a	64680	B	nontarget	n/a	n/a
254.21875	n/a	65080	A	nontarget	n/a	n/a
255.7773438	n/a	65479	B	nontarget	n/a	n/a
257.3359375	n/a	65878	A	nontarget	n/a	n/a
258.8984375	n/a	66278	A	target	hit	707.0312
259.6054688	n/a	66459	rt	n/a	hit	707.0312
260.4570312	n/a	66677	B	nontarget	n/a	n/a
262.0195312	n/a	67077	B	target	miss	n/a
263.578125	n/a	67476	A	nontarget	miss	n/a
265.1367188	n/a	67875	B	nontarget	n/a	n/a
266.6992188	n/a	68275	D	nontarget	n/a	n/a
268.2578125	n/a	68674	B	nontarget	n/a	n/a
269.8164062	n/a	69073	C	nontarget	n/a	n/a
271.3789062	n/a	69473	C	target	hit	425.7812
271.8046875	n/a	69582	rt	n/a	hit	425.7812
272.9375	n/a	69872	B	nontarget	n/a	n/a
274.4960938	n/a	70271	A	nontarget	n/a	n/a
