onset	duration	sample	value	stimulus	response_type	response_time
43.51171875	n/a	11139	A	nontarget	n/a	n/a
45.2578125	n/a	11586	A	target	hit	707.0312
45.96484375	n/a	11767	rt	n/a	hit	707.0312
46.92578125	n/a	12013	C	nontarget	n/a	n/a
48.5078125	n/a	12418	C	target	hit	601.5625
49.109375	n/a	12572	rt	n/a	hit	601.5625
50.08203125	n/a	12821	D	nontarget	n/a	n/a
51.65625	n/a	13224	A	nontarget	n/a	n/a
53.2265625	n/a	13626	A	target	hit	644.5312
53.87109375	n/a	13791	rt	n/a	hit	644.5312
54.8046875	n/a	14030	B	nontarget	n/a	n/a
56.375	n/a	14432	C	nontarget	n/a	n/a
57.96484375	n/a	14839	B	nontarget	n/a	n/a
59.53515625	n/a	15241	B	target	hit	753.9062
60.2890625	n/a	15434	rt	n/a	hit	753.9062
61.109375	n/a	15644	D	nontarget	n/a	n/a
62.6796875	n/a	16046	C	nontarget	n/a	n/a
64.2578125	n/a	16450	B	nontarget	n/a	n/a
65.828125	n/a	16852	D	nontarget	n/a	n/a
67.390625	n/a	17252	A	nontarget	n/a	n/a
68.97265625	n/a	17657	D	nontarget	n/a	n/a
70.55078125	n/a	18061	D	target	hit	757.8125
71.30859375	n/a	18255	rt	n/a	hit	757.8125
72.12109375	n/a	18463	C	nontarget	n/a	n/a
73.6953125	n/a	18866	A	nontarget	n/a	n/a
75.26953125	n/a	19269	B	nontarget	n/a	n/a
76.83984375	n/a	19671	D	nontarget	n/a	n/a
78.4140625	n/a	20074	A	nontarget	n/a	n/a
79.9765625	n/a	20474	B	nontarget	n/a	n/a
81.5625	n/a	20880	D	nontarget	n/a	n/a
83.13671875	n/a	21283	A	nontarget	n/a	n/a
84.7109375	n/a	21686	D	nontarget	n/a	n/a
86.28125	n/a	22088	D	target	hit	683.5938
86.96484375	n/a	22263	rt	n/a	hit	683.5938
87.85546875	n/a	22491	D	target	hit	820.3125
88.67578125	n/a	22701	rt	n/a	hit	820.3125
89.44140625	n/a	22897	C	nontarget	n/a	n/a
91.015625	n/a	23300	C	target	hit	582.0312
91.59765625	n/a	23449	rt	n/a	hit	582.0312
92.58984375	n/a	23703	A	nontarget	n/a	n/a
94.16015625	n/a	24105	B	nontarget	n/a	n/a
95.734375	n/a	24508	D	nontarget	n/a	n/a
97.3203125	n/a	24914	C	nontarget	n/a	n/a
98.89453125	n/a	25317	C	target	hit	789.0625
99.68359375	n/a	25519	rt	n/a	hit	789.0625
100.46875	n/a	25720	B	nontarget	n/a	n/a
102.0390625	n/a	26122	C	nontarget	n/a	n/a
103.6171875	n/a	26526	D	nontarget	n/a	n/a
105.1875	n/a	26928	C	nontarget	n/a	n/a
106.7734375	n/a	27334	B	nontarget	n/a	n/a
108.3515625	n/a	27738	C	nontarget	n/a	n/a
109.921875	n/a	28140	D	nontarget	n/a	n/a
111.4960938	n/a	28543	B	nontarget	n/a	n/a
113.0703125	n/a	28946	C	nontarget	n/a	n/a
114.640625	n/a	29348	B	nontarget	n/a	n/a
116.2148438	n/a	29751	C	nontarget	n/a	n/a
117.7890625	n/a	30154	A	nontarget	n/a	n/a
119.359375	n/a	30556	B	nontarget	n/a	n/a
120.9335938	n/a	30959	D	nontarget	n/a	n/a
122.5078125	n/a	31362	B	nontarget	n/a	n/a
124.078125	n/a	31764	B	target	hit	800.7812
124.8789062	n/a	31969	rt	n/a	hit	800.7812
125.6679688	n/a	32171	B	target	hit	726.5625
126.3945312	n/a	32357	rt	n/a	hit	726.5625
127.2421875	n/a	32574	A	nontarget	n/a	n/a
128.8125	n/a	32976	D	nontarget	n/a	n/a
130.390625	n/a	33380	C	nontarget	n/a	n/a
131.9609375	n/a	33782	C	target	hit	765.625
132.7265625	n/a	33978	rt	n/a	hit	765.625
133.53125	n/a	34184	B	nontarget	n/a	n/a
135.09375	n/a	34584	B	target	hit	503.9062
135.5976562	n/a	34713	rt	n/a	hit	503.9062
136.6796875	n/a	34990	C	nontarget	n/a	n/a
138.2539062	n/a	35393	D	nontarget	n/a	n/a
139.8320312	n/a	35797	C	nontarget	false_alarm	718.75
140.5507812	n/a	35981	rt	n/a	false_alarm	718.75
141.3984375	n/a	36198	D	nontarget	n/a	n/a
142.9726562	n/a	36601	D	target	hit	832.0312
143.8046875	n/a	36814	rt	n/a	hit	832.0312
144.546875	n/a	37004	C	nontarget	n/a	n/a
146.1328125	n/a	37410	A	nontarget	n/a	n/a
147.7070312	n/a	37813	C	nontarget	n/a	n/a
149.2773438	n/a	38215	A	nontarget	n/a	n/a
150.8554688	n/a	38619	A	target	hit	542.9688
151.3984375	n/a	38758	rt	n/a	hit	542.9688
152.4296875	n/a	39022	C	nontarget	n/a	n/a
154.0117188	n/a	39427	A	nontarget	n/a	n/a
155.5898438	n/a	39831	C	nontarget	n/a	n/a
157.1601562	n/a	40233	B	nontarget	n/a	n/a
158.734375	n/a	40636	A	nontarget	n/a	n/a
160.3085938	n/a	41039	D	nontarget	n/a	n/a
161.8789062	n/a	41441	B	nontarget	n/a	n/a
163.4648438	n/a	41847	A	nontarget	n/a	n/a
165.0390625	n/a	42250	D	nontarget	n/a	n/a
166.6132812	n/a	42653	D	target	hit	828.125
167.4414062	n/a	42865	rt	n/a	hit	828.125
168.1875	n/a	43056	D	target	hit	781.25
168.96875	n/a	43256	rt	n/a	hit	781.25
169.7578125	n/a	43458	D	target	hit	875
170.6328125	n/a	43682	rt	n/a	hit	875
171.3320312	n/a	43861	C	nontarget	n/a	n/a
172.9179688	n/a	44267	D	nontarget	n/a	n/a
174.4921875	n/a	44670	C	nontarget	n/a	n/a
176.0703125	n/a	45074	C	target	hit	921.875
176.9921875	n/a	45310	rt	n/a	hit	921.875
177.6367188	n/a	45475	C	target	hit	605.4688
178.2421875	n/a	45630	rt	n/a	hit	605.4688
179.2148438	n/a	45879	C	target	hit	515.625
179.7304688	n/a	46011	rt	n/a	hit	515.625
180.7890625	n/a	46282	D	nontarget	n/a	n/a
182.3710938	n/a	46687	B	nontarget	n/a	n/a
183.9492188	n/a	47091	C	nontarget	n/a	n/a
185.5195312	n/a	47493	C	target	hit	816.4062
186.3359375	n/a	47702	rt	n/a	hit	816.4062
187.09375	n/a	47896	A	nontarget	n/a	n/a
188.6679688	n/a	48299	C	nontarget	n/a	n/a
190.2382812	n/a	48701	D	nontarget	n/a	n/a
191.796875	n/a	49100	B	nontarget	n/a	n/a
193.359375	n/a	49500	C	nontarget	n/a	n/a
194.9453125	n/a	49906	B	nontarget	n/a	n/a
196.5195312	n/a	50309	C	nontarget	n/a	n/a
198.09375	n/a	50712	A	nontarget	n/a	n/a
199.6679688	n/a	51115	D	nontarget	n/a	n/a
201.2382812	n/a	51517	B	nontarget	n/a	n/a
202.8125	n/a	51920	A	nontarget	n/a	n/a
204.375	n/a	52320	B	nontarget	n/a	n/a
205.9570312	n/a	52725	A	nontarget	n/a	n/a
207.53125	n/a	53128	A	target	hit	742.1875
208.2734375	n/a	53318	rt	n/a	hit	742.1875
209.109375	n/a	53532	A	target	hit	699.2188
209.8085938	n/a	53711	rt	n/a	hit	699.2188
210.6757812	n/a	53933	D	nontarget	n/a	n/a
212.25	n/a	54336	D	target	miss	n/a
213.8359375	n/a	54742	D	target	hit	878.9062
214.7148438	n/a	54967	rt	n/a	hit	878.9062
215.4140625	n/a	55146	D	target	hit	574.2188
215.9882812	n/a	55293	rt	n/a	hit	574.2188
216.9882812	n/a	55549	A	nontarget	n/a	n/a
218.5585938	n/a	55951	D	nontarget	n/a	n/a
220.1328125	n/a	56354	D	target	hit	1128.9062
221.2617188	n/a	56643	rt	n/a	hit	1128.9062
221.7070312	n/a	56757	B	nontarget	n/a	n/a
223.2890625	n/a	57162	B	target	hit	726.5625
224.015625	n/a	57348	rt	n/a	hit	726.5625
224.8671875	n/a	57566	D	nontarget	n/a	n/a
226.4375	n/a	57968	B	nontarget	n/a	n/a
228.0117188	n/a	58371	B	target	hit	945.3125
228.9570312	n/a	58613	rt	n/a	hit	945.3125
229.5859375	n/a	58774	B	target	hit	570.3125
