onset	duration	sample	value	response_type	response_time
33.05078125	n/a	8461	nontarget	correct	1.1562
34.20703125	n/a	8757	rt	correct	1.1562
34.63671875	n/a	8867	nontarget	correct	0.46484
35.1015625	n/a	8986	rt	correct	0.46484
36.1171875	n/a	9246	nontarget	correct	0.44531
36.5625	n/a	9360	rt	correct	0.44531
37.18359375	n/a	9519	nontarget	correct	0.48047
37.6640625	n/a	9642	rt	correct	0.48047
38.6796875	n/a	9902	nontarget	correct	0.33594
39.015625	n/a	9988	rt	correct	0.33594
39.74609375	n/a	10175	nontarget	correct	0.39062
40.13671875	n/a	10275	rt	correct	0.39062
40.82421875	n/a	10451	nontarget	correct	0.38281
41.20703125	n/a	10549	rt	correct	0.38281
41.90234375	n/a	10727	nontarget	correct	0.41406
42.31640625	n/a	10833	rt	correct	0.41406
42.96875	n/a	11000	target	correct	n/a
44.44921875	n/a	11379	nontarget	correct	0.48438
44.93359375	n/a	11503	rt	correct	0.48438
45.9296875	n/a	11758	nontarget	correct	0.47656
46.40625	n/a	11880	rt	correct	0.47656
47.40625	n/a	12136	nontarget	correct	0.35938
47.765625	n/a	12228	rt	correct	0.35938
48.4765625	n/a	12410	nontarget	correct	0.56641
49.04296875	n/a	12555	rt	correct	0.56641
49.54296875	n/a	12683	nontarget	correct	0.40625
49.94921875	n/a	12787	rt	correct	0.40625
50.625	n/a	12960	nontarget	correct	0.42188
51.046875	n/a	13068	rt	correct	0.42188
51.69140625	n/a	13233	nontarget	correct	0.5
52.19140625	n/a	13361	rt	correct	0.5
53.16796875	n/a	13611	nontarget	correct	0.44141
53.609375	n/a	13724	rt	correct	0.44141
54.234375	n/a	13884	nontarget	correct	0.44531
54.6796875	n/a	13998	rt	correct	0.44531
55.31640625	n/a	14161	nontarget	correct	0.5
55.81640625	n/a	14289	rt	correct	0.5
56.80859375	n/a	14543	nontarget	correct	0.49609
57.3046875	n/a	14670	rt	correct	0.49609
58.30078125	n/a	14925	target	incorrect	0.37109
58.671875	n/a	15020	rt	incorrect	0.37109
59.3671875	n/a	15198	nontarget	correct	0.58594
59.953125	n/a	15348	rt	correct	0.58594
60.859375	n/a	15580	nontarget	correct	0.42969
61.2890625	n/a	15690	rt	correct	0.42969
61.9296875	n/a	15854	nontarget	correct	0.4375
62.3671875	n/a	15966	rt	correct	0.4375
63.0078125	n/a	16130	nontarget	correct	0.42969
63.4375	n/a	16240	rt	correct	0.42969
64.2109375	n/a	16438	nontarget	correct	0.39844
64.609375	n/a	16540	rt	correct	0.39844
65.2890625	n/a	16714	nontarget	correct	0.59375
65.8828125	n/a	16866	rt	correct	0.59375
66.76953125	n/a	17093	nontarget	correct	0.65234
67.421875	n/a	17260	rt	correct	0.65234
68.24609375	n/a	17471	target	correct	n/a
69.7421875	n/a	17854	nontarget	correct	0.44531
70.1875	n/a	17968	rt	correct	0.44531
70.8203125	n/a	18130	nontarget	correct	0.45312
71.2734375	n/a	18246	rt	correct	0.45312
71.90234375	n/a	18407	nontarget	correct	0.55078
72.453125	n/a	18548	rt	correct	0.55078
73.37890625	n/a	18785	nontarget	correct	0.46094
73.83984375	n/a	18903	rt	correct	0.46094
74.4609375	n/a	19062	nontarget	correct	0.43359
74.89453125	n/a	19173	rt	correct	0.43359
75.52734375	n/a	19335	nontarget	correct	0.63281
76.16015625	n/a	19497	rt	correct	0.63281
77.0078125	n/a	19714	nontarget	correct	0.55078
77.55859375	n/a	19855	rt	correct	0.55078
78.48828125	n/a	20093	nontarget	correct	0.43359
78.921875	n/a	20204	rt	correct	0.43359
79.5546875	n/a	20366	nontarget	correct	0.51562
80.0703125	n/a	20498	rt	correct	0.51562
81.046875	n/a	20748	nontarget	correct	0.49609
81.54296875	n/a	20875	rt	correct	0.49609
82.52734375	n/a	21127	nontarget	correct	0.49219
83.01953125	n/a	21253	rt	correct	0.49219
84.0078125	n/a	21506	target	correct	n/a
85.48828125	n/a	21885	nontarget	correct	0.50781
85.99609375	n/a	22015	rt	correct	0.50781
86.96875	n/a	22264	nontarget	correct	0.40625
87.375	n/a	22368	rt	correct	0.40625
88.046875	n/a	22540	nontarget	correct	0.44922
88.49609375	n/a	22655	rt	correct	0.44922
89.11328125	n/a	22813	nontarget	correct	0.42578
89.5390625	n/a	22922	rt	correct	0.42578
90.1796875	n/a	23086	nontarget	correct	0.42188
90.6015625	n/a	23194	rt	correct	0.42188
91.26171875	n/a	23363	target	correct	n/a
92.7421875	n/a	23742	nontarget	correct	0.41016
93.15234375	n/a	23847	rt	correct	0.41016
93.8203125	n/a	24018	nontarget	correct	0.46484
