onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
43.8515625	n/a	11226	largeHSmallH	correct	congruent	1.5195	yes	H	H
45.37109375	n/a	11615	responseLargeH	correct	n/a	1.5195	yes	n/a	n/a
46.453125	n/a	11892	largeHSmallT	correct	incongruent	1.2617	no	H	T
47.71484375	n/a	12215	responseLargeH	correct	n/a	1.2617	no	n/a	n/a
48.78515625	n/a	12489	largeTSmallH	correct	incongruent	0.71875	no	T	H
49.50390625	n/a	12673	responseLargeT	correct	n/a	0.71875	no	n/a	n/a
50.5859375	n/a	12950	largeHSmallH	correct	congruent	0.82422	no	H	H
51.41015625	n/a	13161	responseLargeH	correct	n/a	0.82422	no	n/a	n/a
52.4921875	n/a	13438	largeHSmallH	correct	congruent	0.75781	no	H	H
53.25	n/a	13632	responseLargeH	correct	n/a	0.75781	no	n/a	n/a
54.31640625	n/a	13905	largeTSmallH	correct	incongruent	0.55469	no	T	H
54.87109375	n/a	14047	responseLargeT	correct	n/a	0.55469	no	n/a	n/a
55.9453125	n/a	14322	largeTSmallT	correct	congruent	0.64062	no	T	T
56.5859375	n/a	14486	responseLargeT	correct	n/a	0.64062	no	n/a	n/a
57.6640625	n/a	14762	largeTSmallH	correct	incongruent	0.76562	no	T	H
58.4296875	n/a	14958	responseLargeT	correct	n/a	0.76562	no	n/a	n/a
59.50390625	n/a	15233	largeHSmallH	correct	congruent	0.58203	no	H	H
60.0859375	n/a	15382	responseLargeH	correct	n/a	0.58203	no	n/a	n/a
61.15625	n/a	15656	largeTSmallT	correct	congruent	0.52734	no	T	T
61.68359375	n/a	15791	responseLargeT	correct	n/a	0.52734	no	n/a	n/a
62.8359375	n/a	16086	largeTSmallT	correct	congruent	0.54688	no	T	T
63.3828125	n/a	16226	responseLargeT	correct	n/a	0.54688	no	n/a	n/a
64.44921875	n/a	16499	largeTSmallT	correct	congruent	0.68359	no	T	T
65.1328125	n/a	16674	responseLargeT	correct	n/a	0.68359	no	n/a	n/a
66.2109375	n/a	16950	largeHSmallH	correct	congruent	0.50781	no	H	H
66.71875	n/a	17080	responseLargeH	correct	n/a	0.50781	no	n/a	n/a
67.78515625	n/a	17353	largeHSmallH	correct	congruent	0.60156	no	H	H
68.38671875	n/a	17507	responseLargeH	correct	n/a	0.60156	no	n/a	n/a
69.46484375	n/a	17783	largeHSmallT	correct	incongruent	0.69531	no	H	T
70.16015625	n/a	17961	responseLargeH	correct	n/a	0.69531	no	n/a	n/a
71.23828125	n/a	18237	largeTSmallH	correct	incongruent	0.49609	no	T	H
71.734375	n/a	18364	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
72.8125	n/a	18640	largeHSmallT	correct	incongruent	0.59766	no	H	T
73.41015625	n/a	18793	responseLargeH	correct	n/a	0.59766	no	n/a	n/a
74.4765625	n/a	19066	largeTSmallT	correct	congruent	0.48828	no	T	T
74.96484375	n/a	19191	responseLargeT	correct	n/a	0.48828	no	n/a	n/a
