onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
38.2109375	n/a	9782	largeHSmallT	correct	incongruent	2.2422	yes	H	T
40.453125	n/a	10356	responseLargeH	correct	n/a	2.2422	yes	n/a	n/a
41.52734375	n/a	10631	largeHSmallT	correct	incongruent	0.82422	no	H	T
42.3515625	n/a	10842	responseLargeH	correct	n/a	0.82422	no	n/a	n/a
43.40625	n/a	11112	largeTSmallT	correct	congruent	0.72266	no	T	T
44.12890625	n/a	11297	responseLargeT	correct	n/a	0.72266	no	n/a	n/a
45.20703125	n/a	11573	largeTSmallT	correct	congruent	0.50391	no	T	T
45.7109375	n/a	11702	responseLargeT	correct	n/a	0.50391	no	n/a	n/a
46.78125	n/a	11976	largeHSmallT	error	incongruent	0.47266	no	H	T
47.25390625	n/a	12097	responseLargeT	error	n/a	0.47266	no	n/a	n/a
48.328125	n/a	12372	largeHSmallH	correct	congruent	0.60547	no	H	H
48.93359375	n/a	12527	responseLargeH	correct	n/a	0.60547	no	n/a	n/a
49.9921875	n/a	12798	largeTSmallH	correct	incongruent	0.61328	no	T	H
50.60546875	n/a	12955	responseLargeT	correct	n/a	0.61328	no	n/a	n/a
51.671875	n/a	13228	largeHSmallT	correct	incongruent	0.56641	no	H	T
52.23828125	n/a	13373	responseLargeH	correct	n/a	0.56641	no	n/a	n/a
53.30078125	n/a	13645	largeHSmallH	correct	congruent	0.51953	no	H	H
53.8203125	n/a	13778	responseLargeH	correct	n/a	0.51953	no	n/a	n/a
54.88671875	n/a	14051	largeHSmallH	correct	congruent	0.44531	no	H	H
55.33203125	n/a	14165	responseLargeH	correct	n/a	0.44531	no	n/a	n/a
56.40625	n/a	14440	largeTSmallH	correct	incongruent	0.48438	no	T	H
56.890625	n/a	14564	responseLargeT	correct	n/a	0.48438	no	n/a	n/a
57.953125	n/a	14836	largeHSmallH	correct	congruent	0.36719	no	H	H
58.3203125	n/a	14930	responseLargeH	correct	n/a	0.36719	no	n/a	n/a
59.37890625	n/a	15201	largeTSmallH	correct	incongruent	0.35938	no	T	H
59.73828125	n/a	15293	responseLargeT	correct	n/a	0.35938	no	n/a	n/a
60.80859375	n/a	15567	largeTSmallH	correct	incongruent	0.44922	no	T	H
61.2578125	n/a	15682	responseLargeT	correct	n/a	0.44922	no	n/a	n/a
62.3125	n/a	15952	largeTSmallH	correct	incongruent	0.42188	no	T	H
62.734375	n/a	16060	responseLargeT	correct	n/a	0.42188	no	n/a	n/a
63.8046875	n/a	16334	largeHSmallT	correct	incongruent	0.4375	no	H	T
64.2421875	n/a	16446	responseLargeH	correct	n/a	0.4375	no	n/a	n/a
65.3125	n/a	16720	largeHSmallH	correct	congruent	0.35156	no	H	H
65.6640625	n/a	16810	responseLargeH	correct	n/a	0.35156	no	n/a	n/a
66.73828125	n/a	17085	largeHSmallT	correct	incongruent	0.44141	no	H	T
67.1796875	n/a	17198	responseLargeH	correct	n/a	0.44141	no	n/a	n/a
68.24609375	n/a	17471	largeTSmallH	correct	incongruent	0.56641	no	T	H
68.8125	n/a	17616	responseLargeT	correct	n/a	0.56641	no	n/a	n/a
69.88671875	n/a	17891	largeHSmallT	correct	incongruent	0.36328	no	H	T
70.25	n/a	17984	responseLargeH	correct	n/a	0.36328	no	n/a	n/a
71.328125	n/a	18260	largeTSmallH	correct	incongruent	0.53125	no	T	H
71.859375	n/a	18396	responseLargeT	correct	n/a	0.53125	no	n/a	n/a
72.92578125	n/a	18669	largeHSmallH	correct	congruent	0.29688	no	H	H
73.22265625	n/a	18745	responseLargeH	correct	n/a	0.29688	no	n/a	n/a
74.28515625	n/a	19017	largeTSmallH	correct	incongruent	0.52344	no	T	H
74.80859375	n/a	19151	responseLargeT	correct	n/a	0.52344	no	n/a	n/a
75.87109375	n/a	19423	largeTSmallT	correct	congruent	0.52734	no	T	T
76.3984375	n/a	19558	responseLargeT	correct	n/a	0.52734	no	n/a	n/a
77.47265625	n/a	19833	largeTSmallH	error	incongruent	0.46484	no	T	H
