onset	duration	sample	value	response_type	response_time
13.9375	n/a	3568	target	correct	n/a
15.43359375	n/a	3951	nontarget	correct	0.43359
15.8671875	n/a	4062	rt	correct	0.43359
16.51171875	n/a	4227	nontarget	correct	0.37109
16.8828125	n/a	4322	rt	correct	0.37109
17.578125	n/a	4500	target	correct	n/a
19.05859375	n/a	4879	nontarget	correct	0.73438
19.79296875	n/a	5067	rt	correct	0.73438
20.5390625	n/a	5258	nontarget	correct	0.78125
21.3203125	n/a	5458	rt	correct	0.78125
22.01953125	n/a	5637	nontarget	correct	0.46484
22.484375	n/a	5756	rt	correct	0.46484
23.5	n/a	6016	nontarget	correct	0.75391
24.25390625	n/a	6209	rt	correct	0.75391
24.98046875	n/a	6395	nontarget	correct	0.77344
25.75390625	n/a	6593	rt	correct	0.77344
26.4609375	n/a	6774	target	correct	n/a
27.9375	n/a	7152	nontarget	correct	0.48047
28.41796875	n/a	7275	rt	correct	0.48047
29.40625	n/a	7528	nontarget	correct	0.85547
30.26171875	n/a	7747	rt	correct	0.85547
30.88671875	n/a	7907	nontarget	correct	0.73438
31.62109375	n/a	8095	rt	correct	0.73438
32.3671875	n/a	8286	nontarget	correct	0.47656
32.84375	n/a	8408	rt	correct	0.47656
33.84375	n/a	8664	nontarget	correct	0.60547
34.44921875	n/a	8819	rt	correct	0.60547
35.32421875	n/a	9043	nontarget	correct	0.51562
35.83984375	n/a	9175	rt	correct	0.51562
36.8046875	n/a	9422	nontarget	correct	0.74609
37.55078125	n/a	9613	rt	correct	0.74609
38.28515625	n/a	9801	nontarget	correct	0.77344
39.05859375	n/a	9999	rt	correct	0.77344
39.765625	n/a	10180	nontarget	correct	0.53516
40.30078125	n/a	10317	rt	correct	0.53516
41.24609375	n/a	10559	nontarget	correct	0.6875
41.93359375	n/a	10735	rt	correct	0.6875
42.7265625	n/a	10938	nontarget	correct	0.63672
43.36328125	n/a	11101	rt	correct	0.63672
44.20703125	n/a	11317	nontarget	correct	0.56641
44.7734375	n/a	11462	rt	correct	0.56641
45.6875	n/a	11696	nontarget	correct	0.67969
46.3671875	n/a	11870	rt	correct	0.67969
47.1640625	n/a	12074	nontarget	correct	0.55859
47.72265625	n/a	12217	rt	correct	0.55859
48.64453125	n/a	12453	nontarget	correct	0.54688
49.19140625	n/a	12593	rt	correct	0.54688
50.125	n/a	12832	nontarget	correct	0.80078
50.92578125	n/a	13037	rt	correct	0.80078
51.60546875	n/a	13211	nontarget	correct	0.72656
52.33203125	n/a	13397	rt	correct	0.72656
53.0703125	n/a	13586	nontarget	correct	0.75
53.8203125	n/a	13778	rt	correct	0.75
54.55078125	n/a	13965	nontarget	correct	0.70703
55.2578125	n/a	14146	rt	correct	0.70703
56.13671875	n/a	14371	nontarget	correct	0.52734
56.6640625	n/a	14506	rt	correct	0.52734
57.6171875	n/a	14750	nontarget	correct	0.66016
58.27734375	n/a	14919	rt	correct	0.66016
59.09765625	n/a	15129	nontarget	correct	0.65234
59.75	n/a	15296	rt	correct	0.65234
60.578125	n/a	15508	nontarget	correct	0.66406
61.2421875	n/a	15678	rt	correct	0.66406
62.05859375	n/a	15887	nontarget	correct	0.59375
62.65234375	n/a	16039	rt	correct	0.59375
63.55078125	n/a	16269	nontarget	correct	0.46875
64.01953125	n/a	16389	rt	correct	0.46875
65.03125	n/a	16648	nontarget	correct	0.71875
65.75	n/a	16832	rt	correct	0.71875
66.51171875	n/a	17027	nontarget	correct	0.72656
67.23828125	n/a	17213	rt	correct	0.72656
67.9921875	n/a	17406	nontarget	correct	0.77734
68.76953125	n/a	17605	rt	correct	0.77734
69.47265625	n/a	17785	target	correct	n/a
70.953125	n/a	18164	nontarget	correct	0.80859
71.76171875	n/a	18371	rt	correct	0.80859
72.43359375	n/a	18543	nontarget	correct	0.78516
73.21875	n/a	18744	rt	correct	0.78516
