onset	duration	sample	value	stimulus	response_type	response_time
38.65625	n/a	9896	C	nontarget	n/a	n/a
40.31640625	n/a	10321	D	nontarget	n/a	n/a
41.890625	n/a	10724	B	nontarget	n/a	n/a
43.45703125	n/a	11125	B	nontarget	n/a	n/a
45.02734375	n/a	11527	D	nontarget	n/a	n/a
46.6015625	n/a	11930	B	target	hit	875
47.4765625	n/a	12154	rt	n/a	hit	875
48.1640625	n/a	12330	D	target	miss	n/a
49.75	n/a	12736	C	nontarget	miss	n/a
51.3203125	n/a	13138	B	nontarget	n/a	n/a
52.89453125	n/a	13541	A	nontarget	n/a	n/a
54.46875	n/a	13944	B	target	hit	507.8125
54.9765625	n/a	14074	rt	n/a	hit	507.8125
56.04296875	n/a	14347	C	nontarget	n/a	n/a
57.6171875	n/a	14750	A	nontarget	false_alarm	855.4688
58.47265625	n/a	14969	rt	n/a	false_alarm	855.4688
59.17578125	n/a	15149	A	nontarget	n/a	n/a
60.734375	n/a	15548	A	target	hit	757.8125
61.4921875	n/a	15742	rt	n/a	hit	757.8125
62.296875	n/a	15948	A	target	hit	1019.5312
63.31640625	n/a	16209	rt	n/a	hit	1019.5312
63.85546875	n/a	16347	A	target	hit	1140.625
64.99609375	n/a	16639	rt	n/a	hit	1140.625
65.4140625	n/a	16746	C	nontarget	n/a	n/a
66.98046875	n/a	17147	B	nontarget	n/a	n/a
68.546875	n/a	17548	C	target	hit	406.25
68.953125	n/a	17652	rt	n/a	hit	406.25
70.12109375	n/a	17951	C	nontarget	n/a	n/a
71.6953125	n/a	18354	A	nontarget	n/a	n/a
73.26953125	n/a	18757	D	nontarget	n/a	n/a
74.84375	n/a	19160	D	nontarget	n/a	n/a
76.4140625	n/a	19562	D	target	hit	539.0625
76.953125	n/a	19700	rt	n/a	hit	539.0625
77.9765625	n/a	19962	A	nontarget	n/a	n/a
79.53515625	n/a	20361	A	nontarget	n/a	n/a
81.109375	n/a	20764	B	nontarget	n/a	n/a
82.66796875	n/a	21163	A	target	hit	714.8438
83.3828125	n/a	21346	rt	n/a	hit	714.8438
84.2265625	n/a	21562	B	target	hit	1000
85.2265625	n/a	21818	rt	n/a	hit	1000
85.7890625	n/a	21962	A	target	hit	710.9375
86.5	n/a	22144	rt	n/a	hit	710.9375
87.34765625	n/a	22361	A	nontarget	n/a	n/a
88.90625	n/a	22760	A	target	hit	1058.5938
89.96484375	n/a	23031	rt	n/a	hit	1058.5938
90.46875	n/a	23160	B	nontarget	n/a	n/a
92.02734375	n/a	23559	C	nontarget	n/a	n/a
93.58984375	n/a	23959	B	target	hit	730.4688
94.3203125	n/a	24146	rt	n/a	hit	730.4688
95.1484375	n/a	24358	C	target	hit	1042.9688
96.19140625	n/a	24625	rt	n/a	hit	1042.9688
96.70703125	n/a	24757	D	nontarget	n/a	n/a
98.26953125	n/a	25157	B	nontarget	n/a	n/a
99.828125	n/a	25556	A	nontarget	n/a	n/a
101.3867188	n/a	25955	A	nontarget	n/a	n/a
102.9492188	n/a	26355	B	nontarget	false_alarm	656.25
103.6054688	n/a	26523	rt	n/a	false_alarm	656.25
104.5078125	n/a	26754	C	nontarget	n/a	n/a
106.0664062	n/a	27153	A	nontarget	n/a	n/a
107.6289062	n/a	27553	B	nontarget	n/a	n/a
109.1875	n/a	27952	D	nontarget	n/a	n/a
110.7460938	n/a	28351	A	nontarget	n/a	n/a
112.3085938	n/a	28751	D	target	hit	1000
113.3085938	n/a	29007	rt	n/a	hit	1000
113.8671875	n/a	29150	D	nontarget	n/a	n/a
115.4257812	n/a	29549	A	nontarget	n/a	n/a
116.9882812	n/a	29949	B	nontarget	n/a	n/a
118.546875	n/a	30348	A	target	hit	464.8438
119.0117188	n/a	30467	rt	n/a	hit	464.8438
120.109375	n/a	30748	D	nontarget	n/a	n/a
121.6796875	n/a	31150	B	nontarget	n/a	n/a
123.2539062	n/a	31553	D	target	hit	460.9375
123.7148438	n/a	31671	rt	n/a	hit	460.9375
124.828125	n/a	31956	D	nontarget	n/a	n/a
126.4023438	n/a	32359	C	nontarget	n/a	n/a
127.9726562	n/a	32761	C	nontarget	n/a	n/a
129.546875	n/a	33164	C	target	hit	632.8125
130.1796875	n/a	33326	rt	n/a	hit	632.8125
131.109375	n/a	33564	C	target	hit	1050.7812
132.1601562	n/a	33833	rt	n/a	hit	1050.7812
132.6679688	n/a	33963	B	nontarget	n/a	n/a
134.2265625	n/a	34362	B	nontarget	n/a	n/a
135.7890625	n/a	34762	A	nontarget	n/a	n/a
137.3476562	n/a	35161	B	target	hit	632.8125
137.9804688	n/a	35323	rt	n/a	hit	632.8125
138.90625	n/a	35560	A	target	miss	n/a
140.46875	n/a	35960	C	nontarget	miss	n/a
142.0273438	n/a	36359	C	nontarget	n/a	n/a
143.5859375	n/a	36758	D	nontarget	n/a	n/a
145.1484375	n/a	37158	B	nontarget	n/a	n/a
146.7070312	n/a	37557	D	target	miss	n/a
148.265625	n/a	37956	C	nontarget	miss	n/a
149.828125	n/a	38356	B	nontarget	n/a	n/a
151.3867188	n/a	38755	B	nontarget	n/a	n/a
152.9492188	n/a	39155	B	target	hit	964.8438
153.9140625	n/a	39402	rt	n/a	hit	964.8438
154.5078125	n/a	39554	A	nontarget	n/a	n/a
156.0664062	n/a	39953	D	nontarget	n/a	n/a
157.625	n/a	40352	A	target	hit	410.1562
158.0351562	n/a	40457	rt	n/a	hit	410.1562
159.1875	n/a	40752	B	nontarget	n/a	n/a
160.7460938	n/a	41151	B	nontarget	n/a	n/a
162.3085938	n/a	41551	C	nontarget	n/a	n/a
163.8671875	n/a	41950	A	nontarget	n/a	n/a
165.4257812	n/a	42349	B	nontarget	n/a	n/a
166.9882812	n/a	42749	D	nontarget	n/a	n/a
168.546875	n/a	43148	C	nontarget	n/a	n/a
170.1054688	n/a	43547	B	nontarget	n/a	n/a
171.6679688	n/a	43947	B	nontarget	n/a	n/a
173.2265625	n/a	44346	B	target	hit	476.5625
173.703125	n/a	44468	rt	n/a	hit	476.5625
174.7851562	n/a	44745	D	nontarget	n/a	n/a
176.3476562	n/a	45145	C	nontarget	n/a	n/a
177.90625	n/a	45544	B	nontarget	n/a	n/a
179.4648438	n/a	45943	D	nontarget	n/a	n/a
181.0273438	n/a	46343	D	nontarget	n/a	n/a
182.5859375	n/a	46742	A	nontarget	n/a	n/a
184.1445312	n/a	47141	D	target	hit	527.3438
184.671875	n/a	47276	rt	n/a	hit	527.3438
185.7070312	n/a	47541	A	target	hit	800.7812
186.5078125	n/a	47746	rt	n/a	hit	800.7812
187.265625	n/a	47940	A	nontarget	n/a	n/a
188.828125	n/a	48340	D	nontarget	n/a	n/a
190.3867188	n/a	48739	B	nontarget	n/a	n/a
191.9453125	n/a	49138	A	nontarget	n/a	n/a
193.5078125	n/a	49538	A	nontarget	n/a	n/a
195.0664062	n/a	49937	B	nontarget	n/a	n/a
196.6289062	n/a	50337	B	nontarget	n/a	n/a
198.1875	n/a	50736	A	nontarget	n/a	n/a
199.7460938	n/a	51135	D	nontarget	n/a	n/a
201.3046875	n/a	51534	C	nontarget	n/a	n/a
202.8671875	n/a	51934	B	nontarget	n/a	n/a
204.4257812	n/a	52333	B	nontarget	n/a	n/a
205.984375	n/a	52732	A	nontarget	n/a	n/a
207.546875	n/a	53132	A	nontarget	n/a	n/a
209.1054688	n/a	53531	B	nontarget	n/a	n/a
210.6640625	n/a	53930	B	nontarget	false_alarm	617.1875
211.28125	n/a	54088	rt	n/a	false_alarm	617.1875
212.2265625	n/a	54330	C	nontarget	n/a	n/a
213.7851562	n/a	54729	A	nontarget	n/a	n/a
215.3476562	n/a	55129	C	target	miss	n/a
216.90625	n/a	55528	D	nontarget	miss	n/a
218.4648438	n/a	55927	A	nontarget	n/a	n/a
220.0273438	n/a	56327	A	nontarget	false_alarm	804.6875
220.8320312	n/a	56533	rt	n/a	false_alarm	804.6875
221.5976562	n/a	56729	D	nontarget	n/a	n/a
223.171875	n/a	57132	D	nontarget	n/a	n/a
224.7460938	n/a	57535	D	target	hit	949.2188
225.6953125	n/a	57778	rt	n/a	hit	949.2188
226.3203125	n/a	57938	B	nontarget	n/a	n/a
227.890625	n/a	58340	B	nontarget	n/a	n/a
229.453125	n/a	58740	B	target	hit	578.125
230.03125	n/a	58888	rt	n/a	hit	578.125
231.0117188	n/a	59139	A	nontarget	n/a	n/a
232.5703125	n/a	59538	D	nontarget	n/a	n/a
234.1328125	n/a	59938	D	nontarget	n/a	n/a
235.7070312	n/a	60341	B	nontarget	n/a	n/a
237.265625	n/a	60740	D	target	hit	1238.2812
238.5039062	n/a	61057	rt	n/a	hit	1238.2812
238.8242188	n/a	61139	C	nontarget	n/a	n/a
240.3867188	n/a	61539	B	nontarget	n/a	n/a
241.9453125	n/a	61938	C	target	hit	582.0312
242.5273438	n/a	62087	rt	n/a	hit	582.0312
243.5039062	n/a	62337	A	nontarget	n/a	n/a
245.0664062	n/a	62737	A	nontarget	n/a	n/a
246.625	n/a	63136	D	nontarget	n/a	n/a
248.1835938	n/a	63535	B	nontarget	n/a	n/a
249.7460938	n/a	63935	D	target	miss	n/a
251.3046875	n/a	64334	A	nontarget	miss	n/a
252.8632812	n/a	64733	B	nontarget	n/a	n/a
254.4257812	n/a	65133	C	nontarget	n/a	n/a
255.984375	n/a	65532	B	target	miss	n/a
257.5429688	n/a	65931	A	nontarget	miss	n/a
259.1054688	n/a	66331	C	nontarget	n/a	n/a
260.6640625	n/a	66730	C	nontarget	n/a	n/a
262.2265625	n/a	67130	D	nontarget	n/a	n/a
263.7851562	n/a	67529	B	nontarget	n/a	n/a
265.34375	n/a	67928	B	nontarget	n/a	n/a
266.90625	n/a	68328	B	target	hit	636.7188
267.5429688	n/a	68491	rt	n/a	hit	636.7188
268.4648438	n/a	68727	D	nontarget	n/a	n/a
270.0234375	n/a	69126	C	nontarget	n/a	n/a
271.5859375	n/a	69526	A	nontarget	n/a	n/a
273.1445312	n/a	69925	C	target	hit	570.3125
273.7148438	n/a	70071	rt	n/a	hit	570.3125
274.703125	n/a	70324	D	nontarget	n/a	n/a
276.265625	n/a	70724	A	nontarget	n/a	n/a
277.8242188	n/a	71123	D	target	hit	578.125
278.4023438	n/a	71271	rt	n/a	hit	578.125
279.3828125	n/a	71522	A	target	miss	n/a
280.9453125	n/a	71922	D	target	miss	n/a
282.5039062	n/a	72321	C	nontarget	miss	n/a
284.078125	n/a	72724	C	nontarget	n/a	n/a
285.6523438	n/a	73127	B	nontarget	n/a	n/a
287.2226562	n/a	73529	C	target	miss	n/a
288.796875	n/a	73932	C	nontarget	miss	n/a
290.3710938	n/a	74335	C	target	hit	609.375
290.9804688	n/a	74491	rt	n/a	hit	609.375
291.9296875	n/a	74734	C	target	hit	906.25
292.8359375	n/a	74966	rt	n/a	hit	906.25
293.4921875	n/a	75134	C	target	hit	1007.8125
294.5	n/a	75392	rt	n/a	hit	1007.8125
295.0625	n/a	75536	D	nontarget	n/a	n/a
296.625	n/a	75936	D	nontarget	n/a	n/a
298.1835938	n/a	76335	D	target	hit	714.8438
298.8984375	n/a	76518	rt	n/a	hit	714.8438
299.7460938	n/a	76735	D	target	hit	1011.7188
