onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
38.02734375	n/a	9735	largeHSmallH	correct	congruent	1.0352	no	H	H
39.0625	n/a	10000	responseLargeH	correct	n/a	1.0352	no	n/a	n/a
40.1328125	n/a	10274	largeTSmallH	correct	incongruent	1.0469	no	T	H
41.1796875	n/a	10542	responseLargeT	correct	n/a	1.0469	no	n/a	n/a
42.25	n/a	10816	largeHSmallH	correct	congruent	0.55469	no	H	H
42.8046875	n/a	10958	responseLargeH	correct	n/a	0.55469	no	n/a	n/a
43.86328125	n/a	11229	largeTSmallH	correct	incongruent	0.49609	no	T	H
44.359375	n/a	11356	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
45.42578125	n/a	11629	largeTSmallH	correct	incongruent	0.52734	no	T	H
45.953125	n/a	11764	responseLargeT	correct	n/a	0.52734	no	n/a	n/a
47.0234375	n/a	12038	largeHSmallT	correct	incongruent	0.42188	no	H	T
47.4453125	n/a	12146	responseLargeH	correct	n/a	0.42188	no	n/a	n/a
48.51953125	n/a	12421	largeHSmallH	correct	congruent	0.50781	no	H	H
49.02734375	n/a	12551	responseLargeH	correct	n/a	0.50781	no	n/a	n/a
50.08984375	n/a	12823	largeHSmallH	correct	congruent	0.50391	no	H	H
50.59375	n/a	12952	responseLargeH	correct	n/a	0.50391	no	n/a	n/a
51.6640625	n/a	13226	largeTSmallT	correct	congruent	0.47656	no	T	T
52.140625	n/a	13348	responseLargeT	correct	n/a	0.47656	no	n/a	n/a
53.2109375	n/a	13622	largeTSmallH	correct	incongruent	0.41016	no	T	H
53.62109375	n/a	13727	responseLargeT	correct	n/a	0.41016	no	n/a	n/a
54.69140625	n/a	14001	largeHSmallT	correct	incongruent	0.51953	no	H	T
55.2109375	n/a	14134	responseLargeH	correct	n/a	0.51953	no	n/a	n/a
56.2890625	n/a	14410	largeTSmallH	correct	incongruent	0.50391	no	T	H
56.79296875	n/a	14539	responseLargeT	correct	n/a	0.50391	no	n/a	n/a
57.86328125	n/a	14813	largeTSmallT	error	congruent	0.40625	no	T	T
58.26953125	n/a	14917	responseLargeH	error	n/a	0.40625	no	n/a	n/a
59.34375	n/a	15192	largeTSmallT	correct	congruent	0.57031	no	T	T
59.9140625	n/a	15338	responseLargeT	correct	n/a	0.57031	no	n/a	n/a
60.984375	n/a	15612	largeHSmallH	correct	congruent	0.54688	no	H	H
61.53125	n/a	15752	responseLargeH	correct	n/a	0.54688	no	n/a	n/a
62.609375	n/a	16028	largeTSmallT	correct	congruent	0.56641	no	T	T
63.17578125	n/a	16173	responseLargeT	correct	n/a	0.56641	no	n/a	n/a
64.23828125	n/a	16445	largeHSmallT	correct	incongruent	0.61328	no	H	T
