onset	duration	sample	value
23.9179687500	n/a	6123	response
24.2968750000	n/a	6220	non_target
24.7500000000	n/a	6336	response
25.3750000000	n/a	6496	non_target
25.7187500000	n/a	6584	response
26.4570312500	n/a	6773	non_target
26.7343750000	n/a	6844	response
27.5234375000	n/a	7046	non_target
27.7812500000	n/a	7112	response
28.5898437500	n/a	7319	non_target
28.8593750000	n/a	7388	response
29.6718750000	n/a	7596	non_target
29.9609375000	n/a	7670	response
30.7343750000	n/a	7868	target
31.0273437500	n/a	7943	response
31.8007812500	n/a	8141	non_target
32.1445312500	n/a	8229	response
32.8867187500	n/a	8419	non_target
33.1406250000	n/a	8484	response
33.9492187500	n/a	8691	non_target
34.2031250000	n/a	8756	response
35.0156250000	n/a	8964	target
35.3359375000	n/a	9046	response
36.0937500000	n/a	9240	non_target
36.4453125000	n/a	9330	response
37.1796875000	n/a	9518	non_target
37.5703125000	n/a	9618	response
38.2421875000	n/a	9790	non_target
38.5859375000	n/a	9878	response
39.3203125000	n/a	10066	non_target
39.6523437500	n/a	10151	response
40.4023437500	n/a	10343	non_target
40.7656250000	n/a	10436	response
41.4687500000	n/a	10616	non_target
41.8593750000	n/a	10716	response
42.5351562500	n/a	10889	target
44.0273437500	n/a	11271	non_target
44.3085937500	n/a	11343	response
45.0937500000	n/a	11544	non_target
45.5039062500	n/a	11649	response
46.1757812500	n/a	11821	target
47.6562500000	n/a	12200	non_target
47.9218750000	n/a	12268	response
48.7382812500	n/a	12477	non_target
49.0234375000	n/a	12550	response
49.8007812500	n/a	12749	non_target
50.0898437500	n/a	12823	condition 9
50.8828125000	n/a	13026	non_target
51.1718750000	n/a	13100	response
51.9609375000	n/a	13302	non_target
52.3085937500	n/a	13391	response
53.0273437500	n/a	13575	non_target
53.3671875000	n/a	13662	response
54.0937500000	n/a	13848	non_target
54.5195312500	n/a	13957	response
55.1757812500	n/a	14125	non_target
55.5859375000	n/a	14230	response
56.2421875000	n/a	14398	non_target
56.5585937500	n/a	14479	response
57.3085937500	n/a	14671	non_target
58.8007812500	n/a	15053	non_target
59.1406250000	n/a	15140	response
59.8671875000	n/a	15326	non_target
60.2226562500	n/a	15417	response
60.9492187500	n/a	15603	non_target
61.2617187500	n/a	15683	response
62.3632812500	n/a	15965	response
63.0820312500	n/a	16149	non_target
63.4101562500	n/a	16233	response
64.1640625000	n/a	16426	non_target
64.5039062500	n/a	16513	response
65.2265625000	n/a	16698	non_target
65.5507812500	n/a	16781	response
66.2929687500	n/a	16971	target
66.6250000000	n/a	17056	response
67.3789062500	n/a	17249	non_target
67.6796875000	n/a	17326	response
68.4414062500	n/a	17521	target
68.7148437500	n/a	17591	response
69.5078125000	n/a	17794	non_target
69.8125000000	n/a	17872	response
70.5859375000	n/a	18070	non_target
70.9101562500	n/a	18153	response
71.6562500000	n/a	18344	non_target
72.0585937500	n/a	18447	response
72.7226562500	n/a	18617	non_target
73.1093750000	n/a	18716	response
73.8007812500	n/a	18893	non_target
74.2304687500	n/a	19003	response
74.8710937500	n/a	19167	non_target
75.2187500000	n/a	19256	response
75.9335937500	n/a	19439	non_target
76.2773437500	n/a	19527	response
77.0156250000	n/a	19716	non_target
77.4414062500	n/a	19825	response
78.0820312500	n/a	19989	non_target
78.4765625000	n/a	20090	response
79.1484375000	n/a	20262	non_target
79.5820312500	n/a	20373	response
80.2265625000	n/a	20538	non_target
80.6289062500	n/a	20641	response
81.2968750000	n/a	20812	non_target
81.6992187500	n/a	20915	response
82.3593750000	n/a	21084	non_target
82.7578125000	n/a	21186	response
83.4414062500	n/a	21361	non_target
83.8359375000	n/a	21462	response
84.5234375000	n/a	21638	target
86.0000000000	n/a	22016	non_target
86.3203125000	n/a	22098	response
87.0703125000	n/a	22290	non_target
87.4257812500	n/a	22381	response
88.1484375000	n/a	22566	non_target
88.4414062500	n/a	22641	response
89.2265625000	n/a	22842	non_target
89.6132812500	n/a	22941	response
90.3085937500	n/a	23119	non_target
90.6640625000	n/a	23210	response
91.3750000000	n/a	23392	non_target
91.7500000000	n/a	23488	response
92.4414062500	n/a	23665	non_target
92.7695312500	n/a	23749	response
93.5195312500	n/a	23941	non_target
94.0117187500	n/a	24067	response
95.0000000000	n/a	24320	non_target
95.3125000000	n/a	24400	response
96.0820312500	n/a	24597	non_target
96.4414062500	n/a	24689	response
97.1484375000	n/a	24870	target
97.4687500000	n/a	24952	response
98.2148437500	n/a	25143	non_target
99.5585937500	n/a	25487	response
99.6953125000	n/a	25522	non_target
101.1875000000	n/a	25904	non_target
101.2500000000	n/a	25920	response
102.2539062500	n/a	26177	target
103.7343750000	n/a	26556	non_target
104.0742187500	n/a	26643	response
104.8164062500	n/a	26833	non_target
105.2304687500	n/a	26939	response
105.8945312500	n/a	27109	non_target
106.2617187500	n/a	27203	response
