onset	duration	sample	value	stimulus	response_type	response_time
43.1640625	n/a	11050	B	nontarget	n/a	n/a
44.73046875	n/a	11451	C	nontarget	n/a	n/a
46.3046875	n/a	11854	A	nontarget	n/a	n/a
47.875	n/a	12256	C	nontarget	false_alarm	1472.6562
49.34765625	n/a	12633	rt	n/a	false_alarm	1472.6562
49.4375	n/a	12656	A	nontarget	false_alarm	62.5
49.5	n/a	12672	rt	n/a	false_alarm	62.5
50.99609375	n/a	13055	D	nontarget	n/a	n/a
52.55859375	n/a	13455	C	target	miss	n/a
54.14453125	n/a	13861	D	nontarget	miss	n/a
55.71875	n/a	14264	A	nontarget	n/a	n/a
57.2890625	n/a	14666	D	nontarget	false_alarm	972.6562
58.26171875	n/a	14915	rt	n/a	false_alarm	972.6562
58.86328125	n/a	15069	D	target	miss	n/a
60.4375	n/a	15472	C	nontarget	miss	n/a
62.0234375	n/a	15878	A	nontarget	n/a	n/a
63.59765625	n/a	16281	B	nontarget	n/a	n/a
65.171875	n/a	16684	A	nontarget	n/a	n/a
66.7421875	n/a	17086	A	target	hit	554.6875
67.296875	n/a	17228	rt	n/a	hit	554.6875
68.31640625	n/a	17489	C	nontarget	n/a	n/a
69.890625	n/a	17892	C	nontarget	n/a	n/a
71.4765625	n/a	18298	A	target	miss	n/a
73.05078125	n/a	18701	B	nontarget	miss	n/a
74.625	n/a	19104	D	nontarget	n/a	n/a
76.1953125	n/a	19506	C	nontarget	false_alarm	769.5312
76.96484375	n/a	19703	rt	n/a	false_alarm	769.5312
77.76953125	n/a	19909	A	nontarget	n/a	n/a
79.34375	n/a	20312	B	nontarget	n/a	n/a
80.9296875	n/a	20718	B	nontarget	n/a	n/a
82.50390625	n/a	21121	C	nontarget	n/a	n/a
84.07421875	n/a	21523	B	target	hit	742.1875
84.81640625	n/a	21713	rt	n/a	hit	742.1875
85.65234375	n/a	21927	C	nontarget	false_alarm	542.9688
86.1953125	n/a	22066	rt	n/a	false_alarm	542.9688
87.22265625	n/a	22329	A	nontarget	false_alarm	808.5938
88.03125	n/a	22536	rt	n/a	false_alarm	808.5938
88.796875	n/a	22732	B	target	miss	n/a
90.35546875	n/a	23131	B	nontarget	miss	n/a
91.94140625	n/a	23537	A	target	hit	589.8438
92.53125	n/a	23688	rt	n/a	hit	589.8438
93.515625	n/a	23940	D	nontarget	n/a	n/a
95.08984375	n/a	24343	A	nontarget	n/a	n/a
96.6640625	n/a	24746	B	nontarget	n/a	n/a
98.234375	n/a	25148	A	nontarget	n/a	n/a
99.8203125	n/a	25554	D	nontarget	false_alarm	746.0938
100.5664062	n/a	25745	rt	n/a	false_alarm	746.0938
101.3945312	n/a	25957	A	nontarget	n/a	n/a
102.96875	n/a	26360	B	nontarget	false_alarm	683.5938
103.6523438	n/a	26535	rt	n/a	false_alarm	683.5938
104.5429688	n/a	26763	C	nontarget	false_alarm	863.2812
105.40625	n/a	26984	rt	n/a	false_alarm	863.2812
106.1171875	n/a	27166	C	nontarget	n/a	n/a
107.6875	n/a	27568	B	target	miss	n/a
109.2734375	n/a	27974	A	nontarget	miss	n/a
110.8476562	n/a	28377	B	nontarget	false_alarm	1136.7188
111.984375	n/a	28668	rt	n/a	false_alarm	1136.7188
112.421875	n/a	28780	A	nontarget	n/a	n/a
113.9960938	n/a	29183	C	nontarget	n/a	n/a
115.5703125	n/a	29586	A	nontarget	n/a	n/a
117.140625	n/a	29988	D	nontarget	n/a	n/a
118.7148438	n/a	30391	C	target	hit	574.2188
119.2890625	n/a	30538	rt	n/a	hit	574.2188
120.2734375	n/a	30790	C	nontarget	n/a	n/a
121.8476562	n/a	31193	A	nontarget	n/a	n/a
123.421875	n/a	31596	B	nontarget	n/a	n/a
124.9960938	n/a	31999	D	nontarget	false_alarm	1035.1562
126.03125	n/a	32264	rt	n/a	false_alarm	1035.1562
126.5703125	n/a	32402	D	nontarget	n/a	n/a
128.140625	n/a	32804	B	target	miss	n/a
129.7148438	n/a	33207	B	nontarget	miss	n/a
131.3007812	n/a	33613	C	nontarget	n/a	n/a
132.875	n/a	34016	D	nontarget	false_alarm	632.8125
133.5078125	n/a	34178	rt	n/a	false_alarm	632.8125
134.4492188	n/a	34419	A	nontarget	false_alarm	710.9375
135.1601562	n/a	34601	rt	n/a	false_alarm	710.9375
136.0195312	n/a	34821	D	nontarget	false_alarm	601.5625
136.6210938	n/a	34975	rt	n/a	false_alarm	601.5625
137.59375	n/a	35224	C	nontarget	n/a	n/a
139.1679688	n/a	35627	B	nontarget	n/a	n/a
140.7265625	n/a	36026	C	nontarget	n/a	n/a
142.2890625	n/a	36426	C	target	miss	n/a
143.8476562	n/a	36825	D	nontarget	miss	n/a
145.4101562	n/a	37225	C	target	miss	n/a
146.9921875	n/a	37630	C	target	hit	695.3125
147.6875	n/a	37808	rt	n/a	hit	695.3125
148.5703125	n/a	38034	C	nontarget	false_alarm	824.2188
149.3945312	n/a	38245	rt	n/a	false_alarm	824.2188
150.140625	n/a	38436	C	target	miss	n/a
151.7148438	n/a	38839	B	nontarget	miss	n/a
153.2890625	n/a	39242	D	nontarget	n/a	n/a
154.859375	n/a	39644	C	target	miss	n/a
156.421875	n/a	40044	D	nontarget	miss	n/a
157.9804688	n/a	40443	A	nontarget	n/a	n/a
159.5429688	n/a	40843	B	nontarget	n/a	n/a
161.1015625	n/a	41242	C	nontarget	n/a	n/a
162.6640625	n/a	41642	C	nontarget	n/a	n/a
164.234375	n/a	42044	B	target	hit	390.625
164.625	n/a	42144	rt	n/a	hit	390.625
165.8085938	n/a	42447	A	nontarget	false_alarm	687.5
166.4960938	n/a	42623	rt	n/a	false_alarm	687.5
167.3789062	n/a	42849	C	target	miss	n/a
168.9570312	n/a	43253	D	nontarget	miss	n/a
170.5273438	n/a	43655	A	target	hit	460.9375
170.9882812	n/a	43773	rt	n/a	hit	460.9375
172.1015625	n/a	44058	A	nontarget	n/a	n/a
173.6875	n/a	44464	C	nontarget	false_alarm	859.375
174.546875	n/a	44684	rt	n/a	false_alarm	859.375
175.2617188	n/a	44867	A	target	miss	n/a
176.8320312	n/a	45269	A	target	hit	785.1562
177.6171875	n/a	45470	rt	n/a	hit	785.1562
178.40625	n/a	45672	B	nontarget	n/a	n/a
179.9804688	n/a	46075	B	nontarget	n/a	n/a
181.5546875	n/a	46478	D	nontarget	n/a	n/a
183.140625	n/a	46884	B	target	hit	445.3125
183.5859375	n/a	46998	rt	n/a	hit	445.3125
184.7148438	n/a	47287	B	target	miss	n/a
186.2890625	n/a	47690	A	nontarget	miss	n/a
