onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
30.6484375	n/a	7846	largeTSmallT	correct	congruent	0.7666	no	T	T
31.41503906	n/a	8042.25	responseLargeT	correct	n/a	0.7666	no	n/a	n/a
32.48242188	n/a	8315.5	largeHSmallT	correct	incongruent	0.48486	no	H	T
32.96728516	n/a	8439.625	responseLargeH	correct	n/a	0.48486	no	n/a	n/a
34.04345703	n/a	8715.125	largeTSmallH	correct	incongruent	0.45459	no	T	H
34.49804688	n/a	8831.5	responseLargeT	correct	n/a	0.45459	no	n/a	n/a
35.72314453	n/a	9145.125	largeTSmallT	correct	congruent	0.3916	no	T	T
36.11474609	n/a	9245.375	responseLargeT	correct	n/a	0.3916	no	n/a	n/a
37.17626953	n/a	9517.125	largeHSmallT	correct	incongruent	0.4668	no	H	T
37.64306641	n/a	9636.625	responseLargeH	correct	n/a	0.4668	no	n/a	n/a
38.70996094	n/a	9909.75	largeTSmallH	correct	incongruent	0.38965	no	T	H
39.09960938	n/a	10009.5	responseLargeT	correct	n/a	0.38965	no	n/a	n/a
40.17675781	n/a	10285.25	largeHSmallH	correct	congruent	0.42188	no	H	H
40.59863281	n/a	10393.25	responseLargeH	correct	n/a	0.42188	no	n/a	n/a
41.66992188	n/a	10667.5	largeHSmallT	correct	incongruent	0.42969	no	H	T
42.09960938	n/a	10777.5	responseLargeH	correct	n/a	0.42969	no	n/a	n/a
43.17675781	n/a	11053.25	largeTSmallT	correct	congruent	0.41895	no	T	T
43.59570312	n/a	11160.5	responseLargeT	correct	n/a	0.41895	no	n/a	n/a
44.66992188	n/a	11435.5	largeTSmallT	correct	congruent	0.41211	no	T	T
45.08203125	n/a	11541	responseLargeT	correct	n/a	0.41211	no	n/a	n/a
46.14941406	n/a	11814.25	largeTSmallT	correct	congruent	0.4165	no	T	T
46.56591797	n/a	11920.875	responseLargeT	correct	n/a	0.4165	no	n/a	n/a
47.62988281	n/a	12193.25	largeTSmallT	correct	congruent	0.41992	no	T	T
48.04980469	n/a	12300.75	responseLargeT	correct	n/a	0.41992	no	n/a	n/a
49.12304688	n/a	12575.5	largeHSmallT	correct	incongruent	0.54102	no	H	T
49.6640625	n/a	12714	responseLargeH	correct	n/a	0.54102	no	n/a	n/a
50.73632812	n/a	12988.5	largeTSmallH	error	incongruent	0.3335	no	T	H
51.06982422	n/a	13073.875	responseLargeH	error	n/a	0.3335	no	n/a	n/a
52.13623047	n/a	13346.875	largeTSmallT	correct	congruent	0.43799	no	T	T
52.57421875	n/a	13459	responseLargeT	correct	n/a	0.43799	no	n/a	n/a
53.65625	n/a	13736	largeHSmallT	correct	incongruent	0.5083	no	H	T
54.16455078	n/a	13866.125	responseLargeH	correct	n/a	0.5083	no	n/a	n/a
55.24267578	n/a	14142.125	largeHSmallH	correct	congruent	0.49072	no	H	H
55.73339844	n/a	14267.75	responseLargeH	correct	n/a	0.49072	no	n/a	n/a
56.80273438	n/a	14541.5	largeTSmallT	correct	congruent	0.37598	no	T	T
57.17871094	n/a	14637.75	responseLargeT	correct	n/a	0.37598	no	n/a	n/a
58.25585938	n/a	14913.5	largeTSmallH	correct	incongruent	0.45068	no	T	H
58.70654297	n/a	15028.875	responseLargeT	correct	n/a	0.45068	no	n/a	n/a
59.77587891	n/a	15302.625	largeTSmallT	correct	congruent	0.46387	no	T	T
60.23974609	n/a	15421.375	responseLargeT	correct	n/a	0.46387	no	n/a	n/a
61.30957031	n/a	15695.25	largeTSmallT	correct	congruent	0.50977	no	T	T
61.81933594	n/a	15825.75	responseLargeT	correct	n/a	0.50977	no	n/a	n/a
62.88232422	n/a	16097.875	largeHSmallT	correct	incongruent	0.33887	no	H	T
63.22119141	n/a	16184.625	responseLargeH	correct	n/a	0.33887	no	n/a	n/a
64.29589844	n/a	16459.75	largeTSmallT	correct	congruent	0.4624	no	T	T
64.75830078	n/a	16578.125	responseLargeT	correct	n/a	0.4624	no	n/a	n/a
65.82910156	n/a	16852.25	largeHSmallT	correct	incongruent	0.38184	no	H	T
66.2109375	n/a	16950	responseLargeH	correct	n/a	0.38184	no	n/a	n/a
67.28222656	n/a	17224.25	largeHSmallT	correct	incongruent	0.40234	no	H	T
67.68457031	n/a	17327.25	responseLargeH	correct	n/a	0.40234	no	n/a	n/a
68.74902344	n/a	17599.75	largeHSmallT	correct	incongruent	0.36523	no	H	T
69.11425781	n/a	17693.25	responseLargeH	correct	n/a	0.36523	no	n/a	n/a
70.18896484	n/a	17968.375	largeTSmallH	error	incongruent	0.39844	no	T	H
70.58740234	n/a	18070.375	responseLargeH	error	n/a	0.39844	no	n/a	n/a
71.65576172	n/a	18343.875	largeHSmallT	correct	incongruent	0.54053	no	H	T
72.19628906	n/a	18482.25	responseLargeH	correct	n/a	0.54053	no	n/a	n/a
73.26904297	n/a	18756.875	largeHSmallT	correct	incongruent	0.44336	no	H	T
