onset	duration	sample	value	stimulus	response_type	response_time
2.78515625	n/a	713	C	nontarget	n/a	n/a
4.42578125	n/a	1133	B	nontarget	n/a	n/a
6.015625	n/a	1540	B	target	hit	898.4375
6.9140625	n/a	1770	rt	n/a	hit	898.4375
7.59375	n/a	1944	B	target	hit	691.4062
8.28515625	n/a	2121	rt	n/a	hit	691.4062
9.1640625	n/a	2346	B	target	hit	589.8438
9.75390625	n/a	2497	rt	n/a	hit	589.8438
10.73828125	n/a	2749	A	nontarget	n/a	n/a
12.296875	n/a	3148	C	nontarget	n/a	n/a
13.859375	n/a	3548	B	nontarget	n/a	n/a
15.41796875	n/a	3947	D	nontarget	n/a	n/a
16.9921875	n/a	4350	C	nontarget	n/a	n/a
18.55078125	n/a	4749	D	nontarget	n/a	n/a
20.109375	n/a	5148	A	nontarget	n/a	n/a
21.671875	n/a	5548	D	nontarget	n/a	n/a
23.23046875	n/a	5947	C	nontarget	n/a	n/a
24.7890625	n/a	6346	A	nontarget	n/a	n/a
26.3515625	n/a	6746	A	target	hit	574.2188
26.92578125	n/a	6893	rt	n/a	hit	574.2188
27.91015625	n/a	7145	B	nontarget	n/a	n/a
29.47265625	n/a	7545	C	nontarget	n/a	n/a
31.03125	n/a	7944	C	target	hit	878.9062
31.91015625	n/a	8169	rt	n/a	hit	878.9062
32.58984375	n/a	8343	D	nontarget	n/a	n/a
34.15234375	n/a	8743	B	nontarget	n/a	n/a
35.7109375	n/a	9142	B	target	hit	523.4375
36.234375	n/a	9276	rt	n/a	hit	523.4375
37.26953125	n/a	9541	C	nontarget	n/a	n/a
38.83203125	n/a	9941	D	nontarget	n/a	n/a
40.390625	n/a	10340	D	target	hit	468.75
40.859375	n/a	10460	rt	n/a	hit	468.75
41.94921875	n/a	10739	D	target	hit	457.0312
42.40625	n/a	10856	rt	n/a	hit	457.0312
43.51171875	n/a	11139	B	nontarget	n/a	n/a
45.08203125	n/a	11541	B	target	hit	566.4062
45.6484375	n/a	11686	rt	n/a	hit	566.4062
46.6640625	n/a	11946	A	nontarget	n/a	n/a
48.23046875	n/a	12347	A	target	hit	746.0938
48.9765625	n/a	12538	rt	n/a	hit	746.0938
49.8046875	n/a	12750	B	nontarget	n/a	n/a
51.375	n/a	13152	C	nontarget	n/a	n/a
52.9375	n/a	13552	A	nontarget	n/a	n/a
54.49609375	n/a	13951	D	nontarget	n/a	n/a
56.0703125	n/a	14354	C	nontarget	n/a	n/a
57.62890625	n/a	14753	D	nontarget	n/a	n/a
59.19140625	n/a	15153	A	nontarget	n/a	n/a
60.75	n/a	15552	D	nontarget	false_alarm	714.8438
61.46484375	n/a	15735	rt	n/a	false_alarm	714.8438
62.30859375	n/a	15951	A	nontarget	false_alarm	74.2188
62.3828125	n/a	15970	rt	n/a	false_alarm	74.2188
63.8828125	n/a	16354	D	nontarget	false_alarm	74.2188
63.95703125	n/a	16373	rt	n/a	false_alarm	74.2188
65.45703125	n/a	16757	B	nontarget	n/a	n/a
67.03125	n/a	17160	A	nontarget	n/a	n/a
