onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
16.87109375	n/a	4319	responseLargeH	n/a	n/a	n/a	n/a	n/a	n/a
17.94921875	n/a	4595	largeHSmallH	correct	congruent	0.64844	no	H	H
18.59765625	n/a	4761	responseLargeH	error	n/a	6.2578	yes	n/a	n/a
24.85546875	n/a	6363	responseLargeT	error	n/a	3.2422	yes	n/a	n/a
28.09765625	n/a	7193	responseLargeH	error	n/a	3.2422	yes	n/a	n/a
29.16015625	n/a	7465	largeTSmallT	correct	congruent	0.50781	no	T	T
29.66796875	n/a	7595	responseLargeT	correct	n/a	0.50781	no	n/a	n/a
30.734375	n/a	7868	largeHSmallH	correct	congruent	0.48828	no	H	H
31.22265625	n/a	7993	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
32.28125	n/a	8264	largeTSmallH	error	incongruent	0.47266	no	T	H
32.75390625	n/a	8385	responseLargeH	error	n/a	1.6602	yes	n/a	n/a
34.4140625	n/a	8810	responseLargeH	error	n/a	1.6602	yes	n/a	n/a
44.93359375	n/a	11503	largeHSmallH	error	congruent	29.3203	yes	H	H
74.25390625	n/a	19009	responseLargeT	error	n/a	29.3203	yes	n/a	n/a
75.33203125	n/a	19285	largeHSmallH	n/a	congruent	n/a	n/a	H	H
80.265625	n/a	20548	largeTSmallT	correct	congruent	3.5742	yes	T	T
83.83984375	n/a	21463	responseLargeT	correct	n/a	3.5742	yes	n/a	n/a
84.90625	n/a	21736	largeTSmallH	correct	incongruent	0.46875	no	T	H
85.375	n/a	21856	responseLargeT	correct	n/a	0.46875	no	n/a	n/a
86.453125	n/a	22132	largeHSmallH	error	congruent	3.7969	yes	H	H
90.25	n/a	23104	responseLargeT	error	n/a	3.7969	yes	n/a	n/a
91.3203125	n/a	23378	largeTSmallT	correct	congruent	0.40625	no	T	T
91.7265625	n/a	23482	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
92.80078125	n/a	23757	largeTSmallT	correct	congruent	0.46094	no	T	T
93.26171875	n/a	23875	responseLargeT	correct	n/a	0.46094	no	n/a	n/a
94.3203125	n/a	24146	largeHSmallH	correct	congruent	0.72266	no	H	H
95.04296875	n/a	24331	responseLargeH	correct	n/a	0.72266	no	n/a	n/a
96.12109375	n/a	24607	largeTSmallT	correct	congruent	0.48438	no	T	T
96.60546875	n/a	24731	responseLargeT	correct	n/a	0.48438	no	n/a	n/a
97.6796875	n/a	25006	largeTSmallT	error	congruent	4.0312	yes	T	T
101.7109375	n/a	26038	responseLargeH	error	n/a	4.0312	yes	n/a	n/a
102.7851562	n/a	26313	largeTSmallT	correct	congruent	0.4375	no	T	T
103.2226562	n/a	26425	responseLargeT	correct	n/a	0.4375	no	n/a	n/a
105.8242188	n/a	27091	largeHSmallT	error	incongruent	2.1289	yes	H	T
107.953125	n/a	27636	responseLargeT	error	n/a	1.5859	yes	n/a	n/a
109.5390625	n/a	28042	responseLargeT	error	n/a	1.5859	yes	n/a	n/a
