onset	duration	sample	value	stimulus	response_type	response_time
21.2734375	n/a	5446	D	nontarget	n/a	n/a
22.8359375	n/a	5846	D	nontarget	n/a	n/a
24.3984375	n/a	6246	A	nontarget	n/a	n/a
25.9609375	n/a	6646	D	target	hit	539.0625
26.5	n/a	6784	rt	n/a	hit	539.0625
27.54296875	n/a	7051	A	target	hit	921.875
28.46484375	n/a	7287	rt	n/a	hit	921.875
29.12109375	n/a	7455	D	target	hit	636.7188
29.7578125	n/a	7618	rt	n/a	hit	636.7188
30.69140625	n/a	7857	C	nontarget	n/a	n/a
32.265625	n/a	8260	C	nontarget	n/a	n/a
33.83984375	n/a	8663	B	nontarget	n/a	n/a
35.42578125	n/a	9069	B	nontarget	n/a	n/a
36.99609375	n/a	9471	A	nontarget	n/a	n/a
38.5703125	n/a	9874	C	nontarget	n/a	n/a
40.1484375	n/a	10278	D	nontarget	n/a	n/a
41.71875	n/a	10680	A	nontarget	n/a	n/a
43.3046875	n/a	11086	D	target	hit	757.8125
44.0625	n/a	11280	rt	n/a	hit	757.8125
44.87890625	n/a	11489	A	target	hit	656.25
45.53515625	n/a	11657	rt	n/a	hit	656.25
46.453125	n/a	11892	A	nontarget	n/a	n/a
48.0234375	n/a	12294	C	nontarget	n/a	n/a
49.59765625	n/a	12697	A	target	hit	1160.1562
50.7578125	n/a	12994	rt	n/a	hit	1160.1562
51.171875	n/a	13100	A	nontarget	n/a	n/a
52.7578125	n/a	13506	B	nontarget	n/a	n/a
54.33203125	n/a	13909	B	nontarget	n/a	n/a
55.90234375	n/a	14311	D	nontarget	n/a	n/a
57.48046875	n/a	14715	B	target	hit	648.4375
58.12890625	n/a	14881	rt	n/a	hit	648.4375
59.0546875	n/a	15118	D	target	hit	929.6875
59.984375	n/a	15356	rt	n/a	hit	929.6875
60.625	n/a	15520	C	nontarget	n/a	n/a
62.19921875	n/a	15923	D	target	hit	757.8125
62.95703125	n/a	16117	rt	n/a	hit	757.8125
63.7578125	n/a	16322	B	nontarget	n/a	n/a
65.33203125	n/a	16725	D	target	hit	10167.9688
75.5	n/a	19328	rt	n/a	hit	10167.9688
77.93359375	n/a	19951	B	target	hit	5453.125
83.38671875	n/a	21347	rt	n/a	hit	5453.125
84.23828125	n/a	21565	D	target	hit	2550.7812
86.7890625	n/a	22218	rt	n/a	hit	2550.7812
87.3828125	n/a	22370	B	target	miss	n/a
90.53125	n/a	23176	B	nontarget	miss	n/a
93.67578125	n/a	23981	D	nontarget	n/a	n/a
99.97265625	n/a	25593	A	nontarget	false_alarm	878.9062
100.8515625	n/a	25818	rt	n/a	false_alarm	878.9062
101.5429688	n/a	25995	A	nontarget	n/a	n/a
103.1171875	n/a	26398	D	nontarget	n/a	n/a
104.6757812	n/a	26797	D	nontarget	n/a	n/a
106.2382812	n/a	27197	A	nontarget	n/a	n/a
107.796875	n/a	27596	B	nontarget	n/a	n/a
109.3828125	n/a	28002	C	nontarget	n/a	n/a
110.9570312	n/a	28405	C	nontarget	false_alarm	5464.8438
116.421875	n/a	29804	rt	n/a	false_alarm	5464.8438
117.2539062	n/a	30017	D	nontarget	n/a	n/a
