onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
43.1015625	n/a	11034	largeHSmallT	correct	incongruent	2.0508	yes	H	T
45.15234375	n/a	11559	responseLargeH	correct	n/a	2.0508	yes	n/a	n/a
46.234375	n/a	11836	largeTSmallH	correct	incongruent	0.58203	no	T	H
46.81640625	n/a	11985	responseLargeT	correct	n/a	0.58203	no	n/a	n/a
47.88671875	n/a	12259	largeHSmallT	correct	incongruent	0.57812	no	H	T
48.46484375	n/a	12407	responseLargeH	correct	n/a	0.57812	no	n/a	n/a
49.52734375	n/a	12679	largeTSmallH	correct	incongruent	0.41797	no	T	H
49.9453125	n/a	12786	responseLargeT	correct	n/a	0.41797	no	n/a	n/a
51.01953125	n/a	13061	largeHSmallH	correct	congruent	0.41406	no	H	H
51.43359375	n/a	13167	responseLargeH	correct	n/a	0.41406	no	n/a	n/a
52.5	n/a	13440	largeTSmallT	correct	congruent	0.37891	no	T	T
52.87890625	n/a	13537	responseLargeT	correct	n/a	0.37891	no	n/a	n/a
53.953125	n/a	13812	largeHSmallH	correct	congruent	0.38672	no	H	H
54.33984375	n/a	13911	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
55.421875	n/a	14188	largeTSmallH	error	incongruent	0.40234	no	T	H
55.82421875	n/a	14291	responseLargeH	error	n/a	0.40234	no	n/a	n/a
56.8984375	n/a	14566	largeHSmallH	correct	congruent	0.36719	no	H	H
57.265625	n/a	14660	responseLargeH	correct	n/a	0.36719	no	n/a	n/a
58.328125	n/a	14932	largeTSmallH	correct	incongruent	0.33594	no	T	H
58.6640625	n/a	15018	responseLargeT	correct	n/a	0.33594	no	n/a	n/a
59.73828125	n/a	15293	largeHSmallH	correct	congruent	0.36719	no	H	H
60.10546875	n/a	15387	responseLargeH	correct	n/a	0.36719	no	n/a	n/a
61.1796875	n/a	15662	largeHSmallH	correct	congruent	0.50391	no	H	H
61.68359375	n/a	15791	responseLargeH	correct	n/a	0.50391	no	n/a	n/a
62.75390625	n/a	16065	largeTSmallH	correct	incongruent	0.41406	no	T	H
63.16796875	n/a	16171	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
64.24609375	n/a	16447	largeHSmallH	correct	congruent	0.375	no	H	H
64.62109375	n/a	16543	responseLargeH	correct	n/a	0.375	no	n/a	n/a
65.69921875	n/a	16819	largeHSmallH	correct	congruent	0.45312	no	H	H
66.15234375	n/a	16935	responseLargeH	correct	n/a	0.45312	no	n/a	n/a
67.21875	n/a	17208	largeTSmallT	correct	congruent	0.36719	no	T	T
67.5859375	n/a	17302	responseLargeT	correct	n/a	0.36719	no	n/a	n/a
68.66015625	n/a	17577	largeHSmallT	correct	incongruent	0.38281	no	H	T
69.04296875	n/a	17675	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
70.11328125	n/a	17949	largeHSmallH	correct	congruent	0.46094	no	H	H
70.57421875	n/a	18067	responseLargeH	correct	n/a	0.46094	no	n/a	n/a
71.6328125	n/a	18338	largeHSmallH	correct	congruent	0.48828	no	H	H
72.12109375	n/a	18463	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
73.19140625	n/a	18737	largeTSmallH	correct	incongruent	0.37891	no	T	H
73.5703125	n/a	18834	responseLargeT	correct	n/a	0.37891	no	n/a	n/a
74.64453125	n/a	19109	largeTSmallT	correct	congruent	0.49219	no	T	T
75.13671875	n/a	19235	responseLargeT	correct	n/a	0.49219	no	n/a	n/a
76.20703125	n/a	19509	largeTSmallT	correct	congruent	0.51562	no	T	T
76.72265625	n/a	19641	responseLargeT	correct	n/a	0.51562	no	n/a	n/a
77.79296875	n/a	19915	largeTSmallH	correct	incongruent	0.40625	no	T	H
78.19921875	n/a	20019	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
79.26171875	n/a	20291	largeHSmallH	correct	congruent	0.49219	no	H	H
79.75390625	n/a	20417	responseLargeH	correct	n/a	0.49219	no	n/a	n/a
80.8203125	n/a	20690	largeTSmallH	correct	incongruent	0.48438	no	T	H
81.3046875	n/a	20814	responseLargeT	correct	n/a	0.48438	no	n/a	n/a
82.3671875	n/a	21086	largeHSmallT	correct	incongruent	0.35156	no	H	T
82.71875	n/a	21176	responseLargeH	correct	n/a	0.35156	no	n/a	n/a
83.79296875	n/a	21451	largeHSmallH	error	congruent	0.39453	no	H	H
84.1875	n/a	21552	responseLargeT	error	n/a	0.39453	no	n/a	n/a
85.2578125	n/a	21826	largeHSmallH	correct	congruent	0.49219	no	H	H
85.75	n/a	21952	responseLargeH	correct	n/a	0.49219	no	n/a	n/a
86.8203125	n/a	22226	largeTSmallH	correct	incongruent	0.46484	no	T	H
87.28515625	n/a	22345	responseLargeT	correct	n/a	0.46484	no	n/a	n/a
88.3671875	n/a	22622	largeHSmallT	correct	incongruent	0.38281	no	H	T
88.75	n/a	22720	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
89.83203125	n/a	22997	largeHSmallH	correct	congruent	0.45312	no	H	H
90.28515625	n/a	23113	responseLargeH	correct	n/a	0.45312	no	n/a	n/a
91.3515625	n/a	23386	largeTSmallH	error	incongruent	0.43359	no	T	H
91.78515625	n/a	23497	responseLargeH	error	n/a	0.43359	no	n/a	n/a
92.859375	n/a	23772	largeTSmallT	correct	congruent	0.5	no	T	T
93.359375	n/a	23900	responseLargeT	correct	n/a	0.5	no	n/a	n/a
94.43359375	n/a	24175	largeTSmallH	correct	incongruent	0.46094	no	T	H
94.89453125	n/a	24293	responseLargeT	correct	n/a	0.46094	no	n/a	n/a
95.953125	n/a	24564	largeHSmallH	correct	congruent	0.36328	no	H	H
96.31640625	n/a	24657	responseLargeH	correct	n/a	0.36328	no	n/a	n/a
97.390625	n/a	24932	largeTSmallT	correct	congruent	0.40234	no	T	T
97.79296875	n/a	25035	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
98.859375	n/a	25308	largeHSmallH	correct	congruent	0.375	no	H	H
