onset	duration	sample	value	response_type	response_time
33.22265625	n/a	8505	nontarget	correct	0.62109
33.84375	n/a	8664	rt	correct	0.62109
34.71484375	n/a	8887	nontarget	correct	0.29688
35.01171875	n/a	8963	rt	correct	0.29688
35.78125	n/a	9160	target	incorrect	0.42188
36.203125	n/a	9268	rt	incorrect	0.42188
36.84765625	n/a	9433	nontarget	correct	0.44531
37.29296875	n/a	9547	rt	correct	0.44531
37.9140625	n/a	9706	nontarget	correct	0.33594
38.25	n/a	9792	rt	correct	0.33594
39	n/a	9984	nontarget	correct	0.32812
39.328125	n/a	10068	rt	correct	0.32812
40.078125	n/a	10260	nontarget	correct	0.32812
40.40625	n/a	10344	rt	correct	0.32812
41.14453125	n/a	10533	nontarget	correct	0.33203
41.4765625	n/a	10618	rt	correct	0.33203
42.22265625	n/a	10809	nontarget	correct	0.33984
42.5625	n/a	10896	rt	correct	0.33984
43.30078125	n/a	11085	nontarget	correct	0.36328
43.6640625	n/a	11178	rt	correct	0.36328
44.3671875	n/a	11358	nontarget	correct	0.4375
44.8046875	n/a	11470	rt	correct	0.4375
45.4375	n/a	11632	target	correct	n/a
46.9296875	n/a	12014	nontarget	correct	0.54297
47.47265625	n/a	12153	rt	correct	0.54297
48.41015625	n/a	12393	nontarget	correct	0.33203
48.7421875	n/a	12478	rt	correct	0.33203
49.4765625	n/a	12666	nontarget	correct	0.30469
49.78125	n/a	12744	rt	correct	0.30469
50.5546875	n/a	12942	nontarget	correct	0.43359
50.98828125	n/a	13053	rt	correct	0.43359
51.62109375	n/a	13215	nontarget	correct	0.39062
52.01171875	n/a	13315	rt	correct	0.39062
52.6875	n/a	13488	nontarget	correct	0.29688
52.984375	n/a	13564	rt	correct	0.29688
53.76953125	n/a	13765	nontarget	correct	0.22656
53.99609375	n/a	13823	rt	correct	0.22656
54.84765625	n/a	14041	target	correct	n/a
56.328125	n/a	14420	nontarget	correct	0.56641
56.89453125	n/a	14565	rt	correct	0.56641
57.80859375	n/a	14799	nontarget	correct	0.34375
58.15234375	n/a	14887	rt	correct	0.34375
58.875	n/a	15072	nontarget	correct	0.39062
59.265625	n/a	15172	rt	correct	0.39062
59.94140625	n/a	15345	nontarget	correct	0.39453
60.3359375	n/a	15446	rt	correct	0.39453
61.0234375	n/a	15622	nontarget	correct	0.34766
61.37109375	n/a	15711	rt	correct	0.34766
62.1015625	n/a	15898	nontarget	correct	0.34375
62.4453125	n/a	15986	rt	correct	0.34375
63.1796875	n/a	16174	nontarget	correct	0.375
63.5546875	n/a	16270	rt	correct	0.375
64.25	n/a	16448	nontarget	correct	0.47656
64.7265625	n/a	16570	rt	correct	0.47656
65.7421875	n/a	16830	nontarget	correct	0.47266
66.21484375	n/a	16951	rt	correct	0.47266
67.22265625	n/a	17209	nontarget	correct	0.29688
67.51953125	n/a	17285	rt	correct	0.29688
68.2890625	n/a	17482	nontarget	correct	0.48047
68.76953125	n/a	17605	rt	correct	0.48047
69.78125	n/a	17864	nontarget	correct	0.40625
70.1875	n/a	17968	rt	correct	0.40625
70.84765625	n/a	18137	nontarget	correct	0.39062
71.23828125	n/a	18237	rt	correct	0.39062
71.9296875	n/a	18414	nontarget	correct	0.35547
72.28515625	n/a	18505	rt	correct	0.35547
72.99609375	n/a	18687	nontarget	correct	0.3125
73.30859375	n/a	18767	rt	correct	0.3125
74.0625	n/a	18960	nontarget	correct	0.34766
74.41015625	n/a	19049	rt	correct	0.34766
75.140625	n/a	19236	nontarget	correct	0.3125
75.453125	n/a	19316	rt	correct	0.3125
76.2109375	n/a	19510	nontarget	correct	0.33594
76.546875	n/a	19596	rt	correct	0.33594
77.2890625	n/a	19786	nontarget	correct	0.33594
77.625	n/a	19872	rt	correct	0.33594
78.3671875	n/a	20062	nontarget	correct	0.30469
78.671875	n/a	20140	rt	correct	0.30469
79.44921875	n/a	20339	nontarget	correct	0.37109
79.8203125	n/a	20434	rt	correct	0.37109
80.515625	n/a	20612	nontarget	correct	0.32031
80.8359375	n/a	20694	rt	correct	0.32031
81.58203125	n/a	20885	nontarget	correct	0.3125
81.89453125	n/a	20965	rt	correct	0.3125
82.66015625	n/a	21161	nontarget	correct	0.28906
82.94921875	n/a	21235	rt	correct	0.28906
83.73046875	n/a	21435	nontarget	correct	0.29297
84.0234375	n/a	21510	rt	correct	0.29297
84.79296875	n/a	21707	nontarget	correct	0.31641
85.109375	n/a	21788	rt	correct	0.31641
85.875	n/a	21984	target	incorrect	0.29297
86.16796875	n/a	22059	rt	incorrect	0.29297
86.94140625	n/a	22257	nontarget	correct	0.24219
87.18359375	n/a	22319	rt	correct	0.24219
88.0078125	n/a	22530	nontarget	correct	0.32422
88.33203125	n/a	22613	rt	correct	0.32422
89.0859375	n/a	22806	nontarget	correct	0.32422
89.41015625	n/a	22889	rt	correct	0.32422
90.15625	n/a	23080	nontarget	correct	0.31641
90.47265625	n/a	23161	rt	correct	0.31641
91.22265625	n/a	23353	nontarget	correct	0.28906
91.51171875	n/a	23427	rt	correct	0.28906
92.30078125	n/a	23629	nontarget	correct	0.46484
92.765625	n/a	23748	rt	correct	0.46484
93.78125	n/a	24008	target	incorrect	0.37109
94.15234375	n/a	24103	rt	incorrect	0.37109
94.859375	n/a	24284	nontarget	correct	0.29297
95.15234375	n/a	24359	rt	correct	0.29297
95.9296875	n/a	24558	target	incorrect	0.30078
96.23046875	n/a	24635	rt	incorrect	0.30078
96.9921875	n/a	24830	nontarget	correct	0.27734
97.26953125	n/a	24901	rt	correct	0.27734
98.07421875	n/a	25107	nontarget	correct	0.22656
98.30078125	n/a	25165	rt	correct	0.22656
99.15234375	n/a	25383	nontarget	correct	0.37109
99.5234375	n/a	25478	rt	correct	0.37109
100.21875	n/a	25656	nontarget	correct	0.44531
100.6640625	n/a	25770	rt	correct	0.44531
101.3007812	n/a	25933	target	correct	n/a
102.78125	n/a	26312	nontarget	correct	0.375
103.15625	n/a	26408	rt	correct	0.375
103.8632812	n/a	26589	nontarget	correct	0.35547
104.21875	n/a	26680	rt	correct	0.35547
104.9296875	n/a	26862	target	incorrect	0.24609
105.1757812	n/a	26925	rt	incorrect	0.24609
105.9921875	n/a	27134	nontarget	correct	0.42188
106.4140625	n/a	27242	rt	correct	0.42188
107.0742188	n/a	27411	nontarget	correct	0.33594
107.4101562	n/a	27497	rt	correct	0.33594
108.140625	n/a	27684	nontarget	correct	0.47266
108.6132812	n/a	27805	rt	correct	0.47266
109.6210938	n/a	28063	nontarget	correct	0.33203
109.953125	n/a	28148	rt	correct	0.33203
110.6875	n/a	28336	nontarget	correct	0.35547
111.0429688	n/a	28427	rt	correct	0.35547
111.765625	n/a	28612	nontarget	correct	0.38672
112.1523438	n/a	28711	rt	correct	0.38672
112.8476562	n/a	28889	nontarget	correct	0.34375
113.1914062	n/a	28977	rt	correct	0.34375
113.9140625	n/a	29162	nontarget	correct	0.33203
114.2460938	n/a	29247	rt	correct	0.33203
114.9804688	n/a	29435	nontarget	correct	0.37891
115.359375	n/a	29532	rt	correct	0.37891
116.0625	n/a	29712	nontarget	correct	0.34375
116.40625	n/a	29800	rt	correct	0.34375
117.1289062	n/a	29985	target	incorrect	0.35547
117.484375	n/a	30076	rt	incorrect	0.35547
118.1953125	n/a	30258	nontarget	correct	0.33984
118.5351562	n/a	30345	rt	correct	0.33984
119.2734375	n/a	30534	target	incorrect	0.34766
119.6210938	n/a	30623	rt	incorrect	0.34766
120.3515625	n/a	30810	nontarget	correct	0.26172
120.6132812	n/a	30877	rt	correct	0.26172
121.421875	n/a	31084	target	correct	n/a
