onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
14.3125	n/a	3664	largeTSmallT	correct	congruent	1.5898	yes	T	T
15.90234375	n/a	4071	responseLargeT	correct	n/a	1.5898	yes	n/a	n/a
16.9765625	n/a	4346	largeHSmallT	correct	incongruent	0.78906	no	H	T
17.765625	n/a	4548	responseLargeH	correct	n/a	0.78906	no	n/a	n/a
18.83203125	n/a	4821	largeHSmallT	correct	incongruent	0.74609	no	H	T
19.578125	n/a	5012	responseLargeH	correct	n/a	0.74609	no	n/a	n/a
20.64453125	n/a	5285	largeTSmallH	correct	incongruent	0.58594	no	T	H
21.23046875	n/a	5435	responseLargeT	correct	n/a	0.58594	no	n/a	n/a
22.296875	n/a	5708	largeHSmallT	correct	incongruent	0.55469	no	H	T
22.8515625	n/a	5850	responseLargeH	correct	n/a	0.55469	no	n/a	n/a
23.92578125	n/a	6125	largeHSmallH	correct	congruent	0.49219	no	H	H
24.41796875	n/a	6251	responseLargeH	correct	n/a	0.49219	no	n/a	n/a
25.5	n/a	6528	largeHSmallT	correct	incongruent	0.57031	no	H	T
26.0703125	n/a	6674	responseLargeH	correct	n/a	0.57031	no	n/a	n/a
27.15234375	n/a	6951	largeHSmallH	correct	congruent	0.55078	no	H	H
27.703125	n/a	7092	responseLargeH	correct	n/a	0.55078	no	n/a	n/a
28.765625	n/a	7364	largeHSmallT	correct	incongruent	0.50781	no	H	T
29.2734375	n/a	7494	responseLargeH	correct	n/a	0.50781	no	n/a	n/a
30.3515625	n/a	7770	largeHSmallH	correct	congruent	0.64062	no	H	H
30.9921875	n/a	7934	responseLargeH	correct	n/a	0.64062	no	n/a	n/a
32.05859375	n/a	8207	largeTSmallH	correct	incongruent	0.60938	no	T	H
32.66796875	n/a	8363	responseLargeT	correct	n/a	0.60938	no	n/a	n/a
33.75	n/a	8640	largeTSmallH	correct	incongruent	0.54297	no	T	H
34.29296875	n/a	8779	responseLargeT	correct	n/a	0.54297	no	n/a	n/a
