onset	duration	sample	value	stimulus	response_type	response_time
20.58984375	n/a	5271	B	nontarget	n/a	n/a
22.1640625	n/a	5674	C	nontarget	n/a	n/a
23.72265625	n/a	6073	C	target	hit	625
24.34765625	n/a	6233	rt	n/a	hit	625
25.296875	n/a	6476	C	target	hit	531.25
25.828125	n/a	6612	rt	n/a	hit	531.25
26.87109375	n/a	6879	D	nontarget	n/a	n/a
28.4453125	n/a	7282	D	target	hit	582.0312
29.02734375	n/a	7431	rt	n/a	hit	582.0312
30.1484375	n/a	7718	D	target	hit	566.4062
30.71484375	n/a	7863	rt	n/a	hit	566.4062
31.828125	n/a	8148	B	nontarget	n/a	n/a
33.40234375	n/a	8551	D	nontarget	n/a	n/a
34.9765625	n/a	8954	B	nontarget	n/a	n/a
36.55078125	n/a	9357	C	nontarget	n/a	n/a
38.109375	n/a	9756	C	target	hit	476.5625
38.5859375	n/a	9878	rt	n/a	hit	476.5625
39.671875	n/a	10156	D	nontarget	n/a	n/a
41.23046875	n/a	10555	D	target	hit	574.2188
41.8046875	n/a	10702	rt	n/a	hit	574.2188
42.7890625	n/a	10954	B	nontarget	n/a	n/a
44.3515625	n/a	11354	C	nontarget	n/a	n/a
45.91015625	n/a	11753	B	nontarget	n/a	n/a
47.46875	n/a	12152	C	nontarget	n/a	n/a
49.03125	n/a	12552	C	target	hit	414.0625
49.4453125	n/a	12658	rt	n/a	hit	414.0625
50.58984375	n/a	12951	D	nontarget	n/a	n/a
52.1484375	n/a	13350	D	target	hit	554.6875
52.703125	n/a	13492	rt	n/a	hit	554.6875
53.7109375	n/a	13750	C	nontarget	n/a	n/a
55.26953125	n/a	14149	A	nontarget	n/a	n/a
56.828125	n/a	14548	B	nontarget	n/a	n/a
58.390625	n/a	14948	C	nontarget	n/a	n/a
59.94921875	n/a	15347	B	nontarget	n/a	n/a
61.5078125	n/a	15746	D	nontarget	n/a	n/a
63.0703125	n/a	16146	C	nontarget	n/a	n/a
64.7109375	n/a	16566	C	target	hit	703.125
65.4140625	n/a	16746	rt	n/a	hit	703.125
66.296875	n/a	16972	B	nontarget	n/a	n/a
