onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
30.74609375	n/a	7871	largeTSmallT	correct	congruent	1.3281	no	T	T
32.07421875	n/a	8211	responseLargeT	correct	n/a	1.3281	no	n/a	n/a
33.1328125	n/a	8482	largeHSmallH	correct	congruent	1.2422	no	H	H
34.375	n/a	8800	responseLargeH	correct	n/a	1.2422	no	n/a	n/a
35.4375	n/a	9072	largeTSmallH	correct	incongruent	1.2773	no	T	H
36.71484375	n/a	9399	responseLargeT	correct	n/a	1.2773	no	n/a	n/a
37.78515625	n/a	9673	largeHSmallT	correct	incongruent	1.293	no	H	T
39.078125	n/a	10004	responseLargeH	correct	n/a	1.293	no	n/a	n/a
40.14453125	n/a	10277	largeTSmallT	correct	congruent	0.66406	no	T	T
40.80859375	n/a	10447	responseLargeT	correct	n/a	0.66406	no	n/a	n/a
41.86328125	n/a	10717	largeHSmallH	correct	congruent	0.51953	no	H	H
42.3828125	n/a	10850	responseLargeH	correct	n/a	0.51953	no	n/a	n/a
43.44921875	n/a	11123	largeTSmallT	correct	congruent	0.48828	no	T	T
43.9375	n/a	11248	responseLargeT	correct	n/a	0.48828	no	n/a	n/a
45.01171875	n/a	11523	largeTSmallT	correct	congruent	0.53125	no	T	T
45.54296875	n/a	11659	responseLargeT	correct	n/a	0.53125	no	n/a	n/a
46.609375	n/a	11932	largeTSmallH	correct	incongruent	0.91406	no	T	H
47.5234375	n/a	12166	responseLargeT	correct	n/a	0.91406	no	n/a	n/a
48.59765625	n/a	12441	largeHSmallH	correct	congruent	0.48828	no	H	H
49.0859375	n/a	12566	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
50.15625	n/a	12840	largeTSmallH	correct	incongruent	0.48047	no	T	H
50.63671875	n/a	12963	responseLargeT	correct	n/a	0.48047	no	n/a	n/a
51.703125	n/a	13236	largeTSmallT	correct	congruent	0.52344	no	T	T
52.2265625	n/a	13370	responseLargeT	correct	n/a	0.52344	no	n/a	n/a
53.2890625	n/a	13642	largeHSmallT	correct	incongruent	0.75391	no	H	T
54.04296875	n/a	13835	responseLargeH	correct	n/a	0.75391	no	n/a	n/a
55.1171875	n/a	14110	largeTSmallH	correct	incongruent	0.46875	no	T	H
55.5859375	n/a	14230	responseLargeT	correct	n/a	0.46875	no	n/a	n/a
56.6640625	n/a	14506	largeTSmallH	correct	incongruent	0.54688	no	T	H
57.2109375	n/a	14646	responseLargeT	correct	n/a	0.54688	no	n/a	n/a
58.27734375	n/a	14919	largeHSmallH	correct	congruent	0.44531	no	H	H
58.72265625	n/a	15033	responseLargeH	correct	n/a	0.44531	no	n/a	n/a
59.796875	n/a	15308	largeTSmallH	error	incongruent	0.62109	no	T	H
60.41796875	n/a	15467	responseLargeH	error	n/a	0.62109	no	n/a	n/a
61.4765625	n/a	15738	largeHSmallH	correct	congruent	0.61328	no	H	H
62.08984375	n/a	15895	responseLargeH	correct	n/a	0.61328	no	n/a	n/a
63.171875	n/a	16172	largeHSmallH	correct	congruent	0.58984	no	H	H
63.76171875	n/a	16323	responseLargeH	correct	n/a	0.58984	no	n/a	n/a
64.8359375	n/a	16598	largeHSmallT	correct	incongruent	0.50781	no	H	T
65.34375	n/a	16728	responseLargeH	correct	n/a	0.50781	no	n/a	n/a
66.41015625	n/a	17001	largeTSmallH	correct	incongruent	0.50391	no	T	H
66.9140625	n/a	17130	responseLargeT	correct	n/a	0.50391	no	n/a	n/a
67.984375	n/a	17404	largeTSmallT	correct	congruent	0.48047	no	T	T
