onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
18.9453125	n/a	4850	largeTSmallH	correct	incongruent	1.0898	no	T	H
20.03515625	n/a	5129	responseLargeT	correct	n/a	1.0898	no	n/a	n/a
21.1171875	n/a	5406	largeHSmallH	correct	congruent	1.0117	no	H	H
22.12890625	n/a	5665	responseLargeH	correct	n/a	1.0117	no	n/a	n/a
23.1953125	n/a	5938	largeTSmallT	correct	congruent	0.87891	no	T	T
24.07421875	n/a	6163	responseLargeT	correct	n/a	0.87891	no	n/a	n/a
25.14453125	n/a	6437	largeTSmallH	correct	incongruent	0.77734	no	T	H
25.921875	n/a	6636	responseLargeT	correct	n/a	0.77734	no	n/a	n/a
26.984375	n/a	6908	largeHSmallT	correct	incongruent	0.67969	no	H	T
27.6640625	n/a	7082	responseLargeH	correct	n/a	0.67969	no	n/a	n/a
28.7421875	n/a	7358	largeHSmallH	correct	congruent	0.70703	no	H	H
29.44921875	n/a	7539	responseLargeH	correct	n/a	0.70703	no	n/a	n/a
30.515625	n/a	7812	largeTSmallH	correct	incongruent	0.75781	no	T	H
31.2734375	n/a	8006	responseLargeT	correct	n/a	0.75781	no	n/a	n/a
32.34375	n/a	8280	largeTSmallT	correct	congruent	0.67578	no	T	T
33.01953125	n/a	8453	responseLargeT	correct	n/a	0.67578	no	n/a	n/a
34.08984375	n/a	8727	largeTSmallH	correct	incongruent	0.76172	no	T	H
34.8515625	n/a	8922	responseLargeT	correct	n/a	0.76172	no	n/a	n/a
35.9296875	n/a	9198	largeTSmallT	correct	congruent	0.71875	no	T	T
36.6484375	n/a	9382	responseLargeT	correct	n/a	0.71875	no	n/a	n/a
37.71484375	n/a	9655	largeTSmallT	correct	congruent	0.69141	no	T	T
38.40625	n/a	9832	responseLargeT	correct	n/a	0.69141	no	n/a	n/a
39.46484375	n/a	10103	largeTSmallH	correct	incongruent	0.66797	no	T	H
40.1328125	n/a	10274	responseLargeT	correct	n/a	0.66797	no	n/a	n/a
41.1953125	n/a	10546	largeHSmallT	correct	incongruent	0.51953	no	H	T
41.71484375	n/a	10679	responseLargeH	correct	n/a	0.51953	no	n/a	n/a
42.796875	n/a	10956	largeTSmallT	correct	congruent	0.37109	no	T	T
43.16796875	n/a	11051	responseLargeT	correct	n/a	0.37109	no	n/a	n/a
44.25	n/a	11328	largeTSmallH	correct	incongruent	0.47656	no	T	H
44.7265625	n/a	11450	responseLargeT	correct	n/a	0.47656	no	n/a	n/a
45.80859375	n/a	11727	largeTSmallH	correct	incongruent	0.40625	no	T	H
46.21484375	n/a	11831	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
47.2890625	n/a	12106	largeHSmallH	correct	congruent	0.38281	no	H	H
47.671875	n/a	12204	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
48.73046875	n/a	12475	largeHSmallT	correct	incongruent	0.6875	no	H	T
49.41796875	n/a	12651	responseLargeH	correct	n/a	0.6875	no	n/a	n/a
50.48828125	n/a	12925	largeTSmallT	correct	congruent	0.51953	no	T	T
51.0078125	n/a	13058	responseLargeT	correct	n/a	0.51953	no	n/a	n/a
52.078125	n/a	13332	largeHSmallT	correct	incongruent	0.51953	no	H	T
52.59765625	n/a	13465	responseLargeH	correct	n/a	0.51953	no	n/a	n/a
53.6640625	n/a	13738	largeTSmallH	correct	incongruent	0.39844	no	T	H
54.0625	n/a	13840	responseLargeT	correct	n/a	0.39844	no	n/a	n/a
55.12890625	n/a	14113	largeHSmallT	correct	incongruent	0.37891	no	H	T
55.5078125	n/a	14210	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
56.58203125	n/a	14485	largeTSmallT	correct	congruent	0.38281	no	T	T
56.96484375	n/a	14583	responseLargeT	correct	n/a	0.38281	no	n/a	n/a
58.03515625	n/a	14857	largeTSmallT	correct	congruent	0.47656	no	T	T
58.51171875	n/a	14979	responseLargeT	correct	n/a	0.47656	no	n/a	n/a
59.58203125	n/a	15253	largeHSmallH	correct	congruent	0.42578	no	H	H
60.0078125	n/a	15362	responseLargeH	correct	n/a	0.42578	no	n/a	n/a
61.07421875	n/a	15635	largeHSmallT	correct	incongruent	0.59375	no	H	T
61.66796875	n/a	15787	responseLargeH	correct	n/a	0.59375	no	n/a	n/a
62.7421875	n/a	16062	largeHSmallH	correct	congruent	0.42578	no	H	H
63.16796875	n/a	16171	responseLargeH	correct	n/a	0.42578	no	n/a	n/a
64.234375	n/a	16444	largeHSmallH	correct	congruent	0.48828	no	H	H
64.72265625	n/a	16569	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
65.78125	n/a	16840	largeTSmallH	correct	incongruent	0.5	no	T	H
66.28125	n/a	16968	responseLargeT	correct	n/a	0.5	no	n/a	n/a
67.34375	n/a	17240	largeTSmallH	correct	incongruent	0.45312	no	T	H
67.796875	n/a	17356	responseLargeT	correct	n/a	0.45312	no	n/a	n/a
68.86328125	n/a	17629	largeHSmallH	correct	congruent	0.45703	no	H	H
69.3203125	n/a	17746	responseLargeH	correct	n/a	0.45703	no	n/a	n/a
70.3828125	n/a	18018	largeTSmallT	correct	congruent	0.42578	no	T	T
70.80859375	n/a	18127	responseLargeT	correct	n/a	0.42578	no	n/a	n/a
71.890625	n/a	18404	largeTSmallH	correct	incongruent	0.39844	no	T	H
72.2890625	n/a	18506	responseLargeT	correct	n/a	0.39844	no	n/a	n/a
73.3671875	n/a	18782	largeTSmallT	correct	congruent	0.37109	no	T	T
73.73828125	n/a	18877	responseLargeT	correct	n/a	0.37109	no	n/a	n/a
74.80859375	n/a	19151	largeTSmallH	correct	incongruent	0.35938	no	T	H
75.16796875	n/a	19243	responseLargeT	correct	n/a	0.35938	no	n/a	n/a
76.234375	n/a	19516	largeTSmallT	correct	congruent	0.38281	no	T	T
76.6171875	n/a	19614	responseLargeT	correct	n/a	0.38281	no	n/a	n/a
77.6875	n/a	19888	largeHSmallH	correct	congruent	0.47266	no	H	H
78.16015625	n/a	20009	responseLargeH	correct	n/a	0.47266	no	n/a	n/a
79.234375	n/a	20284	largeHSmallH	correct	congruent	0.40625	no	H	H
