onset	duration	sample	value	stimulus	response_type	response_time
20.265625	n/a	5188	D	nontarget	n/a	n/a
21.84375	n/a	5592	A	nontarget	n/a	n/a
23.4140625	n/a	5994	A	nontarget	n/a	n/a
24.98828125	n/a	6397	B	nontarget	n/a	n/a
26.5625	n/a	6800	A	target	hit	757.8125
27.3203125	n/a	6994	rt	n/a	hit	757.8125
28.1328125	n/a	7202	B	nontarget	n/a	n/a
29.70703125	n/a	7605	A	nontarget	n/a	n/a
31.28125	n/a	8008	D	nontarget	n/a	n/a
32.85546875	n/a	8411	D	nontarget	n/a	n/a
34.4296875	n/a	8814	D	nontarget	n/a	n/a
36	n/a	9216	C	nontarget	n/a	n/a
37.57421875	n/a	9619	B	nontarget	n/a	n/a
39.1484375	n/a	10022	D	target	miss	n/a
40.72265625	n/a	10425	A	nontarget	miss	n/a
42.30859375	n/a	10831	A	nontarget	n/a	n/a
43.87890625	n/a	11233	D	target	hit	578.125
44.45703125	n/a	11381	rt	n/a	hit	578.125
45.453125	n/a	11636	D	nontarget	n/a	n/a
47.02734375	n/a	12039	A	target	hit	656.25
47.68359375	n/a	12207	rt	n/a	hit	656.25
48.6015625	n/a	12442	D	target	miss	n/a
50.171875	n/a	12844	A	nontarget	miss	n/a
51.734375	n/a	13244	C	nontarget	n/a	n/a
53.3203125	n/a	13650	B	nontarget	n/a	n/a
54.89453125	n/a	14053	B	nontarget	n/a	n/a
56.46484375	n/a	14455	C	target	hit	460.9375
56.92578125	n/a	14573	rt	n/a	hit	460.9375
58.0390625	n/a	14858	B	target	hit	535.1562
58.57421875	n/a	14995	rt	n/a	hit	535.1562
59.61328125	n/a	15261	C	nontarget	n/a	n/a
61.1875	n/a	15664	D	nontarget	n/a	n/a
62.75	n/a	16064	A	nontarget	n/a	n/a
64.33203125	n/a	16469	C	target	miss	n/a
65.90625	n/a	16872	C	nontarget	false_alarm	640.625
66.546875	n/a	17036	rt	n/a	false_alarm	640.625
67.48046875	n/a	17275	B	nontarget	n/a	n/a
69.0546875	n/a	17678	D	nontarget	n/a	n/a
70.62890625	n/a	18081	B	nontarget	n/a	n/a
72.19921875	n/a	18483	A	nontarget	n/a	n/a
73.7734375	n/a	18886	C	nontarget	n/a	n/a
75.34765625	n/a	19289	A	nontarget	n/a	n/a
76.921875	n/a	19692	D	nontarget	n/a	n/a
78.4921875	n/a	20094	A	nontarget	n/a	n/a
80.06640625	n/a	20497	A	target	hit	558.5938
80.625	n/a	20640	rt	n/a	hit	558.5938
81.640625	n/a	20900	B	nontarget	n/a	n/a
83.19921875	n/a	21299	B	nontarget	false_alarm	468.75
83.66796875	n/a	21419	rt	n/a	false_alarm	468.75
84.76171875	n/a	21699	C	nontarget	n/a	n/a
86.34765625	n/a	22105	B	target	miss	n/a
87.91796875	n/a	22507	B	target	hit	449.2188
88.3671875	n/a	22622	rt	n/a	hit	449.2188
89.4921875	n/a	22910	A	nontarget	n/a	n/a
91.06640625	n/a	23313	D	nontarget	n/a	n/a
92.640625	n/a	23716	C	nontarget	false_alarm	722.6562
93.36328125	n/a	23901	rt	n/a	false_alarm	722.6562
94.21484375	n/a	24119	B	nontarget	n/a	n/a
95.78515625	n/a	24521	A	nontarget	n/a	n/a
97.359375	n/a	24924	C	target	miss	n/a
98.93359375	n/a	25327	B	target	miss	n/a
100.5078125	n/a	25730	A	target	miss	n/a
102.0820312	n/a	26133	D	nontarget	miss	n/a
103.6523438	n/a	26535	A	nontarget	n/a	n/a
105.2148438	n/a	26935	B	nontarget	n/a	n/a
106.7851562	n/a	27337	D	target	miss	n/a
108.3476562	n/a	27737	B	nontarget	miss	n/a
109.9179688	n/a	28139	A	nontarget	n/a	n/a
111.4921875	n/a	28542	D	target	miss	n/a
113.0664062	n/a	28945	A	nontarget	false_alarm	757.8125
113.8242188	n/a	29139	rt	n/a	false_alarm	757.8125
114.640625	n/a	29348	A	target	hit	804.6875
115.4453125	n/a	29554	rt	n/a	hit	804.6875
116.2109375	n/a	29750	D	target	hit	988.2812
117.1992188	n/a	30003	rt	n/a	hit	988.2812
117.7851562	n/a	30153	A	target	hit	835.9375
118.6210938	n/a	30367	rt	n/a	hit	835.9375
119.3710938	n/a	30559	B	nontarget	n/a	n/a
120.9453125	n/a	30962	D	target	miss	n/a
122.5195312	n/a	31365	A	target	miss	n/a
124.0898438	n/a	31767	D	nontarget	miss	n/a
125.6679688	n/a	32171	B	nontarget	n/a	n/a
127.2382812	n/a	32573	C	nontarget	n/a	n/a
128.8007812	n/a	32973	D	target	hit	652.3438
129.453125	n/a	33140	rt	n/a	hit	652.3438
130.3867188	n/a	33379	B	target	hit	585.9375
130.9726562	n/a	33529	rt	n/a	hit	585.9375
131.9570312	n/a	33781	C	target	hit	652.3438
132.609375	n/a	33948	rt	n/a	hit	652.3438
133.5351562	n/a	34185	D	target	hit	621.0938
134.15625	n/a	34344	rt	n/a	hit	621.0938
135.1054688	n/a	34587	B	target	hit	589.8438
135.6953125	n/a	34738	rt	n/a	hit	589.8438
136.6796875	n/a	34990	D	nontarget	n/a	n/a
138.265625	n/a	35396	A	nontarget	n/a	n/a
139.8242188	n/a	35795	D	nontarget	n/a	n/a
141.3984375	n/a	36198	C	nontarget	n/a	n/a
142.9726562	n/a	36601	C	nontarget	n/a	n/a
144.5429688	n/a	37003	C	nontarget	n/a	n/a
146.1210938	n/a	37407	B	nontarget	n/a	n/a
147.6914062	n/a	37809	B	nontarget	n/a	n/a
149.265625	n/a	38212	C	target	hit	527.3438
149.7929688	n/a	38347	rt	n/a	hit	527.3438
150.8242188	n/a	38611	C	nontarget	n/a	n/a
152.3984375	n/a	39014	B	target	hit	660.1562
153.0585938	n/a	39183	rt	n/a	hit	660.1562
153.9726562	n/a	39417	D	nontarget	n/a	n/a
155.5429688	n/a	39819	D	nontarget	n/a	n/a
157.1210938	n/a	40223	A	nontarget	n/a	n/a
158.6914062	n/a	40625	C	nontarget	n/a	n/a
160.265625	n/a	41028	D	target	miss	n/a
161.8359375	n/a	41430	C	nontarget	miss	n/a
163.3984375	n/a	41830	A	nontarget	n/a	n/a
164.9570312	n/a	42229	A	nontarget	n/a	n/a
166.515625	n/a	42628	D	nontarget	n/a	n/a
168.0820312	n/a	43029	A	target	hit	496.0938
168.578125	n/a	43156	rt	n/a	hit	496.0938
169.6640625	n/a	43434	A	target	hit	652.3438
170.3164062	n/a	43601	rt	n/a	hit	652.3438
171.2382812	n/a	43837	C	nontarget	n/a	n/a
172.8085938	n/a	44239	B	nontarget	n/a	n/a
174.3828125	n/a	44642	D	nontarget	n/a	n/a
175.96875	n/a	45048	D	nontarget	n/a	n/a
177.5429688	n/a	45451	C	nontarget	n/a	n/a
179.1210938	n/a	45855	C	nontarget	n/a	n/a
180.6914062	n/a	46257	B	nontarget	n/a	n/a
182.265625	n/a	46660	A	nontarget	n/a	n/a
183.8359375	n/a	47062	B	nontarget	n/a	n/a
185.4140625	n/a	47466	C	nontarget	n/a	n/a
186.9960938	n/a	47871	B	nontarget	n/a	n/a
188.5703125	n/a	48274	D	nontarget	n/a	n/a
190.1445312	n/a	48677	A	nontarget	n/a	n/a
191.71875	n/a	49080	C	nontarget	n/a	n/a
193.2890625	n/a	49482	B	nontarget	n/a	n/a
194.8515625	n/a	49882	B	nontarget	n/a	n/a
196.4101562	n/a	50281	A	nontarget	n/a	n/a
197.9960938	n/a	50687	A	nontarget	n/a	n/a
199.5703125	n/a	51090	A	nontarget	n/a	n/a
201.1445312	n/a	51493	A	target	hit	445.3125
201.5898438	n/a	51607	rt	n/a	hit	445.3125
202.71875	n/a	51896	C	nontarget	n/a	n/a
204.2890625	n/a	52298	A	target	hit	523.4375
204.8125	n/a	52432	rt	n/a	hit	523.4375
205.8632812	n/a	52701	B	nontarget	n/a	n/a
207.4492188	n/a	53107	D	nontarget	n/a	n/a
209.0234375	n/a	53510	D	nontarget	n/a	n/a
210.5976562	n/a	53913	B	target	hit	1296.875
211.8945312	n/a	54245	rt	n/a	hit	1296.875
212.171875	n/a	54316	B	nontarget	n/a	n/a
213.7421875	n/a	54718	C	nontarget	n/a	n/a
215.3320312	n/a	55125	C	nontarget	n/a	n/a
216.9023438	n/a	55527	A	nontarget	n/a	n/a
218.4765625	n/a	55930	D	nontarget	n/a	n/a
220.0507812	n/a	56333	C	target	hit	531.25
220.5820312	n/a	56469	rt	n/a	hit	531.25
221.625	n/a	56736	D	nontarget	n/a	n/a
223.1953125	n/a	57138	C	nontarget	n/a	n/a
224.7695312	n/a	57541	A	nontarget	n/a	n/a
226.3554688	n/a	57947	B	nontarget	n/a	n/a
227.9296875	n/a	58350	C	target	hit	582.0312
228.5117188	n/a	58499	rt	n/a	hit	582.0312
229.5039062	n/a	58753	A	target	hit	582.0312
230.0859375	n/a	58902	rt	n/a	hit	582.0312
231.078125	n/a	59156	C	nontarget	n/a	n/a
232.6484375	n/a	59558	D	nontarget	n/a	n/a
234.2265625	n/a	59962	A	target	hit	902.3438
235.1289062	n/a	60193	rt	n/a	hit	902.3438
235.8085938	n/a	60367	D	nontarget	n/a	n/a
237.3867188	n/a	60771	B	nontarget	n/a	n/a
238.9570312	n/a	61173	C	nontarget	n/a	n/a
240.53125	n/a	61576	C	nontarget	n/a	n/a
242.1015625	n/a	61978	D	nontarget	n/a	n/a
243.6640625	n/a	62378	C	target	hit	566.4062
244.2304688	n/a	62523	rt	n/a	hit	566.4062
245.25	n/a	62784	D	nontarget	n/a	n/a
246.8242188	n/a	63187	D	target	hit	550.7812
247.375	n/a	63328	rt	n/a	hit	550.7812
248.3945312	n/a	63589	C	target	hit	625
249.0195312	n/a	63749	rt	n/a	hit	625
249.96875	n/a	63992	C	nontarget	n/a	n/a
251.5429688	n/a	64395	A	nontarget	n/a	n/a
253.1171875	n/a	64798	C	target	hit	433.5938
253.5507812	n/a	64909	rt	n/a	hit	433.5938
254.6757812	n/a	65197	C	target	hit	558.5938
255.234375	n/a	65340	rt	n/a	hit	558.5938
256.2617188	n/a	65603	C	nontarget	n/a	n/a
257.8359375	n/a	66006	D	nontarget	n/a	n/a
259.4101562	n/a	66409	B	nontarget	n/a	n/a
260.9804688	n/a	66811	A	nontarget	n/a	n/a
262.5546875	n/a	67214	B	nontarget	n/a	n/a
264.140625	n/a	67620	A	nontarget	n/a	n/a
265.7148438	n/a	68023	A	target	hit	640.625
266.3554688	n/a	68187	rt	n/a	hit	640.625
267.2890625	n/a	68426	C	nontarget	n/a	n/a
268.8632812	n/a	68829	D	nontarget	n/a	n/a
270.4335938	n/a	69231	A	target	hit	523.4375
270.9570312	n/a	69365	rt	n/a	hit	523.4375
272.0078125	n/a	69634	D	nontarget	n/a	n/a
273.59375	n/a	70040	A	nontarget	n/a	n/a
275.1679688	n/a	70443	D	nontarget	n/a	n/a
276.7421875	n/a	70846	D	target	hit	835.9375
277.578125	n/a	71060	rt	n/a	hit	835.9375
278.3164062	n/a	71249	B	nontarget	n/a	n/a
279.8867188	n/a	71651	D	target	miss	n/a
281.4648438	n/a	72055	C	nontarget	miss	n/a
283.046875	n/a	72460	C	nontarget	n/a	n/a
284.6210938	n/a	72863	B	nontarget	n/a	n/a
286.1953125	n/a	73266	D	nontarget	n/a	n/a
287.7695312	n/a	73669	C	target	hit	496.0938
288.265625	n/a	73796	rt	n/a	hit	496.0938
289.3398438	n/a	74071	B	target	hit	617.1875
289.9570312	n/a	74229	rt	n/a	hit	617.1875
