onset	duration	sample	value	stimulus	response_type	response_time
49.9609375	n/a	12790	C	nontarget	n/a	n/a
51.60546875	n/a	13211	C	nontarget	n/a	n/a
53.19140625	n/a	13617	D	nontarget	n/a	n/a
54.76953125	n/a	14021	A	nontarget	n/a	n/a
56.34375	n/a	14424	C	target	miss	n/a
57.91796875	n/a	14827	B	nontarget	miss	n/a
59.4921875	n/a	15230	B	nontarget	n/a	n/a
61.05078125	n/a	15629	D	nontarget	false_alarm	1066.4062
62.1171875	n/a	15902	rt	n/a	false_alarm	1066.4062
62.61328125	n/a	16029	B	target	hit	1328.125
63.94140625	n/a	16369	rt	n/a	hit	1328.125
64.19921875	n/a	16435	D	nontarget	n/a	n/a
65.76953125	n/a	16837	A	nontarget	n/a	n/a
67.34375	n/a	17240	C	nontarget	n/a	n/a
68.91796875	n/a	17643	D	target	miss	n/a
70.4921875	n/a	18046	C	nontarget	miss	n/a
72.0625	n/a	18448	D	nontarget	n/a	n/a
73.625	n/a	18848	C	nontarget	n/a	n/a
75.18359375	n/a	19247	C	target	hit	257.8125
75.44140625	n/a	19313	rt	n/a	hit	257.8125
76.7421875	n/a	19646	A	nontarget	n/a	n/a
78.3046875	n/a	20046	C	target	miss	n/a
79.86328125	n/a	20445	A	nontarget	miss	n/a
81.421875	n/a	20844	B	nontarget	n/a	n/a
82.984375	n/a	21244	B	nontarget	n/a	n/a
84.54296875	n/a	21643	C	nontarget	n/a	n/a
86.10546875	n/a	22043	B	target	miss	n/a
87.6640625	n/a	22442	D	nontarget	miss	n/a
89.22265625	n/a	22841	C	target	miss	n/a
90.78515625	n/a	23241	C	nontarget	miss	n/a
92.35546875	n/a	23643	D	target	hit	1117.1875
93.47265625	n/a	23929	rt	n/a	hit	1117.1875
93.91796875	n/a	24043	A	nontarget	n/a	n/a
95.4765625	n/a	24442	D	nontarget	n/a	n/a
97.03515625	n/a	24841	C	nontarget	n/a	n/a
98.59765625	n/a	25241	A	target	miss	n/a
100.15625	n/a	25640	D	target	miss	n/a
101.7148438	n/a	26039	D	nontarget	miss	n/a
103.2773438	n/a	26439	B	nontarget	n/a	n/a
104.8359375	n/a	26838	A	nontarget	n/a	n/a
106.3945312	n/a	27237	C	nontarget	n/a	n/a
107.9570312	n/a	27637	C	nontarget	n/a	n/a
109.515625	n/a	28036	C	nontarget	n/a	n/a
111.078125	n/a	28436	A	nontarget	false_alarm	1238.2812
112.3164062	n/a	28753	rt	n/a	false_alarm	1238.2812
112.6367188	n/a	28835	B	nontarget	n/a	n/a
114.2109375	n/a	29238	A	nontarget	n/a	n/a
115.78125	n/a	29640	D	nontarget	n/a	n/a
117.3554688	n/a	30043	B	target	late_hit	1652.3438
118.9296875	n/a	30446	D	nontarget	late_hit	n/a
119.0078125	n/a	30466	rt	n/a	n/a	78.125
120.5039062	n/a	30849	A	nontarget	false_alarm	945.3125
121.4492188	n/a	31091	rt	n/a	false_alarm	945.3125
122.0625	n/a	31248	A	nontarget	n/a	n/a
123.6210938	n/a	31647	C	nontarget	n/a	n/a
125.1835938	n/a	32047	B	nontarget	n/a	n/a
126.7421875	n/a	32446	C	nontarget	n/a	n/a
128.3007812	n/a	32845	B	nontarget	n/a	n/a
129.8632812	n/a	33245	A	nontarget	n/a	n/a
131.421875	n/a	33644	B	nontarget	n/a	n/a
132.984375	n/a	34044	A	nontarget	n/a	n/a
134.5546875	n/a	34446	A	target	miss	n/a
136.1171875	n/a	34846	A	nontarget	miss	n/a
137.6757812	n/a	35245	A	target	miss	n/a
139.234375	n/a	35644	C	nontarget	miss	n/a
140.796875	n/a	36044	D	nontarget	n/a	n/a
142.3554688	n/a	36443	D	nontarget	n/a	n/a
143.9140625	n/a	36842	C	target	miss	n/a
145.4765625	n/a	37242	D	target	miss	n/a
147.0351562	n/a	37641	B	nontarget	miss	n/a
148.59375	n/a	38040	B	nontarget	n/a	n/a
150.15625	n/a	38440	C	nontarget	n/a	n/a
151.7148438	n/a	38839	B	target	hit	1101.5625
152.8164062	n/a	39121	rt	n/a	hit	1101.5625
153.2734375	n/a	39238	A	nontarget	n/a	n/a
154.8359375	n/a	39638	D	nontarget	n/a	n/a
156.4101562	n/a	40041	A	nontarget	n/a	n/a
157.96875	n/a	40440	C	nontarget	n/a	n/a
159.5429688	n/a	40843	D	target	miss	n/a
161.1171875	n/a	41246	D	nontarget	miss	n/a
162.6875	n/a	41648	B	nontarget	n/a	n/a
164.2617188	n/a	42051	B	nontarget	n/a	n/a
165.8203125	n/a	42450	D	target	miss	n/a
167.3828125	n/a	42850	D	nontarget	miss	n/a
168.9414062	n/a	43249	C	nontarget	n/a	n/a
170.5	n/a	43648	C	nontarget	n/a	n/a
172.0742188	n/a	44051	D	target	late_hit	1625
173.6328125	n/a	44450	B	nontarget	late_hit	n/a
173.6992188	n/a	44467	rt	n/a	n/a	66.4062
175.1953125	n/a	44850	C	target	miss	n/a
176.7539062	n/a	45249	B	nontarget	miss	n/a
178.3164062	n/a	45649	B	target	miss	n/a
179.875	n/a	46048	D	nontarget	miss	n/a
181.4335938	n/a	46447	D	nontarget	n/a	n/a
182.9960938	n/a	46847	B	target	hit	1089.8438
184.0859375	n/a	47126	rt	n/a	hit	1089.8438
184.5546875	n/a	47246	D	target	hit	1074.2188
185.6289062	n/a	47521	rt	n/a	hit	1074.2188
186.1132812	n/a	47645	B	nontarget	n/a	n/a
187.6757812	n/a	48045	B	target	miss	n/a
189.234375	n/a	48444	D	target	hit	1003.9062
190.2382812	n/a	48701	rt	n/a	hit	1003.9062
190.7929688	n/a	48843	B	target	hit	1507.8125
192.3007812	n/a	49229	rt	n/a	hit	1507.8125
192.375	n/a	49248	C	nontarget	n/a	n/a
193.9414062	n/a	49649	C	nontarget	n/a	n/a
195.515625	n/a	50052	A	nontarget	n/a	n/a
197.0859375	n/a	50454	C	target	hit	1164.0625
198.25	n/a	50752	rt	n/a	hit	1164.0625
198.6601562	n/a	50857	D	nontarget	n/a	n/a
200.234375	n/a	51260	A	target	hit	1074.2188
201.3085938	n/a	51535	rt	n/a	hit	1074.2188
201.7929688	n/a	51659	C	target	miss	n/a
203.3554688	n/a	52059	C	nontarget	miss	n/a
204.9140625	n/a	52458	A	target	hit	1253.9062
206.1679688	n/a	52779	rt	n/a	hit	1253.9062
206.4726562	n/a	52857	D	nontarget	n/a	n/a
208.0351562	n/a	53257	C	target	hit	1039.0625
209.0742188	n/a	53523	rt	n/a	hit	1039.0625
