onset	duration	sample	value	stimulus	response_type	response_time
30.96484375	n/a	7927	A	nontarget	n/a	n/a
32.640625	n/a	8356	C	nontarget	n/a	n/a
34.21484375	n/a	8759	B	nontarget	n/a	n/a
35.77734375	n/a	9159	A	nontarget	n/a	n/a
37.3515625	n/a	9562	B	nontarget	n/a	n/a
38.92578125	n/a	9965	C	nontarget	n/a	n/a
40.484375	n/a	10364	A	nontarget	n/a	n/a
42.046875	n/a	10764	A	target	hit	582.0312
42.62890625	n/a	10913	rt	n/a	hit	582.0312
43.609375	n/a	11164	C	nontarget	n/a	n/a
45.1796875	n/a	11566	C	target	hit	707.0312
45.88671875	n/a	11747	rt	n/a	hit	707.0312
46.73828125	n/a	11965	C	target	hit	789.0625
47.52734375	n/a	12167	rt	n/a	hit	789.0625
48.30078125	n/a	12365	C	target	hit	605.4688
48.90625	n/a	12520	rt	n/a	hit	605.4688
49.859375	n/a	12764	A	nontarget	n/a	n/a
51.41796875	n/a	13163	C	nontarget	n/a	n/a
52.98046875	n/a	13563	B	nontarget	n/a	n/a
54.5390625	n/a	13962	A	nontarget	n/a	n/a
56.09765625	n/a	14361	B	nontarget	n/a	n/a
57.66015625	n/a	14761	A	nontarget	n/a	n/a
59.21875	n/a	15160	D	nontarget	n/a	n/a
60.77734375	n/a	15559	B	nontarget	n/a	n/a
62.33984375	n/a	15959	A	nontarget	n/a	n/a
63.8984375	n/a	16358	D	nontarget	n/a	n/a
65.45703125	n/a	16757	C	nontarget	n/a	n/a
67.01953125	n/a	17157	A	nontarget	n/a	n/a
68.578125	n/a	17556	C	nontarget	n/a	n/a
70.13671875	n/a	17955	D	nontarget	n/a	n/a
71.69921875	n/a	18355	B	nontarget	n/a	n/a
73.2578125	n/a	18754	A	nontarget	n/a	n/a
74.81640625	n/a	19153	C	nontarget	n/a	n/a
76.37890625	n/a	19553	D	nontarget	n/a	n/a
77.9375	n/a	19952	C	nontarget	n/a	n/a
79.49609375	n/a	20351	D	nontarget	n/a	n/a
81.05859375	n/a	20751	C	nontarget	n/a	n/a
82.6171875	n/a	21150	D	nontarget	n/a	n/a
84.1796875	n/a	21550	C	nontarget	n/a	n/a
85.73828125	n/a	21949	A	nontarget	n/a	n/a
87.3125	n/a	22352	D	nontarget	n/a	n/a
88.8828125	n/a	22754	C	nontarget	n/a	n/a
90.45703125	n/a	23157	D	nontarget	n/a	n/a
92.03125	n/a	23560	A	nontarget	n/a	n/a
93.60546875	n/a	23963	D	nontarget	n/a	n/a
95.1640625	n/a	24362	B	nontarget	n/a	n/a
96.72265625	n/a	24761	D	nontarget	n/a	n/a
98.28515625	n/a	25161	B	nontarget	n/a	n/a
99.84375	n/a	25560	B	target	hit	769.5312
100.6132812	n/a	25757	rt	n/a	hit	769.5312
101.4023438	n/a	25959	D	nontarget	n/a	n/a
102.9648438	n/a	26359	A	nontarget	n/a	n/a
104.5234375	n/a	26758	C	nontarget	n/a	n/a
106.0859375	n/a	27158	A	nontarget	n/a	n/a
107.6445312	n/a	27557	B	nontarget	n/a	n/a
109.203125	n/a	27956	D	nontarget	n/a	n/a
110.765625	n/a	28356	A	nontarget	n/a	n/a
112.3242188	n/a	28755	D	nontarget	n/a	n/a
113.8828125	n/a	29154	D	target	hit	859.375
114.7421875	n/a	29374	rt	n/a	hit	859.375
115.4453125	n/a	29554	D	target	hit	714.8438
116.1601562	n/a	29737	rt	n/a	hit	714.8438
117.0039062	n/a	29953	C	nontarget	n/a	n/a
118.5625	n/a	30352	C	target	hit	644.5312
119.2070312	n/a	30517	rt	n/a	hit	644.5312
120.125	n/a	30752	A	nontarget	n/a	n/a
121.6835938	n/a	31151	B	nontarget	n/a	n/a
123.2421875	n/a	31550	B	target	hit	839.8438
124.0820312	n/a	31765	rt	n/a	hit	839.8438
124.8046875	n/a	31950	B	target	hit	664.0625
125.46875	n/a	32120	rt	n/a	hit	664.0625
126.3632812	n/a	32349	D	nontarget	n/a	n/a
127.921875	n/a	32748	D	target	hit	570.3125
128.4921875	n/a	32894	rt	n/a	hit	570.3125
129.484375	n/a	33148	A	nontarget	n/a	n/a
131.0429688	n/a	33547	C	nontarget	n/a	n/a
132.6054688	n/a	33947	A	nontarget	false_alarm	656.25
133.2617188	n/a	34115	rt	n/a	false_alarm	656.25
134.1640625	n/a	34346	D	nontarget	n/a	n/a
135.7226562	n/a	34745	A	nontarget	n/a	n/a
137.2851562	n/a	35145	B	nontarget	n/a	n/a
138.84375	n/a	35544	B	target	hit	683.5938
139.5273438	n/a	35719	rt	n/a	hit	683.5938
140.4023438	n/a	35943	A	nontarget	n/a	n/a
141.9648438	n/a	36343	A	target	hit	632.8125
142.5976562	n/a	36505	rt	n/a	hit	632.8125
143.5234375	n/a	36742	D	nontarget	n/a	n/a
145.0820312	n/a	37141	C	nontarget	n/a	n/a
146.6445312	n/a	37541	D	nontarget	n/a	n/a
148.203125	n/a	37940	A	nontarget	n/a	n/a
149.7617188	n/a	38339	B	nontarget	n/a	n/a
151.3242188	n/a	38739	C	nontarget	n/a	n/a
152.8828125	n/a	39138	B	nontarget	n/a	n/a
154.4414062	n/a	39537	B	target	hit	648.4375
155.0898438	n/a	39703	rt	n/a	hit	648.4375
156.0039062	n/a	39937	B	target	hit	597.6562
156.6015625	n/a	40090	rt	n/a	hit	597.6562
157.5625	n/a	40336	D	nontarget	n/a	n/a
159.1210938	n/a	40735	B	nontarget	n/a	n/a
160.6835938	n/a	41135	B	target	hit	695.3125
161.3789062	n/a	41313	rt	n/a	hit	695.3125
162.2421875	n/a	41534	C	nontarget	n/a	n/a
163.8046875	n/a	41934	A	nontarget	n/a	n/a
165.3632812	n/a	42333	A	target	hit	542.9688
165.90625	n/a	42472	rt	n/a	hit	542.9688
166.921875	n/a	42732	D	nontarget	n/a	n/a
168.484375	n/a	43132	D	target	hit	593.75
169.078125	n/a	43284	rt	n/a	hit	593.75
170.0429688	n/a	43531	A	nontarget	n/a	n/a
171.6015625	n/a	43930	A	target	hit	578.125
172.1796875	n/a	44078	rt	n/a	hit	578.125
173.1640625	n/a	44330	D	nontarget	n/a	n/a
174.7226562	n/a	44729	B	nontarget	n/a	n/a
176.28125	n/a	45128	B	target	hit	707.0312
176.9882812	n/a	45309	rt	n/a	hit	707.0312
177.84375	n/a	45528	A	nontarget	n/a	n/a
179.4023438	n/a	45927	A	target	hit	582.0312
179.984375	n/a	46076	rt	n/a	hit	582.0312
180.9609375	n/a	46326	A	target	hit	730.4688
181.6914062	n/a	46513	rt	n/a	hit	730.4688
182.5234375	n/a	46726	A	target	hit	628.9062
183.1523438	n/a	46887	rt	n/a	hit	628.9062
184.0820312	n/a	47125	A	target	hit	535.1562
184.6171875	n/a	47262	rt	n/a	hit	535.1562
185.640625	n/a	47524	A	target	hit	476.5625
186.1171875	n/a	47646	rt	n/a	hit	476.5625
187.203125	n/a	47924	A	target	hit	480.4688
187.6835938	n/a	48047	rt	n/a	hit	480.4688
188.7617188	n/a	48323	C	nontarget	n/a	n/a
190.3242188	n/a	48723	A	nontarget	n/a	n/a
191.8828125	n/a	49122	A	target	hit	507.8125
192.390625	n/a	49252	rt	n/a	hit	507.8125
193.4414062	n/a	49521	D	nontarget	n/a	n/a
195	n/a	49920	A	nontarget	n/a	n/a
196.5625	n/a	50320	C	nontarget	n/a	n/a
198.1210938	n/a	50719	C	target	hit	734.375
198.8554688	n/a	50907	rt	n/a	hit	734.375
199.6835938	n/a	51119	A	nontarget	n/a	n/a
201.2421875	n/a	51518	D	nontarget	n/a	n/a
202.8007812	n/a	51917	C	nontarget	n/a	n/a
204.3632812	n/a	52317	C	target	hit	808.5938
205.171875	n/a	52524	rt	n/a	hit	808.5938
205.921875	n/a	52716	A	nontarget	n/a	n/a
207.4804688	n/a	53115	B	nontarget	n/a	n/a
209.0429688	n/a	53515	A	nontarget	n/a	n/a
210.6015625	n/a	53914	B	nontarget	n/a	n/a
212.1601562	n/a	54313	C	nontarget	n/a	n/a
213.7226562	n/a	54713	D	nontarget	n/a	n/a
215.28125	n/a	55112	A	nontarget	n/a	n/a
216.84375	n/a	55512	B	nontarget	n/a	n/a
218.4023438	n/a	55911	C	nontarget	n/a	n/a
219.9609375	n/a	56310	C	target	hit	753.9062
220.7148438	n/a	56503	rt	n/a	hit	753.9062
221.5195312	n/a	56709	C	target	hit	679.6875
222.1992188	n/a	56883	rt	n/a	hit	679.6875
223.0820312	n/a	57109	D	nontarget	n/a	n/a
224.640625	n/a	57508	A	nontarget	n/a	n/a
226.203125	n/a	57908	B	nontarget	n/a	n/a
227.7617188	n/a	58307	A	nontarget	n/a	n/a
229.3203125	n/a	58706	A	target	hit	691.4062
230.0117188	n/a	58883	rt	n/a	hit	691.4062
230.8828125	n/a	59106	A	target	hit	621.0938
231.5039062	n/a	59265	rt	n/a	hit	621.0938
232.453125	n/a	59508	C	nontarget	n/a	n/a
234.015625	n/a	59908	A	nontarget	n/a	n/a
235.6679688	n/a	60331	D	nontarget	n/a	n/a
237.2421875	n/a	60734	D	target	hit	722.6562
237.9648438	n/a	60919	rt	n/a	hit	722.6562
238.8164062	n/a	61137	C	nontarget	n/a	n/a
240.3867188	n/a	61539	A	nontarget	n/a	n/a
241.9609375	n/a	61942	D	nontarget	n/a	n/a
243.5195312	n/a	62341	B	nontarget	n/a	n/a
245.09375	n/a	62744	D	nontarget	n/a	n/a
246.65625	n/a	63144	B	nontarget	n/a	n/a
248.2148438	n/a	63543	A	nontarget	n/a	n/a
