onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
50.5	n/a	12928	largeHSmallH	correct	congruent	0.98047	no	H	H
51.48046875	n/a	13179	responseLargeH	correct	n/a	0.98047	no	n/a	n/a
52.5546875	n/a	13454	largeHSmallH	correct	congruent	0.59375	no	H	H
53.1484375	n/a	13606	responseLargeH	correct	n/a	0.59375	no	n/a	n/a
54.20703125	n/a	13877	largeTSmallT	correct	congruent	0.75	no	T	T
54.95703125	n/a	14069	responseLargeT	correct	n/a	0.75	no	n/a	n/a
56.01953125	n/a	14341	largeHSmallT	correct	incongruent	0.6875	no	H	T
56.70703125	n/a	14517	responseLargeH	correct	n/a	0.6875	no	n/a	n/a
57.765625	n/a	14788	largeTSmallH	correct	incongruent	0.93359	no	T	H
58.69921875	n/a	15027	responseLargeT	correct	n/a	0.93359	no	n/a	n/a
59.765625	n/a	15300	largeHSmallT	correct	incongruent	0.71875	no	H	T
60.484375	n/a	15484	responseLargeH	correct	n/a	0.71875	no	n/a	n/a
61.5390625	n/a	15754	largeHSmallH	correct	congruent	0.74219	no	H	H
62.28125	n/a	15944	responseLargeH	correct	n/a	0.74219	no	n/a	n/a
63.3515625	n/a	16218	largeHSmallT	correct	incongruent	0.71875	no	H	T
64.0703125	n/a	16402	responseLargeH	correct	n/a	0.71875	no	n/a	n/a
65.15234375	n/a	16679	largeHSmallH	correct	congruent	0.57031	no	H	H
65.72265625	n/a	16825	responseLargeH	correct	n/a	0.57031	no	n/a	n/a
66.78125	n/a	17096	largeTSmallH	correct	incongruent	0.50781	no	T	H
67.2890625	n/a	17226	responseLargeT	correct	n/a	0.50781	no	n/a	n/a
68.3671875	n/a	17502	largeHSmallH	correct	congruent	0.51953	no	H	H
68.88671875	n/a	17635	responseLargeH	correct	n/a	0.51953	no	n/a	n/a
69.953125	n/a	17908	largeHSmallT	correct	incongruent	0.58203	no	H	T
70.53515625	n/a	18057	responseLargeH	correct	n/a	0.58203	no	n/a	n/a
71.60546875	n/a	18331	largeHSmallH	correct	congruent	0.47656	no	H	H
72.08203125	n/a	18453	responseLargeH	correct	n/a	0.47656	no	n/a	n/a
73.15234375	n/a	18727	largeTSmallH	correct	incongruent	0.41797	no	T	H
73.5703125	n/a	18834	responseLargeT	correct	n/a	0.41797	no	n/a	n/a
74.6328125	n/a	19106	largeHSmallT	correct	incongruent	0.61719	no	H	T
75.25	n/a	19264	responseLargeH	correct	n/a	0.61719	no	n/a	n/a
76.3125	n/a	19536	largeHSmallH	correct	congruent	0.43359	no	H	H
76.74609375	n/a	19647	responseLargeH	correct	n/a	0.43359	no	n/a	n/a
77.8203125	n/a	19922	largeTSmallT	correct	congruent	0.49609	no	T	T
78.31640625	n/a	20049	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
79.390625	n/a	20324	largeHSmallT	correct	incongruent	0.45312	no	H	T
79.84375	n/a	20440	responseLargeH	correct	n/a	0.45312	no	n/a	n/a
80.8984375	n/a	20710	largeHSmallT	correct	incongruent	0.45703	no	H	T
81.35546875	n/a	20827	responseLargeH	correct	n/a	0.45703	no	n/a	n/a
82.41796875	n/a	21099	largeHSmallH	correct	congruent	0.41406	no	H	H
82.83203125	n/a	21205	responseLargeH	correct	n/a	0.41406	no	n/a	n/a
83.8984375	n/a	21478	largeHSmallH	correct	congruent	0.39453	no	H	H
84.29296875	n/a	21579	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
85.3671875	n/a	21854	largeTSmallH	correct	incongruent	0.37109	no	T	H
85.73828125	n/a	21949	responseLargeT	correct	n/a	0.37109	no	n/a	n/a
86.8046875	n/a	22222	largeHSmallT	error	incongruent	0.32812	no	H	T
87.1328125	n/a	22306	responseLargeT	error	n/a	0.32812	no	n/a	n/a
88.20703125	n/a	22581	largeTSmallH	correct	incongruent	0.89844	no	T	H
89.10546875	n/a	22811	responseLargeT	correct	n/a	0.89844	no	n/a	n/a
90.1640625	n/a	23082	largeTSmallH	correct	incongruent	0.47266	no	T	H
90.63671875	n/a	23203	responseLargeT	correct	n/a	0.47266	no	n/a	n/a
91.69921875	n/a	23475	largeHSmallT	correct	incongruent	0.43359	no	H	T
92.1328125	n/a	23586	responseLargeH	correct	n/a	0.43359	no	n/a	n/a
93.19140625	n/a	23857	largeTSmallH	correct	incongruent	0.48047	no	T	H
93.671875	n/a	23980	responseLargeT	correct	n/a	0.48047	no	n/a	n/a
94.73828125	n/a	24253	largeTSmallT	correct	congruent	0.44922	no	T	T
95.1875	n/a	24368	responseLargeT	correct	n/a	0.44922	no	n/a	n/a
96.2578125	n/a	24642	largeTSmallH	correct	incongruent	0.60547	no	T	H
96.86328125	n/a	24797	responseLargeT	correct	n/a	0.60547	no	n/a	n/a
97.92578125	n/a	25069	largeHSmallH	correct	congruent	0.53906	no	H	H
98.46484375	n/a	25207	responseLargeH	correct	n/a	0.53906	no	n/a	n/a
99.5234375	n/a	25478	largeTSmallH	correct	incongruent	0.55859	no	T	H
100.0820312	n/a	25621	responseLargeT	correct	n/a	0.55859	no	n/a	n/a
101.1523438	n/a	25895	largeHSmallH	correct	congruent	0.48828	no	H	H
101.640625	n/a	26020	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
102.7109375	n/a	26294	largeHSmallH	correct	congruent	0.53516	no	H	H
103.2460938	n/a	26431	responseLargeH	correct	n/a	0.53516	no	n/a	n/a
104.3242188	n/a	26707	largeTSmallT	correct	congruent	0.55469	no	T	T
104.8789062	n/a	26849	responseLargeT	correct	n/a	0.55469	no	n/a	n/a
105.9375	n/a	27120	largeTSmallT	correct	congruent	0.41406	no	T	T
106.3515625	n/a	27226	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
107.4179688	n/a	27499	largeHSmallT	correct	incongruent	0.4375	no	H	T
107.8554688	n/a	27611	responseLargeH	correct	n/a	0.4375	no	n/a	n/a
108.9257812	n/a	27885	largeTSmallH	correct	incongruent	0.41406	no	T	H
109.3398438	n/a	27991	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
110.40625	n/a	28264	largeTSmallH	correct	incongruent	0.39844	no	T	H
110.8046875	n/a	28366	responseLargeT	correct	n/a	0.39844	no	n/a	n/a
111.8710938	n/a	28639	largeHSmallT	correct	incongruent	0.45703	no	H	T
