onset	duration	sample	value	response_type	response_time
13.09375	n/a	3352	nontarget	correct	0.64453
13.73828125	n/a	3517	rt	correct	0.64453
14.58984375	n/a	3735	nontarget	correct	0.48438
15.07421875	n/a	3859	rt	correct	0.48438
16.08203125	n/a	4117	nontarget	correct	0.30078
16.3828125	n/a	4194	rt	correct	0.30078
17.15234375	n/a	4391	nontarget	correct	0.39844
17.55078125	n/a	4493	rt	correct	0.39844
18.23046875	n/a	4667	nontarget	correct	0.35938
18.58984375	n/a	4759	rt	correct	0.35938
19.30859375	n/a	4943	target	correct	n/a
20.7890625	n/a	5322	nontarget	correct	0.36328
21.15234375	n/a	5415	rt	correct	0.36328
21.8671875	n/a	5598	nontarget	correct	0.41016
22.27734375	n/a	5703	rt	correct	0.41016
22.9375	n/a	5872	nontarget	correct	0.42578
23.36328125	n/a	5981	rt	correct	0.42578
24.015625	n/a	6148	nontarget	correct	0.40234
24.41796875	n/a	6251	rt	correct	0.40234
25.09375	n/a	6424	nontarget	correct	0.45703
25.55078125	n/a	6541	rt	correct	0.45703
26.17578125	n/a	6701	nontarget	correct	0.40625
26.58203125	n/a	6805	rt	correct	0.40625
27.2421875	n/a	6974	nontarget	correct	0.4375
27.6796875	n/a	7086	rt	correct	0.4375
28.3203125	n/a	7250	nontarget	correct	0.42969
28.75	n/a	7360	rt	correct	0.42969
29.40234375	n/a	7527	nontarget	correct	0.51562
29.91796875	n/a	7659	rt	correct	0.51562
30.87890625	n/a	7905	nontarget	correct	0.48047
31.359375	n/a	8028	rt	correct	0.48047
32.375	n/a	8288	nontarget	correct	0.39062
32.765625	n/a	8388	rt	correct	0.39062
33.453125	n/a	8564	nontarget	correct	0.39453
33.84765625	n/a	8665	rt	correct	0.39453
34.53515625	n/a	8841	nontarget	correct	0.55078
35.0859375	n/a	8982	rt	correct	0.55078
36.015625	n/a	9220	nontarget	correct	0.5625
36.578125	n/a	9364	rt	correct	0.5625
37.4921875	n/a	9598	nontarget	correct	0.42188
37.9140625	n/a	9706	rt	correct	0.42188
38.57421875	n/a	9875	nontarget	correct	0.45703
39.03125	n/a	9992	rt	correct	0.45703
39.65234375	n/a	10151	nontarget	correct	0.40234
40.0546875	n/a	10254	rt	correct	0.40234
40.71875	n/a	10424	nontarget	correct	0.42969
41.1484375	n/a	10534	rt	correct	0.42969
41.80078125	n/a	10701	target	correct	n/a
43.29296875	n/a	11083	nontarget	correct	0.41016
43.703125	n/a	11188	rt	correct	0.41016
44.375	n/a	11360	nontarget	correct	0.39062
44.765625	n/a	11460	rt	correct	0.39062
45.453125	n/a	11636	nontarget	correct	0.45312
45.90625	n/a	11752	rt	correct	0.45312
46.5234375	n/a	11910	nontarget	correct	0.37109
46.89453125	n/a	12005	rt	correct	0.37109
47.5859375	n/a	12182	nontarget	correct	0.34766
47.93359375	n/a	12271	rt	correct	0.34766
48.66796875	n/a	12459	nontarget	correct	0.44922
49.1171875	n/a	12574	rt	correct	0.44922
49.73828125	n/a	12733	nontarget	correct	0.3125
50.05078125	n/a	12813	rt	correct	0.3125
50.8125	n/a	13008	nontarget	correct	0.37109
51.18359375	n/a	13103	rt	correct	0.37109
51.89453125	n/a	13285	target	correct	n/a
53.38671875	n/a	13667	nontarget	correct	0.41797
53.8046875	n/a	13774	rt	correct	0.41797
54.453125	n/a	13940	nontarget	correct	0.36328
54.81640625	n/a	14033	rt	correct	0.36328
55.5234375	n/a	14214	nontarget	correct	0.31641
55.83984375	n/a	14295	rt	correct	0.31641
56.5859375	n/a	14486	nontarget	correct	0.44531
57.03125	n/a	14600	rt	correct	0.44531
57.66796875	n/a	14763	nontarget	correct	0.36719
58.03515625	n/a	14857	rt	correct	0.36719
58.74609375	n/a	15039	nontarget	correct	0.47266
59.21875	n/a	15160	rt	correct	0.47266
60.2265625	n/a	15418	nontarget	correct	0.34375
60.5703125	n/a	15506	rt	correct	0.34375
61.3046875	n/a	15694	nontarget	correct	0.39453
61.69921875	n/a	15795	rt	correct	0.39453
62.375	n/a	15968	nontarget	correct	0.375
62.75	n/a	16064	rt	correct	0.375
63.453125	n/a	16244	nontarget	correct	0.36719
63.8203125	n/a	16338	rt	correct	0.36719
64.53125	n/a	16520	nontarget	correct	0.40625
64.9375	n/a	16624	rt	correct	0.40625
65.6015625	n/a	16794	nontarget	correct	0.39844
66	n/a	16896	rt	correct	0.39844
66.6796875	n/a	17070	nontarget	correct	0.43359
67.11328125	n/a	17181	rt	correct	0.43359
67.7578125	n/a	17346	nontarget	correct	0.38672
68.14453125	n/a	17445	rt	correct	0.38672
68.83984375	n/a	17623	target	incorrect	0.33984
69.1796875	n/a	17710	rt	incorrect	0.33984
69.90625	n/a	17896	nontarget	correct	0.5
70.40625	n/a	18024	rt	correct	0.5
71.3984375	n/a	18278	nontarget	correct	0.37109
71.76953125	n/a	18373	rt	correct	0.37109
72.46875	n/a	18552	nontarget	correct	0.49219
72.9609375	n/a	18678	rt	correct	0.49219
73.9609375	n/a	18934	nontarget	incorrect	n/a
75.4375	n/a	19312	nontarget	correct	0.35547
75.79296875	n/a	19403	rt	correct	0.35547
76.5078125	n/a	19586	nontarget	correct	0.33984
76.84765625	n/a	19673	rt	correct	0.33984
77.5859375	n/a	19862	nontarget	correct	0.375
77.9609375	n/a	19958	rt	correct	0.375
78.6640625	n/a	20138	nontarget	correct	0.35156
79.015625	n/a	20228	rt	correct	0.35156
79.74609375	n/a	20415	nontarget	correct	0.33984
80.0859375	n/a	20502	rt	correct	0.33984
80.8125	n/a	20688	nontarget	correct	0.42969
81.2421875	n/a	20798	rt	correct	0.42969
81.89453125	n/a	20965	nontarget	correct	0.41016
82.3046875	n/a	21070	rt	correct	0.41016
82.97265625	n/a	21241	nontarget	correct	0.34766
83.3203125	n/a	21330	rt	correct	0.34766
84.04296875	n/a	21515	nontarget	correct	0.26172
84.3046875	n/a	21582	rt	correct	0.26172
85.12109375	n/a	21791	nontarget	correct	0.074219
85.1953125	n/a	21810	rt	correct	0.074219
86.19921875	n/a	22067	target	incorrect	0.24219
86.44140625	n/a	22129	rt	incorrect	0.24219
87.27734375	n/a	22343	nontarget	correct	0.43359
87.7109375	n/a	22454	rt	correct	0.43359
88.34765625	n/a	22617	nontarget	correct	0.24609
88.59375	n/a	22680	rt	correct	0.24609
89.42578125	n/a	22893	nontarget	correct	0.074219
89.5	n/a	22912	rt	correct	0.074219
90.50390625	n/a	23169	target	correct	n/a
91.984375	n/a	23548	nontarget	incorrect	n/a
93.48046875	n/a	23931	nontarget	correct	0.43359
93.9140625	n/a	24042	rt	correct	0.43359
94.55859375	n/a	24207	target	incorrect	1.3359
95.89453125	n/a	24549	rt	incorrect	1.3359
96.0390625	n/a	24586	nontarget	incorrect	n/a
97.53125	n/a	24968	nontarget	correct	0.30859
97.83984375	n/a	25047	rt	correct	0.30859
98.59765625	n/a	25241	target	incorrect	0.42969
