onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
49.9453125	n/a	12786	largeHSmallT	correct	incongruent	3.5508	yes	H	T
53.49609375	n/a	13695	responseLargeH	correct	n/a	3.5508	yes	n/a	n/a
54.5703125	n/a	13970	largeTSmallH	correct	incongruent	1.8477	yes	T	H
56.41796875	n/a	14443	responseLargeT	correct	n/a	1.8477	yes	n/a	n/a
57.48828125	n/a	14717	largeHSmallH	correct	congruent	1.6758	yes	H	H
59.1640625	n/a	15146	responseLargeH	correct	n/a	1.6758	yes	n/a	n/a
60.234375	n/a	15420	largeTSmallT	correct	congruent	1.3359	no	T	T
61.5703125	n/a	15762	responseLargeT	correct	n/a	1.3359	no	n/a	n/a
62.63671875	n/a	16035	largeTSmallT	correct	congruent	1.3906	no	T	T
64.02734375	n/a	16391	responseLargeT	correct	n/a	1.3906	no	n/a	n/a
65.1015625	n/a	16666	largeTSmallH	correct	incongruent	1.7188	yes	T	H
66.8203125	n/a	17106	responseLargeT	correct	n/a	1.7188	yes	n/a	n/a
67.890625	n/a	17380	largeTSmallT	correct	congruent	1.1641	no	T	T
69.0546875	n/a	17678	responseLargeT	correct	n/a	1.1641	no	n/a	n/a
70.1171875	n/a	17950	largeTSmallT	correct	congruent	1.207	no	T	T
71.32421875	n/a	18259	responseLargeT	correct	n/a	1.207	no	n/a	n/a
72.39453125	n/a	18533	largeTSmallH	correct	incongruent	1.3867	no	T	H
73.78125	n/a	18888	responseLargeT	correct	n/a	1.3867	no	n/a	n/a
74.84765625	n/a	19161	largeTSmallH	correct	incongruent	1.2227	no	T	H
76.0703125	n/a	19474	responseLargeT	correct	n/a	1.2227	no	n/a	n/a
77.140625	n/a	19748	largeTSmallT	correct	congruent	1.4805	no	T	T
78.62109375	n/a	20127	responseLargeT	correct	n/a	1.4805	no	n/a	n/a
79.6875	n/a	20400	largeTSmallH	correct	incongruent	2.1172	yes	T	H
81.8046875	n/a	20942	responseLargeT	correct	n/a	2.1172	yes	n/a	n/a
82.890625	n/a	21220	largeHSmallT	correct	incongruent	1.5898	yes	H	T
84.48046875	n/a	21627	responseLargeH	correct	n/a	1.5898	yes	n/a	n/a
85.5546875	n/a	21902	largeHSmallH	correct	congruent	1.4492	no	H	H
87.00390625	n/a	22273	responseLargeH	correct	n/a	1.4492	no	n/a	n/a
88.07421875	n/a	22547	largeTSmallH	correct	incongruent	1.1602	no	T	H
89.234375	n/a	22844	responseLargeT	correct	n/a	1.1602	no	n/a	n/a
90.30078125	n/a	23117	largeHSmallT	correct	incongruent	1.3867	no	H	T
91.6875	n/a	23472	responseLargeH	correct	n/a	1.3867	no	n/a	n/a
92.75390625	n/a	23745	largeHSmallT	correct	incongruent	1.0742	no	H	T
93.828125	n/a	24020	responseLargeH	correct	n/a	1.0742	no	n/a	n/a
94.890625	n/a	24292	largeHSmallH	correct	congruent	1.1406	no	H	H
96.03125	n/a	24584	responseLargeH	correct	n/a	1.1406	no	n/a	n/a
97.11328125	n/a	24861	largeHSmallT	correct	incongruent	1.2031	no	H	T
98.31640625	n/a	25169	responseLargeH	correct	n/a	1.2031	no	n/a	n/a
99.3828125	n/a	25442	largeHSmallT	correct	incongruent	1.0664	no	H	T
100.4492188	n/a	25715	responseLargeH	correct	n/a	1.0664	no	n/a	n/a
101.5273438	n/a	25991	largeTSmallH	correct	incongruent	2.7969	yes	T	H
104.3242188	n/a	26707	responseLargeT	correct	n/a	2.7969	yes	n/a	n/a
105.3945312	n/a	26981	largeHSmallH	correct	congruent	1.3555	no	H	H
106.75	n/a	27328	responseLargeH	correct	n/a	1.3555	no	n/a	n/a
107.8203125	n/a	27602	largeTSmallT	correct	congruent	1.6406	yes	T	T
