onset	duration	sample	value	stimulus	response_type	response_time
20.08203125	n/a	5141	D	nontarget	n/a	n/a
21.6640625	n/a	5546	B	nontarget	n/a	n/a
23.44140625	n/a	6001	A	nontarget	n/a	n/a
25.3046875	n/a	6478	B	target	hit	1250
26.5546875	n/a	6798	rt	n/a	hit	1250
26.95703125	n/a	6901	D	nontarget	n/a	n/a
28.546875	n/a	7308	B	target	hit	921.875
29.46875	n/a	7544	rt	n/a	hit	921.875
30.1171875	n/a	7710	B	nontarget	n/a	n/a
31.69140625	n/a	8113	C	nontarget	n/a	n/a
33.265625	n/a	8516	C	nontarget	n/a	n/a
34.83984375	n/a	8919	A	nontarget	n/a	n/a
36.4140625	n/a	9322	B	nontarget	n/a	n/a
38	n/a	9728	A	target	hit	906.25
38.90625	n/a	9960	rt	n/a	hit	906.25
39.57421875	n/a	10131	D	nontarget	n/a	n/a
41.14453125	n/a	10533	B	nontarget	false_alarm	1085.9375
42.23046875	n/a	10811	rt	n/a	false_alarm	1085.9375
42.8359375	n/a	10966	A	nontarget	n/a	n/a
44.48046875	n/a	11387	C	nontarget	n/a	n/a
46.05078125	n/a	11789	B	nontarget	n/a	n/a
47.61328125	n/a	12189	A	nontarget	n/a	n/a
49.1953125	n/a	12594	A	nontarget	false_alarm	1054.6875
50.25	n/a	12864	rt	n/a	false_alarm	1054.6875
50.8515625	n/a	13018	B	nontarget	n/a	n/a
52.421875	n/a	13420	C	nontarget	n/a	n/a
54	n/a	13824	D	nontarget	n/a	n/a
55.5703125	n/a	14226	D	nontarget	false_alarm	875
56.4453125	n/a	14450	rt	n/a	false_alarm	875
57.2265625	n/a	14650	A	nontarget	n/a	n/a
58.796875	n/a	15052	D	target	miss	n/a
60.3828125	n/a	15458	D	nontarget	miss	n/a
62.08984375	n/a	15895	D	target	hit	726.5625
62.81640625	n/a	16081	rt	n/a	hit	726.5625
63.83203125	n/a	16341	A	nontarget	n/a	n/a
65.4765625	n/a	16762	A	nontarget	n/a	n/a
67.05078125	n/a	17165	A	target	hit	453.125
67.50390625	n/a	17281	rt	n/a	hit	453.125
68.63671875	n/a	17571	C	nontarget	n/a	n/a
70.21484375	n/a	17975	B	nontarget	n/a	n/a
71.78125	n/a	18376	B	nontarget	n/a	n/a
73.4375	n/a	18800	B	target	hit	777.3438
74.21484375	n/a	18999	rt	n/a	hit	777.3438
75.078125	n/a	19220	B	target	miss	n/a
76.65234375	n/a	19623	D	nontarget	miss	n/a
78.22265625	n/a	20025	D	nontarget	n/a	n/a
79.80078125	n/a	20429	B	nontarget	n/a	n/a
81.37109375	n/a	20831	D	target	hit	847.6562
82.21875	n/a	21048	rt	n/a	hit	847.6562
83.0234375	n/a	21254	D	nontarget	n/a	n/a
84.67578125	n/a	21677	D	target	hit	730.4688
85.40625	n/a	21864	rt	n/a	hit	730.4688
86.34375	n/a	22104	A	nontarget	n/a	n/a
87.96875	n/a	22520	D	target	miss	n/a
89.53515625	n/a	22921	A	target	hit	917.9688
90.453125	n/a	23156	rt	n/a	hit	917.9688
91.1015625	n/a	23322	A	nontarget	n/a	n/a
92.6640625	n/a	23722	B	nontarget	n/a	n/a
94.31640625	n/a	24145	A	target	hit	1015.625
95.33203125	n/a	24405	rt	n/a	hit	1015.625
95.95703125	n/a	24565	C	nontarget	n/a	n/a
97.53125	n/a	24968	D	nontarget	n/a	n/a
99.1171875	n/a	25374	B	nontarget	n/a	n/a
100.6914062	n/a	25777	D	target	miss	n/a
102.2617188	n/a	26179	D	nontarget	false_alarm	769.5312
103.03125	n/a	26376	rt	n/a	false_alarm	769.5312
103.9023438	n/a	26599	A	nontarget	n/a	n/a
105.5546875	n/a	27022	A	nontarget	n/a	n/a
107.1328125	n/a	27426	D	nontarget	n/a	n/a
108.828125	n/a	27860	A	target	hit	761.7188
109.5898438	n/a	28055	rt	n/a	hit	761.7188
110.4765625	n/a	28282	A	nontarget	n/a	n/a
112.0507812	n/a	28685	D	nontarget	n/a	n/a
113.6210938	n/a	29087	C	nontarget	n/a	n/a
115.2617188	n/a	29507	B	nontarget	n/a	n/a
116.9140625	n/a	29930	B	nontarget	false_alarm	628.9062
117.5429688	n/a	30091	rt	n/a	false_alarm	628.9062
118.4921875	n/a	30334	A	nontarget	n/a	n/a
120.0625	n/a	30736	C	nontarget	n/a	n/a
121.6367188	n/a	31139	B	nontarget	false_alarm	773.4375
122.4101562	n/a	31337	rt	n/a	false_alarm	773.4375
123.2109375	n/a	31542	D	nontarget	n/a	n/a
124.8632812	n/a	31965	B	target	miss	n/a
126.515625	n/a	32388	A	nontarget	miss	n/a
128.0898438	n/a	32791	B	target	miss	n/a
129.6601562	n/a	33193	A	target	miss	n/a
