onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
33.59375	n/a	8600	largeHSmallT	error	incongruent	2.4102	yes	H	T
36.00390625	n/a	9217	responseLargeT	error	n/a	2.4102	yes	n/a	n/a
37.07421875	n/a	9491	largeTSmallH	error	incongruent	1.5898	yes	T	H
38.6640625	n/a	9898	responseLargeH	error	n/a	1.5898	yes	n/a	n/a
39.73828125	n/a	10173	largeHSmallH	correct	congruent	1.8984	yes	H	H
41.63671875	n/a	10659	responseLargeH	correct	n/a	1.8984	yes	n/a	n/a
42.69921875	n/a	10931	largeTSmallH	correct	incongruent	1.3047	no	T	H
44.00390625	n/a	11265	responseLargeT	correct	n/a	1.3047	no	n/a	n/a
45.0703125	n/a	11538	largeTSmallH	correct	incongruent	1.2031	no	T	H
46.2734375	n/a	11846	responseLargeT	correct	n/a	1.2031	no	n/a	n/a
47.3515625	n/a	12122	largeTSmallH	correct	incongruent	0.97656	no	T	H
48.328125	n/a	12372	responseLargeT	correct	n/a	0.97656	no	n/a	n/a
49.390625	n/a	12644	largeHSmallH	correct	congruent	0.78125	no	H	H
50.171875	n/a	12844	responseLargeH	correct	n/a	0.78125	no	n/a	n/a
51.23046875	n/a	13115	largeHSmallH	correct	congruent	0.73047	no	H	H
51.9609375	n/a	13302	responseLargeH	correct	n/a	0.73047	no	n/a	n/a
53.03125	n/a	13576	largeTSmallH	correct	incongruent	0.99219	no	T	H
54.0234375	n/a	13830	responseLargeT	correct	n/a	0.99219	no	n/a	n/a
55.09765625	n/a	14105	largeTSmallT	correct	congruent	0.70703	no	T	T
55.8046875	n/a	14286	responseLargeT	correct	n/a	0.70703	no	n/a	n/a
56.88671875	n/a	14563	largeHSmallH	correct	congruent	0.64062	no	H	H
57.52734375	n/a	14727	responseLargeH	correct	n/a	0.64062	no	n/a	n/a
58.58984375	n/a	14999	largeHSmallH	correct	congruent	0.69531	no	H	H
59.28515625	n/a	15177	responseLargeH	correct	n/a	0.69531	no	n/a	n/a
60.36328125	n/a	15453	largeHSmallH	correct	congruent	0.62891	no	H	H
60.9921875	n/a	15614	responseLargeH	correct	n/a	0.62891	no	n/a	n/a
62.05859375	n/a	15887	largeTSmallT	correct	congruent	0.64453	no	T	T
62.703125	n/a	16052	responseLargeT	correct	n/a	0.64453	no	n/a	n/a
63.77734375	n/a	16327	largeTSmallH	correct	incongruent	1.0664	no	T	H
