onset	duration	sample	value	response_type	response_time
79.01171875	n/a	20227	nontarget	correct	1.0859
80.09765625	n/a	20505	rt	correct	1.0859
80.4921875	n/a	20606	nontarget	correct	0.50781
81	n/a	20736	rt	correct	0.50781
81.97265625	n/a	20985	nontarget	correct	0.39844
82.37109375	n/a	21087	rt	correct	0.39844
83.0390625	n/a	21258	nontarget	correct	0.42188
83.4609375	n/a	21366	rt	correct	0.42188
84.10546875	n/a	21531	nontarget	correct	0.40234
84.5078125	n/a	21634	rt	correct	0.40234
85.1875	n/a	21808	nontarget	correct	0.34375
85.53125	n/a	21896	rt	correct	0.34375
86.25	n/a	22080	nontarget	correct	0.38281
86.6328125	n/a	22178	rt	correct	0.38281
87.31640625	n/a	22353	nontarget	correct	0.32812
87.64453125	n/a	22437	rt	correct	0.32812
88.40234375	n/a	22631	nontarget	correct	0.32812
88.73046875	n/a	22715	rt	correct	0.32812
89.46484375	n/a	22903	nontarget	correct	0.42969
89.89453125	n/a	23013	rt	correct	0.42969
90.53125	n/a	23176	nontarget	correct	0.34375
90.875	n/a	23264	rt	correct	0.34375
91.609375	n/a	23452	nontarget	correct	0.38672
91.99609375	n/a	23551	rt	correct	0.38672
92.67578125	n/a	23725	nontarget	correct	0.35938
93.03515625	n/a	23817	rt	correct	0.35938
93.74609375	n/a	23999	nontarget	correct	0.32812
94.07421875	n/a	24083	rt	correct	0.32812
94.82421875	n/a	24275	nontarget	correct	0.33984
95.1640625	n/a	24362	rt	correct	0.33984
95.890625	n/a	24548	target	correct	n/a
97.37109375	n/a	24927	nontarget	correct	0.34766
97.71875	n/a	25016	rt	correct	0.34766
98.4375	n/a	25200	nontarget	correct	0.43359
98.87109375	n/a	25311	rt	correct	0.43359
99.515625	n/a	25476	nontarget	correct	0.39062
99.90625	n/a	25576	rt	correct	0.39062
100.5976562	n/a	25753	nontarget	correct	0.39453
100.9921875	n/a	25854	rt	correct	0.39453
101.6640625	n/a	26026	nontarget	correct	0.375
102.0390625	n/a	26122	rt	correct	0.375
102.7304688	n/a	26299	nontarget	correct	0.35547
103.0859375	n/a	26390	rt	correct	0.35547
103.8125	n/a	26576	target	incorrect	0.30078
104.1132812	n/a	26653	rt	incorrect	0.30078
104.8789062	n/a	26849	nontarget	correct	0.3125
105.1914062	n/a	26929	rt	correct	0.3125
105.9453125	n/a	27122	nontarget	correct	0.46094
106.40625	n/a	27240	rt	correct	0.46094
107.0273438	n/a	27399	nontarget	correct	0.39844
107.4257812	n/a	27501	rt	correct	0.39844
108.0898438	n/a	27671	nontarget	correct	0.39453
108.484375	n/a	27772	rt	correct	0.39453
109.15625	n/a	27944	nontarget	correct	0.42969
109.5859375	n/a	28054	rt	correct	0.42969
110.2382812	n/a	28221	nontarget	correct	0.48438
110.7226562	n/a	28345	rt	correct	0.48438
111.71875	n/a	28600	nontarget	correct	0.44922
112.1679688	n/a	28715	rt	correct	0.44922
112.796875	n/a	28876	target	correct	n/a
114.2773438	n/a	29255	nontarget	correct	0.44531
114.7226562	n/a	29369	rt	correct	0.44531
115.34375	n/a	29528	nontarget	correct	0.47266
115.8164062	n/a	29649	rt	correct	0.47266
116.8242188	n/a	29907	target	correct	n/a
118.3046875	n/a	30286	nontarget	correct	0.37891
118.6835938	n/a	30383	rt	correct	0.37891
119.3710938	n/a	30559	nontarget	correct	0.46484
119.8359375	n/a	30678	rt	correct	0.46484
120.8515625	n/a	30938	nontarget	correct	0.32031
121.171875	n/a	31020	rt	correct	0.32031
121.9179688	n/a	31211	nontarget	correct	0.48047
122.3984375	n/a	31334	rt	correct	0.48047
123.4101562	n/a	31593	nontarget	correct	0.33203
123.7421875	n/a	31678	rt	correct	0.33203
124.4765625	n/a	31866	nontarget	correct	0.60938
125.0859375	n/a	32022	rt	correct	0.60938
125.9726562	n/a	32249	nontarget	correct	0.47266
126.4453125	n/a	32370	rt	correct	0.47266
127.4492188	n/a	32627	nontarget	correct	0.39453
127.84375	n/a	32728	rt	correct	0.39453
128.515625	n/a	32900	nontarget	correct	0.46484
128.9804688	n/a	33019	rt	correct	0.46484
129.5976562	n/a	33177	nontarget	correct	0.37109
129.96875	n/a	33272	rt	correct	0.37109
130.6640625	n/a	33450	nontarget	correct	0.41016
131.0742188	n/a	33555	rt	correct	0.41016
131.7304688	n/a	33723	target	correct	n/a
133.2226562	n/a	34105	nontarget	correct	0.37109
133.59375	n/a	34200	rt	correct	0.37109
134.2890625	n/a	34378	nontarget	correct	0.35156
134.640625	n/a	34468	rt	correct	0.35156
135.3710938	n/a	34655	nontarget	correct	0.375
135.7460938	n/a	34751	rt	correct	0.375
136.4375	n/a	34928	nontarget	correct	0.41797
136.8554688	n/a	35035	rt	correct	0.41797
137.5039062	n/a	35201	nontarget	correct	0.37109
137.875	n/a	35296	rt	correct	0.37109
138.5820312	n/a	35477	nontarget	correct	0.3125
138.8945312	n/a	35557	rt	correct	0.3125
139.6523438	n/a	35751	nontarget	correct	0.41797
140.0703125	n/a	35858	rt	correct	0.41797
140.7304688	n/a	36027	nontarget	correct	0.36328
141.09375	n/a	36120	rt	correct	0.36328
141.8085938	n/a	36303	nontarget	correct	0.37109
142.1796875	n/a	36398	rt	correct	0.37109
142.890625	n/a	36580	nontarget	correct	0.39453
143.2851562	n/a	36681	rt	correct	0.39453
143.9570312	n/a	36853	nontarget	correct	0.37891
144.3359375	n/a	36950	rt	correct	0.37891
145.0234375	n/a	37126	nontarget	correct	0.33984
145.3632812	n/a	37213	rt	correct	0.33984
146.1015625	n/a	37402	nontarget	correct	0.38281
146.484375	n/a	37500	rt	correct	0.38281
147.171875	n/a	37676	nontarget	correct	0.33984
147.5117188	n/a	37763	rt	correct	0.33984
148.2382812	n/a	37949	nontarget	correct	0.39062
148.6289062	n/a	38049	rt	correct	0.39062
149.3164062	n/a	38225	nontarget	correct	0.32031
149.6367188	n/a	38307	rt	correct	0.32031
150.3984375	n/a	38502	nontarget	correct	0.35156
150.75	n/a	38592	rt	correct	0.35156
151.4648438	n/a	38775	nontarget	correct	0.33984
151.8046875	n/a	38862	rt	correct	0.33984
152.5429688	n/a	39051	nontarget	correct	0.28906
152.8320312	n/a	39125	rt	correct	0.28906
153.625	n/a	39328	nontarget	correct	0.44531
154.0703125	n/a	39442	rt	correct	0.44531
154.6914062	n/a	39601	nontarget	correct	0.36328
155.0546875	n/a	39694	rt	correct	0.36328
155.7578125	n/a	39874	target	correct	n/a
157.2382812	n/a	40253	nontarget	correct	0.44141
157.6796875	n/a	40366	rt	correct	0.44141
158.3164062	n/a	40529	nontarget	correct	0.36719
158.6835938	n/a	40623	rt	correct	0.36719
159.3984375	n/a	40806	nontarget	correct	0.34766
159.7460938	n/a	40895	rt	correct	0.34766
160.4648438	n/a	41079	nontarget	correct	0.51172
160.9765625	n/a	41210	rt	correct	0.51172
161.9570312	n/a	41461	target	correct	n/a
163.4375	n/a	41840	nontarget	correct	0.43359
163.8710938	n/a	41951	rt	correct	0.43359
164.5039062	n/a	42113	nontarget	correct	0.35156
164.8554688	n/a	42203	rt	correct	0.35156
165.5703125	n/a	42386	nontarget	correct	0.32422
165.8945312	n/a	42469	rt	correct	0.32422
166.6484375	n/a	42662	target	correct	n/a
168.1289062	n/a	43041	nontarget	correct	0.37109
168.5	n/a	43136	rt	correct	0.37109
169.2109375	n/a	43318	nontarget	correct	0.44141
169.6523438	n/a	43431	rt	correct	0.44141
170.2773438	n/a	43591	nontarget	correct	0.33984
170.6171875	n/a	43678	rt	correct	0.33984
171.34375	n/a	43864	nontarget	correct	0.30859
171.6523438	n/a	43943	rt	correct	0.30859
172.421875	n/a	44140	nontarget	correct	0.30859
172.7304688	n/a	44219	rt	correct	0.30859
173.4882812	n/a	44413	nontarget	correct	0.25781
173.7460938	n/a	44479	rt	correct	0.25781
174.5703125	n/a	44690	nontarget	correct	0.36328
