onset	duration	sample	value	response_type	response_time
30.75390625	n/a	7873	nontarget	correct	1.2344
31.98828125	n/a	8189	rt	correct	1.2344
32.24609375	n/a	8255	nontarget	correct	1.1914
33.4375	n/a	8560	rt	correct	1.1914
33.7109375	n/a	8630	nontarget	correct	0.82812
34.5390625	n/a	8842	rt	correct	0.82812
35.19140625	n/a	9009	nontarget	correct	0.46875
35.66015625	n/a	9129	rt	correct	0.46875
36.671875	n/a	9388	nontarget	correct	0.44922
37.12109375	n/a	9503	rt	correct	0.44922
37.73828125	n/a	9661	nontarget	correct	0.85938
38.59765625	n/a	9881	rt	correct	0.85938
39.23046875	n/a	10043	nontarget	correct	1.3125
40.54296875	n/a	10379	rt	correct	1.3125
40.7109375	n/a	10422	nontarget	incorrect	n/a
42.19140625	n/a	10801	nontarget	correct	0.25391
42.4453125	n/a	10866	rt	correct	0.25391
43.2734375	n/a	11078	nontarget	correct	0.58594
43.859375	n/a	11228	rt	correct	0.58594
44.75390625	n/a	11457	nontarget	correct	0.28125
45.03515625	n/a	11529	rt	correct	0.28125
45.8203125	n/a	11730	nontarget	correct	0.30469
46.125	n/a	11808	rt	correct	0.30469
46.8984375	n/a	12006	nontarget	correct	0.96484
47.86328125	n/a	12253	rt	correct	0.96484
48.37890625	n/a	12385	nontarget	correct	0.42188
48.80078125	n/a	12493	rt	correct	0.42188
49.45703125	n/a	12661	nontarget	correct	0.70703
50.1640625	n/a	12842	rt	correct	0.70703
50.9375	n/a	13040	nontarget	correct	0.45312
51.390625	n/a	13156	rt	correct	0.45312
52.01953125	n/a	13317	nontarget	correct	0.79688
52.81640625	n/a	13521	rt	correct	0.79688
53.5	n/a	13696	nontarget	correct	0.55469
54.0546875	n/a	13838	rt	correct	0.55469
54.9765625	n/a	14074	nontarget	correct	0.33203
55.30859375	n/a	14159	rt	correct	0.33203
56.046875	n/a	14348	nontarget	correct	0.46484
56.51171875	n/a	14467	rt	correct	0.46484
57.5234375	n/a	14726	target	correct	n/a
59.00390625	n/a	15105	nontarget	correct	0.26562
59.26953125	n/a	15173	rt	correct	0.26562
60.0703125	n/a	15378	target	correct	n/a
61.55078125	n/a	15757	nontarget	correct	0.28516
61.8359375	n/a	15830	rt	correct	0.28516
62.6171875	n/a	16030	nontarget	correct	0.33203
62.94921875	n/a	16115	rt	correct	0.33203
63.68359375	n/a	16303	nontarget	correct	0.18359
63.8671875	n/a	16350	rt	correct	0.18359
64.765625	n/a	16580	nontarget	correct	0.25
65.015625	n/a	16644	rt	correct	0.25
65.83203125	n/a	16853	nontarget	correct	0.25
66.08203125	n/a	16917	rt	correct	0.25
66.8984375	n/a	17126	nontarget	correct	0.15625
67.0546875	n/a	17166	rt	correct	0.15625
67.96484375	n/a	17399	target	incorrect	0.085938
68.05078125	n/a	17421	rt	incorrect	0.085938
69.03125	n/a	17672	nontarget	incorrect	n/a
