onset	duration	sample	value
14.3125000000	n/a	3664	large_T_small_T
15.9023437500	n/a	4071	response_large_T
16.9765625000	n/a	4346	large_H_small_T
17.7656250000	n/a	4548	response_large_H
18.8320312500	n/a	4821	large_H_small_T
19.5781250000	n/a	5012	response_large_H
20.6445312500	n/a	5285	large_T_small_H
21.2304687500	n/a	5435	response_large_T
22.2968750000	n/a	5708	large_H_small_T
22.8515625000	n/a	5850	response_large_H
23.9257812500	n/a	6125	ignore
24.4179687500	n/a	6251	response_large_H
25.5000000000	n/a	6528	large_H_small_T
26.0703125000	n/a	6674	response_large_H
27.1523437500	n/a	6951	ignore
27.7031250000	n/a	7092	response_large_H
28.7656250000	n/a	7364	large_H_small_T
29.2734375000	n/a	7494	response_large_H
30.3515625000	n/a	7770	ignore
30.9921875000	n/a	7934	response_large_H
32.0585937500	n/a	8207	large_T_small_H
32.6679687500	n/a	8363	response_large_T
33.7500000000	n/a	8640	large_T_small_H
34.2929687500	n/a	8779	response_large_T
35.3632812500	n/a	9053	large_T_small_H
35.8789062500	n/a	9185	response_large_T
36.9492187500	n/a	9459	ignore
37.5156250000	n/a	9604	response_large_H
38.5781250000	n/a	9876	large_H_small_T
39.0390625000	n/a	9994	response_large_H
40.1093750000	n/a	10268	large_T_small_H
40.6640625000	n/a	10410	response_large_T
41.7382812500	n/a	10685	large_T_small_H
42.4296875000	n/a	10862	response_large_T
43.4960937500	n/a	11135	ignore
44.0234375000	n/a	11270	response_large_H
45.0859375000	n/a	11542	large_T_small_T
45.7031250000	n/a	11700	response_large_T
46.7773437500	n/a	11975	large_H_small_T
47.2968750000	n/a	12108	response_large_H
48.3632812500	n/a	12381	large_T_small_T
48.9453125000	n/a	12530	response_large_T
50.0156250000	n/a	12804	large_H_small_T
50.6367187500	n/a	12963	response_large_H
51.6992187500	n/a	13235	large_T_small_T
52.2382812500	n/a	13373	response_large_T
53.3125000000	n/a	13648	ignore
53.9765625000	n/a	13818	response_large_H
55.0585937500	n/a	14095	large_T_small_T
55.7539062500	n/a	14273	response_large_T
56.8164062500	n/a	14545	large_H_small_T
57.3554687500	n/a	14683	response_large_H
58.4296875000	n/a	14958	large_T_small_T
58.9726562500	n/a	15097	response_large_T
60.0429687500	n/a	15371	large_H_small_T
60.6328125000	n/a	15522	response_large_H
61.6953125000	n/a	15794	large_T_small_H
62.1835937500	n/a	15919	response_large_T
63.2578125000	n/a	16194	large_T_small_T
63.8437500000	n/a	16344	response_large_T
64.9101562500	n/a	16617	large_H_small_T
65.3984375000	n/a	16742	response_large_H
66.4687500000	n/a	17016	large_T_small_H
67.1367187500	n/a	17187	response_large_T
68.2031250000	n/a	17460	ignore
68.6679687500	n/a	17579	response_large_H
69.7382812500	n/a	17853	large_T_small_T
70.4101562500	n/a	18025	response_large_T
71.4843750000	n/a	18300	ignore
71.9921875000	n/a	18430	response_large_H
73.0585937500	n/a	18703	ignore
73.6992187500	n/a	18867	response_large_H
74.7773437500	n/a	19143	large_H_small_T
75.2929687500	n/a	19275	response_large_H
76.3632812500	n/a	19549	large_T_small_T
76.9453125000	n/a	19698	response_large_T
78.0156250000	n/a	19972	large_T_small_T
78.6718750000	n/a	20140	response_large_T
79.7382812500	n/a	20413	large_T_small_H
80.5351562500	n/a	20617	response_large_T
81.6015625000	n/a	20890	large_T_small_H
82.1523437500	n/a	21031	response_large_T
83.2304687500	n/a	21307	ignore
83.9609375000	n/a	21494	response_large_H
85.0312500000	n/a	21768	large_T_small_T
85.6601562500	n/a	21929	response_large_T
86.7382812500	n/a	22205	ignore
87.2460937500	n/a	22335	response_large_H
88.3085937500	n/a	22607	large_T_small_H
88.8320312500	n/a	22741	response_large_T
89.9101562500	n/a	23017	large_T_small_H
90.6640625000	n/a	23210	response_large_T
91.7382812500	n/a	23485	large_T_small_T
92.3984375000	n/a	23654	response_large_T
93.4570312500	n/a	23925	large_T_small_H
94.0117187500	n/a	24067	response_large_T
95.0820312500	n/a	24341	ignore
95.6171875000	n/a	24478	response_large_H
96.6953125000	n/a	24754	ignore
97.4726562500	n/a	24953	response_large_H
98.5507812500	n/a	25229	large_T_small_H
99.2617187500	n/a	25411	response_large_T
100.3242187500	n/a	25683	ignore
101.0585937500	n/a	25871	response_large_H
102.1367187500	n/a	26147	large_H_small_T
102.7890625000	n/a	26314	response_large_H
103.8554687500	n/a	26587	large_T_small_T
104.4257812500	n/a	26733	response_large_T
105.4960937500	n/a	27007	large_T_small_T
106.1679687500	n/a	27179	response_large_T
107.2421875000	n/a	27454	large_T_small_T
107.7343750000	n/a	27580	response_large_T
108.8046875000	n/a	27854	large_H_small_T
109.3632812500	n/a	27997	response_large_H
110.4414062500	n/a	28273	large_H_small_T
110.9687500000	n/a	28408	response_large_H
112.0429687500	n/a	28683	ignore
112.6132812500	n/a	28829	response_large_H
113.6835937500	n/a	29103	large_T_small_H
114.3320312500	n/a	29269	response_large_T
115.4023437500	n/a	29543	large_T_small_T
116.0117187500	n/a	29699	response_large_T
117.0820312500	n/a	29973	large_T_small_H
117.6289062500	n/a	30113	response_large_T
118.7070312500	n/a	30389	large_T_small_H
119.4179687500	n/a	30571	response_large_T
120.4843750000	n/a	30844	large_T_small_T
120.9687500000	n/a	30968	response_large_T
122.0429687500	n/a	31243	ignore
122.6875000000	n/a	31408	response_large_H
123.7617187500	n/a	31683	large_H_small_T
124.3242187500	n/a	31827	response_large_H
125.4023437500	n/a	32103	large_H_small_T
125.9414062500	n/a	32241	response_large_H
127.0156250000	n/a	32516	large_T_small_H
127.6679687500	n/a	32683	response_large_T
128.7343750000	n/a	32956	large_H_small_T
129.5390625000	n/a	33162	response_large_H
130.6015625000	n/a	33434	large_H_small_T
131.4296875000	n/a	33646	response_large_H
