onset	duration	sample	value	response_type	response_time
18.14453125	n/a	4645	nontarget	correct	0.55078
18.6953125	n/a	4786	rt	correct	0.55078
19.640625	n/a	5028	nontarget	correct	0.32812
19.96875	n/a	5112	rt	correct	0.32812
20.71875	n/a	5304	nontarget	correct	0.39453
21.11328125	n/a	5405	rt	correct	0.39453
21.78515625	n/a	5577	nontarget	correct	0.32422
22.109375	n/a	5660	rt	correct	0.32422
22.8515625	n/a	5850	nontarget	correct	0.30469
23.15625	n/a	5928	rt	correct	0.30469
23.93359375	n/a	6127	nontarget	correct	0.29688
24.23046875	n/a	6203	rt	correct	0.29688
25.01171875	n/a	6403	nontarget	correct	0.30078
25.3125	n/a	6480	rt	correct	0.30078
26.078125	n/a	6676	nontarget	correct	0.28125
26.359375	n/a	6748	rt	correct	0.28125
27.14453125	n/a	6949	nontarget	correct	0.30078
27.4453125	n/a	7026	rt	correct	0.30078
28.2109375	n/a	7222	nontarget	correct	0.30078
28.51171875	n/a	7299	rt	correct	0.30078
29.27734375	n/a	7495	nontarget	correct	0.30469
29.58203125	n/a	7573	rt	correct	0.30469
30.34375	n/a	7768	nontarget	correct	0.37109
30.71484375	n/a	7863	rt	correct	0.37109
31.41015625	n/a	8041	nontarget	correct	0.31641
31.7265625	n/a	8122	rt	correct	0.31641
32.4765625	n/a	8314	nontarget	correct	0.32812
32.8046875	n/a	8398	rt	correct	0.32812
33.55859375	n/a	8591	nontarget	correct	0.30078
33.859375	n/a	8668	rt	correct	0.30078
34.625	n/a	8864	nontarget	correct	0.29688
34.921875	n/a	8940	rt	correct	0.29688
35.69140625	n/a	9137	nontarget	correct	0.27734
35.96875	n/a	9208	rt	correct	0.27734
36.7734375	n/a	9414	target	incorrect	0.25391
37.02734375	n/a	9479	rt	incorrect	0.25391
37.83984375	n/a	9687	nontarget	correct	0.19922
38.0390625	n/a	9738	rt	correct	0.19922
38.90625	n/a	9960	nontarget	correct	0.23438
39.140625	n/a	10020	rt	correct	0.23438
39.984375	n/a	10236	nontarget	correct	0.27344
40.2578125	n/a	10306	rt	correct	0.27344
41.05078125	n/a	10509	target	correct	n/a
42.53125	n/a	10888	nontarget	correct	0.37891
42.91015625	n/a	10985	rt	correct	0.37891
43.61328125	n/a	11165	nontarget	correct	0.35156
43.96484375	n/a	11255	rt	correct	0.35156
44.6796875	n/a	11438	nontarget	correct	0.23438
44.9140625	n/a	11498	rt	correct	0.23438
45.7578125	n/a	11714	nontarget	correct	0.27734
46.03515625	n/a	11785	rt	correct	0.27734
46.83984375	n/a	11991	nontarget	correct	0.3125
47.15234375	n/a	12071	rt	correct	0.3125
47.90625	n/a	12264	nontarget	correct	0.30078
48.20703125	n/a	12341	rt	correct	0.30078
