onset	duration	sample	value	stimulus	response_type	response_time
37.4453125	n/a	9586	B	nontarget	n/a	n/a
39.078125	n/a	10004	A	nontarget	n/a	n/a
40.65625	n/a	10408	D	nontarget	n/a	n/a
42.21875	n/a	10808	B	target	hit	402.3438
42.62109375	n/a	10911	rt	n/a	hit	402.3438
43.78125	n/a	11208	D	nontarget	n/a	n/a
45.3515625	n/a	11610	A	nontarget	n/a	n/a
46.91015625	n/a	12009	B	target	hit	554.6875
47.46484375	n/a	12151	rt	n/a	hit	554.6875
48.47265625	n/a	12409	C	nontarget	n/a	n/a
50.04296875	n/a	12811	A	target	miss	n/a
51.6171875	n/a	13214	B	target	hit	585.9375
52.203125	n/a	13364	rt	n/a	hit	585.9375
53.19140625	n/a	13617	A	nontarget	n/a	n/a
54.765625	n/a	14020	A	target	miss	n/a
56.3359375	n/a	14422	B	target	hit	941.4062
57.27734375	n/a	14663	rt	n/a	hit	941.4062
57.8984375	n/a	14822	C	nontarget	n/a	n/a
59.46875	n/a	15224	D	nontarget	n/a	n/a
61.03125	n/a	15624	C	nontarget	n/a	n/a
62.58984375	n/a	16023	D	nontarget	n/a	n/a
64.15234375	n/a	16423	B	nontarget	n/a	n/a
65.7109375	n/a	16822	D	nontarget	n/a	n/a
67.26953125	n/a	17221	A	nontarget	n/a	n/a
68.83203125	n/a	17621	C	nontarget	n/a	n/a
70.390625	n/a	18020	B	nontarget	n/a	n/a
71.94921875	n/a	18419	A	target	hit	367.1875
72.31640625	n/a	18513	rt	n/a	hit	367.1875
73.51171875	n/a	18819	D	nontarget	n/a	n/a
75.0703125	n/a	19218	C	nontarget	n/a	n/a
76.62890625	n/a	19617	B	nontarget	n/a	n/a
78.19140625	n/a	20017	B	nontarget	n/a	n/a
79.76171875	n/a	20419	A	nontarget	n/a	n/a
81.33984375	n/a	20823	B	target	hit	796.875
82.13671875	n/a	21027	rt	n/a	hit	796.875
82.91015625	n/a	21225	D	nontarget	n/a	n/a
84.484375	n/a	21628	B	nontarget	false_alarm	917.9688
85.40234375	n/a	21863	rt	n/a	false_alarm	917.9688
86.05859375	n/a	22031	B	target	hit	410.1562
86.46875	n/a	22136	rt	n/a	hit	410.1562
87.6171875	n/a	22430	B	nontarget	n/a	n/a
89.19140625	n/a	22833	D	nontarget	n/a	n/a
90.75	n/a	23232	B	target	hit	707.0312
91.45703125	n/a	23413	rt	n/a	hit	707.0312
92.30859375	n/a	23631	C	nontarget	n/a	n/a
93.87109375	n/a	24031	B	nontarget	n/a	n/a
95.4296875	n/a	24430	B	target	hit	542.9688
95.97265625	n/a	24569	rt	n/a	hit	542.9688
96.98828125	n/a	24829	A	nontarget	n/a	n/a
98.55078125	n/a	25229	D	nontarget	n/a	n/a
100.109375	n/a	25628	C	nontarget	n/a	n/a
101.6679688	n/a	26027	A	target	hit	371.0938
102.0390625	n/a	26122	rt	n/a	hit	371.0938
103.2304688	n/a	26427	D	target	miss	n/a
104.7890625	n/a	26826	C	target	miss	n/a
106.3515625	n/a	27226	A	target	hit	390.625
106.7421875	n/a	27326	rt	n/a	hit	390.625
107.9101562	n/a	27625	A	nontarget	n/a	n/a
109.46875	n/a	28024	B	nontarget	n/a	n/a
111.03125	n/a	28424	A	target	hit	507.8125
111.5390625	n/a	28554	rt	n/a	hit	507.8125
112.5898438	n/a	28823	A	target	hit	804.6875
113.3945312	n/a	29029	rt	n/a	hit	804.6875
114.1484375	n/a	29222	A	nontarget	n/a	n/a
115.7109375	n/a	29622	A	target	hit	406.25
116.1171875	n/a	29726	rt	n/a	hit	406.25
117.2695312	n/a	30021	A	target	hit	960.9375
118.2304688	n/a	30267	rt	n/a	hit	960.9375
118.828125	n/a	30420	A	target	hit	613.2812
119.4414062	n/a	30577	rt	n/a	hit	613.2812
120.390625	n/a	30820	C	nontarget	n/a	n/a
121.9492188	n/a	31219	C	nontarget	n/a	n/a
123.5078125	n/a	31618	B	nontarget	n/a	n/a
125.0703125	n/a	32018	B	nontarget	n/a	n/a
126.6289062	n/a	32417	C	target	hit	730.4688
127.359375	n/a	32604	rt	n/a	hit	730.4688
128.1875	n/a	32816	A	nontarget	n/a	n/a
129.75	n/a	33216	C	nontarget	false_alarm	753.9062
130.5039062	n/a	33409	rt	n/a	false_alarm	753.9062
131.3085938	n/a	33615	A	nontarget	n/a	n/a
132.8710938	n/a	34015	D	nontarget	n/a	n/a
134.4296875	n/a	34414	B	nontarget	n/a	n/a
135.9882812	n/a	34813	C	nontarget	n/a	n/a
137.546875	n/a	35212	D	target	miss	n/a
139.109375	n/a	35612	D	nontarget	miss	n/a
140.6679688	n/a	36011	D	nontarget	n/a	n/a
142.2304688	n/a	36411	D	target	hit	398.4375
142.6289062	n/a	36513	rt	n/a	hit	398.4375
143.7890625	n/a	36810	B	nontarget	n/a	n/a
145.3476562	n/a	37209	C	nontarget	n/a	n/a
146.9101562	n/a	37609	B	nontarget	n/a	n/a
148.46875	n/a	38008	D	nontarget	n/a	n/a
150.0273438	n/a	38407	A	nontarget	n/a	n/a
151.5898438	n/a	38807	B	target	miss	n/a
153.1484375	n/a	39206	A	nontarget	miss	n/a
154.7109375	n/a	39606	D	nontarget	n/a	n/a
156.2695312	n/a	40005	D	nontarget	n/a	n/a
157.828125	n/a	40404	D	nontarget	n/a	n/a
159.3867188	n/a	40803	D	target	hit	394.5312
159.78125	n/a	40904	rt	n/a	hit	394.5312
160.9492188	n/a	41203	D	target	hit	753.9062
161.703125	n/a	41396	rt	n/a	hit	753.9062
162.5078125	n/a	41602	B	nontarget	n/a	n/a
164.0664062	n/a	42001	A	nontarget	n/a	n/a
165.6289062	n/a	42401	D	target	hit	402.3438
166.03125	n/a	42504	rt	n/a	hit	402.3438
167.1875	n/a	42800	B	target	hit	1042.9688
168.2304688	n/a	43067	rt	n/a	hit	1042.9688
168.75	n/a	43200	B	nontarget	n/a	n/a
170.3085938	n/a	43599	A	nontarget	false_alarm	730.4688
171.0390625	n/a	43786	rt	n/a	false_alarm	730.4688
171.8828125	n/a	44002	B	target	miss	n/a
173.453125	n/a	44404	C	nontarget	miss	n/a
