onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
63.27734375	n/a	16199	responseLargeT	correct	n/a	0.3125	no	n/a	n/a
64.3359375	n/a	16470	largeTSmallT	correct	congruent	0.44922	no	T	T
64.78515625	n/a	16585	responseLargeT	correct	n/a	0.44922	no	n/a	n/a
65.85546875	n/a	16859	largeTSmallT	correct	congruent	0.37109	no	T	T
66.2265625	n/a	16954	responseLargeT	correct	n/a	0.37109	no	n/a	n/a
67.28125	n/a	17224	largeTSmallT	correct	congruent	0.37109	no	T	T
67.65234375	n/a	17319	responseLargeT	correct	n/a	0.37109	no	n/a	n/a
68.72265625	n/a	17593	largeTSmallH	correct	incongruent	0.37109	no	T	H
69.09375	n/a	17688	responseLargeT	correct	n/a	0.37109	no	n/a	n/a
70.1640625	n/a	17962	largeHSmallH	correct	congruent	0.41016	no	H	H
70.57421875	n/a	18067	responseLargeH	correct	n/a	0.41016	no	n/a	n/a
71.64453125	n/a	18341	largeTSmallH	correct	incongruent	0.49219	no	T	H
72.13671875	n/a	18467	responseLargeT	correct	n/a	0.49219	no	n/a	n/a
73.203125	n/a	18740	largeHSmallH	correct	congruent	0.39844	no	H	H
73.6015625	n/a	18842	responseLargeH	correct	n/a	0.39844	no	n/a	n/a
74.66796875	n/a	19115	largeTSmallH	correct	incongruent	0.46094	no	T	H
75.12890625	n/a	19233	responseLargeT	correct	n/a	0.46094	no	n/a	n/a
76.203125	n/a	19508	largeTSmallH	correct	incongruent	0.40234	no	T	H
76.60546875	n/a	19611	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
77.68359375	n/a	19887	largeTSmallT	correct	congruent	0.37891	no	T	T
78.0625	n/a	19984	responseLargeT	correct	n/a	0.37891	no	n/a	n/a
79.12109375	n/a	20255	largeHSmallH	correct	congruent	0.39844	no	H	H
79.51953125	n/a	20357	responseLargeH	correct	n/a	0.39844	no	n/a	n/a
80.57421875	n/a	20627	largeHSmallT	correct	incongruent	0.37891	no	H	T
80.953125	n/a	20724	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
82.015625	n/a	20996	largeHSmallT	correct	incongruent	0.40234	no	H	T
82.41796875	n/a	21099	responseLargeH	correct	n/a	0.40234	no	n/a	n/a
83.484375	n/a	21372	largeHSmallH	correct	congruent	0.48438	no	H	H
83.96875	n/a	21496	responseLargeH	correct	n/a	0.48438	no	n/a	n/a
85.04296875	n/a	21771	largeTSmallH	correct	incongruent	0.43359	no	T	H
85.4765625	n/a	21882	responseLargeT	correct	n/a	0.43359	no	n/a	n/a
86.53515625	n/a	22153	largeTSmallH	correct	incongruent	0.38281	no	T	H
86.91796875	n/a	22251	responseLargeT	correct	n/a	0.38281	no	n/a	n/a
87.98828125	n/a	22525	largeTSmallH	correct	incongruent	0.40234	no	T	H
88.390625	n/a	22628	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
89.45703125	n/a	22901	largeHSmallH	correct	congruent	0.40234	no	H	H
89.859375	n/a	23004	responseLargeH	correct	n/a	0.40234	no	n/a	n/a
90.921875	n/a	23276	largeHSmallT	error	incongruent	0.36328	no	H	T
91.28515625	n/a	23369	responseLargeT	error	n/a	0.36328	no	n/a	n/a
92.36328125	n/a	23645	largeHSmallH	correct	congruent	0.48828	no	H	H
92.8515625	n/a	23770	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
93.921875	n/a	24044	largeHSmallH	correct	congruent	0.45312	no	H	H
94.375	n/a	24160	responseLargeH	correct	n/a	0.45312	no	n/a	n/a
95.44140625	n/a	24433	largeTSmallT	correct	congruent	0.41797	no	T	T
95.859375	n/a	24540	responseLargeT	correct	n/a	0.41797	no	n/a	n/a
96.9375	n/a	24816	largeHSmallT	correct	incongruent	0.44922	no	H	T
97.38671875	n/a	24931	responseLargeH	correct	n/a	0.44922	no	n/a	n/a
98.45703125	n/a	25205	largeTSmallT	correct	congruent	0.39062	no	T	T
98.84765625	n/a	25305	responseLargeT	correct	n/a	0.39062	no	n/a	n/a
99.91015625	n/a	25577	largeHSmallT	correct	incongruent	0.39844	no	H	T
100.3085938	n/a	25679	responseLargeH	correct	n/a	0.39844	no	n/a	n/a
101.375	n/a	25952	largeHSmallT	correct	incongruent	0.41797	no	H	T
101.7929688	n/a	26059	responseLargeH	correct	n/a	0.41797	no	n/a	n/a
102.8554688	n/a	26331	largeTSmallH	correct	incongruent	0.42578	no	T	H
103.28125	n/a	26440	responseLargeT	correct	n/a	0.42578	no	n/a	n/a
104.3476562	n/a	26713	largeHSmallH	correct	congruent	0.37891	no	H	H
104.7265625	n/a	26810	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
105.7890625	n/a	27082	largeHSmallH	correct	congruent	0.40234	no	H	H
106.1914062	n/a	27185	responseLargeH	correct	n/a	0.40234	no	n/a	n/a
107.2539062	n/a	27457	largeTSmallT	correct	congruent	0.38672	no	T	T
107.640625	n/a	27556	responseLargeT	correct	n/a	0.38672	no	n/a	n/a
108.7070312	n/a	27829	largeTSmallT	correct	congruent	0.43359	no	T	T
109.140625	n/a	27940	responseLargeT	correct	n/a	0.43359	no	n/a	n/a
110.203125	n/a	28212	largeTSmallH	correct	incongruent	0.375	no	T	H
110.578125	n/a	28308	responseLargeT	correct	n/a	0.375	no	n/a	n/a
111.640625	n/a	28580	largeTSmallH	correct	incongruent	0.36719	no	T	H
112.0078125	n/a	28674	responseLargeT	correct	n/a	0.36719	no	n/a	n/a
113.0820312	n/a	28949	largeTSmallH	correct	incongruent	0.38281	no	T	H
113.4648438	n/a	29047	responseLargeT	correct	n/a	0.38281	no	n/a	n/a
114.5234375	n/a	29318	largeTSmallT	correct	congruent	0.40625	no	T	T
114.9296875	n/a	29422	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
115.9882812	n/a	29693	largeHSmallT	correct	incongruent	0.47656	no	H	T
116.4648438	n/a	29815	responseLargeH	correct	n/a	0.47656	no	n/a	n/a
117.5351562	n/a	30089	largeTSmallH	correct	incongruent	0.46094	no	T	H
117.9960938	n/a	30207	responseLargeT	correct	n/a	0.46094	no	n/a	n/a
119.0703125	n/a	30482	largeTSmallT	correct	congruent	0.375	no	T	T
119.4453125	n/a	30578	responseLargeT	correct	n/a	0.375	no	n/a	n/a
120.5234375	n/a	30854	largeTSmallH	correct	incongruent	0.41016	no	T	H
120.9335938	n/a	30959	responseLargeT	correct	n/a	0.41016	no	n/a	n/a
122	n/a	31232	largeHSmallT	correct	incongruent	0.44141	no	H	T
122.4414062	n/a	31345	responseLargeH	correct	n/a	0.44141	no	n/a	n/a
123.5078125	n/a	31618	largeTSmallT	correct	congruent	0.39844	no	T	T
123.90625	n/a	31720	responseLargeT	correct	n/a	0.39844	no	n/a	n/a
124.9765625	n/a	31994	largeTSmallH	correct	incongruent	0.39453	no	T	H
125.3710938	n/a	32095	responseLargeT	correct	n/a	0.39453	no	n/a	n/a
126.4414062	n/a	32369	largeHSmallH	correct	congruent	0.46094	no	H	H
126.9023438	n/a	32487	responseLargeH	correct	n/a	0.46094	no	n/a	n/a
127.9765625	n/a	32762	largeHSmallH	correct	congruent	0.42188	no	H	H
128.3984375	n/a	32870	responseLargeH	correct	n/a	0.42188	no	n/a	n/a
129.46875	n/a	33144	largeHSmallH	correct	congruent	0.52734	no	H	H
129.9960938	n/a	33279	responseLargeH	correct	n/a	0.52734	no	n/a	n/a
131.0546875	n/a	33550	largeTSmallT	correct	congruent	0.44531	no	T	T
131.5	n/a	33664	responseLargeT	correct	n/a	0.44531	no	n/a	n/a
132.5742188	n/a	33939	largeHSmallH	correct	congruent	0.42188	no	H	H
132.9960938	n/a	34047	responseLargeH	correct	n/a	0.42188	no	n/a	n/a
134.0664062	n/a	34321	largeTSmallH	correct	incongruent	0.41797	no	T	H
134.484375	n/a	34428	responseLargeT	correct	n/a	0.41797	no	n/a	n/a
135.546875	n/a	34700	largeHSmallH	correct	congruent	0.48047	no	H	H
136.0273438	n/a	34823	responseLargeH	correct	n/a	0.48047	no	n/a	n/a
137.09375	n/a	35096	largeHSmallH	correct	congruent	0.42969	no	H	H
137.5234375	n/a	35206	responseLargeH	correct	n/a	0.42969	no	n/a	n/a
138.6015625	n/a	35482	largeTSmallT	correct	congruent	0.42969	no	T	T
139.03125	n/a	35592	responseLargeT	correct	n/a	0.42969	no	n/a	n/a
140.09375	n/a	35864	largeTSmallH	correct	incongruent	0.39062	no	T	H
140.484375	n/a	35964	responseLargeT	correct	n/a	0.39062	no	n/a	n/a
141.546875	n/a	36236	largeHSmallH	correct	congruent	0.42969	no	H	H
141.9765625	n/a	36346	responseLargeH	correct	n/a	0.42969	no	n/a	n/a
143.0429688	n/a	36619	largeTSmallT	correct	congruent	0.46094	no	T	T
143.5039062	n/a	36737	responseLargeT	correct	n/a	0.46094	no	n/a	n/a
144.5742188	n/a	37011	largeTSmallT	correct	congruent	0.40234	no	T	T
144.9765625	n/a	37114	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
146.0429688	n/a	37387	largeHSmallH	correct	congruent	0.41406	no	H	H
146.4570312	n/a	37493	responseLargeH	correct	n/a	0.41406	no	n/a	n/a
147.5195312	n/a	37765	largeHSmallT	correct	incongruent	0.38281	no	H	T
147.9023438	n/a	37863	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
148.9726562	n/a	38137	largeHSmallT	correct	incongruent	0.38672	no	H	T
149.359375	n/a	38236	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
150.4140625	n/a	38506	largeHSmallT	correct	incongruent	0.44922	no	H	T
150.8632812	n/a	38621	responseLargeH	correct	n/a	0.44922	no	n/a	n/a
151.9335938	n/a	38895	largeTSmallH	correct	incongruent	0.39453	no	T	H
152.328125	n/a	38996	responseLargeT	correct	n/a	0.39453	no	n/a	n/a
153.4023438	n/a	39271	largeHSmallT	correct	incongruent	0.40625	no	H	T
153.8085938	n/a	39375	responseLargeH	correct	n/a	0.40625	no	n/a	n/a
154.8828125	n/a	39650	largeTSmallT	correct	congruent	0.40625	no	T	T
155.2890625	n/a	39754	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
156.3476562	n/a	40025	largeTSmallT	correct	congruent	0.41406	no	T	T
156.7617188	n/a	40131	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
157.828125	n/a	40404	largeHSmallH	correct	congruent	0.41016	no	H	H
158.2382812	n/a	40509	responseLargeH	correct	n/a	0.41016	no	n/a	n/a
159.3085938	n/a	40783	largeTSmallT	correct	congruent	0.41406	no	T	T
159.7226562	n/a	40889	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
160.8007812	n/a	41165	largeTSmallH	correct	incongruent	0.44922	no	T	H
161.25	n/a	41280	responseLargeT	correct	n/a	0.44922	no	n/a	n/a
162.3203125	n/a	41554	largeHSmallT	correct	incongruent	0.41406	no	H	T
162.734375	n/a	41660	responseLargeH	correct	n/a	0.41406	no	n/a	n/a
163.8007812	n/a	41933	largeHSmallH	correct	congruent	0.38281	no	H	H
164.1835938	n/a	42031	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
165.2539062	n/a	42305	largeTSmallT	correct	congruent	0.41016	no	T	T
165.6640625	n/a	42410	responseLargeT	correct	n/a	0.41016	no	n/a	n/a
166.7226562	n/a	42681	largeHSmallH	correct	congruent	0.37109	no	H	H
167.09375	n/a	42776	responseLargeH	correct	n/a	0.37109	no	n/a	n/a
168.1601562	n/a	43049	largeTSmallH	correct	incongruent	0.34375	no	T	H
168.5039062	n/a	43137	responseLargeT	correct	n/a	0.34375	no	n/a	n/a
169.5625	n/a	43408	largeHSmallH	correct	congruent	0.35156	no	H	H
169.9140625	n/a	43498	responseLargeH	correct	n/a	0.35156	no	n/a	n/a
170.9882812	n/a	43773	largeHSmallT	correct	incongruent	0.37891	no	H	T
171.3671875	n/a	43870	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
172.4414062	n/a	44145	largeHSmallT	correct	incongruent	0.35156	no	H	T
172.7929688	n/a	44235	responseLargeH	correct	n/a	0.35156	no	n/a	n/a
173.8554688	n/a	44507	largeTSmallT	correct	congruent	0.43359	no	T	T
174.2890625	n/a	44618	responseLargeT	correct	n/a	0.43359	no	n/a	n/a
175.3476562	n/a	44889	largeTSmallT	correct	congruent	0.35938	no	T	T
175.7070312	n/a	44981	responseLargeT	correct	n/a	0.35938	no	n/a	n/a
176.7734375	n/a	45254	largeHSmallT	correct	incongruent	0.38672	no	H	T
177.1601562	n/a	45353	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
178.2148438	n/a	45623	largeTSmallH	correct	incongruent	0.38672	no	T	H
178.6015625	n/a	45722	responseLargeT	correct	n/a	0.38672	no	n/a	n/a
179.6679688	n/a	45995	largeHSmallT	correct	incongruent	0.34766	no	H	T
180.015625	n/a	46084	responseLargeH	correct	n/a	0.34766	no	n/a	n/a
181.09375	n/a	46360	largeHSmallH	correct	congruent	0.41406	no	H	H
181.5078125	n/a	46466	responseLargeH	correct	n/a	0.41406	no	n/a	n/a
182.5742188	n/a	46739	largeHSmallH	correct	congruent	0.37891	no	H	H
182.953125	n/a	46836	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
184.0273438	n/a	47111	largeHSmallH	correct	congruent	0.37109	no	H	H
184.3984375	n/a	47206	responseLargeH	correct	n/a	0.37109	no	n/a	n/a
185.46875	n/a	47480	largeTSmallT	correct	congruent	0.45312	no	T	T
185.921875	n/a	47596	responseLargeT	correct	n/a	0.45312	no	n/a	n/a
186.9882812	n/a	47869	largeHSmallT	correct	incongruent	0.37891	no	H	T
187.3671875	n/a	47966	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
188.4414062	n/a	48241	largeHSmallT	correct	incongruent	0.39844	no	H	T
188.8398438	n/a	48343	responseLargeH	correct	n/a	0.39844	no	n/a	n/a
189.90625	n/a	48616	largeHSmallH	correct	congruent	0.38281	no	H	H
190.2890625	n/a	48714	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
191.359375	n/a	48988	largeTSmallT	correct	congruent	0.42578	no	T	T
191.7851562	n/a	49097	responseLargeT	correct	n/a	0.42578	no	n/a	n/a
192.8554688	n/a	49371	largeTSmallT	correct	congruent	0.41406	no	T	T
193.2695312	n/a	49477	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
194.3320312	n/a	49749	largeTSmallH	correct	incongruent	0.40234	no	T	H
194.734375	n/a	49852	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
195.8007812	n/a	50125	largeHSmallH	correct	congruent	0.39453	no	H	H
196.1953125	n/a	50226	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
197.265625	n/a	50500	largeTSmallT	correct	congruent	0.42578	no	T	T
197.6914062	n/a	50609	responseLargeT	correct	n/a	0.42578	no	n/a	n/a
198.7460938	n/a	50879	largeTSmallH	correct	incongruent	0.41406	no	T	H
199.1601562	n/a	50985	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
200.2265625	n/a	51258	largeHSmallH	correct	congruent	0.39453	no	H	H
200.6210938	n/a	51359	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
201.6796875	n/a	51630	largeHSmallH	correct	congruent	0.37891	no	H	H
202.0585938	n/a	51727	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
203.1210938	n/a	51999	largeTSmallH	correct	incongruent	0.43359	no	T	H
203.5546875	n/a	52110	responseLargeT	correct	n/a	0.43359	no	n/a	n/a
204.6132812	n/a	52381	largeHSmallT	correct	incongruent	0.38672	no	H	T
205	n/a	52480	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
206.0664062	n/a	52753	largeHSmallT	correct	incongruent	0.44141	no	H	T
206.5078125	n/a	52866	responseLargeH	correct	n/a	0.44141	no	n/a	n/a
207.5859375	n/a	53142	largeHSmallT	correct	incongruent	0.39453	no	H	T
207.9804688	n/a	53243	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
209.0546875	n/a	53518	largeHSmallT	correct	incongruent	0.41797	no	H	T
209.4726562	n/a	53625	responseLargeH	correct	n/a	0.41797	no	n/a	n/a
210.546875	n/a	53900	largeTSmallT	correct	congruent	0.41406	no	T	T
210.9609375	n/a	54006	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
212.0273438	n/a	54279	largeTSmallT	correct	congruent	0.40234	no	T	T
212.4296875	n/a	54382	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
213.4921875	n/a	54654	largeHSmallH	correct	congruent	0.41016	no	H	H
213.9023438	n/a	54759	responseLargeH	correct	n/a	0.41016	no	n/a	n/a
214.9726562	n/a	55033	largeHSmallT	correct	incongruent	0.38672	no	H	T
215.359375	n/a	55132	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
216.4257812	n/a	55405	largeHSmallH	correct	congruent	0.35156	no	H	H
216.7773438	n/a	55495	responseLargeH	correct	n/a	0.35156	no	n/a	n/a
217.8398438	n/a	55767	largeHSmallT	correct	incongruent	0.37891	no	H	T
218.21875	n/a	55864	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
219.28125	n/a	56136	largeHSmallH	correct	congruent	0.41016	no	H	H
219.6914062	n/a	56241	responseLargeH	correct	n/a	0.41016	no	n/a	n/a
220.7578125	n/a	56514	largeHSmallT	correct	incongruent	0.39453	no	H	T
221.1523438	n/a	56615	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
222.2265625	n/a	56890	largeTSmallH	correct	incongruent	0.45312	no	T	H
222.6796875	n/a	57006	responseLargeT	correct	n/a	0.45312	no	n/a	n/a
223.7460938	n/a	57279	largeHSmallH	correct	congruent	0.38672	no	H	H
224.1328125	n/a	57378	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
225.1875	n/a	57648	largeTSmallH	correct	incongruent	0.45312	no	T	H
225.640625	n/a	57764	responseLargeT	correct	n/a	0.45312	no	n/a	n/a
226.7070312	n/a	58037	largeTSmallT	correct	congruent	0.38281	no	T	T
227.0898438	n/a	58135	responseLargeT	correct	n/a	0.38281	no	n/a	n/a
228.1601562	n/a	58409	largeTSmallT	correct	congruent	0.40234	no	T	T
228.5625	n/a	58512	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
229.640625	n/a	58788	largeTSmallT	correct	congruent	0.37891	no	T	T
230.0195312	n/a	58885	responseLargeT	correct	n/a	0.37891	no	n/a	n/a
231.09375	n/a	59160	largeHSmallT	correct	incongruent	0.51172	no	H	T
231.6054688	n/a	59291	responseLargeH	correct	n/a	0.51172	no	n/a	n/a
232.6679688	n/a	59563	largeTSmallH	correct	incongruent	0.47656	no	T	H
233.1445312	n/a	59685	responseLargeT	correct	n/a	0.47656	no	n/a	n/a
234.2109375	n/a	59958	largeTSmallT	correct	congruent	0.42578	no	T	T
234.6367188	n/a	60067	responseLargeT	correct	n/a	0.42578	no	n/a	n/a
235.7070312	n/a	60341	largeTSmallH	correct	incongruent	0.39453	no	T	H
236.1015625	n/a	60442	responseLargeT	correct	n/a	0.39453	no	n/a	n/a
237.171875	n/a	60716	largeHSmallH	correct	congruent	0.39453	no	H	H
237.5664062	n/a	60817	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
238.640625	n/a	61092	largeTSmallH	correct	incongruent	0.38281	no	T	H
239.0234375	n/a	61190	responseLargeT	correct	n/a	0.38281	no	n/a	n/a
240.09375	n/a	61464	largeHSmallH	correct	congruent	0.37891	no	H	H
240.4726562	n/a	61561	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
241.546875	n/a	61836	largeTSmallH	correct	incongruent	0.32422	no	T	H
241.8710938	n/a	61919	responseLargeT	correct	n/a	0.32422	no	n/a	n/a
242.9335938	n/a	62191	largeTSmallH	correct	incongruent	0.44531	no	T	H
243.3789062	n/a	62305	responseLargeT	correct	n/a	0.44531	no	n/a	n/a
244.4375	n/a	62576	largeTSmallT	correct	congruent	0.59766	no	T	T
245.0351562	n/a	62729	responseLargeT	correct	n/a	0.59766	no	n/a	n/a
246.09375	n/a	63000	largeHSmallT	correct	incongruent	0.44922	no	H	T
246.5429688	n/a	63115	responseLargeH	correct	n/a	0.44922	no	n/a	n/a
247.6132812	n/a	63389	largeHSmallT	correct	incongruent	0.39453	no	H	T
248.0078125	n/a	63490	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
249.078125	n/a	63764	largeHSmallT	correct	incongruent	0.39062	no	H	T
249.46875	n/a	63864	responseLargeH	correct	n/a	0.39062	no	n/a	n/a
250.546875	n/a	64140	largeTSmallH	correct	incongruent	0.44922	no	T	H
250.9960938	n/a	64255	responseLargeT	correct	n/a	0.44922	no	n/a	n/a
252.0507812	n/a	64525	largeHSmallH	correct	congruent	0.39453	no	H	H
252.4453125	n/a	64626	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
253.5039062	n/a	64897	largeHSmallT	correct	incongruent	0.38281	no	H	T
253.8867188	n/a	64995	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
254.9570312	n/a	65269	largeTSmallT	correct	congruent	0.40625	no	T	T
255.3632812	n/a	65373	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
256.4375	n/a	65648	largeHSmallT	correct	incongruent	0.39453	no	H	T
256.8320312	n/a	65749	responseLargeH	correct	n/a	0.39453	no	n/a	n/a
257.90625	n/a	66024	largeHSmallT	correct	incongruent	0.37109	no	H	T
258.2773438	n/a	66119	responseLargeH	correct	n/a	0.37109	no	n/a	n/a
259.34375	n/a	66392	largeTSmallT	correct	congruent	0.45312	no	T	T
259.796875	n/a	66508	responseLargeT	correct	n/a	0.45312	no	n/a	n/a
260.8671875	n/a	66782	largeHSmallT	correct	incongruent	0.35938	no	H	T
261.2265625	n/a	66874	responseLargeH	correct	n/a	0.35938	no	n/a	n/a
