onset	duration	sample	value	stimulus	response_type	response_time
20.19140625	n/a	5169	C	nontarget	n/a	n/a
21.86328125	n/a	5597	D	nontarget	n/a	n/a
23.43359375	n/a	5999	A	nontarget	n/a	n/a
25.00390625	n/a	6401	B	nontarget	n/a	n/a
26.578125	n/a	6804	C	nontarget	n/a	n/a
28.13671875	n/a	7203	A	nontarget	n/a	n/a
29.7109375	n/a	7606	D	nontarget	n/a	n/a
31.26953125	n/a	8005	A	nontarget	n/a	n/a
32.83203125	n/a	8405	C	nontarget	n/a	n/a
34.390625	n/a	8804	D	nontarget	n/a	n/a
35.94921875	n/a	9203	A	nontarget	n/a	n/a
37.51171875	n/a	9603	A	target	hit	421.875
37.93359375	n/a	9711	rt	n/a	hit	421.875
39.07421875	n/a	10003	C	nontarget	n/a	n/a
40.64453125	n/a	10405	A	nontarget	n/a	n/a
42.21875	n/a	10808	C	nontarget	n/a	n/a
43.7890625	n/a	11210	A	nontarget	n/a	n/a
45.36328125	n/a	11613	D	nontarget	n/a	n/a
46.9375	n/a	12016	A	nontarget	n/a	n/a
48.51171875	n/a	12419	D	nontarget	n/a	n/a
50.0703125	n/a	12818	A	nontarget	n/a	n/a
51.62890625	n/a	13217	C	nontarget	n/a	n/a
53.19140625	n/a	13617	B	nontarget	n/a	n/a
54.75	n/a	14016	C	nontarget	n/a	n/a
56.30859375	n/a	14415	C	target	hit	417.9688
56.7265625	n/a	14522	rt	n/a	hit	417.9688
57.87109375	n/a	14815	B	nontarget	n/a	n/a
59.4296875	n/a	15214	A	nontarget	n/a	n/a
60.98828125	n/a	15613	D	nontarget	n/a	n/a
62.55078125	n/a	16013	B	nontarget	n/a	n/a
64.109375	n/a	16412	A	nontarget	n/a	n/a
65.671875	n/a	16812	D	nontarget	n/a	n/a
67.23046875	n/a	17211	C	nontarget	n/a	n/a
68.79296875	n/a	17611	D	nontarget	n/a	n/a
70.3515625	n/a	18010	B	nontarget	n/a	n/a
71.91015625	n/a	18409	C	nontarget	n/a	n/a
73.47265625	n/a	18809	C	target	hit	503.9062
73.9765625	n/a	18938	rt	n/a	hit	503.9062
75.03125	n/a	19208	D	nontarget	n/a	n/a
76.58984375	n/a	19607	B	nontarget	n/a	n/a
78.1484375	n/a	20006	C	nontarget	n/a	n/a
79.7109375	n/a	20406	B	nontarget	n/a	n/a
81.26953125	n/a	20805	D	nontarget	n/a	n/a
82.828125	n/a	21204	A	nontarget	n/a	n/a
84.390625	n/a	21604	B	nontarget	n/a	n/a
85.94921875	n/a	22003	B	target	hit	527.3438
86.4765625	n/a	22138	rt	n/a	hit	527.3438
87.51171875	n/a	22403	D	nontarget	n/a	n/a
89.0703125	n/a	22802	A	nontarget	n/a	n/a
90.62890625	n/a	23201	D	nontarget	n/a	n/a
92.19140625	n/a	23601	B	nontarget	n/a	n/a
93.75	n/a	24000	B	target	hit	593.75
94.34375	n/a	24152	rt	n/a	hit	593.75
95.30859375	n/a	24399	D	nontarget	n/a	n/a
96.87109375	n/a	24799	B	nontarget	n/a	n/a
98.4296875	n/a	25198	D	nontarget	n/a	n/a
99.98828125	n/a	25597	A	nontarget	n/a	n/a
101.5507812	n/a	25997	A	target	hit	523.4375
102.0742188	n/a	26131	rt	n/a	hit	523.4375
103.109375	n/a	26396	D	nontarget	n/a	n/a
104.6679688	n/a	26795	C	nontarget	n/a	n/a
106.2304688	n/a	27195	B	nontarget	n/a	n/a
107.7890625	n/a	27594	A	nontarget	n/a	n/a
109.3476562	n/a	27993	A	target	hit	527.3438
109.875	n/a	28128	rt	n/a	hit	527.3438
110.9101562	n/a	28393	C	nontarget	n/a	n/a
112.46875	n/a	28792	A	nontarget	n/a	n/a
114.03125	n/a	29192	A	target	hit	433.5938
114.4648438	n/a	29303	rt	n/a	hit	433.5938
