onset	duration	sample	value	response_type	response_time
33.64697266	n/a	8613.625	nontarget	correct	0.76465
34.41162109	n/a	8809.375	rt	correct	0.76465
35.13964844	n/a	8995.75	nontarget	correct	0.3208
35.46044922	n/a	9077.875	rt	correct	0.3208
36.20654297	n/a	9268.875	nontarget	correct	0.3418
36.54833984	n/a	9356.375	rt	correct	0.3418
37.28759766	n/a	9545.625	nontarget	correct	0.31738
37.60498047	n/a	9626.875	rt	correct	0.31738
38.35302734	n/a	9818.375	nontarget	correct	0.26904
38.62207031	n/a	9887.25	rt	correct	0.26904
39.41943359	n/a	10091.375	target	correct	n/a
40.91259766	n/a	10473.625	nontarget	correct	0.3877
41.30029297	n/a	10572.875	rt	correct	0.3877
41.97998047	n/a	10746.875	nontarget	correct	0.25342
42.23339844	n/a	10811.75	rt	correct	0.25342
43.06054688	n/a	11023.5	nontarget	correct	0.25439
43.31494141	n/a	11088.625	rt	correct	0.25439
44.12646484	n/a	11296.375	nontarget	correct	0.24854
44.375	n/a	11360	rt	correct	0.24854
45.1953125	n/a	11570	nontarget	correct	0.2832
45.47851562	n/a	11642.5	rt	correct	0.2832
46.26074219	n/a	11842.75	nontarget	correct	0.26758
46.52832031	n/a	11911.25	rt	correct	0.26758
47.32617188	n/a	12115.5	target	incorrect	0.27197
47.59814453	n/a	12185.125	rt	incorrect	0.27197
48.40625	n/a	12392	nontarget	correct	0.41602
48.82226562	n/a	12498.5	rt	correct	0.41602
49.48632812	n/a	12668.5	nontarget	correct	0.41455
49.90087891	n/a	12774.625	rt	correct	0.41455
50.55371094	n/a	12941.75	nontarget	correct	0.33984
50.89355469	n/a	13028.75	rt	correct	0.33984
51.61914062	n/a	13214.5	nontarget	correct	0.3042
51.92333984	n/a	13292.375	rt	correct	0.3042
52.69970703	n/a	13491.125	nontarget	correct	0.32373
53.0234375	n/a	13574	rt	correct	0.32373
53.765625	n/a	13764	nontarget	correct	0.3374
54.10302734	n/a	13850.375	rt	correct	0.3374
54.83300781	n/a	14037.25	nontarget	correct	0.41797
55.25097656	n/a	14144.25	rt	correct	0.41797
55.91503906	n/a	14314.25	nontarget	correct	0.2998
56.21484375	n/a	14391	rt	correct	0.2998
56.97949219	n/a	14586.75	nontarget	correct	0.33545
57.31494141	n/a	14672.625	rt	correct	0.33545
58.04589844	n/a	14859.75	nontarget	correct	0.26953
58.31542969	n/a	14928.75	rt	correct	0.26953
59.12597656	n/a	15136.25	target	correct	n/a
60.60546875	n/a	15515	nontarget	correct	0.32617
60.93164062	n/a	15598.5	rt	correct	0.32617
61.68603516	n/a	15791.625	nontarget	correct	0.37842
62.06445312	n/a	15888.5	rt	correct	0.37842
62.75195312	n/a	16064.5	nontarget	correct	0.27246
63.02441406	n/a	16134.25	rt	correct	0.27246
63.81933594	n/a	16337.75	nontarget	correct	0.2793
64.09863281	n/a	16409.25	rt	correct	0.2793
64.89941406	n/a	16614.25	nontarget	correct	0.34424
65.24365234	n/a	16702.375	rt	correct	0.34424
65.96630859	n/a	16887.375	nontarget	correct	0.36279
