onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
21.58837891	n/a	5526.625	largeHSmallH	correct	congruent	1.3271	no	H	H
22.91552734	n/a	5866.375	responseLargeH	correct	n/a	1.3271	no	n/a	n/a
24	n/a	6144	largeHSmallT	correct	incongruent	1.1763	no	H	T
25.17626953	n/a	6445.125	responseLargeH	correct	n/a	1.1763	no	n/a	n/a
26.25341797	n/a	6720.875	largeHSmallH	correct	congruent	0.63965	no	H	H
26.89306641	n/a	6884.625	responseLargeH	correct	n/a	0.63965	no	n/a	n/a
27.97314453	n/a	7161.125	largeTSmallH	correct	incongruent	1.1758	no	T	H
29.14892578	n/a	7462.125	responseLargeT	correct	n/a	1.1758	no	n/a	n/a
30.21337891	n/a	7734.625	largeTSmallT	correct	congruent	0.95068	no	T	T
31.1640625	n/a	7978	responseLargeT	correct	n/a	0.95068	no	n/a	n/a
32.2265625	n/a	8250	largeTSmallH	correct	incongruent	0.74512	no	T	H
32.97167969	n/a	8440.75	responseLargeT	correct	n/a	0.74512	no	n/a	n/a
34.03955078	n/a	8714.125	largeTSmallH	correct	incongruent	0.60059	no	T	H
34.64013672	n/a	8867.875	responseLargeT	correct	n/a	0.60059	no	n/a	n/a
35.70654297	n/a	9140.875	largeTSmallT	correct	congruent	0.42529	no	T	T
36.13183594	n/a	9249.75	responseLargeT	correct	n/a	0.42529	no	n/a	n/a
37.19970703	n/a	9523.125	largeTSmallH	correct	incongruent	0.77539	no	T	H
37.97509766	n/a	9721.625	responseLargeT	correct	n/a	0.77539	no	n/a	n/a
39.03955078	n/a	9994.125	largeTSmallT	correct	congruent	0.54785	no	T	T
39.58740234	n/a	10134.375	responseLargeT	correct	n/a	0.54785	no	n/a	n/a
40.65283203	n/a	10407.125	largeTSmallT	correct	congruent	0.38428	no	T	T
41.03710938	n/a	10505.5	responseLargeT	correct	n/a	0.38428	no	n/a	n/a
42.10595703	n/a	10779.125	largeTSmallT	correct	congruent	0.38281	no	T	T
42.48876953	n/a	10877.125	responseLargeT	correct	n/a	0.38281	no	n/a	n/a
43.55957031	n/a	11151.25	largeHSmallT	correct	incongruent	2.7246	yes	H	T
46.28417969	n/a	11848.75	responseLargeH	correct	n/a	2.7246	yes	n/a	n/a
47.359375	n/a	12124	largeTSmallT	correct	congruent	1.0776	no	T	T
48.43701172	n/a	12399.875	responseLargeT	correct	n/a	1.0776	no	n/a	n/a
49.50585938	n/a	12673.5	largeTSmallT	correct	congruent	0.49365	no	T	T
49.99951172	n/a	12799.875	responseLargeT	correct	n/a	0.49365	no	n/a	n/a
51.06591797	n/a	13072.875	largeHSmallH	error	congruent	0.39307	no	H	H
51.45898438	n/a	13173.5	responseLargeT	error	n/a	0.39307	no	n/a	n/a
52.51953125	n/a	13445	largeHSmallH	correct	congruent	0.90967	no	H	H
53.42919922	n/a	13677.875	responseLargeH	correct	n/a	0.90967	no	n/a	n/a
54.50585938	n/a	13953.5	largeTSmallH	correct	incongruent	0.71826	no	T	H
55.22412109	n/a	14137.375	responseLargeT	correct	n/a	0.71826	no	n/a	n/a
56.29248047	n/a	14410.875	largeHSmallT	correct	incongruent	0.76465	no	H	T
57.05712891	n/a	14606.625	responseLargeH	correct	n/a	0.76465	no	n/a	n/a
58.11914062	n/a	14878.5	largeTSmallT	correct	congruent	0.62256	no	T	T
58.74169922	n/a	15037.875	responseLargeT	correct	n/a	0.62256	no	n/a	n/a
59.8125	n/a	15312	largeHSmallH	correct	congruent	1.0063	no	H	H
60.81884766	n/a	15569.625	responseLargeH	correct	n/a	1.0063	no	n/a	n/a
61.87890625	n/a	15841	largeTSmallH	correct	incongruent	1.4331	no	T	H
63.31201172	n/a	16207.875	responseLargeT	correct	n/a	1.4331	no	n/a	n/a
64.38574219	n/a	16482.75	largeHSmallT	correct	incongruent	1.1401	no	H	T
