onset	duration	sample	value	stimulus	response_type	response_time
20.78271484	n/a	5320.375	B	nontarget	n/a	n/a
22.34716797	n/a	5720.875	C	nontarget	n/a	n/a
23.92041016	n/a	6123.625	C	nontarget	n/a	n/a
25.49365234	n/a	6526.375	B	nontarget	n/a	n/a
27.05371094	n/a	6925.75	A	nontarget	n/a	n/a
28.64208984	n/a	7332.375	A	nontarget	n/a	n/a
30.21435547	n/a	7734.875	D	nontarget	n/a	n/a
31.78955078	n/a	8138.125	A	target	miss	n/a
33.36083984	n/a	8540.375	B	nontarget	miss	n/a
34.93652344	n/a	8943.75	B	nontarget	n/a	n/a
36.50732422	n/a	9345.875	D	nontarget	n/a	n/a
38.06933594	n/a	9745.75	A	nontarget	n/a	n/a
39.640625	n/a	10148	C	nontarget	n/a	n/a
41.21533203	n/a	10551.125	C	nontarget	n/a	n/a
42.78759766	n/a	10953.625	A	nontarget	false_alarm	1103.0273
43.890625	n/a	11236	rt	n/a	false_alarm	1103.0273
44.36279297	n/a	11356.875	A	nontarget	n/a	n/a
45.93408203	n/a	11759.125	D	nontarget	n/a	n/a
47.50878906	n/a	12162.25	A	target	hit	1270.5078
48.77929688	n/a	12487.5	rt	n/a	hit	1270.5078
49.08056641	n/a	12564.625	D	target	hit	1481.9336
50.5625	n/a	12944	rt	n/a	hit	1481.9336
50.65527344	n/a	12967.75	D	nontarget	n/a	n/a
52.22753906	n/a	13370.25	D	target	miss	n/a
53.80224609	n/a	13773.375	C	nontarget	miss	n/a
55.37353516	n/a	14175.625	B	nontarget	n/a	n/a
56.94824219	n/a	14578.75	D	nontarget	n/a	n/a
58.52050781	n/a	14981.25	B	target	miss	n/a
60.09570312	n/a	15384.5	B	nontarget	miss	n/a
61.68066406	n/a	15790.25	D	nontarget	n/a	n/a
63.25537109	n/a	16193.375	C	nontarget	n/a	n/a
64.82714844	n/a	16595.75	C	nontarget	n/a	n/a
66.40087891	n/a	16998.625	B	nontarget	n/a	n/a
67.97363281	n/a	17401.25	B	nontarget	n/a	n/a
69.54736328	n/a	17804.125	B	target	late_hit	1688.4766
71.10839844	n/a	18203.75	D	nontarget	late_hit	n/a
71.23583984	n/a	18236.375	rt	n/a	n/a	127.4414
72.66699219	n/a	18602.75	C	nontarget	n/a	n/a
74.24023438	n/a	19005.5	A	nontarget	n/a	n/a
75.81542969	n/a	19408.75	B	nontarget	n/a	n/a
77.38720703	n/a	19811.125	D	nontarget	n/a	n/a
78.9609375	n/a	20214	D	nontarget	n/a	n/a
80.53369141	n/a	20616.625	C	nontarget	n/a	n/a
82.10693359	n/a	21019.375	C	nontarget	n/a	n/a
83.68115234	n/a	21422.375	A	nontarget	false_alarm	810.5469
84.49169922	n/a	21629.875	rt	n/a	false_alarm	810.5469
85.25341797	n/a	21824.875	B	nontarget	n/a	n/a
86.82666016	n/a	22227.625	B	nontarget	n/a	n/a
88.39990234	n/a	22630.375	C	nontarget	n/a	n/a
89.97509766	n/a	23033.625	B	target	miss	n/a
91.54638672	n/a	23435.875	C	target	miss	n/a
93.12011719	n/a	23838.75	B	target	hit	503.418
93.62353516	n/a	23967.625	rt	n/a	hit	503.418
94.69335938	n/a	24241.5	C	target	miss	n/a
96.25341797	n/a	24640.875	B	target	hit	478.0273
96.73144531	n/a	24763.25	rt	n/a	hit	478.0273
97.82666016	n/a	25043.625	D	nontarget	n/a	n/a
99.39990234	n/a	25446.375	D	nontarget	n/a	n/a
100.9746094	n/a	25849.5	D	target	hit	522.9492
101.4975586	n/a	25983.375	rt	n/a	hit	522.9492
102.5463867	n/a	26251.875	D	target	hit	664.0625
103.2104492	n/a	26421.875	rt	n/a	hit	664.0625
104.1196289	n/a	26654.625	D	target	hit	698.7305
104.8183594	n/a	26833.5	rt	n/a	hit	698.7305
105.6928711	n/a	27057.375	C	nontarget	n/a	n/a
107.2529297	n/a	27456.75	C	nontarget	n/a	n/a
108.8134766	n/a	27856.25	D	nontarget	n/a	n/a
110.3730469	n/a	28255.5	B	nontarget	n/a	n/a
111.934082	n/a	28655.125	A	nontarget	n/a	n/a
113.5195312	n/a	29061	A	nontarget	n/a	n/a
115.0927734	n/a	29463.75	C	nontarget	n/a	n/a
116.6674805	n/a	29866.875	D	nontarget	n/a	n/a
118.2392578	n/a	30269.25	C	target	hit	427.2461
118.6665039	n/a	30378.625	rt	n/a	hit	427.2461
119.8129883	n/a	30672.125	C	nontarget	n/a	n/a
121.4008789	n/a	31078.625	D	nontarget	n/a	n/a
122.9726562	n/a	31481	D	nontarget	n/a	n/a
124.5458984	n/a	31883.75	C	nontarget	n/a	n/a
126.1191406	n/a	32286.5	D	target	miss	n/a
127.6943359	n/a	32689.75	D	nontarget	miss	n/a
129.265625	n/a	33092	A	nontarget	n/a	n/a
130.8520508	n/a	33498.125	A	nontarget	n/a	n/a
132.4257812	n/a	33901	C	nontarget	n/a	n/a
134.0004883	n/a	34304.125	D	nontarget	n/a	n/a
135.5722656	n/a	34706.5	A	nontarget	n/a	n/a
137.1455078	n/a	35109.25	C	nontarget	n/a	n/a
138.71875	n/a	35512	B	nontarget	n/a	n/a
140.2792969	n/a	35911.5	A	nontarget	n/a	n/a
141.8535156	n/a	36314.5	D	nontarget	n/a	n/a
143.425293	n/a	36716.875	B	nontarget	n/a	n/a
144.9990234	n/a	37119.75	B	nontarget	n/a	n/a
146.5717773	n/a	37522.375	C	nontarget	n/a	n/a
148.1455078	n/a	37925.25	B	target	miss	n/a
149.7202148	n/a	38328.375	A	nontarget	miss	n/a
151.2919922	n/a	38730.75	C	nontarget	n/a	n/a
152.8515625	n/a	39130	B	nontarget	n/a	n/a
154.4116211	n/a	39529.375	A	nontarget	n/a	n/a
155.9731445	n/a	39929.125	C	nontarget	n/a	n/a
157.5585938	n/a	40335	D	nontarget	n/a	n/a
159.1323242	n/a	40737.875	B	nontarget	n/a	n/a
160.7050781	n/a	41140.5	B	nontarget	n/a	n/a
162.2797852	n/a	41543.625	C	nontarget	n/a	n/a
163.8515625	n/a	41946	D	nontarget	n/a	n/a
165.425293	n/a	42348.875	A	nontarget	n/a	n/a
166.9863281	n/a	42748.5	B	nontarget	n/a	n/a
168.5712891	n/a	43154.25	B	nontarget	n/a	n/a
170.1464844	n/a	43557.5	B	target	miss	n/a
171.7177734	n/a	43959.75	B	target	hit	465.332
172.1831055	n/a	44078.875	rt	n/a	hit	465.332
173.2919922	n/a	44362.75	A	nontarget	n/a	n/a
174.8642578	n/a	44765.25	D	nontarget	n/a	n/a
176.4521484	n/a	45171.75	A	target	hit	606.4453
177.0585938	n/a	45327	rt	n/a	hit	606.4453
178.0244141	n/a	45574.25	A	nontarget	n/a	n/a
179.5981445	n/a	45977.125	D	nontarget	n/a	n/a
181.1743164	n/a	46380.625	A	target	hit	508.3008
181.6826172	n/a	46510.75	rt	n/a	hit	508.3008
182.7446289	n/a	46782.625	C	nontarget	n/a	n/a
184.3178711	n/a	47185.375	A	target	miss	n/a
185.8789062	n/a	47585	A	nontarget	miss	n/a
187.4643555	n/a	47990.875	A	target	hit	435.0586
187.8994141	n/a	48102.25	rt	n/a	hit	435.0586
189.0380859	n/a	48393.75	B	nontarget	n/a	n/a
190.6123047	n/a	48796.75	D	nontarget	n/a	n/a
192.1855469	n/a	49199.5	D	nontarget	n/a	n/a
193.7573242	n/a	49601.875	D	target	hit	519.043
194.2763672	n/a	49734.75	rt	n/a	hit	519.043
195.3442383	n/a	50008.125	D	target	hit	483.3984
195.8276367	n/a	50131.875	rt	n/a	hit	483.3984
196.9189453	n/a	50411.25	A	nontarget	false_alarm	342.2852
197.2612305	n/a	50498.875	rt	n/a	false_alarm	342.2852
198.4907227	n/a	50813.625	D	target	miss	n/a
200.0639648	n/a	51216.375	A	target	miss	n/a
201.637207	n/a	51619.125	A	nontarget	miss	n/a
203.2119141	n/a	52022.25	C	nontarget	n/a	n/a
204.7973633	n/a	52428.125	C	nontarget	n/a	n/a
206.3706055	n/a	52830.875	C	target	hit	1048.8281
207.4194336	n/a	53099.375	rt	n/a	hit	1048.8281
207.9453125	n/a	53234	A	nontarget	n/a	n/a
209.5170898	n/a	53636.375	B	nontarget	n/a	n/a
211.0908203	n/a	54039.25	C	nontarget	n/a	n/a
212.6635742	n/a	54441.875	C	nontarget	n/a	n/a
214.2368164	n/a	54844.625	D	nontarget	n/a	n/a
215.796875	n/a	55244	C	target	hit	550.7812
216.3476562	n/a	55385	rt	n/a	hit	550.7812
217.3574219	n/a	55643.5	A	nontarget	n/a	n/a
218.9301758	n/a	56046.125	A	nontarget	n/a	n/a
220.5048828	n/a	56449.25	D	nontarget	n/a	n/a
222.0766602	n/a	56851.625	A	target	hit	443.8477
222.5205078	n/a	56965.25	rt	n/a	hit	443.8477
223.6503906	n/a	57254.5	C	nontarget	n/a	n/a
225.2236328	n/a	57657.25	A	target	miss	n/a
226.796875	n/a	58060	A	nontarget	miss	n/a
228.3569336	n/a	58459.375	B	nontarget	n/a	n/a
229.9165039	n/a	58858.625	B	nontarget	n/a	n/a
231.4770508	n/a	59258.125	B	target	hit	659.1797
232.1362305	n/a	59426.875	rt	n/a	hit	659.1797
233.0629883	n/a	59664.125	D	nontarget	n/a	n/a
234.637207	n/a	60067.125	A	nontarget	n/a	n/a
236.2099609	n/a	60469.75	A	nontarget	n/a	n/a
237.7832031	n/a	60872.5	B	nontarget	n/a	n/a
239.3564453	n/a	61275.25	C	nontarget	n/a	n/a
240.9296875	n/a	61678	A	nontarget	false_alarm	711.9141
241.6416016	n/a	61860.25	rt	n/a	false_alarm	711.9141
242.4907227	n/a	62077.625	B	nontarget	n/a	n/a
244.0761719	n/a	62483.5	D	nontarget	n/a	n/a
245.6499023	n/a	62886.375	B	target	hit	468.75
246.1186523	n/a	63006.375	rt	n/a	hit	468.75
247.2226562	n/a	63289	D	target	miss	n/a
248.7978516	n/a	63692.25	C	nontarget	miss	n/a
250.3696289	n/a	64094.625	A	nontarget	n/a	n/a
