onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
12.13378906	n/a	3106.25	largeTSmallH	correct	incongruent	1.8267	yes	T	H
13.96044922	n/a	3573.875	responseLargeT	correct	n/a	1.8267	yes	n/a	n/a
15.0390625	n/a	3850	largeTSmallH	error	incongruent	0.49072	no	T	H
15.52978516	n/a	3975.625	responseLargeH	error	n/a	0.49072	no	n/a	n/a
16.59912109	n/a	4249.375	largeHSmallT	correct	incongruent	0.7002	no	H	T
17.29931641	n/a	4428.625	responseLargeH	correct	n/a	0.7002	no	n/a	n/a
18.37255859	n/a	4703.375	largeTSmallH	correct	incongruent	0.67041	no	T	H
19.04296875	n/a	4875	responseLargeT	correct	n/a	0.67041	no	n/a	n/a
20.11914062	n/a	5150.5	largeHSmallT	correct	incongruent	0.63428	no	H	T
20.75341797	n/a	5312.875	responseLargeH	correct	n/a	0.63428	no	n/a	n/a
21.8125	n/a	5584	largeTSmallT	correct	congruent	0.47607	no	T	T
22.28857422	n/a	5705.875	responseLargeT	correct	n/a	0.47607	no	n/a	n/a
23.37255859	n/a	5983.375	largeTSmallH	correct	incongruent	0.48242	no	T	H
23.85498047	n/a	6106.875	responseLargeT	correct	n/a	0.48242	no	n/a	n/a
24.91894531	n/a	6379.25	largeHSmallH	correct	congruent	0.50732	no	H	H
25.42626953	n/a	6509.125	responseLargeH	correct	n/a	0.50732	no	n/a	n/a
26.50537109	n/a	6785.375	largeHSmallT	correct	incongruent	0.73242	no	H	T
27.23779297	n/a	6972.875	responseLargeH	correct	n/a	0.73242	no	n/a	n/a
28.30566406	n/a	7246.25	largeTSmallT	correct	congruent	0.51172	no	T	T
28.81738281	n/a	7377.25	responseLargeT	correct	n/a	0.51172	no	n/a	n/a
29.87890625	n/a	7649	largeHSmallH	correct	congruent	0.48438	no	H	H
30.36328125	n/a	7773	responseLargeH	correct	n/a	0.48438	no	n/a	n/a
31.42529297	n/a	8044.875	largeHSmallT	correct	incongruent	0.521	no	H	T
31.94628906	n/a	8178.25	responseLargeH	correct	n/a	0.521	no	n/a	n/a
33.02539062	n/a	8454.5	largeHSmallT	correct	incongruent	0.43555	no	H	T
33.4609375	n/a	8566	responseLargeH	correct	n/a	0.43555	no	n/a	n/a
34.53125	n/a	8840	largeTSmallH	correct	incongruent	0.52881	no	T	H
35.06005859	n/a	8975.375	responseLargeT	correct	n/a	0.52881	no	n/a	n/a
36.11914062	n/a	9246.5	largeTSmallH	error	incongruent	0.45508	no	T	H
36.57421875	n/a	9363	responseLargeH	error	n/a	0.45508	no	n/a	n/a
37.63867188	n/a	9635.5	largeHSmallH	correct	congruent	0.50146	no	H	H
38.14013672	n/a	9763.875	responseLargeH	correct	n/a	0.50146	no	n/a	n/a
39.21191406	n/a	10038.25	largeTSmallT	correct	congruent	0.46582	no	T	T
39.67773438	n/a	10157.5	responseLargeT	correct	n/a	0.46582	no	n/a	n/a
40.74511719	n/a	10430.75	largeTSmallT	correct	congruent	0.46533	no	T	T
41.21044922	n/a	10549.875	responseLargeT	correct	n/a	0.46533	no	n/a	n/a
42.29199219	n/a	10826.75	largeTSmallH	correct	incongruent	0.44727	no	T	H
42.73925781	n/a	10941.25	responseLargeT	correct	n/a	0.44727	no	n/a	n/a
43.81201172	n/a	11215.875	largeTSmallH	correct	incongruent	0.91992	no	T	H
44.73193359	n/a	11451.375	responseLargeT	correct	n/a	0.91992	no	n/a	n/a
45.79882812	n/a	11724.5	largeTSmallT	correct	congruent	0.45215	no	T	T
46.25097656	n/a	11840.25	responseLargeT	correct	n/a	0.45215	no	n/a	n/a
47.33203125	n/a	12117	largeHSmallH	correct	congruent	0.4668	no	H	H
47.79882812	n/a	12236.5	responseLargeH	correct	n/a	0.4668	no	n/a	n/a
48.86523438	n/a	12509.5	largeTSmallT	correct	congruent	0.58984	no	T	T
49.45507812	n/a	12660.5	responseLargeT	correct	n/a	0.58984	no	n/a	n/a
50.51855469	n/a	12932.75	largeHSmallH	correct	congruent	0.50635	no	H	H
51.02490234	n/a	13062.375	responseLargeH	correct	n/a	0.50635	no	n/a	n/a
52.10498047	n/a	13338.875	largeHSmallH	correct	congruent	0.7124	no	H	H
52.81738281	n/a	13521.25	responseLargeH	correct	n/a	0.7124	no	n/a	n/a
53.89160156	n/a	13796.25	largeHSmallT	correct	incongruent	0.56445	no	H	T
54.45605469	n/a	13940.75	responseLargeH	correct	n/a	0.56445	no	n/a	n/a
55.53125	n/a	14216	largeHSmallH	correct	congruent	0.44336	no	H	H
55.97460938	n/a	14329.5	responseLargeH	correct	n/a	0.44336	no	n/a	n/a
57.05175781	n/a	14605.25	largeHSmallT	correct	incongruent	0.4126	no	H	T
57.46435547	n/a	14710.875	responseLargeH	correct	n/a	0.4126	no	n/a	n/a
58.54492188	n/a	14987.5	largeHSmallT	correct	incongruent	0.41748	no	H	T
58.96240234	n/a	15094.375	responseLargeH	correct	n/a	0.41748	no	n/a	n/a
60.03808594	n/a	15369.75	largeTSmallT	correct	congruent	0.51514	no	T	T
60.55322266	n/a	15501.625	responseLargeT	correct	n/a	0.51514	no	n/a	n/a
61.625	n/a	15776	largeTSmallT	correct	congruent	0.56543	no	T	T
62.19042969	n/a	15920.75	responseLargeT	correct	n/a	0.56543	no	n/a	n/a
63.26464844	n/a	16195.75	largeHSmallH	correct	congruent	0.5376	no	H	H
63.80224609	n/a	16333.375	responseLargeH	correct	n/a	0.5376	no	n/a	n/a
64.87792969	n/a	16608.75	largeTSmallT	correct	congruent	0.39258	no	T	T
65.27050781	n/a	16709.25	responseLargeT	correct	n/a	0.39258	no	n/a	n/a
66.34472656	n/a	16984.25	largeHSmallT	correct	incongruent	0.52441	no	H	T
66.86914062	n/a	17118.5	responseLargeH	correct	n/a	0.52441	no	n/a	n/a
67.93115234	n/a	17390.375	largeHSmallH	correct	congruent	0.50684	no	H	H
68.43798828	n/a	17520.125	responseLargeH	correct	n/a	0.50684	no	n/a	n/a
69.50488281	n/a	17793.25	largeHSmallT	correct	incongruent	0.4082	no	H	T
69.91308594	n/a	17897.75	responseLargeH	correct	n/a	0.4082	no	n/a	n/a
70.98486328	n/a	18172.125	largeHSmallT	correct	incongruent	0.47412	no	H	T
71.45898438	n/a	18293.5	responseLargeH	correct	n/a	0.47412	no	n/a	n/a
72.53125	n/a	18568	largeTSmallH	correct	incongruent	0.53662	no	T	H
73.06787109	n/a	18705.375	responseLargeT	correct	n/a	0.53662	no	n/a	n/a
74.14453125	n/a	18981	largeTSmallT	error	congruent	0.32129	no	T	T
74.46582031	n/a	19063.25	responseLargeH	error	n/a	0.32129	no	n/a	n/a
75.53125	n/a	19336	largeTSmallH	correct	incongruent	0.50732	no	T	H
76.03857422	n/a	19465.875	responseLargeT	correct	n/a	0.50732	no	n/a	n/a
77.10449219	n/a	19738.75	largeTSmallH	correct	incongruent	0.46338	no	T	H
77.56787109	n/a	19857.375	responseLargeT	correct	n/a	0.46338	no	n/a	n/a
78.63769531	n/a	20131.25	largeTSmallT	correct	congruent	0.4126	no	T	T
79.05029297	n/a	20236.875	responseLargeT	correct	n/a	0.4126	no	n/a	n/a
80.11767578	n/a	20510.125	largeTSmallH	correct	incongruent	0.41113	no	T	H
80.52880859	n/a	20615.375	responseLargeT	correct	n/a	0.41113	no	n/a	n/a
81.59765625	n/a	20889	largeTSmallT	correct	congruent	0.5127	no	T	T
82.11035156	n/a	21020.25	responseLargeT	correct	n/a	0.5127	no	n/a	n/a
83.17089844	n/a	21291.75	largeTSmallH	correct	incongruent	0.42432	no	T	H
83.59521484	n/a	21400.375	responseLargeT	correct	n/a	0.42432	no	n/a	n/a
84.67724609	n/a	21677.375	largeTSmallT	correct	congruent	0.37598	no	T	T
85.05322266	n/a	21773.625	responseLargeT	correct	n/a	0.37598	no	n/a	n/a
86.11767578	n/a	22046.125	largeTSmallT	correct	congruent	0.40283	no	T	T
86.52050781	n/a	22149.25	responseLargeT	correct	n/a	0.40283	no	n/a	n/a
87.59765625	n/a	22425	largeHSmallH	correct	congruent	0.54883	no	H	H
88.14648438	n/a	22565.5	responseLargeH	correct	n/a	0.54883	no	n/a	n/a
89.2109375	n/a	22838	largeTSmallH	correct	incongruent	0.56641	no	T	H
89.77734375	n/a	22983	responseLargeT	correct	n/a	0.56641	no	n/a	n/a
90.85058594	n/a	23257.75	largeTSmallT	correct	congruent	0.65088	no	T	T
91.50146484	n/a	23424.375	responseLargeT	correct	n/a	0.65088	no	n/a	n/a
92.57080078	n/a	23698.125	largeTSmallH	correct	incongruent	0.45801	no	T	H
93.02880859	n/a	23815.375	responseLargeT	correct	n/a	0.45801	no	n/a	n/a
94.09082031	n/a	24087.25	largeHSmallT	error	incongruent	0.43555	no	H	T
94.52636719	n/a	24198.75	responseLargeT	error	n/a	0.43555	no	n/a	n/a
95.59716797	n/a	24472.875	largeHSmallT	correct	incongruent	0.64697	no	H	T
96.24414062	n/a	24638.5	responseLargeH	correct	n/a	0.64697	no	n/a	n/a
97.30371094	n/a	24909.75	largeTSmallH	correct	incongruent	0.51611	no	T	H
97.81982422	n/a	25041.875	responseLargeT	correct	n/a	0.51611	no	n/a	n/a
98.890625	n/a	25316	largeHSmallH	correct	congruent	0.56641	no	H	H
99.45703125	n/a	25461	responseLargeH	correct	n/a	0.56641	no	n/a	n/a
100.5170898	n/a	25732.375	largeHSmallH	error	congruent	0.32373	no	H	H
100.8408203	n/a	25815.25	responseLargeT	error	n/a	0.32373	no	n/a	n/a
101.9169922	n/a	26090.75	largeTSmallH	correct	incongruent	0.53662	no	T	H
102.4536133	n/a	26228.125	responseLargeT	correct	n/a	0.53662	no	n/a	n/a
103.5537109	n/a	26509.75	largeTSmallT	correct	congruent	0.47412	no	T	T
104.027832	n/a	26631.125	responseLargeT	correct	n/a	0.47412	no	n/a	n/a
105.090332	n/a	26903.125	largeTSmallT	correct	congruent	0.46191	no	T	T
105.5522461	n/a	27021.375	responseLargeT	correct	n/a	0.46191	no	n/a	n/a
106.6235352	n/a	27295.625	largeHSmallH	correct	congruent	0.5542	no	H	H
107.1777344	n/a	27437.5	responseLargeH	correct	n/a	0.5542	no	n/a	n/a
108.2504883	n/a	27712.125	largeHSmallT	correct	incongruent	0.43555	no	H	T
108.6860352	n/a	27823.625	responseLargeH	correct	n/a	0.43555	no	n/a	n/a
109.7568359	n/a	28097.75	largeHSmallH	correct	congruent	0.50439	no	H	H
110.2612305	n/a	28226.875	responseLargeH	correct	n/a	0.50439	no	n/a	n/a
111.3305664	n/a	28500.625	largeHSmallT	correct	incongruent	0.40674	no	H	T
111.7373047	n/a	28604.75	responseLargeH	correct	n/a	0.40674	no	n/a	n/a
112.8100586	n/a	28879.375	largeHSmallH	correct	congruent	0.36182	no	H	H
113.171875	n/a	28972	responseLargeH	correct	n/a	0.36182	no	n/a	n/a
114.25	n/a	29248	largeTSmallH	correct	incongruent	0.56689	no	T	H
114.8168945	n/a	29393.125	responseLargeT	correct	n/a	0.56689	no	n/a	n/a
115.8901367	n/a	29667.875	largeTSmallT	correct	congruent	0.44531	no	T	T
116.3354492	n/a	29781.875	responseLargeT	correct	n/a	0.44531	no	n/a	n/a
117.3964844	n/a	30053.5	largeTSmallT	correct	congruent	0.49805	no	T	T
117.8945312	n/a	30181	responseLargeT	correct	n/a	0.49805	no	n/a	n/a
118.956543	n/a	30452.875	largeHSmallT	correct	incongruent	0.47998	no	H	T
119.4365234	n/a	30575.75	responseLargeH	correct	n/a	0.47998	no	n/a	n/a
120.503418	n/a	30848.875	largeHSmallH	correct	congruent	0.45508	no	H	H
120.9584961	n/a	30965.375	responseLargeH	correct	n/a	0.45508	no	n/a	n/a
122.0366211	n/a	31241.375	largeTSmallT	correct	congruent	0.53516	no	T	T
122.5717773	n/a	31378.375	responseLargeT	correct	n/a	0.53516	no	n/a	n/a
123.6367188	n/a	31651	largeTSmallH	correct	incongruent	0.4082	no	T	H
124.0449219	n/a	31755.5	responseLargeT	correct	n/a	0.4082	no	n/a	n/a
125.1298828	n/a	32033.25	largeTSmallH	correct	incongruent	0.45801	no	T	H
125.5878906	n/a	32150.5	responseLargeT	correct	n/a	0.45801	no	n/a	n/a
126.6499023	n/a	32422.375	largeHSmallT	correct	incongruent	0.67529	no	H	T
127.3251953	n/a	32595.25	responseLargeH	correct	n/a	0.67529	no	n/a	n/a
128.5161133	n/a	32900.125	largeHSmallH	correct	congruent	0.51416	no	H	H
129.0302734	n/a	33031.75	responseLargeH	correct	n/a	0.51416	no	n/a	n/a
130.1030273	n/a	33306.375	largeTSmallH	correct	incongruent	0.50439	no	T	H
130.6074219	n/a	33435.5	responseLargeT	correct	n/a	0.50439	no	n/a	n/a
131.6762695	n/a	33709.125	largeHSmallH	correct	congruent	0.396	no	H	H
132.0722656	n/a	33810.5	responseLargeH	correct	n/a	0.396	no	n/a	n/a
133.1430664	n/a	34084.625	largeHSmallT	correct	incongruent	0.4707	no	H	T
133.6137695	n/a	34205.125	responseLargeH	correct	n/a	0.4707	no	n/a	n/a
134.6894531	n/a	34480.5	largeHSmallH	correct	congruent	0.4248	no	H	H
135.1142578	n/a	34589.25	responseLargeH	correct	n/a	0.4248	no	n/a	n/a
136.1826172	n/a	34862.75	largeTSmallT	correct	congruent	0.52148	no	T	T
136.7041016	n/a	34996.25	responseLargeT	correct	n/a	0.52148	no	n/a	n/a
137.7695312	n/a	35269	largeTSmallH	correct	incongruent	0.44922	no	T	H
138.21875	n/a	35384	responseLargeT	correct	n/a	0.44922	no	n/a	n/a
139.2895508	n/a	35658.125	largeHSmallT	correct	incongruent	0.52002	no	H	T
139.8095703	n/a	35791.25	responseLargeH	correct	n/a	0.52002	no	n/a	n/a
140.8759766	n/a	36064.25	largeHSmallH	correct	congruent	0.42822	no	H	H
141.3041992	n/a	36173.875	responseLargeH	correct	n/a	0.42822	no	n/a	n/a
142.3823242	n/a	36449.875	largeHSmallT	correct	incongruent	0.6709	no	H	T
143.0532227	n/a	36621.625	responseLargeH	correct	n/a	0.6709	no	n/a	n/a
144.1293945	n/a	36897.125	largeTSmallH	correct	incongruent	0.46191	no	T	H
144.5913086	n/a	37015.375	responseLargeT	correct	n/a	0.46191	no	n/a	n/a
145.6625977	n/a	37289.625	largeHSmallH	correct	congruent	0.45898	no	H	H
146.121582	n/a	37407.125	responseLargeH	correct	n/a	0.45898	no	n/a	n/a
147.1958008	n/a	37682.125	largeHSmallH	correct	congruent	0.47266	no	H	H
147.668457	n/a	37803.125	responseLargeH	correct	n/a	0.47266	no	n/a	n/a
148.7426758	n/a	38078.125	largeHSmallH	correct	congruent	0.37109	no	H	H
149.1137695	n/a	38173.125	responseLargeH	correct	n/a	0.37109	no	n/a	n/a
150.1826172	n/a	38446.75	largeHSmallT	correct	incongruent	0.38135	no	H	T
150.5639648	n/a	38544.375	responseLargeH	correct	n/a	0.38135	no	n/a	n/a
151.6225586	n/a	38815.375	largeHSmallT	correct	incongruent	0.36963	no	H	T
151.9921875	n/a	38910	responseLargeH	correct	n/a	0.36963	no	n/a	n/a
153.0625	n/a	39184	largeTSmallT	correct	congruent	0.5459	no	T	T
153.6083984	n/a	39323.75	responseLargeT	correct	n/a	0.5459	no	n/a	n/a
154.6889648	n/a	39600.375	largeHSmallT	correct	incongruent	0.40967	no	H	T
155.0986328	n/a	39705.25	responseLargeH	correct	n/a	0.40967	no	n/a	n/a
156.1689453	n/a	39979.25	largeTSmallT	correct	congruent	0.37939	no	T	T
156.5483398	n/a	40076.375	responseLargeT	correct	n/a	0.37939	no	n/a	n/a
157.6225586	n/a	40351.375	largeHSmallH	correct	congruent	0.30713	no	H	H
157.9296875	n/a	40430	responseLargeH	correct	n/a	0.30713	no	n/a	n/a
159.0087891	n/a	40706.25	largeHSmallT	error	incongruent	0.33643	no	H	T
159.3452148	n/a	40792.375	responseLargeT	error	n/a	0.33643	no	n/a	n/a
160.4086914	n/a	41064.625	largeTSmallH	correct	incongruent	0.62451	no	T	H
161.0332031	n/a	41224.5	responseLargeT	correct	n/a	0.62451	no	n/a	n/a
162.1157227	n/a	41501.625	largeHSmallH	correct	congruent	0.3833	no	H	H
162.4990234	n/a	41599.75	responseLargeH	correct	n/a	0.3833	no	n/a	n/a
163.5825195	n/a	41877.125	largeTSmallT	correct	congruent	0.39258	no	T	T
163.9750977	n/a	41977.625	responseLargeT	correct	n/a	0.39258	no	n/a	n/a
165.0488281	n/a	42252.5	largeTSmallH	correct	incongruent	0.69727	no	T	H
165.7460938	n/a	42431	responseLargeT	correct	n/a	0.69727	no	n/a	n/a
166.8222656	n/a	42706.5	largeTSmallH	correct	incongruent	0.53174	no	T	H
167.3540039	n/a	42842.625	responseLargeT	correct	n/a	0.53174	no	n/a	n/a
168.4355469	n/a	43119.5	largeTSmallH	correct	incongruent	0.50049	no	T	H
168.9360352	n/a	43247.625	responseLargeT	correct	n/a	0.50049	no	n/a	n/a
170.0087891	n/a	43522.25	largeTSmallH	correct	incongruent	0.46191	no	T	H
170.4707031	n/a	43640.5	responseLargeT	correct	n/a	0.46191	no	n/a	n/a
171.5424805	n/a	43914.875	largeHSmallT	correct	incongruent	0.67236	no	H	T
172.2148438	n/a	44087	responseLargeH	correct	n/a	0.67236	no	n/a	n/a
173.2753906	n/a	44358.5	largeTSmallH	correct	incongruent	0.4458	no	T	H
173.7211914	n/a	44472.625	responseLargeT	correct	n/a	0.4458	no	n/a	n/a
174.7954102	n/a	44747.625	largeTSmallH	correct	incongruent	0.79248	no	T	H
175.5878906	n/a	44950.5	responseLargeT	correct	n/a	0.79248	no	n/a	n/a
