onset	duration	sample	value	response_type	response_time
20.58642578	n/a	5270.125	nontarget	correct	0.83252
21.41894531	n/a	5483.25	rt	correct	0.83252
22.06591797	n/a	5648.875	target	correct	n/a
23.55029297	n/a	6028.875	nontarget	correct	0.33838
23.88867188	n/a	6115.5	rt	correct	0.33838
24.61669922	n/a	6301.875	nontarget	correct	0.41162
25.02832031	n/a	6407.25	rt	correct	0.41162
25.69677734	n/a	6578.375	nontarget	correct	0.34375
26.04052734	n/a	6666.375	rt	correct	0.34375
26.77636719	n/a	6854.75	nontarget	correct	0.38672
27.16308594	n/a	6953.75	rt	correct	0.38672
27.84228516	n/a	7127.625	nontarget	correct	0.37451
28.21679688	n/a	7223.5	rt	correct	0.37451
28.90966797	n/a	7400.875	nontarget	correct	0.28125
29.19091797	n/a	7472.875	rt	correct	0.28125
29.98974609	n/a	7677.375	nontarget	correct	0.27148
30.26123047	n/a	7746.875	rt	correct	0.27148
31.06689453	n/a	7953.125	nontarget	correct	0.43848
31.50537109	n/a	8065.375	rt	correct	0.43848
32.13378906	n/a	8226.25	nontarget	correct	0.30029
32.43408203	n/a	8303.125	rt	correct	0.30029
33.21386719	n/a	8502.75	nontarget	correct	0.2876
33.50146484	n/a	8576.375	rt	correct	0.2876
34.29345703	n/a	8779.125	nontarget	correct	0.32178
34.61523438	n/a	8861.5	rt	correct	0.32178
35.36181641	n/a	9052.625	nontarget	correct	0.32129
35.68310547	n/a	9134.875	rt	correct	0.32129
36.42675781	n/a	9325.25	nontarget	correct	0.32715
36.75390625	n/a	9409	rt	correct	0.32715
37.50683594	n/a	9601.75	nontarget	correct	0.2666
37.7734375	n/a	9670	rt	correct	0.2666
38.57568359	n/a	9875.375	nontarget	correct	0.29297
38.86865234	n/a	9950.375	rt	correct	0.29297
39.65429688	n/a	10151.5	nontarget	correct	0.30664
39.9609375	n/a	10230	rt	correct	0.30664
40.73339844	n/a	10427.75	target	incorrect	0.28027
41.01367188	n/a	10499.5	rt	incorrect	0.28027
41.81347656	n/a	10704.25	nontarget	correct	0.2334
42.046875	n/a	10764	rt	correct	0.2334
42.8828125	n/a	10978	nontarget	correct	0.26172
43.14453125	n/a	11045	rt	correct	0.26172
43.95996094	n/a	11253.75	nontarget	correct	0.26318
44.22314453	n/a	11321.125	rt	correct	0.26318
45.04003906	n/a	11530.25	nontarget	correct	0.18408
45.22412109	n/a	11577.375	rt	correct	0.18408
46.10986328	n/a	11804.125	nontarget	correct	0.25928
46.36914062	n/a	11870.5	rt	correct	0.25928
47.17333984	n/a	12076.375	nontarget	correct	0.31445
47.48779297	n/a	12156.875	rt	correct	0.31445
48.25341797	n/a	12352.875	nontarget	correct	0.25635
48.50976562	n/a	12418.5	rt	correct	0.25635
49.33349609	n/a	12629.375	nontarget	correct	0.2793
49.61279297	n/a	12700.875	rt	correct	0.2793
50.40087891	n/a	12902.625	nontarget	correct	0.33252
50.73339844	n/a	12987.75	rt	correct	0.33252
51.47998047	n/a	13178.875	target	incorrect	0.30029
51.78027344	n/a	13255.75	rt	incorrect	0.30029
52.56005859	n/a	13455.375	nontarget	correct	0.27539
