onset	duration	sample	value	response_type	response_time
16.4296875	n/a	4206	nontarget	correct	0.42578
16.85546875	n/a	4315	rt	correct	0.42578
17.51171875	n/a	4483	nontarget	correct	0.33984
17.8515625	n/a	4570	rt	correct	0.33984
18.58984375	n/a	4759	nontarget	correct	0.3125
18.90234375	n/a	4839	rt	correct	0.3125
19.65625	n/a	5032	nontarget	correct	0.33203
19.98828125	n/a	5117	rt	correct	0.33203
20.72265625	n/a	5305	nontarget	correct	0.40625
21.12890625	n/a	5409	rt	correct	0.40625
21.8046875	n/a	5582	nontarget	correct	0.42188
22.2265625	n/a	5690	rt	correct	0.42188
22.87109375	n/a	5855	nontarget	correct	0.4375
23.30859375	n/a	5967	rt	correct	0.4375
23.9375	n/a	6128	nontarget	correct	0.33594
24.2734375	n/a	6214	rt	correct	0.33594
25.015625	n/a	6404	nontarget	correct	0.28125
25.296875	n/a	6476	rt	correct	0.28125
26.08203125	n/a	6677	nontarget	correct	0.29688
26.37890625	n/a	6753	rt	correct	0.29688
27.1484375	n/a	6950	nontarget	correct	0.29688
27.4453125	n/a	7026	rt	correct	0.29688
28.23046875	n/a	7227	nontarget	correct	0.28906
28.51953125	n/a	7301	rt	correct	0.28906
29.296875	n/a	7500	nontarget	correct	0.29688
29.59375	n/a	7576	rt	correct	0.29688
30.36328125	n/a	7773	nontarget	correct	0.32422
30.6875	n/a	7856	rt	correct	0.32422
31.4296875	n/a	8046	nontarget	correct	0.29297
31.72265625	n/a	8121	rt	correct	0.29297
32.49609375	n/a	8319	nontarget	correct	0.31641
32.8125	n/a	8400	rt	correct	0.31641
33.5625	n/a	8592	nontarget	correct	0.29297
33.85546875	n/a	8667	rt	correct	0.29297
34.64453125	n/a	8869	target	correct	n/a
36.125	n/a	9248	nontarget	correct	0.35547
36.48046875	n/a	9339	rt	correct	0.35547
37.203125	n/a	9524	nontarget	correct	0.35938
37.5625	n/a	9616	rt	correct	0.35938
38.26953125	n/a	9797	target	correct	n/a
39.75	n/a	10176	nontarget	correct	0.35938
40.109375	n/a	10268	rt	correct	0.35938
40.81640625	n/a	10449	nontarget	correct	0.38672
41.203125	n/a	10548	rt	correct	0.38672
41.89453125	n/a	10725	nontarget	correct	0.31641
42.2109375	n/a	10806	rt	correct	0.31641
42.96484375	n/a	10999	nontarget	correct	0.30859
43.2734375	n/a	11078	rt	correct	0.30859
44.02734375	n/a	11271	nontarget	correct	0.30859
44.3359375	n/a	11350	rt	correct	0.30859
45.109375	n/a	11548	target	correct	n/a
46.58984375	n/a	11927	nontarget	correct	0.20703
46.796875	n/a	11980	rt	correct	0.20703
47.66796875	n/a	12203	nontarget	correct	0.25
47.91796875	n/a	12267	rt	correct	0.25
48.734375	n/a	12476	nontarget	correct	0.28516
49.01953125	n/a	12549	rt	correct	0.28516
49.80078125	n/a	12749	nontarget	correct	0.32812
50.12890625	n/a	12833	rt	correct	0.32812
50.87109375	n/a	13023	nontarget	correct	0.33984
51.2109375	n/a	13110	rt	correct	0.33984
51.9375	n/a	13296	target	correct	n/a
53.4140625	n/a	13674	nontarget	correct	0.28125
53.6953125	n/a	13746	rt	correct	0.28125
54.484375	n/a	13948	nontarget	correct	0.26953
54.75390625	n/a	14017	rt	correct	0.26953
55.55078125	n/a	14221	nontarget	correct	0.3125
55.86328125	n/a	14301	rt	correct	0.3125
56.6171875	n/a	14494	nontarget	correct	0.32031
56.9375	n/a	14576	rt	correct	0.32031
57.68359375	n/a	14767	nontarget	correct	0.28125
57.96484375	n/a	14839	rt	correct	0.28125
58.75	n/a	15040	nontarget	correct	0.30859
59.05859375	n/a	15119	rt	correct	0.30859
59.81640625	n/a	15313	nontarget	correct	0.33203
60.1484375	n/a	15398	rt	correct	0.33203
60.89453125	n/a	15589	nontarget	correct	0.29297
61.1875	n/a	15664	rt	correct	0.29297
61.9609375	n/a	15862	nontarget	correct	0.32031
62.28125	n/a	15944	rt	correct	0.32031
63.02734375	n/a	16135	nontarget	correct	0.33594
63.36328125	n/a	16221	rt	correct	0.33594
64.09375	n/a	16408	nontarget	correct	0.33203
64.42578125	n/a	16493	rt	correct	0.33203
65.1640625	n/a	16682	nontarget	correct	0.35156
65.515625	n/a	16772	rt	correct	0.35156
66.23046875	n/a	16955	nontarget	correct	0.42188
66.65234375	n/a	17063	rt	correct	0.42188
67.30859375	n/a	17231	nontarget	correct	0.52344
67.83203125	n/a	17365	rt	correct	0.52344
68.7890625	n/a	17610	nontarget	correct	0.22656
69.015625	n/a	17668	rt	correct	0.22656
69.8671875	n/a	17886	nontarget	correct	0.31641
70.18359375	n/a	17967	rt	correct	0.31641
70.93359375	n/a	18159	nontarget	correct	0.32812
71.26171875	n/a	18243	rt	correct	0.32812
72.00390625	n/a	18433	target	correct	n/a
73.48046875	n/a	18811	nontarget	correct	0.51172
73.9921875	n/a	18942	rt	correct	0.51172
74.9765625	n/a	19194	nontarget	correct	0.20703
75.18359375	n/a	19247	rt	correct	0.20703
76.04296875	n/a	19467	nontarget	correct	0.24609
76.2890625	n/a	19530	rt	correct	0.24609
77.12109375	n/a	19743	target	incorrect	0.26562
77.38671875	n/a	19811	rt	incorrect	0.26562
78.1875	n/a	20016	nontarget	correct	0.26562
78.453125	n/a	20084	rt	correct	0.26562
79.25390625	n/a	20289	nontarget	correct	0.37891
79.6328125	n/a	20386	rt	correct	0.37891
80.3203125	n/a	20562	target	correct	n/a
81.80078125	n/a	20941	nontarget	correct	0.27344
82.07421875	n/a	21011	rt	correct	0.27344
82.8671875	n/a	21214	nontarget	correct	0.36328
83.23046875	n/a	21307	rt	correct	0.36328
83.93359375	n/a	21487	nontarget	correct	0.33984
84.2734375	n/a	21574	rt	correct	0.33984
85.015625	n/a	21764	nontarget	correct	0.31641
85.33203125	n/a	21845	rt	correct	0.31641
86.08203125	n/a	22037	nontarget	correct	0.41797
86.5	n/a	22144	rt	correct	0.41797
87.1484375	n/a	22310	nontarget	correct	0.37109
87.51953125	n/a	22405	rt	correct	0.37109
88.2265625	n/a	22586	nontarget	correct	0.375
88.6015625	n/a	22682	rt	correct	0.375
89.296875	n/a	22860	nontarget	correct	0.31641
89.61328125	n/a	22941	rt	correct	0.31641
90.36328125	n/a	23133	nontarget	correct	0.26172
90.625	n/a	23200	rt	correct	0.26172
91.44140625	n/a	23409	nontarget	correct	0.30859
91.75	n/a	23488	rt	correct	0.30859
92.5078125	n/a	23682	nontarget	correct	0.30078
92.80859375	n/a	23759	rt	correct	0.30078
93.57421875	n/a	23955	nontarget	correct	0.50391
94.078125	n/a	24084	rt	correct	0.50391
95.0703125	n/a	24338	nontarget	correct	0.21484
95.28515625	n/a	24393	rt	correct	0.21484
96.13671875	n/a	24611	nontarget	correct	0.28125
96.41796875	n/a	24683	rt	correct	0.28125
97.21484375	n/a	24887	target	correct	n/a
98.6953125	n/a	25266	nontarget	correct	0.28906
98.984375	n/a	25340	rt	correct	0.28906
99.76171875	n/a	25539	nontarget	correct	0.26172
100.0234375	n/a	25606	rt	correct	0.26172
100.828125	n/a	25812	nontarget	correct	0.26562
101.09375	n/a	25880	rt	correct	0.26562
101.8945312	n/a	26085	nontarget	correct	0.27734
102.171875	n/a	26156	rt	correct	0.27734
102.9609375	n/a	26358	nontarget	correct	0.26172
103.2226562	n/a	26425	rt	correct	0.26172
104.0273438	n/a	26631	nontarget	correct	0.28516
104.3125	n/a	26704	rt	correct	0.28516
