onset	duration	sample	value	stimulus	response_type	response_time
11.06640625	n/a	2833	C	nontarget	n/a	n/a
25.5625	n/a	6544	D	nontarget	n/a	n/a
27.12109375	n/a	6943	B	nontarget	n/a	n/a
28.68359375	n/a	7343	C	nontarget	n/a	n/a
30.25390625	n/a	7745	D	nontarget	n/a	n/a
31.828125	n/a	8148	A	nontarget	n/a	n/a
33.40234375	n/a	8551	D	nontarget	n/a	n/a
34.9765625	n/a	8954	B	nontarget	n/a	n/a
36.546875	n/a	9356	B	target	hit	496.0938
37.04296875	n/a	9483	rt	n/a	hit	496.0938
38.12109375	n/a	9759	A	nontarget	n/a	n/a
39.6875	n/a	10160	A	target	hit	398.4375
40.0859375	n/a	10262	rt	n/a	hit	398.4375
41.25390625	n/a	10561	B	nontarget	n/a	n/a
42.828125	n/a	10964	B	target	hit	425.7812
43.25390625	n/a	11073	rt	n/a	hit	425.7812
44.40234375	n/a	11367	C	nontarget	n/a	n/a
45.9765625	n/a	11770	C	target	hit	441.4062
46.41796875	n/a	11883	rt	n/a	hit	441.4062
47.546875	n/a	12172	A	nontarget	n/a	n/a
49.12109375	n/a	12575	B	nontarget	n/a	n/a
50.6796875	n/a	12974	A	nontarget	n/a	n/a
52.2421875	n/a	13374	C	nontarget	n/a	n/a
53.80078125	n/a	13773	A	nontarget	n/a	n/a
55.36328125	n/a	14173	D	nontarget	n/a	n/a
56.921875	n/a	14572	C	nontarget	n/a	n/a
58.48046875	n/a	14971	C	target	hit	585.9375
59.06640625	n/a	15121	rt	n/a	hit	585.9375
60.04296875	n/a	15371	A	nontarget	n/a	n/a
61.6015625	n/a	15770	C	nontarget	n/a	n/a
63.16015625	n/a	16169	C	target	hit	449.2188
63.609375	n/a	16284	rt	n/a	hit	449.2188
64.72265625	n/a	16569	A	nontarget	n/a	n/a
66.28125	n/a	16968	B	nontarget	n/a	n/a
67.83984375	n/a	17367	C	nontarget	n/a	n/a
69.40234375	n/a	17767	C	target	hit	492.1875
69.89453125	n/a	17893	rt	n/a	hit	492.1875
70.9609375	n/a	18166	D	nontarget	n/a	n/a
72.51953125	n/a	18565	C	nontarget	n/a	n/a
74.08203125	n/a	18965	C	target	hit	457.0312
74.5390625	n/a	19082	rt	n/a	hit	457.0312
75.640625	n/a	19364	B	nontarget	n/a	n/a
77.19921875	n/a	19763	A	nontarget	n/a	n/a
78.76171875	n/a	20163	D	nontarget	n/a	n/a
80.3203125	n/a	20562	D	target	hit	394.5312
80.71484375	n/a	20663	rt	n/a	hit	394.5312
81.87890625	n/a	20961	D	target	hit	472.6562
82.3515625	n/a	21082	rt	n/a	hit	472.6562
