onset	duration	sample	value	response_type	response_time
34.14453125	n/a	8741	nontarget	correct	0.41797
34.5625	n/a	8848	rt	correct	0.41797
35.2265625	n/a	9018	nontarget	correct	0.33594
35.5625	n/a	9104	rt	correct	0.33594
36.29296875	n/a	9291	nontarget	correct	0.39844
36.69140625	n/a	9393	rt	correct	0.39844
37.37109375	n/a	9567	target	correct	n/a
38.8671875	n/a	9950	nontarget	correct	0.40234
39.26953125	n/a	10053	rt	correct	0.40234
39.9453125	n/a	10226	nontarget	correct	0.40625
40.3515625	n/a	10330	rt	correct	0.40625
41.0234375	n/a	10502	target	incorrect	0.32422
41.34765625	n/a	10585	rt	incorrect	0.32422
42.08984375	n/a	10775	nontarget	correct	0.72656
42.81640625	n/a	10961	rt	correct	0.72656
43.5703125	n/a	11154	nontarget	correct	0.38281
43.953125	n/a	11252	rt	correct	0.38281
44.63671875	n/a	11427	target	correct	n/a
46.12890625	n/a	11809	nontarget	correct	0.39844
46.52734375	n/a	11911	rt	correct	0.39844
47.1953125	n/a	12082	target	correct	n/a
48.6875	n/a	12464	nontarget	correct	0.39453
49.08203125	n/a	12565	rt	correct	0.39453
49.75390625	n/a	12737	nontarget	correct	0.46875
50.22265625	n/a	12857	rt	correct	0.46875
51.234375	n/a	13116	target	correct	n/a
52.73046875	n/a	13499	nontarget	correct	0.38281
53.11328125	n/a	13597	rt	correct	0.38281
53.796875	n/a	13772	nontarget	correct	0.48047
54.27734375	n/a	13895	rt	correct	0.48047
55.2890625	n/a	14154	nontarget	correct	0.46484
55.75390625	n/a	14273	rt	correct	0.46484
56.76953125	n/a	14533	nontarget	correct	0.39844
57.16796875	n/a	14635	rt	correct	0.39844
57.8359375	n/a	14806	nontarget	correct	0.45703
58.29296875	n/a	14923	rt	correct	0.45703
58.9140625	n/a	15082	target	correct	n/a
60.39453125	n/a	15461	nontarget	correct	0.34766
60.7421875	n/a	15550	rt	correct	0.34766
61.4765625	n/a	15738	target	incorrect	0.34375
61.8203125	n/a	15826	rt	incorrect	0.34375
62.54296875	n/a	16011	nontarget	correct	0.44531
62.98828125	n/a	16125	rt	correct	0.44531
