onset	duration	sample	value	stimulus	response_type	response_time
18.36328125	n/a	4701	D	nontarget	n/a	n/a
19.9453125	n/a	5106	C	nontarget	n/a	n/a
21.51953125	n/a	5509	B	nontarget	n/a	n/a
23.08984375	n/a	5911	A	nontarget	n/a	n/a
24.6640625	n/a	6314	C	target	miss	n/a
26.25390625	n/a	6721	A	nontarget	miss	n/a
27.82421875	n/a	7123	A	target	miss	n/a
29.3984375	n/a	7526	B	nontarget	miss	n/a
30.97265625	n/a	7929	C	nontarget	n/a	n/a
32.546875	n/a	8332	C	nontarget	n/a	n/a
34.12109375	n/a	8735	D	nontarget	n/a	n/a
35.69140625	n/a	9137	A	nontarget	n/a	n/a
37.25390625	n/a	9537	C	target	hit	496.0938
37.75	n/a	9664	rt	n/a	hit	496.0938
38.8125	n/a	9936	B	nontarget	n/a	n/a
40.37109375	n/a	10335	B	nontarget	n/a	n/a
41.9453125	n/a	10738	A	nontarget	n/a	n/a
43.51953125	n/a	11141	B	target	hit	617.1875
44.13671875	n/a	11299	rt	n/a	hit	617.1875
45.09375	n/a	11544	D	nontarget	n/a	n/a
46.6640625	n/a	11946	A	target	hit	1148.4375
47.8125	n/a	12240	rt	n/a	hit	1148.4375
48.23828125	n/a	12349	B	target	miss	n/a
49.8125	n/a	12752	B	nontarget	miss	n/a
51.37109375	n/a	13151	A	target	hit	835.9375
52.20703125	n/a	13365	rt	n/a	hit	835.9375
52.95703125	n/a	13557	A	nontarget	n/a	n/a
54.53125	n/a	13960	C	nontarget	n/a	n/a
56.10546875	n/a	14363	D	nontarget	n/a	n/a
57.67578125	n/a	14765	B	nontarget	n/a	n/a
59.25	n/a	15168	B	nontarget	n/a	n/a
60.8359375	n/a	15574	C	nontarget	n/a	n/a
62.41015625	n/a	15977	D	nontarget	n/a	n/a
63.984375	n/a	16380	B	target	miss	n/a
65.55859375	n/a	16783	C	target	hit	500
66.05859375	n/a	16911	rt	n/a	hit	500
67.1328125	n/a	17186	B	nontarget	n/a	n/a
68.703125	n/a	17588	A	nontarget	n/a	n/a
70.265625	n/a	17988	A	nontarget	n/a	n/a
71.83984375	n/a	18391	C	nontarget	false_alarm	523.4375
72.36328125	n/a	18525	rt	n/a	false_alarm	523.4375
73.40234375	n/a	18791	D	nontarget	n/a	n/a
74.984375	n/a	19196	B	nontarget	n/a	n/a
76.55859375	n/a	19599	B	nontarget	n/a	n/a
78.1328125	n/a	20002	B	nontarget	false_alarm	816.4062
78.94921875	n/a	20211	rt	n/a	false_alarm	816.4062
79.703125	n/a	20404	C	nontarget	n/a	n/a
81.27734375	n/a	20807	A	nontarget	n/a	n/a
82.86328125	n/a	21213	A	nontarget	n/a	n/a
84.4375	n/a	21616	D	nontarget	n/a	n/a
86.01171875	n/a	22019	D	nontarget	n/a	n/a
87.58203125	n/a	22421	B	nontarget	n/a	n/a
89.16015625	n/a	22825	D	target	hit	597.6562
89.7578125	n/a	22978	rt	n/a	hit	597.6562
90.734375	n/a	23228	B	nontarget	n/a	n/a
92.31640625	n/a	23633	D	nontarget	n/a	n/a
93.89453125	n/a	24037	B	nontarget	n/a	n/a
95.46484375	n/a	24439	B	target	hit	523.4375
95.98828125	n/a	24573	rt	n/a	hit	523.4375
97.0390625	n/a	24842	B	nontarget	n/a	n/a
98.61328125	n/a	25245	D	nontarget	n/a	n/a
100.1953125	n/a	25650	C	nontarget	n/a	n/a
101.7734375	n/a	26054	D	nontarget	n/a	n/a
103.34375	n/a	26456	B	nontarget	false_alarm	425.7812
103.7695312	n/a	26565	rt	n/a	false_alarm	425.7812
104.9179688	n/a	26859	B	nontarget	n/a	n/a
106.4921875	n/a	27262	A	nontarget	n/a	n/a
108.0625	n/a	27664	C	nontarget	n/a	n/a
109.6484375	n/a	28070	D	nontarget	n/a	n/a
111.2226562	n/a	28473	C	nontarget	n/a	n/a
112.796875	n/a	28876	A	nontarget	n/a	n/a
114.3710938	n/a	29279	C	nontarget	n/a	n/a
115.9414062	n/a	29681	B	nontarget	n/a	n/a
117.515625	n/a	30084	D	nontarget	n/a	n/a
119.1015625	n/a	30490	A	nontarget	n/a	n/a
120.6757812	n/a	30893	B	target	miss	n/a
122.25	n/a	31296	B	nontarget	miss	n/a
123.8242188	n/a	31699	B	nontarget	n/a	n/a
125.3984375	n/a	32102	A	nontarget	n/a	n/a
126.9726562	n/a	32505	A	nontarget	n/a	n/a
128.5546875	n/a	32910	A	nontarget	n/a	n/a
130.1328125	n/a	33314	A	target	hit	527.3438
130.6601562	n/a	33449	rt	n/a	hit	527.3438
131.703125	n/a	33716	B	nontarget	n/a	n/a
133.2734375	n/a	34118	A	target	hit	1285.1562
134.5585938	n/a	34447	rt	n/a	hit	1285.1562
134.8515625	n/a	34522	C	nontarget	n/a	n/a
136.4335938	n/a	34927	B	target	hit	535.1562
136.96875	n/a	35064	rt	n/a	hit	535.1562
138.0078125	n/a	35330	C	nontarget	n/a	n/a
139.5820312	n/a	35733	D	nontarget	n/a	n/a
141.15625	n/a	36136	B	target	hit	519.5312
141.6757812	n/a	36269	rt	n/a	hit	519.5312
142.7304688	n/a	36539	C	target	miss	n/a
144.3007812	n/a	36941	B	nontarget	miss	n/a
145.875	n/a	37344	D	nontarget	n/a	n/a
147.4375	n/a	37744	C	target	miss	n/a
149.0117188	n/a	38147	A	nontarget	miss	n/a
150.5820312	n/a	38549	B	nontarget	n/a	n/a
152.15625	n/a	38952	A	nontarget	n/a	n/a
153.7304688	n/a	39355	A	target	hit	718.75
154.4492188	n/a	39539	rt	n/a	hit	718.75
155.3007812	n/a	39757	A	nontarget	n/a	n/a
156.875	n/a	40160	A	target	hit	644.5312
157.5195312	n/a	40325	rt	n/a	hit	644.5312
158.4609375	n/a	40566	C	nontarget	n/a	n/a
160.0351562	n/a	40969	C	nontarget	n/a	n/a
161.609375	n/a	41372	C	nontarget	n/a	n/a
163.1796875	n/a	41774	D	nontarget	n/a	n/a
164.7578125	n/a	42178	B	nontarget	n/a	n/a
166.3320312	n/a	42581	B	nontarget	n/a	n/a
167.9140625	n/a	42986	D	target	miss	n/a
169.4921875	n/a	43390	B	target	hit	585.9375
170.078125	n/a	43540	rt	n/a	hit	585.9375
171.0625	n/a	43792	A	nontarget	n/a	n/a
172.6367188	n/a	44195	A	nontarget	n/a	n/a
174.2109375	n/a	44598	D	nontarget	n/a	n/a
175.78125	n/a	45000	A	target	hit	871.0938
176.6523438	n/a	45223	rt	n/a	hit	871.0938
177.34375	n/a	45400	D	nontarget	n/a	n/a
178.9257812	n/a	45805	B	nontarget	n/a	n/a
180.5	n/a	46208	D	nontarget	false_alarm	984.375
181.484375	n/a	46460	rt	n/a	false_alarm	984.375
182.0742188	n/a	46611	D	target	miss	n/a
183.6484375	n/a	47014	D	nontarget	miss	n/a
185.2226562	n/a	47417	D	target	miss	n/a
186.7929688	n/a	47819	D	target	hit	582.0312
187.375	n/a	47968	rt	n/a	hit	582.0312
188.3554688	n/a	48219	C	nontarget	n/a	n/a
189.9414062	n/a	48625	B	nontarget	n/a	n/a
191.515625	n/a	49028	D	target	miss	n/a
193.0898438	n/a	49431	B	nontarget	miss	n/a
194.6601562	n/a	49833	D	nontarget	n/a	n/a
196.234375	n/a	50236	C	nontarget	n/a	n/a
197.8203125	n/a	50642	B	target	miss	n/a
199.3945312	n/a	51045	D	target	miss	n/a
200.96875	n/a	51448	B	nontarget	miss	n/a
202.5390625	n/a	51850	A	nontarget	n/a	n/a
204.1171875	n/a	52254	A	nontarget	n/a	n/a
205.6875	n/a	52656	D	nontarget	false_alarm	691.4062
206.3789062	n/a	52833	rt	n/a	false_alarm	691.4062
207.2734375	n/a	53062	A	target	miss	n/a
208.8476562	n/a	53465	A	target	miss	n/a
210.421875	n/a	53868	C	nontarget	miss	n/a
211.9960938	n/a	54271	C	nontarget	n/a	n/a
213.5703125	n/a	54674	D	nontarget	n/a	n/a
215.140625	n/a	55076	C	target	hit	597.6562
215.7382812	n/a	55229	rt	n/a	hit	597.6562
216.703125	n/a	55476	C	target	hit	835.9375
217.5390625	n/a	55690	rt	n/a	hit	835.9375
218.2851562	n/a	55881	D	target	miss	n/a
219.859375	n/a	56284	C	target	miss	n/a
221.4335938	n/a	56687	C	target	hit	511.7188
221.9453125	n/a	56818	rt	n/a	hit	511.7188
223.0078125	n/a	57090	A	nontarget	n/a	n/a
224.578125	n/a	57492	D	nontarget	n/a	n/a
226.15625	n/a	57896	A	nontarget	n/a	n/a
227.7382812	n/a	58301	B	nontarget	n/a	n/a
229.3125	n/a	58704	B	nontarget	n/a	n/a
230.890625	n/a	59108	B	nontarget	n/a	n/a
232.4609375	n/a	59510	B	target	hit	503.9062
232.9648438	n/a	59639	rt	n/a	hit	503.9062
234.03125	n/a	59912	C	nontarget	n/a	n/a
235.609375	n/a	60316	B	target	late_hit	1660.1562
237.1914062	n/a	60721	C	nontarget	late_hit	n/a
237.2695312	n/a	60741	rt	n/a	n/a	78.125
238.7695312	n/a	61125	A	nontarget	n/a	n/a
240.3398438	n/a	61527	B	target	miss	n/a
241.9140625	n/a	61930	D	nontarget	miss	n/a
243.5	n/a	62336	A	target	miss	n/a
245.0742188	n/a	62739	A	nontarget	miss	n/a
246.6484375	n/a	63142	B	nontarget	n/a	n/a
248.21875	n/a	63544	C	nontarget	n/a	n/a
249.7929688	n/a	63947	A	target	hit	503.9062
250.296875	n/a	64076	rt	n/a	hit	503.9062
251.3671875	n/a	64350	A	nontarget	n/a	n/a
252.9414062	n/a	64753	C	target	miss	n/a
254.5	n/a	65152	B	nontarget	miss	n/a
256.0585938	n/a	65551	A	target	hit	496.0938
256.5546875	n/a	65678	rt	n/a	hit	496.0938
257.6484375	n/a	65958	D	nontarget	n/a	n/a
259.21875	n/a	66360	C	nontarget	n/a	n/a
260.7929688	n/a	66763	C	nontarget	n/a	n/a
262.3671875	n/a	67166	B	nontarget	n/a	n/a
263.9375	n/a	67568	B	nontarget	n/a	n/a
265.515625	n/a	67972	B	nontarget	n/a	n/a
267.0976562	n/a	68377	A	nontarget	n/a	n/a
268.671875	n/a	68780	C	nontarget	n/a	n/a
270.25	n/a	69184	D	nontarget	n/a	n/a
271.8203125	n/a	69586	A	target	hit	691.4062
272.5117188	n/a	69763	rt	n/a	hit	691.4062
273.3945312	n/a	69989	A	nontarget	n/a	n/a
274.96875	n/a	70392	D	target	miss	n/a
276.5507812	n/a	70797	A	target	hit	734.375
277.2851562	n/a	70985	rt	n/a	hit	734.375
278.1289062	n/a	71201	A	target	hit	933.5938
279.0625	n/a	71440	rt	n/a	hit	933.5938
279.6992188	n/a	71603	A	nontarget	n/a	n/a
281.2734375	n/a	72006	A	target	hit	535.1562
281.8085938	n/a	72143	rt	n/a	hit	535.1562
282.8476562	n/a	72409	A	target	hit	792.9688
283.640625	n/a	72612	rt	n/a	hit	792.9688
284.4335938	n/a	72815	D	nontarget	n/a	n/a
