onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
46.2109375	n/a	11830	largeHSmallT	correct	incongruent	1.5312	yes	H	T
47.7421875	n/a	12222	responseLargeH	correct	n/a	1.5312	yes	n/a	n/a
48.80859375	n/a	12495	largeTSmallH	correct	incongruent	1.2539	no	T	H
50.0625	n/a	12816	responseLargeT	correct	n/a	1.2539	no	n/a	n/a
51.12890625	n/a	13089	largeHSmallH	correct	congruent	1.0195	no	H	H
52.1484375	n/a	13350	responseLargeH	correct	n/a	1.0195	no	n/a	n/a
53.22265625	n/a	13625	largeTSmallT	correct	congruent	0.71094	no	T	T
53.93359375	n/a	13807	responseLargeT	correct	n/a	0.71094	no	n/a	n/a
54.99609375	n/a	14079	largeHSmallT	correct	incongruent	0.58203	no	H	T
55.578125	n/a	14228	responseLargeH	correct	n/a	0.58203	no	n/a	n/a
56.6484375	n/a	14502	largeTSmallH	correct	incongruent	0.64844	no	T	H
57.296875	n/a	14668	responseLargeT	correct	n/a	0.64844	no	n/a	n/a
58.3671875	n/a	14942	largeHSmallH	correct	congruent	0.68359	no	H	H
59.05078125	n/a	15117	responseLargeH	correct	n/a	0.68359	no	n/a	n/a
60.11328125	n/a	15389	largeHSmallH	correct	congruent	0.55859	no	H	H
60.671875	n/a	15532	responseLargeH	correct	n/a	0.55859	no	n/a	n/a
61.7421875	n/a	15806	largeTSmallT	correct	congruent	0.58984	no	T	T
62.33203125	n/a	15957	responseLargeT	correct	n/a	0.58984	no	n/a	n/a
63.41015625	n/a	16233	largeTSmallT	correct	congruent	0.57812	no	T	T
63.98828125	n/a	16381	responseLargeT	correct	n/a	0.57812	no	n/a	n/a
65.0625	n/a	16656	largeTSmallT	correct	congruent	0.53125	no	T	T
65.59375	n/a	16792	responseLargeT	correct	n/a	0.53125	no	n/a	n/a
66.66015625	n/a	17065	largeTSmallH	correct	incongruent	0.53516	no	T	H
67.1953125	n/a	17202	responseLargeT	correct	n/a	0.53516	no	n/a	n/a
68.2734375	n/a	17478	largeTSmallT	correct	congruent	0.59375	no	T	T
68.8671875	n/a	17630	responseLargeT	correct	n/a	0.59375	no	n/a	n/a
69.9296875	n/a	17902	largeHSmallT	correct	incongruent	0.56641	no	H	T
70.49609375	n/a	18047	responseLargeH	correct	n/a	0.56641	no	n/a	n/a
71.56640625	n/a	18321	largeHSmallH	correct	congruent	0.44531	no	H	H
72.01171875	n/a	18435	responseLargeH	correct	n/a	0.44531	no	n/a	n/a
73.07421875	n/a	18707	largeTSmallH	correct	incongruent	0.53125	no	T	H
73.60546875	n/a	18843	responseLargeT	correct	n/a	0.53125	no	n/a	n/a
74.67578125	n/a	19117	largeHSmallH	correct	congruent	0.47266	no	H	H
75.1484375	n/a	19238	responseLargeH	correct	n/a	0.47266	no	n/a	n/a
76.22265625	n/a	19513	largeTSmallT	correct	congruent	0.48047	no	T	T
76.703125	n/a	19636	responseLargeT	correct	n/a	0.48047	no	n/a	n/a
77.76953125	n/a	19909	largeHSmallT	correct	incongruent	0.5	no	H	T
78.26953125	n/a	20037	responseLargeH	correct	n/a	0.5	no	n/a	n/a
79.33984375	n/a	20311	largeHSmallT	error	incongruent	0.46094	no	H	T
79.80078125	n/a	20429	responseLargeT	error	n/a	0.46094	no	n/a	n/a
80.875	n/a	20704	largeHSmallH	correct	congruent	0.64062	no	H	H
81.515625	n/a	20868	responseLargeH	correct	n/a	0.64062	no	n/a	n/a
82.58203125	n/a	21141	largeHSmallT	correct	incongruent	0.41406	no	H	T
82.99609375	n/a	21247	responseLargeH	correct	n/a	0.41406	no	n/a	n/a
84.0625	n/a	21520	largeTSmallH	correct	incongruent	0.50781	no	T	H
84.5703125	n/a	21650	responseLargeT	correct	n/a	0.50781	no	n/a	n/a
85.6328125	n/a	21922	largeTSmallH	error	incongruent	0.35547	no	T	H
85.98828125	n/a	22013	responseLargeH	error	n/a	0.35547	no	n/a	n/a
87.0625	n/a	22288	largeTSmallH	correct	incongruent	0.48047	no	T	H
87.54296875	n/a	22411	responseLargeT	correct	n/a	0.48047	no	n/a	n/a
88.62109375	n/a	22687	largeTSmallT	correct	congruent	0.44922	no	T	T
