onset	duration	sample	value
28.0078125000	n/a	7170	letter_D
29.5820312500	n/a	7573	letter_C
31.1562500000	n/a	7976	letter_C
32.7304687500	n/a	8379	letter_C
33.3593750000	n/a	8540	response
34.3007812500	n/a	8781	letter_D
35.8632812500	n/a	9181	letter_A
37.4218750000	n/a	9580	letter_B
39.0078125000	n/a	9986	letter_C
40.5820312500	n/a	10389	letter_D
42.1562500000	n/a	10792	letter_C
42.9062500000	n/a	10984	response
43.7304687500	n/a	11195	letter_C
44.4492187500	n/a	11379	response
45.3007812500	n/a	11597	letter_D
46.8750000000	n/a	12000	letter_D
48.4375000000	n/a	12400	letter_A
48.5390625000	n/a	12426	response
50.0195312500	n/a	12805	letter_D
50.8359375000	n/a	13014	response
51.5937500000	n/a	13208	letter_C
53.1679687500	n/a	13611	letter_C
54.7421875000	n/a	14014	letter_B
56.3164062500	n/a	14417	letter_A
57.8867187500	n/a	14819	letter_A
59.4492187500	n/a	15219	letter_A
60.0429687500	n/a	15371	response
61.0078125000	n/a	15618	letter_A
61.5273437500	n/a	15751	response
62.5703125000	n/a	16018	letter_D
64.1562500000	n/a	16424	letter_B
65.7265625000	n/a	16826	letter_A
67.3007812500	n/a	17229	letter_C
68.8750000000	n/a	17632	letter_D
70.4492187500	n/a	18035	letter_A
72.0273437500	n/a	18439	letter_C
73.6093750000	n/a	18844	letter_B
75.1835937500	n/a	19247	letter_A
76.7539062500	n/a	19649	letter_C
78.3281250000	n/a	20052	letter_A
79.0664062500	n/a	20241	response
79.9023437500	n/a	20455	letter_D
81.4765625000	n/a	20858	letter_D
83.0468750000	n/a	21260	letter_D
83.6562500000	n/a	21416	response
84.6210937500	n/a	21663	letter_B
86.1953125000	n/a	22066	letter_B
87.7656250000	n/a	22468	letter_A
89.3398437500	n/a	22871	letter_A
90.9257812500	n/a	23277	letter_C
92.5000000000	n/a	23680	letter_B
94.0742187500	n/a	24083	letter_B
95.6484375000	n/a	24486	letter_C
97.2226562500	n/a	24889	letter_C
98.7929687500	n/a	25291	letter_C
99.4531250000	n/a	25460	response
100.3671875000	n/a	25694	letter_C
101.0039062500	n/a	25857	response
101.9257812500	n/a	26093	letter_C
102.5898437500	n/a	26263	response
103.4882812500	n/a	26493	letter_A
105.0742187500	n/a	26899	letter_C
106.1679687500	n/a	27179	response
106.6484375000	n/a	27302	letter_D
108.2226562500	n/a	27705	letter_A
109.7929687500	n/a	28107	letter_A
111.3671875000	n/a	28510	letter_C
112.9414062500	n/a	28913	letter_A
114.2617187500	n/a	29251	response
114.5000000000	n/a	29312	letter_D
116.0859375000	n/a	29718	letter_B
117.6601562500	n/a	30121	letter_D
118.7734375000	n/a	30406	response
119.2343750000	n/a	30524	letter_A
120.8046875000	n/a	30926	letter_C
122.3945312500	n/a	31333	letter_B
123.9570312500	n/a	31733	letter_D
125.5390625000	n/a	32138	letter_A
127.1132812500	n/a	32541	letter_D
127.7656250000	n/a	32708	response
128.6875000000	n/a	32944	letter_D
130.2617187500	n/a	33347	letter_B
131.8320312500	n/a	33749	letter_D
133.3945312500	n/a	34149	letter_D
134.9804687500	n/a	34555	letter_C
136.5507812500	n/a	34957	letter_B
138.1250000000	n/a	35360	letter_B
139.7031250000	n/a	35764	letter_C
141.2734375000	n/a	36166	letter_C
141.9062500000	n/a	36328	response
142.8593750000	n/a	36572	letter_A
144.4335937500	n/a	36975	letter_D
146.0078125000	n/a	37378	letter_B
147.5820312500	n/a	37781	letter_A
149.1523437500	n/a	38183	letter_C
150.7265625000	n/a	38586	letter_C
152.3007812500	n/a	38989	letter_C
153.0000000000	n/a	39168	response
153.8710937500	n/a	39391	letter_B
155.4492187500	n/a	39795	letter_A
157.0195312500	n/a	40197	letter_B
157.8515625000	n/a	40410	response
158.5937500000	n/a	40600	letter_B
160.1640625000	n/a	41002	letter_A
161.2617187500	n/a	41283	response
161.7421875000	n/a	41406	letter_A
163.3242187500	n/a	41811	letter_A
164.8984375000	n/a	42214	letter_A
165.4726562500	n/a	42361	response
166.4726562500	n/a	42617	letter_B
168.0468750000	n/a	43020	letter_B
169.6210937500	n/a	43423	letter_C
171.1914062500	n/a	43825	letter_A
172.7539062500	n/a	44225	letter_C
173.8007812500	n/a	44493	response
174.3398437500	n/a	44631	letter_B
175.9101562500	n/a	45033	letter_C
176.5820312500	n/a	45205	response
177.4843750000	n/a	45436	letter_B
178.2226562500	n/a	45625	response
179.0585937500	n/a	45839	letter_C
180.6328125000	n/a	46242	letter_C
181.3906250000	n/a	46436	response
182.2070312500	n/a	46645	letter_B
183.0039062500	n/a	46849	response
183.7929687500	n/a	47051	letter_B
185.3671875000	n/a	47454	letter_A
186.9414062500	n/a	47857	letter_D
188.5117187500	n/a	48259	letter_B
190.0859375000	n/a	48662	letter_C
191.6718750000	n/a	49068	letter_A
193.2460937500	n/a	49471	letter_C
194.0507812500	n/a	49677	response
194.8203125000	n/a	49874	letter_D
196.3906250000	n/a	50276	letter_A
197.9648437500	n/a	50679	letter_B
199.5390625000	n/a	51082	letter_B
201.1250000000	n/a	51488	letter_A
202.6992187500	n/a	51891	letter_B
203.3593750000	n/a	52060	response
204.2695312500	n/a	52293	letter_D
205.8476562500	n/a	52697	letter_D
206.7304687500	n/a	52923	response
207.4218750000	n/a	53100	letter_B
208.9921875000	n/a	53502	letter_C
210.5546875000	n/a	53902	letter_C
212.1367187500	n/a	54307	letter_D
213.7109375000	n/a	54710	letter_C
214.6054687500	n/a	54939	response
215.2851562500	n/a	55113	letter_B
216.8593750000	n/a	55516	letter_A
218.4296875000	n/a	55918	letter_D
220.0039062500	n/a	56321	letter_C
221.5781250000	n/a	56724	letter_D
223.1523437500	n/a	57127	letter_A
224.2929687500	n/a	57419	response
224.7226562500	n/a	57529	letter_A
226.3007812500	n/a	57933	letter_A
226.8554687500	n/a	58075	response
227.8710937500	n/a	58335	letter_D
229.4453125000	n/a	58738	letter_A
230.2421875000	n/a	58942	response
231.0195312500	n/a	59141	letter_A
232.5781250000	n/a	59540	letter_D
234.1640625000	n/a	59946	letter_A
235.0117187500	n/a	60163	response
235.7382812500	n/a	60349	letter_B
237.3085937500	n/a	60751	letter_D
238.8828125000	n/a	61154	letter_C
240.4570312500	n/a	61557	letter_B
242.0429687500	n/a	61963	letter_D
243.6171875000	n/a	62366	letter_A
245.1914062500	n/a	62769	letter_D
246.7617187500	n/a	63171	letter_C
248.3398437500	n/a	63575	letter_B
249.9101562500	n/a	63977	letter_C
250.6953125000	n/a	64178	response
251.4726562500	n/a	64377	letter_A
253.0585937500	n/a	64783	letter_B
254.6289062500	n/a	65185	letter_D
256.2070312500	n/a	65589	letter_A
