onset	duration	sample	value	stimulus	response_type	response_time
22.328125	n/a	5716	B	nontarget	n/a	n/a
23.90625	n/a	6120	B	nontarget	n/a	n/a
25.48046875	n/a	6523	C	nontarget	n/a	n/a
27.0546875	n/a	6926	D	nontarget	n/a	n/a
28.62890625	n/a	7329	B	nontarget	n/a	n/a
30.203125	n/a	7732	B	nontarget	n/a	n/a
31.7734375	n/a	8134	A	nontarget	n/a	n/a
33.3359375	n/a	8534	D	nontarget	n/a	n/a
34.921875	n/a	8940	B	nontarget	n/a	n/a
36.49609375	n/a	9343	B	nontarget	n/a	n/a
38.06640625	n/a	9745	A	nontarget	n/a	n/a
39.640625	n/a	10148	A	nontarget	n/a	n/a
41.21484375	n/a	10551	D	nontarget	n/a	n/a
42.7890625	n/a	10954	C	nontarget	n/a	n/a
44.35546875	n/a	11355	A	nontarget	n/a	n/a
45.93359375	n/a	11759	A	nontarget	n/a	n/a
47.51171875	n/a	12163	B	nontarget	n/a	n/a
49.08203125	n/a	12565	B	nontarget	n/a	n/a
50.65625	n/a	12968	C	nontarget	n/a	n/a
52.23046875	n/a	13371	D	nontarget	n/a	n/a
53.80078125	n/a	13773	D	nontarget	n/a	n/a
55.36328125	n/a	14173	B	nontarget	n/a	n/a
56.921875	n/a	14572	D	target	hit	644.5312
57.56640625	n/a	14737	rt	n/a	hit	644.5312
58.49609375	n/a	14975	C	nontarget	n/a	n/a
60.0703125	n/a	15378	A	nontarget	n/a	n/a
61.640625	n/a	15780	B	nontarget	n/a	n/a
63.21484375	n/a	16183	A	target	hit	761.7188
63.9765625	n/a	16378	rt	n/a	hit	761.7188
64.7890625	n/a	16586	D	nontarget	n/a	n/a
66.359375	n/a	16988	C	nontarget	n/a	n/a
67.921875	n/a	17388	D	target	hit	1003.9062
68.92578125	n/a	17645	rt	n/a	hit	1003.9062
69.48046875	n/a	17787	A	nontarget	n/a	n/a
71.0703125	n/a	18194	A	nontarget	n/a	n/a
72.640625	n/a	18596	B	nontarget	n/a	n/a
74.21484375	n/a	18999	B	nontarget	n/a	n/a
