onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
23.40625	n/a	5992	largeTSmallT	correct	congruent	0.52734	no	T	T
23.93359375	n/a	6127	responseLargeT	correct	n/a	0.52734	no	n/a	n/a
25.0078125	n/a	6402	largeHSmallH	correct	congruent	0.35156	no	H	H
25.359375	n/a	6492	responseLargeH	correct	n/a	0.35156	no	n/a	n/a
26.4375	n/a	6768	largeTSmallT	correct	congruent	0.30859	no	T	T
26.74609375	n/a	6847	responseLargeT	correct	n/a	0.30859	no	n/a	n/a
27.80859375	n/a	7119	largeHSmallT	correct	incongruent	0.33203	no	H	T
28.140625	n/a	7204	responseLargeH	correct	n/a	0.33203	no	n/a	n/a
29.2109375	n/a	7478	largeTSmallH	correct	incongruent	0.38672	no	T	H
29.59765625	n/a	7577	responseLargeT	correct	n/a	0.38672	no	n/a	n/a
30.6640625	n/a	7850	largeHSmallT	correct	incongruent	0.37891	no	H	T
31.04296875	n/a	7947	responseLargeH	correct	n/a	0.37891	no	n/a	n/a
32.1171875	n/a	8222	largeTSmallH	correct	incongruent	0.32031	no	T	H
32.4375	n/a	8304	responseLargeT	correct	n/a	0.32031	no	n/a	n/a
33.50390625	n/a	8577	largeHSmallH	correct	congruent	0.38672	no	H	H
33.890625	n/a	8676	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
34.95703125	n/a	8949	largeTSmallH	correct	incongruent	0.32422	no	T	H
35.28125	n/a	9032	responseLargeT	correct	n/a	0.32422	no	n/a	n/a
36.35546875	n/a	9307	largeTSmallH	correct	incongruent	0.45703	no	T	H
36.8125	n/a	9424	responseLargeT	correct	n/a	0.45703	no	n/a	n/a
37.890625	n/a	9700	largeTSmallT	error	congruent	0.28125	no	T	T
38.171875	n/a	9772	responseLargeH	error	n/a	0.28125	no	n/a	n/a
39.25	n/a	10048	largeTSmallH	correct	incongruent	0.42578	no	T	H
39.67578125	n/a	10157	responseLargeT	correct	n/a	0.42578	no	n/a	n/a
40.7421875	n/a	10430	largeTSmallT	correct	congruent	0.40625	no	T	T
41.1484375	n/a	10534	responseLargeT	correct	n/a	0.40625	no	n/a	n/a
42.22265625	n/a	10809	largeHSmallH	correct	congruent	0.44141	no	H	H
42.6640625	n/a	10922	responseLargeH	correct	n/a	0.44141	no	n/a	n/a
43.7421875	n/a	11198	largeHSmallT	error	incongruent	0.48828	no	H	T
44.23046875	n/a	11323	responseLargeT	error	n/a	0.48828	no	n/a	n/a
45.3046875	n/a	11598	largeHSmallT	correct	incongruent	0.58984	no	H	T
45.89453125	n/a	11749	responseLargeH	correct	n/a	0.58984	no	n/a	n/a
46.96875	n/a	12024	largeTSmallH	correct	incongruent	0.46094	no	T	H
47.4296875	n/a	12142	responseLargeT	correct	n/a	0.46094	no	n/a	n/a
48.50390625	n/a	12417	largeHSmallT	error	incongruent	0.39453	no	H	T
48.8984375	n/a	12518	responseLargeT	error	n/a	0.39453	no	n/a	n/a
49.984375	n/a	12796	largeTSmallH	correct	incongruent	0.39844	no	T	H
50.3828125	n/a	12898	responseLargeT	correct	n/a	0.39844	no	n/a	n/a
51.46484375	n/a	13175	largeTSmallT	correct	congruent	0.42188	no	T	T
51.88671875	n/a	13283	responseLargeT	correct	n/a	0.42188	no	n/a	n/a
52.95703125	n/a	13557	largeHSmallH	correct	congruent	0.39844	no	H	H
53.35546875	n/a	13659	responseLargeH	correct	n/a	0.39844	no	n/a	n/a
54.421875	n/a	13932	largeHSmallT	error	incongruent	0.38672	no	H	T
54.80859375	n/a	14031	responseLargeT	error	n/a	0.38672	no	n/a	n/a
55.875	n/a	14304	largeHSmallT	correct	incongruent	0.46094	no	H	T
56.3359375	n/a	14422	responseLargeH	correct	n/a	0.46094	no	n/a	n/a
57.3984375	n/a	14694	largeHSmallT	error	incongruent	0.44531	no	H	T
57.84375	n/a	14808	responseLargeT	error	n/a	0.44531	no	n/a	n/a
58.91796875	n/a	15083	largeTSmallH	correct	incongruent	0.45703	no	T	H
