onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
26.12402344	n/a	6687.75	largeHSmallT	correct	incongruent	0.61816	no	H	T
26.7421875	n/a	6846	responseLargeH	correct	n/a	0.61816	no	n/a	n/a
27.81494141	n/a	7120.625	largeTSmallT	correct	congruent	0.52686	no	T	T
28.34179688	n/a	7255.5	responseLargeT	correct	n/a	0.52686	no	n/a	n/a
29.40136719	n/a	7526.75	largeTSmallH	correct	incongruent	0.60254	no	T	H
30.00390625	n/a	7681	responseLargeT	correct	n/a	0.60254	no	n/a	n/a
31.06787109	n/a	7953.375	largeHSmallT	correct	incongruent	0.66309	no	H	T
31.73095703	n/a	8123.125	responseLargeH	correct	n/a	0.66309	no	n/a	n/a
32.80126953	n/a	8397.125	largeTSmallH	correct	incongruent	0.46143	no	T	H
33.26269531	n/a	8515.25	responseLargeT	correct	n/a	0.46143	no	n/a	n/a
34.33447266	n/a	8789.625	largeHSmallT	correct	incongruent	0.42529	no	H	T
34.75976562	n/a	8898.5	responseLargeH	correct	n/a	0.42529	no	n/a	n/a
35.828125	n/a	9172	largeTSmallT	correct	congruent	0.42969	no	T	T
36.2578125	n/a	9282	responseLargeT	correct	n/a	0.42969	no	n/a	n/a
37.33496094	n/a	9557.75	largeHSmallH	correct	congruent	0.35645	no	H	H
37.69140625	n/a	9649	responseLargeH	correct	n/a	0.35645	no	n/a	n/a
38.76123047	n/a	9922.875	largeHSmallH	correct	congruent	0.45801	no	H	H
39.21923828	n/a	10040.125	responseLargeH	correct	n/a	0.45801	no	n/a	n/a
40.29443359	n/a	10315.375	largeHSmallT	correct	incongruent	0.38037	no	H	T
40.67480469	n/a	10412.75	responseLargeH	correct	n/a	0.38037	no	n/a	n/a
41.74755859	n/a	10687.375	largeTSmallT	correct	congruent	0.46484	no	T	T
42.21240234	n/a	10806.375	responseLargeT	correct	n/a	0.46484	no	n/a	n/a
43.28125	n/a	11080	largeTSmallT	correct	congruent	0.45557	no	T	T
43.73681641	n/a	11196.625	responseLargeT	correct	n/a	0.45557	no	n/a	n/a
44.80126953	n/a	11469.125	largeHSmallT	correct	incongruent	0.37402	no	H	T
45.17529297	n/a	11564.875	responseLargeH	correct	n/a	0.37402	no	n/a	n/a
46.24121094	n/a	11837.75	largeHSmallH	error	congruent	0.41748	no	H	H
46.65869141	n/a	11944.625	responseLargeT	error	n/a	0.41748	no	n/a	n/a
47.72119141	n/a	12216.625	largeTSmallH	correct	incongruent	0.57031	no	T	H
48.29150391	n/a	12362.625	responseLargeT	correct	n/a	0.57031	no	n/a	n/a
49.36083984	n/a	12636.375	largeHSmallH	correct	congruent	0.47559	no	H	H
49.83642578	n/a	12758.125	responseLargeH	correct	n/a	0.47559	no	n/a	n/a
50.90771484	n/a	13032.375	largeTSmallT	correct	congruent	0.47656	no	T	T
51.38427734	n/a	13154.375	responseLargeT	correct	n/a	0.47656	no	n/a	n/a
52.44091797	n/a	13424.875	largeTSmallH	correct	incongruent	0.46826	no	T	H
52.90917969	n/a	13544.75	responseLargeT	correct	n/a	0.46826	no	n/a	n/a
53.97412109	n/a	13817.375	largeHSmallT	correct	incongruent	0.3999	no	H	T
54.37402344	n/a	13919.75	responseLargeH	correct	n/a	0.3999	no	n/a	n/a
55.44091797	n/a	14192.875	largeHSmallT	correct	incongruent	0.3833	no	H	T
55.82421875	n/a	14291	responseLargeH	correct	n/a	0.3833	no	n/a	n/a
56.89404297	n/a	14564.875	largeTSmallT	correct	congruent	0.4541	no	T	T
57.34814453	n/a	14681.125	responseLargeT	correct	n/a	0.4541	no	n/a	n/a
58.42724609	n/a	14957.375	largeTSmallT	correct	congruent	0.40234	no	T	T
58.82958984	n/a	15060.375	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
59.90771484	n/a	15336.375	largeTSmallT	correct	congruent	0.4043	no	T	T
60.31201172	n/a	15439.875	responseLargeT	correct	n/a	0.4043	no	n/a	n/a
61.38720703	n/a	15715.125	largeTSmallH	correct	incongruent	0.37598	no	T	H
61.76318359	n/a	15811.375	responseLargeT	correct	n/a	0.37598	no	n/a	n/a
62.84082031	n/a	16087.25	largeTSmallT	correct	congruent	0.47852	no	T	T
63.31933594	n/a	16209.75	responseLargeT	correct	n/a	0.47852	no	n/a	n/a
64.38720703	n/a	16483.125	largeTSmallH	correct	incongruent	0.51465	no	T	H
