onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
42.5625	n/a	10896	largeTSmallT	correct	congruent	1.9727	yes	T	T
44.53515625	n/a	11401	responseLargeT	correct	n/a	1.9727	yes	n/a	n/a
45.61328125	n/a	11677	largeHSmallH	correct	congruent	0.67188	no	H	H
46.28515625	n/a	11849	responseLargeH	correct	n/a	0.67188	no	n/a	n/a
47.36328125	n/a	12125	largeTSmallH	error	incongruent	0.48828	no	T	H
47.8515625	n/a	12250	responseLargeH	error	n/a	0.48828	no	n/a	n/a
48.921875	n/a	12524	largeHSmallT	correct	incongruent	0.82812	no	H	T
49.75	n/a	12736	responseLargeH	correct	n/a	0.82812	no	n/a	n/a
50.81640625	n/a	13009	largeTSmallH	correct	incongruent	0.66797	no	T	H
51.484375	n/a	13180	responseLargeT	correct	n/a	0.66797	no	n/a	n/a
52.546875	n/a	13452	largeTSmallH	correct	incongruent	0.67969	no	T	H
53.2265625	n/a	13626	responseLargeT	correct	n/a	0.67969	no	n/a	n/a
54.29296875	n/a	13899	largeHSmallH	correct	congruent	0.78516	no	H	H
55.078125	n/a	14100	responseLargeH	correct	n/a	0.78516	no	n/a	n/a
56.1328125	n/a	14370	largeTSmallH	correct	incongruent	0.51562	no	T	H
56.6484375	n/a	14502	responseLargeT	correct	n/a	0.51562	no	n/a	n/a
57.72265625	n/a	14777	largeHSmallT	correct	incongruent	0.5	no	H	T
58.22265625	n/a	14905	responseLargeH	correct	n/a	0.5	no	n/a	n/a
59.29296875	n/a	15179	largeTSmallT	correct	congruent	0.51562	no	T	T
59.80859375	n/a	15311	responseLargeT	correct	n/a	0.51562	no	n/a	n/a
60.8828125	n/a	15586	largeTSmallT	correct	congruent	0.69922	no	T	T
61.58203125	n/a	15765	responseLargeT	correct	n/a	0.69922	no	n/a	n/a
62.640625	n/a	16036	largeHSmallH	correct	congruent	0.55469	no	H	H
63.1953125	n/a	16178	responseLargeH	correct	n/a	0.55469	no	n/a	n/a
64.26953125	n/a	16453	largeTSmallT	correct	congruent	0.67578	no	T	T
64.9453125	n/a	16626	responseLargeT	correct	n/a	0.67578	no	n/a	n/a
66.015625	n/a	16900	largeTSmallT	correct	congruent	0.53516	no	T	T
66.55078125	n/a	17037	responseLargeT	correct	n/a	0.53516	no	n/a	n/a
67.62890625	n/a	17313	largeTSmallT	correct	congruent	0.47656	no	T	T
68.10546875	n/a	17435	responseLargeT	correct	n/a	0.47656	no	n/a	n/a
69.16015625	n/a	17705	largeTSmallT	correct	congruent	0.54297	no	T	T
69.703125	n/a	17844	responseLargeT	correct	n/a	0.54297	no	n/a	n/a
70.7734375	n/a	18118	largeHSmallT	correct	incongruent	0.49609	no	H	T
71.26953125	n/a	18245	responseLargeH	correct	n/a	0.49609	no	n/a	n/a
72.3359375	n/a	18518	largeHSmallT	correct	incongruent	0.50391	no	H	T
72.83984375	n/a	18647	responseLargeH	correct	n/a	0.50391	no	n/a	n/a
73.90625	n/a	18920	largeHSmallT	correct	incongruent	0.47266	no	H	T
74.37890625	n/a	19041	responseLargeH	correct	n/a	0.47266	no	n/a	n/a
75.453125	n/a	19316	largeTSmallT	correct	congruent	0.48438	no	T	T
75.9375	n/a	19440	responseLargeT	correct	n/a	0.48438	no	n/a	n/a
77.015625	n/a	19716	largeTSmallT	correct	congruent	0.58984	no	T	T
77.60546875	n/a	19867	responseLargeT	correct	n/a	0.58984	no	n/a	n/a
78.66796875	n/a	20139	largeTSmallT	correct	congruent	0.47266	no	T	T
79.140625	n/a	20260	responseLargeT	correct	n/a	0.47266	no	n/a	n/a
80.21484375	n/a	20535	largeHSmallT	correct	incongruent	0.55469	no	H	T
80.76953125	n/a	20677	responseLargeH	correct	n/a	0.55469	no	n/a	n/a
81.83984375	n/a	20951	largeHSmallH	correct	congruent	0.48828	no	H	H
82.328125	n/a	21076	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
