onset	duration	sample	value	response_type	response_time
16.54199219	n/a	4234.75	nontarget	correct	0.51514
17.05712891	n/a	4366.625	rt	correct	0.51514
18.03515625	n/a	4617	nontarget	correct	0.39697
18.43212891	n/a	4718.625	rt	correct	0.39697
19.1015625	n/a	4890	nontarget	correct	0.50635
19.60791016	n/a	5019.625	rt	correct	0.50635
20.58154297	n/a	5268.875	nontarget	correct	0.48828
21.06982422	n/a	5393.875	rt	correct	0.48828
22.07519531	n/a	5651.25	target	correct	n/a
23.55517578	n/a	6030.125	nontarget	correct	0.43408
23.98925781	n/a	6141.25	rt	correct	0.43408
24.62158203	n/a	6303.125	nontarget	correct	0.50049
25.12207031	n/a	6431.25	rt	correct	0.50049
26.11523438	n/a	6685.5	nontarget	correct	0.47559
26.59082031	n/a	6807.25	rt	correct	0.47559
27.59472656	n/a	7064.25	nontarget	correct	0.47607
28.07080078	n/a	7186.125	rt	correct	0.47607
29.07470703	n/a	7443.125	nontarget	correct	0.47314
29.54785156	n/a	7564.25	rt	correct	0.47314
30.55517578	n/a	7822.125	target	correct	n/a
32.03466797	n/a	8200.875	nontarget	correct	0.40381
32.43847656	n/a	8304.25	rt	correct	0.40381
33.1015625	n/a	8474	target	correct	n/a
34.58154297	n/a	8852.875	nontarget	correct	0.52783
35.109375	n/a	8988	rt	correct	0.52783
36.06152344	n/a	9231.75	nontarget	correct	0.54004
36.6015625	n/a	9370	rt	correct	0.54004
37.54150391	n/a	9610.625	nontarget	correct	0.41602
37.95751953	n/a	9717.125	rt	correct	0.41602
38.60839844	n/a	9883.75	target	correct	n/a
40.08789062	n/a	10262.5	nontarget	correct	0.41699
40.50488281	n/a	10369.25	rt	correct	0.41699
41.15966797	n/a	10536.875	nontarget	correct	0.42383
41.58349609	n/a	10645.375	rt	correct	0.42383
42.234375	n/a	10812	nontarget	correct	0.48389
42.71826172	n/a	10935.875	rt	correct	0.48389
43.71484375	n/a	11191	nontarget	correct	0.43262
44.14746094	n/a	11301.75	rt	correct	0.43262
44.78125	n/a	11464	target	correct	n/a
46.26123047	n/a	11842.875	nontarget	correct	0.49463
46.75585938	n/a	11969.5	rt	correct	0.49463
47.74121094	n/a	12221.75	nontarget	correct	0.74121
48.48242188	n/a	12411.5	rt	correct	0.74121
49.234375	n/a	12604	nontarget	correct	0.44141
49.67578125	n/a	12717	rt	correct	0.44141
50.30126953	n/a	12877.125	nontarget	correct	0.52344
50.82470703	n/a	13011.125	rt	correct	0.52344
51.78125	n/a	13256	nontarget	correct	0.39746
52.17871094	n/a	13357.75	rt	correct	0.39746
52.86083984	n/a	13532.375	nontarget	correct	0.61035
53.47119141	n/a	13688.625	rt	correct	0.61035
54.34130859	n/a	13911.375	nontarget	correct	0.49072
54.83203125	n/a	14037	rt	correct	0.49072
55.82080078	n/a	14290.125	nontarget	correct	0.60938
56.43017578	n/a	14446.125	rt	correct	0.60938
57.28759766	n/a	14665.625	nontarget	correct	0.55176
57.83935547	n/a	14806.875	rt	correct	0.55176
58.76757812	n/a	15044.5	nontarget	correct	0.44043
59.20800781	n/a	15157.25	rt	correct	0.44043
59.83447266	n/a	15317.625	nontarget	correct	0.4873
60.32177734	n/a	15442.375	rt	correct	0.4873
61.31396484	n/a	15696.375	nontarget	correct	0.41504
61.72900391	n/a	15802.625	rt	correct	0.41504
62.39453125	n/a	15973	target	correct	n/a
63.87402344	n/a	16351.75	nontarget	correct	0.40137
64.27539062	n/a	16454.5	rt	correct	0.40137
64.94091797	n/a	16624.875	nontarget	correct	0.39502
65.3359375	n/a	16726	rt	correct	0.39502
66.00732422	n/a	16897.875	nontarget	correct	0.37305
66.38037109	n/a	16993.375	rt	correct	0.37305
67.07421875	n/a	17171	nontarget	correct	0.43994
67.51416016	n/a	17283.625	rt	correct	0.43994
68.140625	n/a	17444	nontarget	correct	0.44678
68.58740234	n/a	17558.375	rt	correct	0.44678
69.20751953	n/a	17717.125	nontarget	correct	0.49854
69.70605469	n/a	17844.75	rt	correct	0.49854
