onset	duration	sample	value	response_type	response_time
14.65869141	n/a	3752.625	nontarget	correct	0.45703
15.11572266	n/a	3869.625	rt	correct	0.45703
15.74267578	n/a	4030.125	nontarget	correct	0.51416
16.25683594	n/a	4161.75	rt	correct	0.51416
17.22167969	n/a	4408.75	nontarget	correct	0.39746
17.61914062	n/a	4510.5	rt	correct	0.39746
18.30175781	n/a	4685.25	nontarget	correct	0.4502
18.75195312	n/a	4800.5	rt	correct	0.4502
19.36962891	n/a	4958.625	target	correct	n/a
20.86181641	n/a	5340.625	nontarget	correct	0.30371
21.16552734	n/a	5418.375	rt	correct	0.30371
21.92822266	n/a	5613.625	nontarget	correct	0.39209
22.3203125	n/a	5714	rt	correct	0.39209
23.00537109	n/a	5889.375	nontarget	correct	0.39941
23.40478516	n/a	5991.625	rt	correct	0.39941
24.08544922	n/a	6165.875	nontarget	correct	0.42773
24.51318359	n/a	6275.375	rt	correct	0.42773
25.15332031	n/a	6439.25	nontarget	correct	0.38086
25.53417969	n/a	6536.75	rt	correct	0.38086
26.21875	n/a	6712	nontarget	correct	0.38037
26.59912109	n/a	6809.375	rt	correct	0.38037
27.29882812	n/a	6988.5	nontarget	correct	0.38135
27.68017578	n/a	7086.125	rt	correct	0.38135
28.37890625	n/a	7265	nontarget	correct	0.36768
28.74658203	n/a	7359.125	rt	correct	0.36768
29.4453125	n/a	7538	nontarget	correct	0.34912
29.79443359	n/a	7627.375	rt	correct	0.34912
30.52539062	n/a	7814.5	nontarget	correct	0.31787
30.84326172	n/a	7895.875	rt	correct	0.31787
31.60546875	n/a	8091	target	correct	n/a
33.08544922	n/a	8469.875	nontarget	correct	0.26904
33.35449219	n/a	8538.75	rt	correct	0.26904
34.16503906	n/a	8746.25	nontarget	correct	0.30713
34.47216797	n/a	8824.875	rt	correct	0.30713
35.23291016	n/a	9019.625	nontarget	correct	0.33008
35.56298828	n/a	9104.125	rt	correct	0.33008
36.31201172	n/a	9295.875	nontarget	correct	0.35498
36.66699219	n/a	9386.75	rt	correct	0.35498
37.39208984	n/a	9572.375	nontarget	correct	0.37402
37.76611328	n/a	9668.125	rt	correct	0.37402
38.47167969	n/a	9848.75	nontarget	correct	0.43945
38.91113281	n/a	9961.25	rt	correct	0.43945
39.53857422	n/a	10121.875	nontarget	correct	0.46631
40.00488281	n/a	10241.25	rt	correct	0.46631
41.01855469	n/a	10500.75	nontarget	correct	0.37988
41.3984375	n/a	10598	rt	correct	0.37988
42.08496094	n/a	10773.75	nontarget	correct	0.38477
42.46972656	n/a	10872.25	rt	correct	0.38477
43.16503906	n/a	11050.25	nontarget	correct	0.30859
43.47363281	n/a	11129.25	rt	correct	0.30859
44.24511719	n/a	11326.75	nontarget	correct	0.28613
44.53125	n/a	11400	rt	correct	0.28613
45.31152344	n/a	11599.75	nontarget	correct	0.27344
45.58496094	n/a	11669.75	rt	correct	0.27344
46.39160156	n/a	11876.25	nontarget	correct	0.26904
46.66064453	n/a	11945.125	rt	correct	0.26904
47.47167969	n/a	12152.75	nontarget	correct	0.28955
47.76123047	n/a	12226.875	rt	correct	0.28955
48.53955078	n/a	12426.125	nontarget	correct	0.26318
48.80273438	n/a	12493.5	rt	correct	0.26318
49.60498047	n/a	12698.875	nontarget	correct	0.28711
49.89208984	n/a	12772.375	rt	correct	0.28711
50.68457031	n/a	12975.25	nontarget	correct	0.3125
50.99707031	n/a	13055.25	rt	correct	0.3125
51.75390625	n/a	13249	nontarget	correct	0.33643
52.09033203	n/a	13335.125	rt	correct	0.33643
52.83154297	n/a	13524.875	nontarget	correct	0.3623
53.19384766	n/a	13617.625	rt	correct	0.3623
53.91113281	n/a	13801.25	nontarget	correct	0.41162
54.32275391	n/a	13906.625	rt	correct	0.41162
54.99169922	n/a	14077.875	nontarget	correct	0.40234
55.39404297	n/a	14180.875	rt	correct	0.40234
56.05908203	n/a	14351.125	nontarget	correct	0.36328
56.42236328	n/a	14444.125	rt	correct	0.36328
57.13769531	n/a	14627.25	nontarget	correct	0.32812
57.46582031	n/a	14711.25	rt	correct	0.32812
58.21777344	n/a	14903.75	nontarget	correct	0.3208
58.53857422	n/a	14985.875	rt	correct	0.3208
59.29833984	n/a	15180.375	nontarget	correct	0.354
59.65234375	n/a	15271	rt	correct	0.354
60.36474609	n/a	15453.375	nontarget	correct	0.31396
60.67871094	n/a	15533.75	rt	correct	0.31396
61.43115234	n/a	15726.375	nontarget	correct	0.3335
61.76464844	n/a	15811.75	rt	correct	0.3335
62.51123047	n/a	16002.875	target	incorrect	0.30127
62.8125	n/a	16080	rt	incorrect	0.30127
63.578125	n/a	16276	nontarget	correct	0.30762
63.88574219	n/a	16354.75	rt	correct	0.30762
64.65771484	n/a	16552.375	nontarget	correct	0.27881
64.93652344	n/a	16623.75	rt	correct	0.27881
65.73779297	n/a	16828.875	nontarget	correct	0.28857
66.02636719	n/a	16902.75	rt	correct	0.28857
66.80712891	n/a	17102.625	nontarget	correct	0.32812
67.13525391	n/a	17186.625	rt	correct	0.32812
67.87109375	n/a	17375	nontarget	correct	0.34033
68.21142578	n/a	17462.125	rt	correct	0.34033
68.95117188	n/a	17651.5	nontarget	correct	0.34863
