onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
20.49755859	n/a	5247.375	largeTSmallT	correct	congruent	1.0376	no	T	T
21.53515625	n/a	5513	responseLargeT	correct	n/a	1.0376	no	n/a	n/a
22.60205078	n/a	5786.125	largeTSmallT	correct	congruent	0.55811	no	T	T
23.16015625	n/a	5929	responseLargeT	correct	n/a	0.55811	no	n/a	n/a
24.24267578	n/a	6206.125	largeHSmallH	correct	congruent	0.8291	no	H	H
25.07177734	n/a	6418.375	responseLargeH	correct	n/a	0.8291	no	n/a	n/a
26.13574219	n/a	6690.75	largeTSmallH	correct	incongruent	0.875	no	T	H
27.01074219	n/a	6914.75	responseLargeT	correct	n/a	0.875	no	n/a	n/a
28.08251953	n/a	7189.125	largeHSmallH	correct	congruent	0.88965	no	H	H
28.97216797	n/a	7416.875	responseLargeH	correct	n/a	0.88965	no	n/a	n/a
30.04248047	n/a	7690.875	largeHSmallT	error	incongruent	0.78369	no	H	T
30.82617188	n/a	7891.5	responseLargeT	error	n/a	0.78369	no	n/a	n/a
31.89599609	n/a	8165.375	largeHSmallT	correct	incongruent	0.83447	no	H	T
32.73046875	n/a	8379	responseLargeH	correct	n/a	0.83447	no	n/a	n/a
33.80224609	n/a	8653.375	largeTSmallT	correct	congruent	0.63037	no	T	T
34.43261719	n/a	8814.75	responseLargeT	correct	n/a	0.63037	no	n/a	n/a
35.49560547	n/a	9086.875	largeTSmallH	correct	incongruent	0.55322	no	T	H
36.04882812	n/a	9228.5	responseLargeT	correct	n/a	0.55322	no	n/a	n/a
37.12255859	n/a	9503.375	largeTSmallH	correct	incongruent	0.625	no	T	H
37.74755859	n/a	9663.375	responseLargeT	correct	n/a	0.625	no	n/a	n/a
38.82910156	n/a	9940.25	largeTSmallH	correct	incongruent	0.49609	no	T	H
39.32519531	n/a	10067.25	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
40.40234375	n/a	10343	largeHSmallT	correct	incongruent	0.60352	no	H	T
41.00585938	n/a	10497.5	responseLargeH	correct	n/a	0.60352	no	n/a	n/a
42.08203125	n/a	10773	largeHSmallH	correct	congruent	0.55029	no	H	H
42.63232422	n/a	10913.875	responseLargeH	correct	n/a	0.55029	no	n/a	n/a
43.70898438	n/a	11189.5	largeHSmallH	correct	congruent	0.49658	no	H	H
44.20556641	n/a	11316.625	responseLargeH	correct	n/a	0.49658	no	n/a	n/a
45.28222656	n/a	11592.25	largeTSmallT	correct	congruent	0.42627	no	T	T
45.70849609	n/a	11701.375	responseLargeT	correct	n/a	0.42627	no	n/a	n/a
46.77539062	n/a	11974.5	largeHSmallH	correct	congruent	0.55762	no	H	H
47.33300781	n/a	12117.25	responseLargeH	correct	n/a	0.55762	no	n/a	n/a
48.40185547	n/a	12390.875	largeHSmallT	correct	incongruent	0.51709	no	H	T
48.91894531	n/a	12523.25	responseLargeH	correct	n/a	0.51709	no	n/a	n/a
49.98876953	n/a	12797.125	largeTSmallT	correct	congruent	0.50635	no	T	T
50.49511719	n/a	12926.75	responseLargeT	correct	n/a	0.50635	no	n/a	n/a
51.57568359	n/a	13203.375	largeTSmallH	correct	incongruent	0.45898	no	T	H
52.03466797	n/a	13320.875	responseLargeT	correct	n/a	0.45898	no	n/a	n/a
53.10888672	n/a	13595.875	largeTSmallH	correct	incongruent	0.53125	no	T	H
53.64013672	n/a	13731.875	responseLargeT	correct	n/a	0.53125	no	n/a	n/a
54.70849609	n/a	14005.375	largeHSmallH	correct	congruent	0.44873	no	H	H
55.15722656	n/a	14120.25	responseLargeH	correct	n/a	0.44873	no	n/a	n/a
56.22851562	n/a	14394.5	largeTSmallT	correct	congruent	0.47363	no	T	T
56.70214844	n/a	14515.75	responseLargeT	correct	n/a	0.47363	no	n/a	n/a
57.77539062	n/a	14790.5	largeHSmallT	correct	incongruent	0.48975	no	H	T
58.26513672	n/a	14915.875	responseLargeH	correct	n/a	0.48975	no	n/a	n/a
59.33496094	n/a	15189.75	largeHSmallT	correct	incongruent	0.45459	no	H	T
59.78955078	n/a	15306.125	responseLargeH	correct	n/a	0.45459	no	n/a	n/a
60.86816406	n/a	15582.25	largeHSmallT	correct	incongruent	0.42529	no	H	T
61.29345703	n/a	15691.125	responseLargeH	correct	n/a	0.42529	no	n/a	n/a
62.36181641	n/a	15964.625	largeHSmallH	correct	congruent	0.34082	no	H	H
62.70263672	n/a	16051.875	responseLargeH	correct	n/a	0.34082	no	n/a	n/a
63.76171875	n/a	16323	largeHSmallT	correct	incongruent	0.30176	no	H	T
64.06347656	n/a	16400.25	responseLargeH	correct	n/a	0.30176	no	n/a	n/a
65.1484375	n/a	16678	largeTSmallH	correct	incongruent	0.49414	no	T	H
65.64257812	n/a	16804.5	responseLargeT	correct	n/a	0.49414	no	n/a	n/a
66.72167969	n/a	17080.75	largeHSmallT	correct	incongruent	0.41211	no	H	T
67.13378906	n/a	17186.25	responseLargeH	correct	n/a	0.41211	no	n/a	n/a
68.20166016	n/a	17459.625	largeHSmallT	correct	incongruent	0.35791	no	H	T
68.55957031	n/a	17551.25	responseLargeH	correct	n/a	0.35791	no	n/a	n/a
69.62890625	n/a	17825	largeHSmallT	correct	incongruent	0.29346	no	H	T
69.92236328	n/a	17900.125	responseLargeH	correct	n/a	0.29346	no	n/a	n/a
70.98828125	n/a	18173	largeTSmallT	correct	congruent	0.45654	no	T	T
71.44482422	n/a	18289.875	responseLargeT	correct	n/a	0.45654	no	n/a	n/a
72.52148438	n/a	18565.5	largeHSmallT	correct	incongruent	0.4624	no	H	T
72.98388672	n/a	18683.875	responseLargeH	correct	n/a	0.4624	no	n/a	n/a
74.0546875	n/a	18958	largeTSmallH	correct	incongruent	0.48193	no	T	H
74.53662109	n/a	19081.375	responseLargeT	correct	n/a	0.48193	no	n/a	n/a
75.61474609	n/a	19357.375	largeTSmallH	correct	incongruent	0.46875	no	T	H
76.08349609	n/a	19477.375	responseLargeT	correct	n/a	0.46875	no	n/a	n/a
77.14794922	n/a	19749.875	largeHSmallT	correct	incongruent	0.44336	no	H	T
77.59130859	n/a	19863.375	responseLargeH	correct	n/a	0.44336	no	n/a	n/a
78.66796875	n/a	20139	largeTSmallH	correct	incongruent	0.55664	no	T	H
79.22460938	n/a	20281.5	responseLargeT	correct	n/a	0.55664	no	n/a	n/a
80.28125	n/a	20552	largeTSmallT	correct	congruent	0.41406	no	T	T
80.6953125	n/a	20658	responseLargeT	correct	n/a	0.41406	no	n/a	n/a
81.77441406	n/a	20934.25	largeTSmallT	correct	congruent	0.39062	no	T	T
82.16503906	n/a	21034.25	responseLargeT	correct	n/a	0.39062	no	n/a	n/a
83.24121094	n/a	21309.75	largeTSmallH	correct	incongruent	0.32666	no	T	H
83.56787109	n/a	21393.375	responseLargeT	correct	n/a	0.32666	no	n/a	n/a
84.64111328	n/a	21668.125	largeHSmallH	correct	congruent	0.46924	no	H	H
85.11035156	n/a	21788.25	responseLargeH	correct	n/a	0.46924	no	n/a	n/a
86.18798828	n/a	22064.125	largeTSmallT	correct	congruent	0.43213	no	T	T
86.62011719	n/a	22174.75	responseLargeT	correct	n/a	0.43213	no	n/a	n/a
87.68115234	n/a	22446.375	largeHSmallT	error	incongruent	0.49365	no	H	T
88.17480469	n/a	22572.75	responseLargeT	error	n/a	0.49365	no	n/a	n/a
89.24121094	n/a	22845.75	largeHSmallH	correct	congruent	0.66162	no	H	H
89.90283203	n/a	23015.125	responseLargeH	correct	n/a	0.66162	no	n/a	n/a
90.97412109	n/a	23289.375	largeHSmallH	correct	congruent	0.4873	no	H	H
91.46142578	n/a	23414.125	responseLargeH	correct	n/a	0.4873	no	n/a	n/a
92.53417969	n/a	23688.75	largeHSmallT	correct	incongruent	0.40332	no	H	T
