onset	duration	sample	value	stimulus	response_type	response_time
14.24267578	n/a	3646.125	D	nontarget	n/a	n/a
15.92919922	n/a	4077.875	A	nontarget	n/a	n/a
17.50439453	n/a	4481.125	A	target	hit	644.5312
18.14892578	n/a	4646.125	rt	n/a	hit	644.5312
19.0859375	n/a	4886	B	nontarget	n/a	n/a
20.66943359	n/a	5291.375	D	nontarget	n/a	n/a
22.24267578	n/a	5694.125	C	nontarget	n/a	n/a
23.81591797	n/a	6096.875	B	nontarget	n/a	n/a
25.38916016	n/a	6499.625	D	nontarget	n/a	n/a
26.96142578	n/a	6902.125	C	nontarget	n/a	n/a
28.54736328	n/a	7308.125	C	target	hit	855.4688
29.40283203	n/a	7527.125	rt	n/a	hit	855.4688
30.12060547	n/a	7710.875	C	target	hit	926.2695
31.046875	n/a	7948	rt	n/a	hit	926.2695
31.69433594	n/a	8113.75	C	target	hit	948.7305
32.64306641	n/a	8356.625	rt	n/a	hit	948.7305
33.26708984	n/a	8516.375	D	nontarget	n/a	n/a
34.84814453	n/a	8921.125	C	nontarget	n/a	n/a
36.4140625	n/a	9322	B	nontarget	n/a	n/a
37.98730469	n/a	9724.75	D	nontarget	n/a	n/a
39.56054688	n/a	10127.5	B	nontarget	n/a	n/a
41.13378906	n/a	10530.25	A	nontarget	n/a	n/a
42.70703125	n/a	10933	B	nontarget	n/a	n/a
44.28271484	n/a	11336.375	D	nontarget	n/a	n/a
45.85400391	n/a	11738.625	A	nontarget	n/a	n/a
47.44042969	n/a	12144.75	A	target	hit	581.543
48.02197266	n/a	12293.625	rt	n/a	hit	581.543
49.01367188	n/a	12547.5	C	nontarget	n/a	n/a
50.58691406	n/a	12950.25	B	nontarget	n/a	n/a
52.16015625	n/a	13353	D	nontarget	n/a	n/a
53.734375	n/a	13756	C	nontarget	n/a	n/a
55.30664062	n/a	14158.5	A	nontarget	n/a	n/a
56.87988281	n/a	14561.25	C	nontarget	n/a	n/a
58.43994141	n/a	14960.625	A	nontarget	n/a	n/a
60.02685547	n/a	15366.875	A	target	hit	620.6055
60.64746094	n/a	15525.75	rt	n/a	hit	620.6055
61.60009766	n/a	15769.625	C	nontarget	n/a	n/a
63.17480469	n/a	16172.75	B	nontarget	n/a	n/a
64.74658203	n/a	16575.125	A	nontarget	n/a	n/a
66.31982422	n/a	16977.875	C	nontarget	n/a	n/a
67.89599609	n/a	17381.375	A	nontarget	n/a	n/a
69.47998047	n/a	17786.875	C	nontarget	n/a	n/a
71.05419922	n/a	18189.875	A	nontarget	n/a	n/a
72.62646484	n/a	18592.375	A	target	hit	568.3594
73.19482422	n/a	18737.875	rt	n/a	hit	568.3594
74.19970703	n/a	18995.125	A	target	hit	594.2383
74.79394531	n/a	19147.25	rt	n/a	hit	594.2383
75.77392578	n/a	19398.125	D	nontarget	n/a	n/a
77.34667969	n/a	19800.75	D	target	hit	564.4531
77.91113281	n/a	19945.25	rt	n/a	hit	564.4531
78.90722656	n/a	20200.25	C	nontarget	n/a	n/a
80.46728516	n/a	20599.625	B	nontarget	n/a	n/a
82.02734375	n/a	20999	D	nontarget	n/a	n/a
83.61279297	n/a	21404.875	A	nontarget	n/a	n/a
85.18603516	n/a	21807.625	B	nontarget	n/a	n/a
86.75927734	n/a	22210.375	A	nontarget	n/a	n/a
88.33349609	n/a	22613.375	B	nontarget	n/a	n/a
89.90576172	n/a	23015.875	A	nontarget	n/a	n/a
91.49267578	n/a	23422.125	B	nontarget	n/a	n/a
93.06591797	n/a	23824.875	C	nontarget	n/a	n/a
94.63964844	n/a	24227.75	A	nontarget	n/a	n/a
96.21337891	n/a	24630.625	C	nontarget	n/a	n/a
97.78564453	n/a	25033.125	D	nontarget	n/a	n/a
99.36035156	n/a	25436.25	B	nontarget	n/a	n/a
100.9458008	n/a	25842.125	D	nontarget	n/a	n/a
102.519043	n/a	26244.875	A	nontarget	n/a	n/a
104.0932617	n/a	26647.875	B	nontarget	n/a	n/a
105.6655273	n/a	27050.375	C	nontarget	n/a	n/a
107.2412109	n/a	27453.75	A	nontarget	n/a	n/a
108.8144531	n/a	27856.5	B	nontarget	n/a	n/a
110.3989258	n/a	28262.125	B	target	hit	493.1641
110.8920898	n/a	28388.375	rt	n/a	hit	493.1641
111.9731445	n/a	28665.125	A	nontarget	n/a	n/a
113.5454102	n/a	29067.625	A	target	hit	563.4766
114.1088867	n/a	29211.875	rt	n/a	hit	563.4766
115.1186523	n/a	29470.375	D	nontarget	n/a	n/a
116.6928711	n/a	29873.375	B	nontarget	n/a	n/a
118.2651367	n/a	30275.875	C	nontarget	n/a	n/a
119.8261719	n/a	30675.5	A	nontarget	n/a	n/a
121.4121094	n/a	31081.5	B	nontarget	n/a	n/a
122.9853516	n/a	31484.25	A	nontarget	n/a	n/a
124.5585938	n/a	31887	D	nontarget	n/a	n/a
126.1342773	n/a	32290.375	A	nontarget	n/a	n/a
127.7050781	n/a	32692.5	A	target	hit	685.0586
128.3901367	n/a	32867.875	rt	n/a	hit	685.0586
129.28125	n/a	33096	A	target	hit	700.6836
129.9819336	n/a	33275.375	rt	n/a	hit	700.6836
130.8652344	n/a	33501.5	D	nontarget	n/a	n/a
132.440918	n/a	33904.875	A	nontarget	n/a	n/a
134.0141602	n/a	34307.625	B	nontarget	n/a	n/a
135.5849609	n/a	34709.75	C	nontarget	n/a	n/a
137.1586914	n/a	35112.625	B	nontarget	n/a	n/a
138.7451172	n/a	35518.75	B	target	hit	607.4219
139.3525391	n/a	35674.25	rt	n/a	hit	607.4219
140.3183594	n/a	35921.5	C	nontarget	n/a	n/a
