onset	duration	sample	value	response_type	response_time
11.296875	n/a	2892	nontarget	correct	0.51953
11.81640625	n/a	3025	rt	correct	0.51953
12.7890625	n/a	3274	nontarget	correct	0.31641
13.10546875	n/a	3355	rt	correct	0.31641
13.85546875	n/a	3547	nontarget	correct	0.37891
14.234375	n/a	3644	rt	correct	0.37891
14.92578125	n/a	3821	nontarget	correct	0.375
15.30078125	n/a	3917	rt	correct	0.375
16.0078125	n/a	4098	nontarget	correct	0.37109
16.37890625	n/a	4193	rt	correct	0.37109
17.0859375	n/a	4374	nontarget	correct	0.33594
17.421875	n/a	4460	rt	correct	0.33594
18.1640625	n/a	4650	nontarget	correct	0.33984
18.50390625	n/a	4737	rt	correct	0.33984
19.23046875	n/a	4923	nontarget	correct	0.30469
19.53515625	n/a	5001	rt	correct	0.30469
20.30859375	n/a	5199	nontarget	correct	0.29688
20.60546875	n/a	5275	rt	correct	0.29688
21.390625	n/a	5476	nontarget	correct	0.28125
21.671875	n/a	5548	rt	correct	0.28125
22.45703125	n/a	5749	nontarget	correct	0.32422
22.78125	n/a	5832	rt	correct	0.32422
23.5234375	n/a	6022	nontarget	correct	0.30469
23.828125	n/a	6100	rt	correct	0.30469
24.6015625	n/a	6298	nontarget	correct	0.32422
24.92578125	n/a	6381	rt	correct	0.32422
25.671875	n/a	6572	nontarget	correct	0.29297
25.96484375	n/a	6647	rt	correct	0.29297
26.75	n/a	6848	nontarget	correct	0.38281
27.1328125	n/a	6946	rt	correct	0.38281
27.828125	n/a	7124	nontarget	correct	0.30469
28.1328125	n/a	7202	rt	correct	0.30469
28.91015625	n/a	7401	target	correct	n/a
30.390625	n/a	7780	nontarget	correct	0.32812
30.71875	n/a	7864	rt	correct	0.32812
31.45703125	n/a	8053	nontarget	correct	0.33984
31.796875	n/a	8140	rt	correct	0.33984
32.5234375	n/a	8326	target	correct	n/a
34.015625	n/a	8708	nontarget	correct	0.29688
34.3125	n/a	8784	rt	correct	0.29688
35.08203125	n/a	8981	nontarget	correct	0.40234
35.484375	n/a	9084	rt	correct	0.40234
36.1640625	n/a	9258	nontarget	correct	0.34375
36.5078125	n/a	9346	rt	correct	0.34375
37.23046875	n/a	9531	nontarget	correct	0.39062
37.62109375	n/a	9631	rt	correct	0.39062
38.296875	n/a	9804	nontarget	correct	0.44922
38.74609375	n/a	9919	rt	correct	0.44922
39.375	n/a	10080	nontarget	correct	0.36328
39.73828125	n/a	10173	rt	correct	0.36328
40.44140625	n/a	10353	nontarget	correct	0.33594
40.77734375	n/a	10439	rt	correct	0.33594
41.5078125	n/a	10626	nontarget	correct	0.35938
41.8671875	n/a	10718	rt	correct	0.35938
42.58984375	n/a	10903	nontarget	correct	0.375
42.96484375	n/a	10999	rt	correct	0.375
43.65625	n/a	11176	nontarget	correct	0.34375
44	n/a	11264	rt	correct	0.34375
44.72265625	n/a	11449	nontarget	correct	0.32812
45.05078125	n/a	11533	rt	correct	0.32812
45.80078125	n/a	11725	target	correct	n/a
47.28125	n/a	12104	nontarget	correct	0.37109
47.65234375	n/a	12199	rt	correct	0.37109
48.36328125	n/a	12381	nontarget	correct	0.35547
48.71875	n/a	12472	rt	correct	0.35547
49.4296875	n/a	12654	nontarget	correct	0.35156
49.78125	n/a	12744	rt	correct	0.35156
50.49609375	n/a	12927	nontarget	correct	0.3125
50.80859375	n/a	13007	rt	correct	0.3125
51.57421875	n/a	13203	nontarget	correct	0.33594
51.91015625	n/a	13289	rt	correct	0.33594
52.64453125	n/a	13477	nontarget	correct	0.33594
52.98046875	n/a	13563	rt	correct	0.33594
53.72265625	n/a	13753	nontarget	correct	0.33984
54.0625	n/a	13840	rt	correct	0.33984
54.80078125	n/a	14029	nontarget	correct	0.36719
55.16796875	n/a	14123	rt	correct	0.36719
55.8828125	n/a	14306	nontarget	correct	0.35547
56.23828125	n/a	14397	rt	correct	0.35547
56.94921875	n/a	14579	nontarget	correct	0.34766
57.296875	n/a	14668	rt	correct	0.34766
58.015625	n/a	14852	nontarget	correct	0.38672
58.40234375	n/a	14951	rt	correct	0.38672
59.09765625	n/a	15129	nontarget	correct	0.39062
59.48828125	n/a	15229	rt	correct	0.39062
60.16015625	n/a	15401	nontarget	correct	0.38281
60.54296875	n/a	15499	rt	correct	0.38281
61.23046875	n/a	15675	nontarget	correct	0.4375
61.66796875	n/a	15787	rt	correct	0.4375
62.30859375	n/a	15951	nontarget	correct	0.4375
62.74609375	n/a	16063	rt	correct	0.4375
63.375	n/a	16224	nontarget	correct	0.36719
63.7421875	n/a	16318	rt	correct	0.36719
64.44140625	n/a	16497	nontarget	correct	0.36719
64.80859375	n/a	16591	rt	correct	0.36719
65.5234375	n/a	16774	nontarget	correct	0.42188
65.9453125	n/a	16882	rt	correct	0.42188
66.58984375	n/a	17047	nontarget	correct	0.40625
66.99609375	n/a	17151	rt	correct	0.40625
67.66796875	n/a	17323	nontarget	correct	0.375
68.04296875	n/a	17419	rt	correct	0.375
68.75	n/a	17600	target	correct	n/a
70.2265625	n/a	17978	nontarget	correct	0.38672
70.61328125	n/a	18077	rt	correct	0.38672
71.30859375	n/a	18255	nontarget	correct	0.44922
71.7578125	n/a	18370	rt	correct	0.44922
72.375	n/a	18528	nontarget	correct	0.46484
72.83984375	n/a	18647	rt	correct	0.46484
73.85546875	n/a	18907	target	incorrect	0.32812
74.18359375	n/a	18991	rt	incorrect	0.32812
74.921875	n/a	19180	nontarget	correct	0.48047
75.40234375	n/a	19303	rt	correct	0.48047
76.4140625	n/a	19562	nontarget	correct	0.375
76.7890625	n/a	19658	rt	correct	0.375
77.48046875	n/a	19835	target	correct	n/a
78.9765625	n/a	20218	nontarget	correct	0.33594
79.3125	n/a	20304	rt	correct	0.33594
80.04296875	n/a	20491	nontarget	correct	0.42969
80.47265625	n/a	20601	rt	correct	0.42969
81.125	n/a	20768	nontarget	correct	0.47656
81.6015625	n/a	20890	rt	correct	0.47656
82.6015625	n/a	21146	nontarget	correct	0.44141
83.04296875	n/a	21259	rt	correct	0.44141
83.671875	n/a	21420	nontarget	correct	0.49219
84.1640625	n/a	21546	rt	correct	0.49219
85.1484375	n/a	21798	nontarget	correct	0.41016
85.55859375	n/a	21903	rt	correct	0.41016
86.21484375	n/a	22071	nontarget	correct	0.5
86.71484375	n/a	22199	rt	correct	0.5
87.70703125	n/a	22453	nontarget	correct	0.38672
88.09375	n/a	22552	rt	correct	0.38672
88.7734375	n/a	22726	target	correct	n/a
90.26953125	n/a	23109	nontarget	correct	0.37891
90.6484375	n/a	23206	rt	correct	0.37891
91.3359375	n/a	23382	nontarget	correct	0.47656
91.8125	n/a	23504	rt	correct	0.47656
92.828125	n/a	23764	nontarget	correct	0.53125
