onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
16.33203125	0	4181	largeHSmallH	correct	congruent	1.1211	no	H	H
17.453125	0	4468	responseLargeH	correct	n/a	1.1211	no	n/a	n/a
18.51953125	0	4741	largeHSmallH	correct	congruent	1.0547	no	H	H
19.57421875	0	5011	responseLargeH	correct	n/a	1.0547	no	n/a	n/a
20.63671875	0	5283	largeTSmallT	correct	congruent	0.72656	no	T	T
21.36328125	0	5469	responseLargeT	correct	n/a	0.72656	no	n/a	n/a
22.4375	0	5744	largeHSmallH	correct	congruent	0.74219	no	H	H
23.1796875	0	5934	responseLargeH	correct	n/a	0.74219	no	n/a	n/a
24.23828125	0	6205	largeHSmallT	correct	incongruent	1.0156	no	H	T
25.25390625	0	6465	responseLargeH	correct	n/a	1.0156	no	n/a	n/a
26.31640625	0	6737	largeTSmallH	correct	incongruent	0.83203	no	T	H
27.1484375	0	6950	responseLargeT	correct	n/a	0.83203	no	n/a	n/a
28.22265625	0	7225	largeTSmallH	correct	incongruent	0.75781	no	T	H
28.98046875	0	7419	responseLargeT	correct	n/a	0.75781	no	n/a	n/a
30.05078125	0	7693	largeHSmallH	correct	congruent	0.58203	no	H	H
30.6328125	0	7842	responseLargeH	correct	n/a	0.58203	no	n/a	n/a
31.703125	0	8116	largeTSmallH	correct	incongruent	0.66016	no	T	H
32.36328125	0	8285	responseLargeT	correct	n/a	0.66016	no	n/a	n/a
33.4375	0	8560	largeHSmallT	correct	incongruent	0.76953	no	H	T
34.20703125	0	8757	responseLargeH	correct	n/a	0.76953	no	n/a	n/a
35.27734375	0	9031	largeTSmallT	correct	congruent	0.51172	no	T	T
35.7890625	0	9162	responseLargeT	correct	n/a	0.51172	no	n/a	n/a
36.8515625	0	9434	largeTSmallH	correct	incongruent	1.2734	no	T	H
38.125	0	9760	responseLargeT	correct	n/a	1.2734	no	n/a	n/a
39.18359375	0	10031	largeHSmallH	correct	congruent	0.64844	no	H	H
39.83203125	0	10197	responseLargeH	correct	n/a	0.64844	no	n/a	n/a
40.90234375	0	10471	largeHSmallH	correct	congruent	0.51953	no	H	H
41.421875	0	10604	responseLargeH	correct	n/a	0.51953	no	n/a	n/a
