onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
6.46875	n/a	1656	largeTSmallT	correct	congruent	1.1641	no	T	T
7.6328125	n/a	1954	responseLargeT	correct	n/a	1.1641	no	n/a	n/a
8.70703125	n/a	2229	largeTSmallH	error	incongruent	0.58203	no	T	H
9.2890625	n/a	2378	responseLargeH	error	n/a	0.58203	no	n/a	n/a
10.359375	n/a	2652	largeHSmallT	n/a	incongruent	n/a	n/a	H	T
11.7734375	n/a	3014	largeHSmallH	error	congruent	0.52344	no	H	H
12.296875	n/a	3148	responseLargeT	error	n/a	0.52344	no	n/a	n/a
13.375	n/a	3424	largeHSmallH	error	congruent	0.42578	no	H	H
13.80078125	n/a	3533	responseLargeT	error	n/a	0.42578	no	n/a	n/a
14.8671875	n/a	3806	largeHSmallT	error	incongruent	0.80078	no	H	T
15.66796875	n/a	4011	responseLargeT	error	n/a	0.80078	no	n/a	n/a
16.734375	n/a	4284	largeTSmallT	correct	congruent	0.49609	no	T	T
17.23046875	n/a	4411	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
18.29296875	n/a	4683	largeHSmallH	error	congruent	0.38281	no	H	H
18.67578125	n/a	4781	responseLargeT	error	n/a	0.38281	no	n/a	n/a
19.74609375	n/a	5055	largeHSmallH	error	congruent	0.36719	no	H	H
20.11328125	n/a	5149	responseLargeT	error	n/a	0.36719	no	n/a	n/a
21.1875	n/a	5424	largeHSmallT	error	incongruent	0.42969	no	H	T
21.6171875	n/a	5534	responseLargeT	error	n/a	0.42969	no	n/a	n/a
22.6796875	n/a	5806	largeHSmallH	error	congruent	0.34766	no	H	H
23.02734375	n/a	5895	responseLargeT	error	n/a	0.34766	no	n/a	n/a
24.10546875	n/a	6171	largeTSmallT	correct	congruent	0.44531	no	T	T
24.55078125	n/a	6285	responseLargeT	correct	n/a	0.44531	no	n/a	n/a
25.61328125	n/a	6557	largeHSmallH	error	congruent	0.41406	no	H	H
26.02734375	n/a	6663	responseLargeT	error	n/a	0.41406	no	n/a	n/a
27.09375	n/a	6936	largeTSmallH	correct	incongruent	0.47266	no	T	H
