onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
14.63671875	n/a	3747	largeHSmallH	correct	congruent	0.58984	no	H	H
15.2265625	n/a	3898	responseLargeH	correct	n/a	0.58984	no	n/a	n/a
16.28515625	n/a	4169	largeTSmallT	correct	congruent	0.96875	no	T	T
17.25390625	n/a	4417	responseLargeT	correct	n/a	0.96875	no	n/a	n/a
18.3125	n/a	4688	largeTSmallH	correct	incongruent	0.59375	no	T	H
18.90625	n/a	4840	responseLargeT	correct	n/a	0.59375	no	n/a	n/a
19.96484375	n/a	5111	largeHSmallT	correct	incongruent	0.53516	no	H	T
20.5	n/a	5248	responseLargeH	correct	n/a	0.53516	no	n/a	n/a
21.578125	n/a	5524	largeHSmallH	correct	congruent	0.52344	no	H	H
22.1015625	n/a	5658	responseLargeH	correct	n/a	0.52344	no	n/a	n/a
23.1640625	n/a	5930	largeHSmallT	correct	incongruent	0.41016	no	H	T
23.57421875	n/a	6035	responseLargeH	correct	n/a	0.41016	no	n/a	n/a
24.6328125	n/a	6306	largeTSmallH	correct	incongruent	0.50391	no	T	H
25.13671875	n/a	6435	responseLargeT	correct	n/a	0.50391	no	n/a	n/a
26.20703125	n/a	6709	largeHSmallT	correct	incongruent	0.48828	no	H	T
26.6953125	n/a	6834	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
27.765625	n/a	7108	largeTSmallT	correct	congruent	0.5625	no	T	T
28.328125	n/a	7252	responseLargeT	correct	n/a	0.5625	no	n/a	n/a
29.39453125	n/a	7525	largeTSmallH	correct	incongruent	0.4375	no	T	H
29.83203125	n/a	7637	responseLargeT	correct	n/a	0.4375	no	n/a	n/a
30.8984375	n/a	7910	largeHSmallH	correct	congruent	0.47266	no	H	H
31.37109375	n/a	8031	responseLargeH	correct	n/a	0.47266	no	n/a	n/a
32.43359375	n/a	8303	largeHSmallT	correct	incongruent	0.38672	no	H	T
32.8203125	n/a	8402	responseLargeH	correct	n/a	0.38672	no	n/a	n/a
33.88671875	n/a	8675	largeHSmallH	correct	congruent	0.47266	no	H	H
34.359375	n/a	8796	responseLargeH	correct	n/a	0.47266	no	n/a	n/a
35.43359375	n/a	9071	largeTSmallH	correct	incongruent	0.54297	no	T	H
35.9765625	n/a	9210	responseLargeT	correct	n/a	0.54297	no	n/a	n/a
37.046875	n/a	9484	largeTSmallT	correct	congruent	0.46484	no	T	T
37.51171875	n/a	9603	responseLargeT	correct	n/a	0.46484	no	n/a	n/a
38.578125	n/a	9876	largeTSmallH	correct	incongruent	0.49219	no	T	H
39.0703125	n/a	10002	responseLargeT	correct	n/a	0.49219	no	n/a	n/a
40.13671875	n/a	10275	largeTSmallT	correct	congruent	0.40234	no	T	T
40.5390625	n/a	10378	responseLargeT	correct	n/a	0.40234	no	n/a	n/a
41.60546875	n/a	10651	largeHSmallH	correct	congruent	0.55469	no	H	H
42.16015625	n/a	10793	responseLargeH	correct	n/a	0.55469	no	n/a	n/a
43.23046875	n/a	11067	largeTSmallT	correct	congruent	0.46875	no	T	T
43.69921875	n/a	11187	responseLargeT	correct	n/a	0.46875	no	n/a	n/a
44.77734375	n/a	11463	largeTSmallH	correct	incongruent	0.52344	no	T	H
45.30078125	n/a	11597	responseLargeT	correct	n/a	0.52344	no	n/a	n/a
46.3671875	n/a	11870	largeTSmallH	correct	incongruent	0.44922	no	T	H
46.81640625	n/a	11985	responseLargeT	correct	n/a	0.44922	no	n/a	n/a
47.88671875	n/a	12259	largeTSmallT	correct	congruent	0.49219	no	T	T
48.37890625	n/a	12385	responseLargeT	correct	n/a	0.49219	no	n/a	n/a
49.45703125	n/a	12661	largeTSmallT	correct	congruent	0.44531	no	T	T
49.90234375	n/a	12775	responseLargeT	correct	n/a	0.44531	no	n/a	n/a
50.96484375	n/a	13047	largeHSmallH	correct	congruent	0.48828	no	H	H
51.453125	n/a	13172	responseLargeH	correct	n/a	0.48828	no	n/a	n/a
