onset	duration	sample	value	stimulus	response_type	response_time
19.73828125	n/a	5053	D	nontarget	n/a	n/a
21.328125	n/a	5460	D	nontarget	n/a	n/a
22.88671875	n/a	5859	B	nontarget	n/a	n/a
24.44921875	n/a	6259	D	target	hit	578.125
25.02734375	n/a	6407	rt	n/a	hit	578.125
26.03515625	n/a	6665	A	nontarget	n/a	n/a
27.609375	n/a	7068	C	nontarget	n/a	n/a
29.18359375	n/a	7471	D	target	hit	585.9375
29.76953125	n/a	7621	rt	n/a	hit	585.9375
30.7578125	n/a	7874	A	target	miss	n/a
32.328125	n/a	8276	D	nontarget	miss	n/a
33.90234375	n/a	8679	D	target	hit	1054.6875
34.95703125	n/a	8949	rt	n/a	hit	1054.6875
35.48828125	n/a	9085	D	nontarget	n/a	n/a
37.0625	n/a	9488	D	target	miss	n/a
38.63671875	n/a	9891	D	target	miss	n/a
40.2109375	n/a	10294	B	nontarget	miss	n/a
41.78125	n/a	10696	C	nontarget	n/a	n/a
43.359375	n/a	11100	B	nontarget	n/a	n/a
44.94140625	n/a	11505	B	target	hit	765.625
45.70703125	n/a	11701	rt	n/a	hit	765.625
46.51953125	n/a	11909	C	target	miss	n/a
48.08984375	n/a	12311	B	target	miss	n/a
49.6640625	n/a	12714	B	target	miss	n/a
51.234375	n/a	13116	A	nontarget	miss	n/a
52.80859375	n/a	13519	A	nontarget	n/a	n/a
54.39453125	n/a	13925	D	nontarget	n/a	n/a
55.96875	n/a	14328	D	nontarget	n/a	n/a
57.54296875	n/a	14731	A	target	hit	675.7812
58.21875	n/a	14904	rt	n/a	hit	675.7812
59.1171875	n/a	15134	C	nontarget	n/a	n/a
60.6875	n/a	15536	B	nontarget	n/a	n/a
62.265625	n/a	15940	D	nontarget	false_alarm	804.6875
63.0703125	n/a	16146	rt	n/a	false_alarm	804.6875
63.84765625	n/a	16345	C	target	miss	n/a
65.42578125	n/a	16749	B	target	miss	n/a
66.99609375	n/a	17151	C	nontarget	false_alarm	898.4375
67.89453125	n/a	17381	rt	n/a	false_alarm	898.4375
68.5703125	n/a	17554	A	nontarget	n/a	n/a
70.140625	n/a	17956	A	nontarget	n/a	n/a
71.703125	n/a	18356	A	nontarget	n/a	n/a
73.2890625	n/a	18762	C	nontarget	n/a	n/a
74.86328125	n/a	19165	A	target	hit	828.125
75.69140625	n/a	19377	rt	n/a	hit	828.125
76.43359375	n/a	19567	A	target	hit	730.4688
77.1640625	n/a	19754	rt	n/a	hit	730.4688
78.0078125	n/a	19970	D	nontarget	n/a	n/a
79.58203125	n/a	20373	D	nontarget	n/a	n/a
81.15625	n/a	20776	C	nontarget	n/a	n/a
82.71484375	n/a	21175	B	nontarget	n/a	n/a
84.2890625	n/a	21578	B	nontarget	n/a	n/a
85.859375	n/a	21980	B	nontarget	n/a	n/a
87.43359375	n/a	22383	D	nontarget	n/a	n/a
89.01171875	n/a	22787	B	target	hit	957.0312
89.96875	n/a	23032	rt	n/a	hit	957.0312
90.58203125	n/a	23189	C	nontarget	n/a	n/a
92.15625	n/a	23592	B	nontarget	n/a	n/a
93.7265625	n/a	23994	D	nontarget	n/a	n/a
95.2890625	n/a	24394	D	nontarget	n/a	n/a
96.875	n/a	24800	C	nontarget	n/a	n/a
98.44921875	n/a	25203	D	target	hit	1007.8125
99.45703125	n/a	25461	rt	n/a	hit	1007.8125
100.0195312	n/a	25605	C	nontarget	n/a	n/a
101.59375	n/a	26008	C	target	miss	n/a
103.1679688	n/a	26411	A	nontarget	miss	n/a
104.7421875	n/a	26814	D	nontarget	n/a	n/a
106.328125	n/a	27220	A	nontarget	n/a	n/a
107.9023438	n/a	27623	C	nontarget	false_alarm	738.2812
108.640625	n/a	27812	rt	n/a	false_alarm	738.2812
109.4765625	n/a	28026	A	nontarget	n/a	n/a
111.046875	n/a	28428	A	target	miss	n/a
112.6210938	n/a	28831	C	target	hit	855.4688
113.4765625	n/a	29050	rt	n/a	hit	855.4688
114.1953125	n/a	29234	D	nontarget	n/a	n/a
115.765625	n/a	29636	A	target	hit	761.7188
116.5273438	n/a	29831	rt	n/a	hit	761.7188
117.34375	n/a	30040	C	target	miss	n/a
118.9140625	n/a	30442	C	nontarget	miss	n/a
120.4882812	n/a	30845	D	nontarget	n/a	n/a
122.0625	n/a	31248	D	nontarget	n/a	n/a
123.6328125	n/a	31650	C	target	hit	441.4062
124.0742188	n/a	31763	rt	n/a	hit	441.4062
125.2070312	n/a	32053	C	nontarget	n/a	n/a
126.78125	n/a	32456	B	nontarget	n/a	n/a
128.3554688	n/a	32859	D	nontarget	false_alarm	496.0938
128.8515625	n/a	32986	rt	n/a	false_alarm	496.0938
129.9257812	n/a	33261	A	nontarget	n/a	n/a
131.5	n/a	33664	C	nontarget	n/a	n/a
133.0742188	n/a	34067	C	nontarget	n/a	n/a
134.6484375	n/a	34470	C	nontarget	n/a	n/a
136.2070312	n/a	34869	D	nontarget	n/a	n/a
137.765625	n/a	35268	C	target	hit	632.8125
138.3984375	n/a	35430	rt	n/a	hit	632.8125
139.328125	n/a	35668	A	nontarget	n/a	n/a
140.8867188	n/a	36067	C	nontarget	n/a	n/a
142.4453125	n/a	36466	A	nontarget	false_alarm	789.0625
143.234375	n/a	36668	rt	n/a	false_alarm	789.0625
144.0195312	n/a	36869	A	target	miss	n/a
145.59375	n/a	37272	B	nontarget	miss	n/a
147.1679688	n/a	37675	D	nontarget	n/a	n/a
148.7421875	n/a	38078	A	target	miss	n/a
150.3125	n/a	38480	C	nontarget	miss	n/a
151.890625	n/a	38884	C	nontarget	n/a	n/a
153.4726562	n/a	39289	C	nontarget	n/a	n/a
155.046875	n/a	39692	C	target	hit	492.1875
155.5390625	n/a	39818	rt	n/a	hit	492.1875
156.6210938	n/a	40095	A	nontarget	n/a	n/a
158.1953125	n/a	40498	D	nontarget	n/a	n/a
159.765625	n/a	40900	B	nontarget	n/a	n/a
161.3398438	n/a	41303	B	nontarget	n/a	n/a
162.9257812	n/a	41709	B	nontarget	n/a	n/a
164.5	n/a	42112	C	nontarget	n/a	n/a
166.0742188	n/a	42515	C	nontarget	n/a	n/a
167.6445312	n/a	42917	A	nontarget	n/a	n/a
169.2226562	n/a	43321	B	nontarget	n/a	n/a
170.7929688	n/a	43723	A	nontarget	n/a	n/a
172.3515625	n/a	44122	D	nontarget	n/a	n/a
173.9140625	n/a	44522	A	nontarget	n/a	n/a
