onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
16.203125	n/a	4148	largeHSmallH	correct	congruent	2.3359	yes	H	H
18.5390625	n/a	4746	responseLargeH	correct	n/a	2.3359	yes	n/a	n/a
19.62109375	n/a	5023	largeTSmallT	correct	congruent	0.64062	no	T	T
20.26171875	n/a	5187	responseLargeT	correct	n/a	0.64062	no	n/a	n/a
21.328125	n/a	5460	largeTSmallT	correct	congruent	0.53125	no	T	T
21.859375	n/a	5596	responseLargeT	correct	n/a	0.53125	no	n/a	n/a
22.94140625	n/a	5873	largeHSmallH	correct	congruent	0.51562	no	H	H
23.45703125	n/a	6005	responseLargeH	correct	n/a	0.51562	no	n/a	n/a
24.52734375	n/a	6279	largeHSmallT	correct	incongruent	0.44922	no	H	T
24.9765625	n/a	6394	responseLargeH	correct	n/a	0.44922	no	n/a	n/a
26.03515625	n/a	6665	largeTSmallH	correct	incongruent	0.44141	no	T	H
26.4765625	n/a	6778	responseLargeT	correct	n/a	0.44141	no	n/a	n/a
27.5546875	n/a	7054	largeHSmallT	correct	incongruent	0.42969	no	H	T
27.984375	n/a	7164	responseLargeH	correct	n/a	0.42969	no	n/a	n/a
29.046875	n/a	7436	largeTSmallT	correct	congruent	0.49609	no	T	T
29.54296875	n/a	7563	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
30.609375	n/a	7836	largeTSmallT	correct	congruent	0.37891	no	T	T
30.98828125	n/a	7933	responseLargeT	correct	n/a	0.37891	no	n/a	n/a
32.0625	n/a	8208	largeHSmallT	error	incongruent	0.36719	no	H	T
32.4296875	n/a	8302	responseLargeT	error	n/a	0.36719	no	n/a	n/a
33.5	n/a	8576	largeTSmallT	correct	congruent	0.46875	no	T	T
33.96875	n/a	8696	responseLargeT	correct	n/a	0.46875	no	n/a	n/a
35.03515625	n/a	8969	largeTSmallT	correct	congruent	0.47266	no	T	T
35.5078125	n/a	9090	responseLargeT	correct	n/a	0.47266	no	n/a	n/a
36.58203125	n/a	9365	largeTSmallT	correct	congruent	0.4375	no	T	T
37.01953125	n/a	9477	responseLargeT	correct	n/a	0.4375	no	n/a	n/a
38.1015625	n/a	9754	largeHSmallH	correct	congruent	0.38281	no	H	H
38.484375	n/a	9852	responseLargeH	correct	n/a	0.38281	no	n/a	n/a
39.56640625	n/a	10129	largeHSmallT	correct	incongruent	0.42188	no	H	T
39.98828125	n/a	10237	responseLargeH	correct	n/a	0.42188	no	n/a	n/a
41.0625	n/a	10512	largeTSmallH	correct	incongruent	0.41797	no	T	H
41.48046875	n/a	10619	responseLargeT	correct	n/a	0.41797	no	n/a	n/a
42.5546875	n/a	10894	largeHSmallT	correct	incongruent	0.4375	no	H	T
42.9921875	n/a	11006	responseLargeH	correct	n/a	0.4375	no	n/a	n/a
44.05859375	n/a	11279	largeHSmallT	error	incongruent	0.42578	no	H	T
44.484375	n/a	11388	responseLargeT	error	n/a	0.42578	no	n/a	n/a
45.5546875	n/a	11662	largeHSmallT	correct	incongruent	0.44531	no	H	T
46	n/a	11776	responseLargeH	correct	n/a	0.44531	no	n/a	n/a
47.05859375	n/a	12047	largeTSmallT	correct	congruent	0.48828	no	T	T
47.546875	n/a	12172	responseLargeT	correct	n/a	0.48828	no	n/a	n/a
48.60546875	n/a	12443	largeHSmallH	correct	congruent	0.42969	no	H	H
49.03515625	n/a	12553	responseLargeH	correct	n/a	0.42969	no	n/a	n/a
50.11328125	n/a	12829	largeHSmallH	correct	congruent	0.4375	no	H	H
50.55078125	n/a	12941	responseLargeH	correct	n/a	0.4375	no	n/a	n/a
51.62109375	n/a	13215	largeHSmallT	correct	incongruent	0.37109	no	H	T
51.9921875	n/a	13310	responseLargeH	correct	n/a	0.37109	no	n/a	n/a
53.05859375	n/a	13583	largeTSmallH	correct	incongruent	0.42578	no	T	H
53.484375	n/a	13692	responseLargeT	correct	n/a	0.42578	no	n/a	n/a
54.5546875	n/a	13966	largeTSmallT	correct	congruent	0.47266	no	T	T
55.02734375	n/a	14087	responseLargeT	correct	n/a	0.47266	no	n/a	n/a
56.1015625	n/a	14362	largeTSmallT	correct	congruent	0.49609	no	T	T
56.59765625	n/a	14489	responseLargeT	correct	n/a	0.49609	no	n/a	n/a
57.671875	n/a	14764	largeHSmallH	correct	congruent	0.41797	no	H	H
58.08984375	n/a	14871	responseLargeH	correct	n/a	0.41797	no	n/a	n/a
