onset	duration	sample	value	response_type	congruence	response_time	response_out_of_range	largeletter	smallletter
23.4453125	n/a	6002	largeTSmallT	correct	congruent	1.5469	yes	T	T
24.9921875	n/a	6398	responseLargeT	correct	n/a	1.5469	yes	n/a	n/a
26.0546875	n/a	6670	largeHSmallT	correct	incongruent	0.81641	no	H	T
26.87109375	n/a	6879	responseLargeH	correct	n/a	0.81641	no	n/a	n/a
27.94921875	n/a	7155	largeTSmallT	correct	congruent	1.082	no	T	T
29.03125	n/a	7432	responseLargeT	correct	n/a	1.082	no	n/a	n/a
30.09375	n/a	7704	largeHSmallT	correct	incongruent	0.55078	no	H	T
30.64453125	n/a	7845	responseLargeH	correct	n/a	0.55078	no	n/a	n/a
31.72265625	n/a	8121	largeHSmallT	correct	incongruent	0.5625	no	H	T
32.28515625	n/a	8265	responseLargeH	correct	n/a	0.5625	no	n/a	n/a
33.36328125	n/a	8541	largeTSmallH	correct	incongruent	0.75391	no	T	H
34.1171875	n/a	8734	responseLargeT	correct	n/a	0.75391	no	n/a	n/a
35.1875	n/a	9008	largeHSmallH	correct	congruent	0.55859	no	H	H
35.74609375	n/a	9151	responseLargeH	correct	n/a	0.55859	no	n/a	n/a
36.828125	n/a	9428	largeHSmallT	correct	incongruent	0.82031	no	H	T
37.6484375	n/a	9638	responseLargeH	correct	n/a	0.82031	no	n/a	n/a
38.72265625	n/a	9913	largeTSmallH	correct	incongruent	0.65234	no	T	H
39.375	n/a	10080	responseLargeT	correct	n/a	0.65234	no	n/a	n/a
40.44140625	n/a	10353	largeHSmallH	correct	congruent	0.54688	no	H	H
40.98828125	n/a	10493	responseLargeH	correct	n/a	0.54688	no	n/a	n/a
42.0703125	n/a	10770	largeHSmallH	correct	congruent	0.5	no	H	H
42.5703125	n/a	10898	responseLargeH	correct	n/a	0.5	no	n/a	n/a
43.640625	n/a	11172	largeHSmallT	correct	incongruent	0.41797	no	H	T
44.05859375	n/a	11279	responseLargeH	correct	n/a	0.41797	no	n/a	n/a
45.13671875	n/a	11555	largeHSmallT	correct	incongruent	0.39062	no	H	T
45.52734375	n/a	11655	responseLargeH	correct	n/a	0.39062	no	n/a	n/a
46.6015625	n/a	11930	largeTSmallT	correct	congruent	0.46094	no	T	T
47.0625	n/a	12048	responseLargeT	correct	n/a	0.46094	no	n/a	n/a
48.13671875	n/a	12323	largeHSmallT	correct	incongruent	0.5	no	H	T
48.63671875	n/a	12451	responseLargeH	correct	n/a	0.5	no	n/a	n/a
49.70703125	n/a	12725	largeTSmallH	correct	incongruent	0.47656	no	T	H
50.18359375	n/a	12847	responseLargeT	correct	n/a	0.47656	no	n/a	n/a
51.25390625	n/a	13121	largeTSmallH	correct	incongruent	0.55469	no	T	H
51.80859375	n/a	13263	responseLargeT	correct	n/a	0.55469	no	n/a	n/a
52.8671875	n/a	13534	largeHSmallH	correct	congruent	0.42578	no	H	H
53.29296875	n/a	13643	responseLargeH	correct	n/a	0.42578	no	n/a	n/a
54.375	n/a	13920	largeTSmallH	correct	incongruent	0.48047	no	T	H
54.85546875	n/a	14043	responseLargeT	correct	n/a	0.48047	no	n/a	n/a
