onset	duration	sample	value	response_type	response_time
17.390625	n/a	4452	nontarget	correct	0.46875
17.859375	n/a	4572	rt	correct	0.46875
18.87109375	n/a	4831	target	incorrect	0.29297
19.1640625	n/a	4906	rt	incorrect	0.29297
20.03125	n/a	5128	nontarget	correct	0.33594
20.3671875	n/a	5214	rt	correct	0.33594
21.109375	n/a	5404	nontarget	correct	0.28125
21.390625	n/a	5476	rt	correct	0.28125
22.19140625	n/a	5681	nontarget	correct	0.26562
22.45703125	n/a	5749	rt	correct	0.26562
23.2578125	n/a	5954	nontarget	correct	0.23828
23.49609375	n/a	6015	rt	correct	0.23828
24.33984375	n/a	6231	nontarget	correct	0.22266
24.5625	n/a	6288	rt	correct	0.22266
25.421875	n/a	6508	nontarget	correct	0.26953
25.69140625	n/a	6577	rt	correct	0.26953
26.5	n/a	6784	target	incorrect	0.23047
26.73046875	n/a	6843	rt	incorrect	0.23047
27.56640625	n/a	7057	nontarget	correct	0.29297
27.859375	n/a	7132	rt	correct	0.29297
28.7265625	n/a	7354	nontarget	correct	0.47656
29.203125	n/a	7476	rt	correct	0.47656
30.21875	n/a	7736	nontarget	correct	0.21094
30.4296875	n/a	7790	rt	correct	0.21094
31.30078125	n/a	8013	nontarget	correct	0.27344
31.57421875	n/a	8083	rt	correct	0.27344
32.37890625	n/a	8289	nontarget	correct	0.23047
32.609375	n/a	8348	rt	correct	0.23047
33.4453125	n/a	8562	nontarget	correct	0.26953
33.71484375	n/a	8631	rt	correct	0.26953
34.51171875	n/a	8835	nontarget	correct	0.30469
34.81640625	n/a	8913	rt	correct	0.30469
35.58984375	n/a	9111	nontarget	correct	0.28516
35.875	n/a	9184	rt	correct	0.28516
36.66015625	n/a	9385	nontarget	correct	0.27734
36.9375	n/a	9456	rt	correct	0.27734
37.72265625	n/a	9657	nontarget	correct	0.27344
37.99609375	n/a	9727	rt	correct	0.27344
38.8046875	n/a	9934	nontarget	correct	0.27734
39.08203125	n/a	10005	rt	correct	0.27734
39.8828125	n/a	10210	nontarget	correct	0.32031
40.203125	n/a	10292	rt	correct	0.32031
40.953125	n/a	10484	nontarget	correct	0.3125
41.265625	n/a	10564	rt	correct	0.3125
42.03125	n/a	10760	nontarget	correct	0.25781
42.2890625	n/a	10826	rt	correct	0.25781
43.109375	n/a	11036	nontarget	correct	0.28125
43.390625	n/a	11108	rt	correct	0.28125
44.1796875	n/a	11310	nontarget	correct	0.35156
44.53125	n/a	11400	rt	correct	0.35156
45.2421875	n/a	11582	nontarget	correct	0.28125
45.5234375	n/a	11654	rt	correct	0.28125
46.32421875	n/a	11859	nontarget	correct	0.28906
46.61328125	n/a	11933	rt	correct	0.28906
47.390625	n/a	12132	nontarget	correct	0.29688
47.6875	n/a	12208	rt	correct	0.29688
48.45703125	n/a	12405	nontarget	correct	0.3125
48.76953125	n/a	12485	rt	correct	0.3125
49.5390625	n/a	12682	nontarget	correct	0.28125
49.8203125	n/a	12754	rt	correct	0.28125
50.6171875	n/a	12958	target	incorrect	0.28125
50.8984375	n/a	13030	rt	incorrect	0.28125
51.68359375	n/a	13231	nontarget	correct	0.28516
51.96875	n/a	13304	rt	correct	0.28516
52.765625	n/a	13508	nontarget	correct	0.30859
53.07421875	n/a	13587	rt	correct	0.30859
53.84375	n/a	13784	nontarget	correct	0.26172
54.10546875	n/a	13851	rt	correct	0.26172
54.9140625	n/a	14058	target	incorrect	0.18359
55.09765625	n/a	14105	rt	incorrect	0.18359
55.9921875	n/a	14334	nontarget	correct	0.15234
56.14453125	n/a	14373	rt	correct	0.15234
57.0703125	n/a	14610	target	incorrect	0.32422
57.39453125	n/a	14693	rt	incorrect	0.32422
58.1484375	n/a	14886	nontarget	correct	0.3125
58.4609375	n/a	14966	rt	correct	0.3125
59.21875	n/a	15160	nontarget	correct	0.32031
59.5390625	n/a	15242	rt	correct	0.32031
60.296875	n/a	15436	nontarget	correct	0.27344
60.5703125	n/a	15506	rt	correct	0.27344
61.37890625	n/a	15713	nontarget	correct	0.47656
61.85546875	n/a	15835	rt	correct	0.47656
62.85546875	n/a	16091	nontarget	correct	0.26172
63.1171875	n/a	16158	rt	correct	0.26172
63.9375	n/a	16368	nontarget	correct	0.3125
64.25	n/a	16448	rt	correct	0.3125
65.00390625	n/a	16641	nontarget	correct	0.32812
65.33203125	n/a	16725	rt	correct	0.32812
66.0703125	n/a	16914	nontarget	correct	0.35938
66.4296875	n/a	17006	rt	correct	0.35938
67.1484375	n/a	17190	target	incorrect	0.35156
67.5	n/a	17280	rt	incorrect	0.35156
68.21875	n/a	17464	nontarget	correct	0.33594
68.5546875	n/a	17550	rt	correct	0.33594
69.28515625	n/a	17737	nontarget	correct	0.3125
69.59765625	n/a	17817	rt	correct	0.3125
70.36328125	n/a	18013	nontarget	correct	0.27344
70.63671875	n/a	18083	rt	correct	0.27344
71.4453125	n/a	18290	target	incorrect	0.29297
