onset	duration	sample	value	response_type	response_time
11.74609375	n/a	3007	nontarget	correct	0.65234
12.3984375	n/a	3174	rt	correct	0.65234
13.22265625	n/a	3385	nontarget	correct	0.32031
13.54296875	n/a	3467	rt	correct	0.32031
14.2890625	n/a	3658	nontarget	correct	0.375
14.6640625	n/a	3754	rt	correct	0.375
15.35546875	n/a	3931	nontarget	correct	0.30859
15.6640625	n/a	4010	rt	correct	0.30859
16.44140625	n/a	4209	nontarget	correct	0.26172
16.703125	n/a	4276	rt	correct	0.26172
17.50390625	n/a	4481	nontarget	correct	0.32422
17.828125	n/a	4564	rt	correct	0.32422
18.57421875	n/a	4755	nontarget	correct	0.3125
18.88671875	n/a	4835	rt	correct	0.3125
19.640625	n/a	5028	nontarget	correct	0.34375
19.984375	n/a	5116	rt	correct	0.34375
20.703125	n/a	5300	nontarget	correct	0.34766
21.05078125	n/a	5389	rt	correct	0.34766
21.78515625	n/a	5577	nontarget	correct	0.30078
22.0859375	n/a	5654	rt	correct	0.30078
22.86328125	n/a	5853	nontarget	correct	0.23828
23.1015625	n/a	5914	rt	correct	0.23828
23.9296875	n/a	6126	nontarget	correct	0.27734
24.20703125	n/a	6197	rt	correct	0.27734
24.99609375	n/a	6399	nontarget	correct	0.32031
25.31640625	n/a	6481	rt	correct	0.32031
26.078125	n/a	6676	nontarget	correct	0.30078
26.37890625	n/a	6753	rt	correct	0.30078
27.14453125	n/a	6949	nontarget	correct	0.40625
27.55078125	n/a	7053	rt	correct	0.40625
28.2109375	n/a	7222	nontarget	correct	0.39453
28.60546875	n/a	7323	rt	correct	0.39453
29.2890625	n/a	7498	nontarget	correct	0.38281
29.671875	n/a	7596	rt	correct	0.38281
30.359375	n/a	7772	nontarget	correct	0.35156
30.7109375	n/a	7862	rt	correct	0.35156
31.42578125	n/a	8045	nontarget	correct	0.35156
31.77734375	n/a	8135	rt	correct	0.35156
32.50390625	n/a	8321	nontarget	correct	0.38672
32.890625	n/a	8420	rt	correct	0.38672
33.5859375	n/a	8598	nontarget	correct	0.39844
33.984375	n/a	8700	rt	correct	0.39844
34.65234375	n/a	8871	nontarget	correct	0.39453
35.046875	n/a	8972	rt	correct	0.39453
35.73046875	n/a	9147	nontarget	correct	0.36719
36.09765625	n/a	9241	rt	correct	0.36719
36.8125	n/a	9424	nontarget	correct	0.32031
37.1328125	n/a	9506	rt	correct	0.32031
37.890625	n/a	9700	nontarget	correct	0.35547
38.24609375	n/a	9791	rt	correct	0.35547
38.95703125	n/a	9973	nontarget	correct	0.37891
39.3359375	n/a	10070	rt	correct	0.37891
40.0390625	n/a	10250	target	correct	n/a
41.515625	n/a	10628	nontarget	correct	0.49219
42.0078125	n/a	10754	rt	correct	0.49219
43.01171875	n/a	11011	nontarget	correct	0.30859
43.3203125	n/a	11090	rt	correct	0.30859
44.078125	n/a	11284	nontarget	correct	0.39844
44.4765625	n/a	11386	rt	correct	0.39844
45.15625	n/a	11560	nontarget	correct	0.33203
45.48828125	n/a	11645	rt	correct	0.33203
46.2265625	n/a	11834	nontarget	correct	0.34375
46.5703125	n/a	11922	rt	correct	0.34375
47.3046875	n/a	12110	nontarget	correct	0.32031
47.625	n/a	12192	rt	correct	0.32031
48.3828125	n/a	12386	nontarget	correct	0.36328
48.74609375	n/a	12479	rt	correct	0.36328
49.453125	n/a	12660	nontarget	correct	0.33203
49.78515625	n/a	12745	rt	correct	0.33203
50.515625	n/a	12932	target	incorrect	0.31641
50.83203125	n/a	13013	rt	incorrect	0.31641
51.59765625	n/a	13209	nontarget	correct	0.070312
51.66796875	n/a	13227	rt	correct	0.070312
52.67578125	n/a	13485	nontarget	correct	0.38281
53.05859375	n/a	13583	rt	correct	0.38281
53.7421875	n/a	13758	nontarget	correct	0.37109
54.11328125	n/a	13853	rt	correct	0.37109
54.80859375	n/a	14031	nontarget	correct	0.33203
55.140625	n/a	14116	rt	correct	0.33203
55.890625	n/a	14308	nontarget	correct	0.29688
56.1875	n/a	14384	rt	correct	0.29688
56.95703125	n/a	14581	nontarget	correct	0.39062
57.34765625	n/a	14681	rt	correct	0.39062
58.0234375	n/a	14854	target	incorrect	0.30469
58.328125	n/a	14932	rt	incorrect	0.30469
59.10546875	n/a	15131	nontarget	correct	0.34766
59.453125	n/a	15220	rt	correct	0.34766
60.171875	n/a	15404	nontarget	correct	0.30469
60.4765625	n/a	15482	rt	correct	0.30469
61.23828125	n/a	15677	nontarget	correct	0.32422
61.5625	n/a	15760	rt	correct	0.32422
62.31640625	n/a	15953	nontarget	correct	0.48047
62.796875	n/a	16076	rt	correct	0.48047
63.796875	n/a	16332	nontarget	correct	0.55859
64.35546875	n/a	16475	rt	correct	0.55859
65.27734375	n/a	16711	nontarget	correct	0.36328
65.640625	n/a	16804	rt	correct	0.36328
66.359375	n/a	16988	nontarget	correct	0.40625
66.765625	n/a	17092	rt	correct	0.40625
67.4375	n/a	17264	nontarget	correct	0.58203
68.01953125	n/a	17413	rt	correct	0.58203
68.91796875	n/a	17643	nontarget	correct	0.375
69.29296875	n/a	17739	rt	correct	0.375
69.984375	n/a	17916	nontarget	correct	0.49609
70.48046875	n/a	18043	rt	correct	0.49609
71.46484375	n/a	18295	nontarget	correct	0.40625
71.87109375	n/a	18399	rt	correct	0.40625
72.53125	n/a	18568	target	correct	n/a
74.0234375	n/a	18950	nontarget	correct	0.28906
74.3125	n/a	19024	rt	correct	0.28906
75.08984375	n/a	19223	nontarget	correct	0.42188
75.51171875	n/a	19331	rt	correct	0.42188
76.171875	n/a	19500	nontarget	correct	0.40625
76.578125	n/a	19604	rt	correct	0.40625
77.23828125	n/a	19773	nontarget	correct	0.41797
77.65625	n/a	19880	rt	correct	0.41797
78.31640625	n/a	20049	nontarget	correct	0.39844
78.71484375	n/a	20151	rt	correct	0.39844
79.39453125	n/a	20325	nontarget	correct	0.40234
79.796875	n/a	20428	rt	correct	0.40234
80.4765625	n/a	20602	nontarget	correct	0.46484
80.94140625	n/a	20721	rt	correct	0.46484
81.95703125	n/a	20981	nontarget	correct	0.51172
82.46875	n/a	21112	rt	correct	0.51172
83.4375	n/a	21360	nontarget	correct	0.35938
83.796875	n/a	21452	rt	correct	0.35938
84.515625	n/a	21636	nontarget	correct	0.39453
84.91015625	n/a	21737	rt	correct	0.39453
85.58203125	n/a	21909	nontarget	correct	0.49219
86.07421875	n/a	22035	rt	correct	0.49219
87.0625	n/a	22288	nontarget	correct	0.44531
87.5078125	n/a	22402	rt	correct	0.44531
88.12890625	n/a	22561	target	correct	n/a
89.62109375	n/a	22943	nontarget	correct	0.33594
89.95703125	n/a	23029	rt	correct	0.33594
90.6875	n/a	23216	nontarget	correct	0.91406
91.6015625	n/a	23450	rt	correct	0.91406
92.16796875	n/a	23595	nontarget	correct	0.35156
92.51953125	n/a	23685	rt	correct	0.35156
93.25	n/a	23872	nontarget	correct	0.26953
93.51953125	n/a	23941	rt	correct	0.26953
94.328125	n/a	24148	nontarget	correct	0.33984
94.66796875	n/a	24235	rt	correct	0.33984
95.39453125	n/a	24421	nontarget	correct	0.32812
95.72265625	n/a	24505	rt	correct	0.32812
96.4609375	n/a	24694	nontarget	correct	0.36719
96.828125	n/a	24788	rt	correct	0.36719
97.54296875	n/a	24971	target	correct	n/a
99.0234375	n/a	25350	nontarget	correct	0.30469
99.328125	n/a	25428	rt	correct	0.30469
100.1015625	n/a	25626	nontarget	correct	0.37109
100.4726562	n/a	25721	rt	correct	0.37109
101.1679688	n/a	25899	nontarget	correct	0.28516
101.453125	n/a	25972	rt	correct	0.28516
102.234375	n/a	26172	nontarget	correct	0.30469
102.5390625	n/a	26250	rt	correct	0.30469
103.3164062	n/a	26449	target	incorrect	0.28516
103.6015625	n/a	26522	rt	incorrect	0.28516
104.3828125	n/a	26722	nontarget	correct	0.29297
104.6757812	n/a	26797	rt	correct	0.29297
105.4492188	n/a	26995	nontarget	correct	0.26562
105.7148438	n/a	27063	rt	correct	0.26562
106.5273438	n/a	27271	target	incorrect	0.27734
106.8046875	n/a	27342	rt	incorrect	0.27734
107.5976562	n/a	27545	nontarget	correct	0.23047
107.828125	n/a	27604	rt	correct	0.23047
108.6640625	n/a	27818	nontarget	correct	0.34766
109.0117188	n/a	27907	rt	correct	0.34766
109.7421875	n/a	28094	nontarget	correct	0.34766
110.0898438	n/a	28183	rt	correct	0.34766
110.8085938	n/a	28367	nontarget	correct	0.34375
111.1523438	n/a	28455	rt	correct	0.34375
111.875	n/a	28640	nontarget	correct	0.33984
112.2148438	n/a	28727	rt	correct	0.33984
112.9570312	n/a	28917	target	correct	n/a
114.4335938	n/a	29295	nontarget	correct	0.29688
114.7304688	n/a	29371	rt	correct	0.29688
115.5039062	n/a	29569	nontarget	correct	0.47266
115.9765625	n/a	29690	rt	correct	0.47266
116.9804688	n/a	29947	nontarget	correct	0.46875
117.4492188	n/a	30067	rt	correct	0.46875
118.4609375	n/a	30326	nontarget	correct	0.29688
118.7578125	n/a	30402	rt	correct	0.29688
119.53125	n/a	30600	nontarget	correct	0.30859
119.8398438	n/a	30679	rt	correct	0.30859
120.609375	n/a	30876	nontarget	correct	0.38281
120.9921875	n/a	30974	rt	correct	0.38281
121.6875	n/a	31152	nontarget	correct	0.29688
121.984375	n/a	31228	rt	correct	0.29688
122.7578125	n/a	31426	nontarget	correct	0.375
123.1328125	n/a	31522	rt	correct	0.375
123.8203125	n/a	31698	nontarget	correct	0.35938
124.1796875	n/a	31790	rt	correct	0.35938
124.9023438	n/a	31975	nontarget	correct	0.36719
125.2695312	n/a	32069	rt	correct	0.36719
125.9804688	n/a	32251	nontarget	correct	0.33984
126.3203125	n/a	32338	rt	correct	0.33984
127.046875	n/a	32524	target	correct	n/a
128.5273438	n/a	32903	nontarget	correct	0.26172
128.7890625	n/a	32970	rt	correct	0.26172
129.59375	n/a	33176	nontarget	correct	0.48438
130.078125	n/a	33300	rt	correct	0.48438
131.0898438	n/a	33559	nontarget	correct	0.36328
131.453125	n/a	33652	rt	correct	0.36328
132.15625	n/a	33832	nontarget	correct	0.40234
132.5585938	n/a	33935	rt	correct	0.40234
133.234375	n/a	34108	nontarget	correct	0.38281
133.6171875	n/a	34206	rt	correct	0.38281
134.3007812	n/a	34381	target	correct	n/a
135.78125	n/a	34760	nontarget	correct	0.30469
136.0859375	n/a	34838	rt	correct	0.30469
136.8476562	n/a	35033	nontarget	correct	0.40234
137.25	n/a	35136	rt	correct	0.40234
137.9296875	n/a	35310	nontarget	correct	0.29688
138.2265625	n/a	35386	rt	correct	0.29688
139.0078125	n/a	35586	nontarget	correct	0.33203
139.3398438	n/a	35671	rt	correct	0.33203
140.0742188	n/a	35859	nontarget	correct	0.27734
140.3515625	n/a	35930	rt	correct	0.27734
141.140625	n/a	36132	nontarget	correct	0.39453
141.5351562	n/a	36233	rt	correct	0.39453
142.2226562	n/a	36409	nontarget	correct	0.32031
142.5429688	n/a	36491	rt	correct	0.32031
143.2890625	n/a	36682	nontarget	correct	0.39453
143.6835938	n/a	36783	rt	correct	0.39453
144.3554688	n/a	36955	nontarget	correct	0.35938
144.7148438	n/a	37047	rt	correct	0.35938
145.4335938	n/a	37231	nontarget	correct	0.37109
145.8046875	n/a	37326	rt	correct	0.37109
146.5039062	n/a	37505	target	correct	n/a
147.9960938	n/a	37887	nontarget	correct	0.30078
148.296875	n/a	37964	rt	correct	0.30078
149.0625	n/a	38160	nontarget	correct	0.42969
149.4921875	n/a	38270	rt	correct	0.42969
150.140625	n/a	38436	nontarget	correct	0.34766
150.4882812	n/a	38525	rt	correct	0.34766
151.2226562	n/a	38713	nontarget	correct	0.31641
151.5390625	n/a	38794	rt	correct	0.31641
152.2890625	n/a	38986	nontarget	correct	0.30469
152.59375	n/a	39064	rt	correct	0.30469
153.3554688	n/a	39259	nontarget	correct	0.36328
153.71875	n/a	39352	rt	correct	0.36328
154.4335938	n/a	39535	nontarget	correct	0.33984
154.7734375	n/a	39622	rt	correct	0.33984
155.5039062	n/a	39809	nontarget	correct	0.34766
155.8515625	n/a	39898	rt	correct	0.34766
156.5664062	n/a	40081	nontarget	correct	0.33203
156.8984375	n/a	40166	rt	correct	0.33203
157.6484375	n/a	40358	nontarget	correct	0.32812
157.9765625	n/a	40442	rt	correct	0.32812
158.7148438	n/a	40631	nontarget	correct	0.375
159.0898438	n/a	40727	rt	correct	0.375
159.78125	n/a	40904	nontarget	correct	0.44141
160.2226562	n/a	41017	rt	correct	0.44141
160.859375	n/a	41180	nontarget	correct	0.44141
161.3007812	n/a	41293	rt	correct	0.44141
161.9414062	n/a	41457	nontarget	correct	0.4375
162.3789062	n/a	41569	rt	correct	0.4375
163.0078125	n/a	41730	target	incorrect	0.33203
163.3398438	n/a	41815	rt	incorrect	0.33203
164.0742188	n/a	42003	nontarget	correct	0.26562
164.3398438	n/a	42071	rt	correct	0.26562
165.1445312	n/a	42277	nontarget	correct	0.33984
165.484375	n/a	42364	rt	correct	0.33984
166.2070312	n/a	42549	nontarget	correct	0.35547
166.5625	n/a	42640	rt	correct	0.35547
167.2890625	n/a	42826	nontarget	correct	0.35938
167.6484375	n/a	42918	rt	correct	0.35938
168.3671875	n/a	43102	nontarget	correct	0.33984
168.7070312	n/a	43189	rt	correct	0.33984
169.4335938	n/a	43375	nontarget	correct	0.34766
169.78125	n/a	43464	rt	correct	0.34766
170.515625	n/a	43652	nontarget	correct	0.39844
170.9140625	n/a	43754	rt	correct	0.39844
171.59375	n/a	43928	nontarget	correct	0.33594
171.9296875	n/a	44014	rt	correct	0.33594
172.6640625	n/a	44202	nontarget	correct	0.37109
173.0351562	n/a	44297	rt	correct	0.37109
173.7421875	n/a	44478	nontarget	correct	0.39844
174.140625	n/a	44580	rt	correct	0.39844
174.8203125	n/a	44754	nontarget	correct	0.45312
175.2734375	n/a	44870	rt	correct	0.45312
175.9023438	n/a	45031	nontarget	correct	0.44922
176.3515625	n/a	45146	rt	correct	0.44922
176.96875	n/a	45304	nontarget	correct	0.41406
177.3828125	n/a	45410	rt	correct	0.41406
178.046875	n/a	45580	nontarget	correct	0.35938
178.40625	n/a	45672	rt	correct	0.35938
179.1289062	n/a	45857	nontarget	correct	0.57422
179.703125	n/a	46004	rt	correct	0.57422
180.6054688	n/a	46235	nontarget	correct	0.34375
180.9492188	n/a	46323	rt	correct	0.34375
181.6875	n/a	46512	nontarget	correct	0.40234
182.0898438	n/a	46615	rt	correct	0.40234
182.765625	n/a	46788	nontarget	correct	0.35938
183.125	n/a	46880	rt	correct	0.35938
183.8359375	n/a	47062	nontarget	correct	0.46094
184.296875	n/a	47180	rt	correct	0.46094
184.9140625	n/a	47338	nontarget	correct	0.40234
185.3164062	n/a	47441	rt	correct	0.40234
185.9921875	n/a	47614	target	correct	n/a
187.4726562	n/a	47993	nontarget	correct	0.27344
187.7460938	n/a	48063	rt	correct	0.27344
188.5546875	n/a	48270	nontarget	correct	0.47656
189.03125	n/a	48392	rt	correct	0.47656
190.0351562	n/a	48649	nontarget	correct	0.43359
190.46875	n/a	48760	rt	correct	0.43359
191.1132812	n/a	48925	nontarget	correct	0.48438
191.5976562	n/a	49049	rt	correct	0.48438
192.59375	n/a	49304	nontarget	correct	0.44922
193.0429688	n/a	49419	rt	correct	0.44922
193.6601562	n/a	49577	nontarget	correct	0.49609
194.15625	n/a	49704	rt	correct	0.49609
195.140625	n/a	49956	nontarget	correct	0.34766
195.4882812	n/a	50045	rt	correct	0.34766
196.2070312	n/a	50229	nontarget	correct	0.40234
196.609375	n/a	50332	rt	correct	0.40234
197.2851562	n/a	50505	nontarget	correct	0.34375
197.6289062	n/a	50593	rt	correct	0.34375
198.3554688	n/a	50779	nontarget	correct	0.35938
198.7148438	n/a	50871	rt	correct	0.35938
199.421875	n/a	51052	nontarget	correct	0.41016
199.8320312	n/a	51157	rt	correct	0.41016
200.5	n/a	51328	target	correct	n/a
201.9804688	n/a	51707	nontarget	correct	0.30078
