onset	duration	sample	value	stimulus	response_type	response_time
20.45703125	n/a	5237	B	nontarget	n/a	n/a
22.02734375	n/a	5639	C	nontarget	n/a	n/a
23.6015625	n/a	6042	D	nontarget	n/a	n/a
25.17578125	n/a	6445	A	nontarget	n/a	n/a
26.74609375	n/a	6847	A	nontarget	n/a	n/a
28.32421875	n/a	7251	B	nontarget	n/a	n/a
29.91015625	n/a	7657	C	nontarget	n/a	n/a
31.48046875	n/a	8059	C	nontarget	n/a	n/a
33.0546875	n/a	8462	D	nontarget	n/a	n/a
34.625	n/a	8864	D	nontarget	n/a	n/a
36.203125	n/a	9268	D	target	hit	769.5312
36.97265625	n/a	9465	rt	n/a	hit	769.5312
37.78515625	n/a	9673	B	nontarget	n/a	n/a
39.36328125	n/a	10077	C	nontarget	n/a	n/a
40.93359375	n/a	10479	A	nontarget	n/a	n/a
42.5078125	n/a	10882	B	nontarget	n/a	n/a
44.078125	n/a	11284	C	nontarget	n/a	n/a
45.65625	n/a	11688	C	nontarget	n/a	n/a
47.23828125	n/a	12093	A	nontarget	n/a	n/a
48.81640625	n/a	12497	A	nontarget	n/a	n/a
50.38671875	n/a	12899	D	nontarget	n/a	n/a
51.9609375	n/a	13302	C	nontarget	n/a	n/a
53.53125	n/a	13704	B	nontarget	n/a	n/a
55.109375	n/a	14108	A	nontarget	n/a	n/a
56.69140625	n/a	14513	A	nontarget	n/a	n/a
58.26953125	n/a	14917	C	nontarget	n/a	n/a
59.83984375	n/a	15319	A	target	miss	n/a
61.41796875	n/a	15723	B	nontarget	miss	n/a
62.984375	n/a	16124	A	target	hit	843.75
63.828125	n/a	16340	rt	n/a	hit	843.75
64.5625	n/a	16528	B	target	hit	574.2188
65.13671875	n/a	16675	rt	n/a	hit	574.2188
66.14453125	n/a	16933	A	target	hit	898.4375
67.04296875	n/a	17163	rt	n/a	hit	898.4375
67.72265625	n/a	17337	C	nontarget	n/a	n/a
69.296875	n/a	17740	D	nontarget	n/a	n/a
70.8671875	n/a	18142	A	nontarget	false_alarm	621.0938
71.48828125	n/a	18301	rt	n/a	false_alarm	621.0938
72.44140625	n/a	18545	B	nontarget	n/a	n/a
74.02734375	n/a	18951	A	target	miss	n/a
75.59765625	n/a	19353	B	target	miss	n/a
77.17578125	n/a	19757	C	nontarget	miss	n/a
78.74609375	n/a	20159	B	target	hit	660.1562
79.40625	n/a	20328	rt	n/a	hit	660.1562
80.3203125	n/a	20562	C	target	hit	929.6875
81.25	n/a	20800	rt	n/a	hit	929.6875
81.89453125	n/a	20965	D	nontarget	n/a	n/a
83.48046875	n/a	21371	A	nontarget	n/a	n/a
85.0546875	n/a	21774	C	nontarget	n/a	n/a
86.625	n/a	22176	B	nontarget	n/a	n/a
88.19921875	n/a	22579	D	nontarget	n/a	n/a
89.7734375	n/a	22982	A	nontarget	n/a	n/a
91.34375	n/a	23384	B	nontarget	n/a	n/a
92.90625	n/a	23784	B	nontarget	n/a	n/a
94.4921875	n/a	24190	D	nontarget	false_alarm	234.375
94.7265625	n/a	24250	rt	n/a	false_alarm	234.375
96.06640625	n/a	24593	C	nontarget	n/a	n/a
97.640625	n/a	24996	A	nontarget	n/a	n/a
99.21484375	n/a	25399	D	nontarget	n/a	n/a
100.7851562	n/a	25801	D	nontarget	n/a	n/a
102.359375	n/a	26204	A	nontarget	n/a	n/a
103.9453125	n/a	26610	B	nontarget	n/a	n/a
105.5195312	n/a	27013	A	target	hit	628.9062
106.1484375	n/a	27174	rt	n/a	hit	628.9062
107.09375	n/a	27416	B	target	miss	n/a
108.6640625	n/a	27818	D	nontarget	miss	n/a
110.2421875	n/a	28222	B	target	miss	n/a
111.8164062	n/a	28625	D	target	miss	n/a
113.3984375	n/a	29030	B	target	miss	n/a
114.9726562	n/a	29433	B	nontarget	miss	n/a
116.5429688	n/a	29835	D	nontarget	n/a	n/a
118.1210938	n/a	30239	C	nontarget	n/a	n/a
119.6953125	n/a	30642	D	target	miss	n/a
121.265625	n/a	31044	D	nontarget	miss	n/a
122.828125	n/a	31444	B	nontarget	n/a	n/a
124.3867188	n/a	31843	B	nontarget	n/a	n/a
125.9570312	n/a	32245	B	target	hit	730.4688
126.6875	n/a	32432	rt	n/a	hit	730.4688
127.5351562	n/a	32649	A	nontarget	n/a	n/a
129.1054688	n/a	33051	C	nontarget	n/a	n/a
130.6796875	n/a	33454	C	nontarget	n/a	n/a
132.2539062	n/a	33857	B	nontarget	n/a	n/a
133.8242188	n/a	34259	A	nontarget	n/a	n/a
135.3984375	n/a	34662	C	nontarget	n/a	n/a
136.9726562	n/a	35065	C	nontarget	n/a	n/a
138.5429688	n/a	35467	A	nontarget	n/a	n/a
140.1171875	n/a	35870	D	nontarget	n/a	n/a
141.6914062	n/a	36273	D	nontarget	n/a	n/a
143.265625	n/a	36676	C	nontarget	n/a	n/a
144.8359375	n/a	37078	A	nontarget	n/a	n/a
146.4140625	n/a	37482	C	target	hit	988.2812
147.4023438	n/a	37735	rt	n/a	hit	988.2812
147.984375	n/a	37884	C	nontarget	n/a	n/a
149.5585938	n/a	38287	B	nontarget	n/a	n/a
151.1328125	n/a	38690	C	target	miss	n/a
152.7070312	n/a	39093	D	nontarget	miss	n/a
154.2773438	n/a	39495	D	nontarget	n/a	n/a
155.8398438	n/a	39895	B	nontarget	n/a	n/a
157.4257812	n/a	40301	D	target	hit	792.9688
158.21875	n/a	40504	rt	n/a	hit	792.9688
158.9960938	n/a	40703	C	nontarget	n/a	n/a
160.5703125	n/a	41106	D	target	miss	n/a
